alpha,eta,Mach,chart_id,chart_status,N,ci_classic,ci_seed,ci_seed_abs_err,ci_seed_rel_err,selection_source,n_finite_modes,gep_cr,gep_ci,ci_gep_abs_err,ci_gep_rel_err,p_rel,rho_rel,u_rel,v_rel,p_overlap,success,point_id,sample_group,selected_source,chart_path,gep_regime,mapping_scale,xi_max,continuation_required,checkpoint_path,n_ci_anchors,ci_idw_eta_scale,ci_idw_mach_scale,ci_idw_power,traceback,shard_file,ci_forward,ci_backward,forward_backward_ci_abs,forward_backward_overlap,minimum_adjacent_overlap,continuation_status,reference_status,manual_resolution,manual_resolution_reason,ci_selected,ci_selected_source,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic,ci_final,ci_final_source,p_rel_final,rho_rel_final,u_rel_final,v_rel_final,p_overlap_final,ci_final_abs_err_vs_raw_classic,ci_final_rel_err_vs_raw_classic,ci_ref,ci_seed_1234,error_seed_1234,ci_seed_2345,error_seed_2345,ci_seed_3456,error_seed_3456,ci_seed_std,ci_seed_range,chart_evaluated
0.4518955907132957,0.4777213641644774,0.3243426216077504,MID,validated,301,0.3715518845936509,0.3716096037596225,5.771916597163696e-05,0.0001553461800759,nearest_to_target,218,2.8288137161683703e-14,0.3716154758456081,6.359125195726234e-05,0.0001711503953931,5.600401814322157e-05,5.600401814322061e-05,0.0005642164524323,9.084498829285805e-05,0.999999998431824,True,OFFGRID_0074,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_07.csv,,,,,,,,,,,,,,,,,,,,0.3716154758456081,independent_GEP,5.600401814322157e-05,5.600401814322061e-05,0.0005642164524323,9.084498829285805e-05,0.999999998431824,6.359125195720683e-05,0.0001711503953929,0.3715518845936509,0.3716984612688647,0.00039449853786662197,0.37173502584992185,0.0004929089687466928,0.37169190300707605,0.0003768475392831842,2.3236318414204182e-05,4.31228428457997e-05,MID
0.4000625044227228,0.425113844788144,0.3382078011060042,MID,validated,301,0.4150923406254284,0.4167785069633836,0.0016861663379552,0.0040621475583351,nearest_to_target,45,7.94804470148589e-14,0.415138364257031,4.6023631602609694e-05,0.0001108756464483,5.551595406954187e-05,5.5515954069540696e-05,0.0004766241514317,7.727114556618468e-05,0.9999999984589968,True,OFFGRID_0079,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_10.csv,,,,,,,,,,,,,,,,,,,,0.415138364257031,independent_GEP,5.551595406954187e-05,5.5515954069540696e-05,0.0004766241514317,7.727114556618468e-05,0.9999999984589968,4.6023631602609694e-05,0.0001108756464483,0.4150923406254284,0.41484181529813424,0.0006035411949945063,0.41485520861688174,0.0005712753171724268,0.4148734561772648,0.0005273150736383001,1.5882378490845414e-05,3.1640879130545585e-05,MID
0.3436468096262567,0.4800277846017712,0.6982136824170204,MID,validated,301,0.2935380312449188,0.2859683696576969,0.0075696615872218,0.0257876689951154,nearest_to_target,207,-6.716098021564131e-14,0.2935979092131549,5.9877968236088375e-05,0.0002039870880857,5.59667756281882e-05,5.596677562818926e-05,0.0005079604987281,9.836743730750943e-05,0.9999999984339066,True,OFFGRID_0092,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_04.csv,,,,,,,,,,,,,,,,,,,,0.2935979092131549,independent_GEP,5.59667756281882e-05,5.596677562818926e-05,0.0005079604987281,9.836743730750943e-05,0.9999999984339066,5.9877968236088375e-05,0.0002039870880857,0.2935380312449188,0.29358827794254927,0.00017117610763206593,0.2936239254117882,0.00029261682551032236,0.29358538212742236,0.00016131089488729216,2.1465913204036552e-05,3.854328436586618e-05,MID
0.5077200782442358,0.5146810443602867,0.1639106774221606,MID,validated,301,0.3562844113575755,0.3611180734771977,0.0048336621196222,0.0135668639029256,nearest_to_target,205,2.233464756699544e-14,0.3563330607624988,4.86494049232733e-05,0.0001365465436388,5.999805814626676e-05,5.999805814626642e-05,0.0006015190533187,8.306741137175866e-05,0.999999998200184,True,OFFGRID_0096,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_13.csv,,,,,,,,,,,,,,,,,,,,0.3563330607624988,independent_GEP,5.999805814626676e-05,5.999805814626642e-05,0.0006015190533187,8.306741137175866e-05,0.999999998200184,4.864940492332881e-05,0.0001365465436389,0.3562844113575755,0.35616833660709313,0.00032579239164597947,0.35577976555027035,0.0014164128185744924,0.35568827193364755,0.001673212200490142,0.00025489234288665825,0.00048006467344557935,MID
0.3393621947804097,0.3558241022162198,0.300645921681447,MID,validated,301,0.4861180414054942,0.4918664412575158,0.0057483998520215,0.011825111109642,nearest_to_target,219,-6.889746158741899e-15,0.4861706646904216,5.262328492733337e-05,0.0001082520714005,6.14549538779356e-05,6.145495387793685e-05,0.0004141946948852,8.427318891869094e-05,0.9999999981116486,True,OFFGRID_0101,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_05.csv,,,,,,,,,,,,,,,,,,,,0.4861706646904216,independent_GEP,6.14549538779356e-05,6.145495387793685e-05,0.0004141946948852,8.427318891869094e-05,0.9999999981116486,5.262328492738888e-05,0.0001082520714006,0.4861180414054942,0.4864807631553617,0.0007461598191640624,0.48646988025511406,0.0007237724578224039,0.4863888780624701,0.0005571417514002466,5.0204022127424664e-05,9.188509289159708e-05,MID
0.34948475352838,0.4702881319119952,0.6691481716448033,MID,validated,301,0.3071580459279642,0.3058132044814459,0.0013448414465182,0.0043783370299003,nearest_to_target,200,-2.7202615435126467e-14,0.3072148258175768,5.67798896126126e-05,0.0001848556154245,5.653727550569213e-05,5.653727550569284e-05,0.0005035447985742,9.406758585868984e-05,0.999999998401798,True,OFFGRID_0108,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_15.csv,,,,,,,,,,,,,,,,,,,,0.3072148258175768,independent_GEP,5.653727550569213e-05,5.653727550569284e-05,0.0005035447985742,9.406758585868984e-05,0.999999998401798,5.67798896126126e-05,0.0001848556154245,0.3071580459279642,0.3073557506999598,0.0006436581252439852,0.3074723158324494,0.0010231537433302033,0.3073502704493673,0.0006258163312062063,6.893540308448628e-05,0.00012204538308208113,MID
0.4475795349253556,0.4507717757650831,0.1187993903370901,MID,validated,301,0.4172193658088782,0.4188979006844326,0.0016785348755544,0.004023147085467,nearest_to_target,178,2.4140329477232126e-14,0.4172567856011724,3.7419792294157705e-05,8.968853164716025e-05,5.672351275112896e-05,5.672351275112633e-05,0.0004985531021623,7.311250626304872e-05,0.9999999983912428,True,OFFGRID_0112,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_12.csv,,,,,,,,,,,,,,,,,,,,0.4172567856011724,independent_GEP,5.672351275112896e-05,5.672351275112633e-05,0.0004985531021623,7.311250626304872e-05,0.9999999983912428,3.741979229421322e-05,8.968853164729331e-05,0.4172193658088782,0.416808855286977,0.0009839201042486318,0.4170400385074346,0.0004298153828404655,0.4170756663801563,0.00034442176106397457,0.00014485808352739633,0.00026681109317933105,MID
0.4132158230309178,0.5083133436033525,0.5823815785139609,MID,validated,301,0.3010874839234894,0.3028532884107052,0.0017658044872158,0.005864755532862,nearest_to_target,198,9.931967870075695e-15,0.3011449085662999,5.742464281049964e-05,0.0001907241113519,5.79435540058963e-05,5.7943554005893147e-05,0.0005704897470336,9.361518612718606e-05,0.9999999983212772,True,OFFGRID_0116,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_10.csv,,,,,,,,,,,,,,,,,,,,0.3011449085662999,independent_GEP,5.79435540058963e-05,5.7943554005893147e-05,0.0005704897470336,9.361518612718606e-05,0.9999999983212772,5.742464281049964e-05,0.0001907241113519,0.3010874839234894,0.30096093863591433,0.0004202940817267906,0.30094842633595065,0.00046185110628535584,0.301007380054345,0.00026604848564452835,3.1061508626053424e-05,5.8953718394372245e-05,MID
0.4322163557377749,0.4845152715789325,0.4519183542403638,MID,validated,301,0.344864967590073,0.3434580228419304,0.0014069447481426,0.0040796975058802,nearest_to_target,75,-1.3017109838806305e-15,0.3449307273437991,6.57597537260246e-05,0.0001906826146638,5.388958689032514e-05,5.388958689033012e-05,0.0005686009956072,9.365908213439964e-05,0.9999999985479692,True,OFFGRID_0127,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_02.csv,,,,,,,,,,,,,,,,,,,,0.3449307273437991,independent_GEP,5.388958689032514e-05,5.388958689033012e-05,0.0005686009956072,9.365908213439964e-05,0.9999999985479692,6.575975372608012e-05,0.0001906826146639,0.344864967590073,0.3450451588412943,0.0005224979866190649,0.3450468482870168,0.0005273968481483971,0.34498361810992123,0.000344049210557255,3.602816291994763e-05,6.323017709558565e-05,MID
0.3712073309288704,0.4109534601126163,0.4290449545401887,MID,validated,301,0.4095410970727697,0.4197333513757059,0.0101922543029361,0.0248870122578324,nearest_to_target,64,-6.979642941225838e-15,0.4096120084690086,7.091139623888187e-05,0.0001731484257519,6.0147192529127744e-05,6.014719252912884e-05,0.0004901421393079,9.940900096956896e-05,0.9999999981911636,True,OFFGRID_0133,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_00.csv,,,,,,,,,,,,,,,,,,,,0.4096120084690086,independent_GEP,6.0147192529127744e-05,6.014719252912884e-05,0.0004901421393079,9.940900096956896e-05,0.9999999981911636,7.091139623888187e-05,0.0001731484257519,0.4095410970727697,0.4093313332607367,0.0005121923380396517,0.40931946795110363,0.0005411645455124781,0.40940774232089683,0.00032561995078402706,4.790875774085534e-05,8.827436979319536e-05,MID
0.4149162016236178,0.4281390974758424,0.246607585267714,MID,validated,301,0.4262578005432565,0.4245912298730072,0.0016665706702493,0.0039097716642964,nearest_to_target,197,-2.4803602111331224e-14,0.4263098050048636,5.200446160713579e-05,0.0001220023693193,5.430771459467323e-05,5.430771459467192e-05,0.0004878606849943,7.919216610522424e-05,0.999999998525362,True,OFFGRID_0135,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_02.csv,,,,,,,,,,,,,,,,,,,,0.4263098050048636,independent_GEP,5.430771459467323e-05,5.430771459467192e-05,0.0004878606849943,7.919216610522424e-05,0.999999998525362,5.200446160708028e-05,0.0001220023693192,0.4262578005432565,0.4260290383973037,0.0005366755650248427,0.4260968220492731,0.0003776552447327049,0.4260831407711214,0.00040975149759722723,3.584426429915203e-05,6.778365196941083e-05,MID
0.3697350955755066,0.4196998357859576,0.473207029260301,MID,validated,301,0.3923725513511413,0.3917525369848181,0.0006200143663231,0.0015801675325864,nearest_to_target,56,9.983374267713924e-15,0.3924226746302498,5.012327910847159e-05,0.0001277441017111,6.040613479854645e-05,6.040613479854711e-05,0.0004716424166861,8.546244963647885e-05,0.9999999981755494,True,OFFGRID_0138,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_04.csv,,,,,,,,,,,,,,,,,,,,0.3924226746302498,independent_GEP,6.040613479854645e-05,6.040613479854711e-05,0.0004716424166861,8.546244963647885e-05,0.9999999981755494,5.01232791085271e-05,0.0001277441017113,0.3923725513511413,0.3921071970817629,0.0006762814281086996,0.3920810705042658,0.0007428675779479227,0.3922115482262762,0.0004103322832106738,6.903645818690847e-05,0.00013047772201035812,MID
0.3759627962601832,0.4472713835155191,0.5417033235432241,MID,validated,301,0.3546932598515802,0.3578376528409169,0.0031443929893367,0.0088651049942492,nearest_to_target,238,2.1109161773501506e-15,0.3547597730385537,6.651318697353803e-05,0.0001875231206856,6.002857059455331e-05,6.002857059455278e-05,0.0005163355777033,0.0001000082929302,0.9999999981982864,True,OFFGRID_0139,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_06.csv,,,,,,,,,,,,,,,,,,,,0.3547597730385537,independent_GEP,6.002857059455331e-05,6.002857059455278e-05,0.0005163355777033,0.0001000082929302,0.9999999981982864,6.651318697353803e-05,0.0001875231206856,0.3546932598515802,0.35471686714860434,6.655693720834293e-05,0.35476440709824814,0.00020058809884836469,0.35474871599673075,0.00015634958829996627,2.4223289777753688e-05,4.753994964379338e-05,MID
0.3277340685709053,0.4493209936606951,0.6840890267044042,MID,validated,301,0.3174309887733832,0.3129429661665755,0.0044880226068077,0.0141385774090625,nearest_to_target,207,3.0061959518990934e-14,0.3174984630790291,6.747430564585377e-05,0.0002125637005592,5.553030877667324e-05,5.553030877667369e-05,0.0004913521229727,0.0001033158606549,0.9999999984582366,True,OFFGRID_0141,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_03.csv,,,,,,,,,,,,,,,,,,,,0.3174984630790291,independent_GEP,5.553030877667324e-05,5.553030877667369e-05,0.0004913521229727,0.0001033158606549,0.9999999984582366,6.747430564590928e-05,0.0002125637005594,0.3174309887733832,0.3174699772861206,0.00012282516237003055,0.3176187746858688,0.0005915802776887829,0.31755452489073765,0.00038917472371493216,7.462908257141629e-05,0.00014879739974821282,MID
0.4285131430212259,0.5377691459019351,0.6041973029809439,MID,validated,301,0.2763182722729183,0.2694090074246916,0.0069092648482266,0.0250047338215924,nearest_to_target,197,-8.505945904832396e-15,0.2763644415184801,4.616924556188895e-05,0.0001670871968839,5.746088197536767e-05,5.746088197536833e-05,0.0005899615239691,8.498849792712765e-05,0.9999999983491312,True,OFFGRID_0143,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_11.csv,,,,,,,,,,,,,,,,,,,,0.2763644415184801,independent_GEP,5.746088197536767e-05,5.746088197536833e-05,0.0005899615239691,8.498849792712765e-05,0.9999999983491312,4.616924556183344e-05,0.0001670871968837,0.2763182722729183,0.27584657506364463,0.0017070793233961523,0.27578321416652835,0.0019363833668641904,0.2759689613290231,0.001264161580853267,9.442369901276744e-05,0.00018574716249475376,MID
0.352873639973037,0.3612187190056646,0.2137086849387132,MID,validated,301,0.4951339793234535,0.5068397997828634,0.0117058204594099,0.0236417231461364,nearest_to_target,43,-1.952567590268312e-15,0.4951951719429436,6.119261949011356e-05,0.0001235880025316,5.981060662280928e-05,5.981060662280871e-05,0.0004284593721047,8.737549342380244e-05,0.9999999982113628,True,OFFGRID_0144,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_00.csv,,,,,,,,,,,,,,,,,,,,0.4951951719429436,independent_GEP,5.981060662280928e-05,5.981060662280871e-05,0.0004284593721047,8.737549342380244e-05,0.9999999982113628,6.119261949011356e-05,0.0001235880025316,0.4951339793234535,0.49596459614834815,0.0016775597304584226,0.4959376452661821,0.001623128236576993,0.4957989959350333,0.0013431043704341958,8.885701785027817e-05,0.00016560021331485375,MID
0.4372062799401977,0.4657528125746591,0.3447110727790889,MID,validated,301,0.3786854320122171,0.3829198064109633,0.0042343743987462,0.0111817726291874,nearest_to_target,47,1.1326204884073401e-13,0.3787573601808811,7.192816866402607e-05,0.0001899417368178,5.507496675890087e-05,5.507496675890153e-05,0.0005592424058164,9.685261988038988e-05,0.999999998483426,True,OFFGRID_0154,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_12.csv,,,,,,,,,,,,,,,,,,,,0.3787573601808811,independent_GEP,5.507496675890087e-05,5.507496675890153e-05,0.0005592424058164,9.685261988038988e-05,0.999999998483426,7.192816866397056e-05,0.0001899417368177,0.3786854320122171,0.378815183491472,0.00034263657454528977,0.37884706636123605,0.0004268301216660794,0.3787994946044518,0.0003012067077114184,2.4240911024778167e-05,4.757175678427039e-05,MID
0.4700066181982161,0.5130204534200794,0.4008225460536743,MID,validated,301,0.331092979649752,0.3410856452297364,0.0099926655799844,0.0301808440352773,nearest_to_target,49,1.8221228561489363e-14,0.3311353166819899,4.233703223793794e-05,0.0001278705223007,5.549978535422643e-05,5.549978535422527e-05,0.0005818761937916,7.682033522269002e-05,0.9999999984598962,True,OFFGRID_0158,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_15.csv,,,,,,,,,,,,,,,,,,,,0.3311353166819899,independent_GEP,5.549978535422643e-05,5.549978535422527e-05,0.0005818761937916,7.682033522269002e-05,0.9999999984598962,4.233703223793794e-05,0.0001278705223007,0.331092979649752,0.33081259159073895,0.0008468559475638735,0.3308067356383148,0.0008645426784342572,0.3308686536628832,0.000677531692475276,3.418354837821459e-05,6.191802456839701e-05,MID
0.3988715812066361,0.4124851148974221,0.2547904034907726,MID,validated,301,0.4396939246251369,0.4389484489183846,0.0007454757067522,0.00169544236343,nearest_to_target,36,-3.0880089084982e-15,0.4397658956325594,7.197100742251106e-05,0.0001636843344694,5.502058469172786e-05,5.502058469172915e-05,0.0004957507846319,9.339214756723808e-05,0.999999998486418,True,OFFGRID_0179,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_03.csv,,,,,,,,,,,,,,,,,,,,0.4397658956325594,independent_GEP,5.502058469172786e-05,5.502058469172915e-05,0.0004957507846319,9.339214756723808e-05,0.999999998486418,7.197100742251106e-05,0.0001636843344694,0.4396939246251369,0.4396325687918445,0.00013954214478794407,0.4396399970706242,0.00012264794097098083,0.4396349585295348,0.0001341071420360135,3.7920326160397415e-06,7.428278779697539e-06,MID
0.5400329300082451,0.5431852123312204,0.1075777799662227,MID,validated,301,0.3344543316939825,0.3289933398762295,0.005460991817753,0.016328064253477,nearest_to_target,160,1.636577496082405e-14,0.3345148348018202,6.0503107837672765e-05,0.0001809009544927,6.237930942076698e-05,6.237930942076956e-05,0.0006651374220078,9.33064786900565e-05,0.9999999980545606,True,OFFGRID_0183,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_10.csv,,,,,,,,,,,,,,,,,,,,0.3345148348018202,independent_GEP,6.237930942076698e-05,6.237930942076956e-05,0.0006651374220078,9.33064786900565e-05,0.9999999980545606,6.050310783772828e-05,0.0001809009544929,0.3344543316939825,0.3344940861164341,0.00011886352988845877,0.33440178179100555,0.00015712131073551222,0.3341037695312871,0.0010481615260289458,0.00020399282343426983,0.0003903165851469881,MID
0.3018811747786441,0.4087053830906754,0.6741134268638395,MID,validated,301,0.3480610461088019,0.3459857909347053,0.0020752551740966,0.0059623310258278,nearest_to_target,196,-6.496994261401921e-15,0.3481172597048877,5.6213596085819e-05,0.0001615049909039,5.441520156702693e-05,5.441520156702702e-05,0.0004416162232571,8.986382924521713e-05,0.9999999985195196,True,OFFGRID_0184,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_00.csv,,,,,,,,,,,,,,,,,,,,0.3481172597048877,independent_GEP,5.441520156702693e-05,5.441520156702702e-05,0.0004416162232571,8.986382924521713e-05,0.9999999985195196,5.6213596085819e-05,0.0001615049909039,0.3480610461088019,0.3482743403503636,0.0006128069887344289,0.3482215855724636,0.000461239387332922,0.3481406115181459,0.00022859613344704797,6.735882103855708e-05,0.00013372883221768328,MID
0.4311608144976003,0.4876037009806632,0.4670245613010852,MID,validated,301,0.3396322583996961,0.3316109247611905,0.0080213336385056,0.0236177025006432,nearest_to_target,59,2.88497470487545e-16,0.3396780872283897,4.582882869358373e-05,0.000134936619123,5.366856719343538e-05,5.366856719343674e-05,0.0005456589705827,7.801408269841137e-05,0.9999999985598446,True,OFFGRID_0189,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_03.csv,,,,,,,,,,,,,,,,,,,,0.3396780872283897,independent_GEP,5.366856719343538e-05,5.366856719343674e-05,0.0005456589705827,7.801408269841137e-05,0.9999999985598446,4.5828828693639245e-05,0.0001349366191232,0.3396322583996961,0.33977586548809385,0.00042283112056091914,0.3397817794696206,0.0004402440175414319,0.3397194827701107,0.00025682004066878214,3.4387170171672585e-05,6.229669950991168e-05,MID
0.359990043052023,0.3809733242642818,0.327295852293057,MID,validated,301,0.4571554694029664,0.4533153376718481,0.0038401317311183,0.0084000564099854,nearest_to_target,42,6.619394064444432e-15,0.4572081652577275,5.269585476114225e-05,0.0001152690020967,6.0085955019483015e-05,6.0085955019482975e-05,0.0004382033793491,8.407120937884512e-05,0.9999999981948448,True,OFFGRID_0190,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_08.csv,,,,,,,,,,,,,,,,,,,,0.4572081652577275,independent_GEP,6.0085955019483015e-05,6.0085955019482975e-05,0.0004382033793491,8.407120937884512e-05,0.9999999981948448,5.2695854761086736e-05,0.0001152690020966,0.4571554694029664,0.4576008731965349,0.0009742939183253911,0.4576409722108129,0.0010620080920841599,0.45750385888912376,0.0007620809756740503,7.049795478494719e-05,0.0001371133216891418,MID
0.3529375396520473,0.4682283549554557,0.6571357533067532,MID,validated,301,0.3115513073515026,0.3116451826165723,9.387526506970945e-05,0.0003013155870464,nearest_to_target,207,-9.861042067514864e-16,0.3115935034398283,4.219608832561894e-05,0.0001354386495255,5.713368936028974e-05,5.71336893602898e-05,0.0004882444799385,8.188416445861367e-05,0.9999999983678894,True,OFFGRID_0195,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW/model_best.pt,35.0,0.12,0.15,4.0,,offgrid_shard_14.csv,,,,,,,,,,,,,,,,,,,,0.3115935034398283,independent_GEP,5.713368936028974e-05,5.71336893602898e-05,0.0004882444799385,8.188416445861367e-05,0.9999999983678894,4.219608832567445e-05,0.0001354386495257,0.3115513073515026,0.3117651039819035,0.0006862324931914792,0.3118955735176514,0.0011050063280921697,0.31175475420069426,0.0006530123430428167,7.84851342162223e-05,0.00014081931695714145,MID
