path,name,parent,size_bytes,n_rows,n_cols,columns,has_alpha,has_mach,has_cr,has_ci,has_fields,read_error
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00160/rejected_candidates.csv,rejected_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00160,1897,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340/accepted_points.csv,accepted_points.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340,1,,,,False,False,False,False,False,EmptyDataError('No columns to parse from file')
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340/all_candidates.csv,all_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340,1897,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340/point_summary.csv,point_summary.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340,623,1.0,24.0,alpha | Mach | n_candidates_discovered | n_candidates_tested | n_accepted | candidate_source_mode | branch_guided_available | existing_candidates_found | branch_guided_candidates_found | blumen_perturb_candidates_found | best_status | best_reject_reason | best_ci_abs_err | best_ci_rel_err | best_box_robustness | best_peak_shift | best_stage1_mismatch | best_stage2_mismatch | accepted_candidate_id | accepted_candidate_source | accepted_cr_final | accepted_ci_final | best_candidate_id | best_candidate_source,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340/rejected_candidates.csv,rejected_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1900_a0300_sparse_supersonic_expand1_M190_catch_cr044_ci00340,1897,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/plots/supersonic_blumen_digitized_diagnostic_levels.csv,supersonic_blumen_digitized_diagnostic_levels.csv,assets/classic_supersonic/plots,476,5.0,7.0,ci_level | alpha_at_focus_mach | n_intersections_at_focus_mach | intersections_at_focus_mach | mach_min | mach_max | n_points,False,False,False,False,False,
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_job_status.csv,sparse_supersonic_expand1_job_status.csv,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1,50533,140.0,10.0,job_id | alpha | Mach | seed | stem | campaign | state | audit_dir | out_log | err_log,True,True,False,False,False,
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_raw_candidates.csv,sparse_supersonic_expand1_raw_candidates.csv,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1,129941,140.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_selected_reference_points.csv,sparse_supersonic_expand1_selected_reference_points.csv,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1,5023,9.0,24.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | cr_init | ci_init | cr_final | ci_final | stage1_mismatch | stage2_mismatch | candidate_source | accept | job_id | launch_seed | stem | audit_dir | reference_kind | validation_level | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1/sparse_supersonic_expand1_valid_candidates.csv,sparse_supersonic_expand1_valid_candidates.csv,assets/classic_supersonic/shooting/_incoming_sparse_supersonic_expand1,27561,14.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112328/supersonic_reference_core_local_modal.csv,supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/backups_20260630_112328,9596,18.0,29.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | best_err_cr_abs | best_err_ci_abs | best_err_ci_rel | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | best_status | line_id | anchor_alpha | continuation_direction | continuation_step_index | continuation_anchor | continuation_accepted | continuation_stop_reason | acceptance_mode | trusted_spectral | trusted_modal | source_csv | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112328/supersonic_reference_core_local_modal_fields.csv,supersonic_reference_core_local_modal_fields.csv,assets/classic_supersonic/shooting/backups_20260630_112328,31917905,82686.0,15.0,line_id | alpha | Mach | best_status | y | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | p_real | p_imag | source_csv | source_label,True,True,False,False,True,
assets/classic_supersonic/shooting/backups_20260630_112328/supersonic_reference_core_local_spectral.csv,supersonic_reference_core_local_spectral.csv,assets/classic_supersonic/shooting/backups_20260630_112328,17698,35.0,29.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | blumen_cr | blumen_ci | blumen_cr_available | blumen_ci_available | best_err_cr_abs | best_err_ci_abs | best_err_ci_rel | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | best_status | line_id | anchor_alpha | continuation_direction | continuation_step_index | continuation_anchor | continuation_accepted | continuation_stop_reason | acceptance_mode | trusted_spectral | trusted_modal | source_csv | source_label,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112616/supersonic_reference_core_local_modal.csv,supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/backups_20260630_112616,9999,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_modal_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112616/supersonic_reference_core_local_modal_fields.csv,supersonic_reference_core_local_modal_fields.csv,assets/classic_supersonic/shooting/backups_20260630_112616,68233073,119438.0,22.0,alpha | Mach | y | p_real | p_imag | line_id | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | source_fields_csv | source_label | source_group | reference_cr | reference_ci | reference_omega_i | trusted_spectral | trusted_modal | best_status | source_csv,True,True,False,False,True,
assets/classic_supersonic/shooting/backups_20260630_112616/supersonic_reference_core_local_spectral.csv,supersonic_reference_core_local_spectral.csv,assets/classic_supersonic/shooting/backups_20260630_112616,10002,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_spectral_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112622/supersonic_reference_core_local_modal.csv,supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/backups_20260630_112622,9999,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_modal_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_112622/supersonic_reference_core_local_modal_fields.csv,supersonic_reference_core_local_modal_fields.csv,assets/classic_supersonic/shooting/backups_20260630_112622,68233073,119438.0,22.0,alpha | Mach | y | p_real | p_imag | line_id | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | source_fields_csv | source_label | source_group | reference_cr | reference_ci | reference_omega_i | trusted_spectral | trusted_modal | best_status | source_csv,True,True,False,False,True,
assets/classic_supersonic/shooting/backups_20260630_112622/supersonic_reference_core_local_spectral.csv,supersonic_reference_core_local_spectral.csv,assets/classic_supersonic/shooting/backups_20260630_112622,10002,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_spectral_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_113009/supersonic_reference_core_local_modal.csv,supersonic_reference_core_local_modal.csv,assets/classic_supersonic/shooting/backups_20260630_113009,9999,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_modal_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/backups_20260630_113009/supersonic_reference_core_local_modal_fields.csv,supersonic_reference_core_local_modal_fields.csv,assets/classic_supersonic/shooting/backups_20260630_113009,68233073,119438.0,22.0,alpha | Mach | y | p_real | p_imag | line_id | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | source_fields_csv | source_label | source_group | reference_cr | reference_ci | reference_omega_i | trusted_spectral | trusted_modal | best_status | source_csv,True,True,False,False,True,
assets/classic_supersonic/shooting/backups_20260630_113009/supersonic_reference_core_local_spectral.csv,supersonic_reference_core_local_spectral.csv,assets/classic_supersonic/shooting/backups_20260630_113009,10002,26.0,19.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | line_id | best_status | best_stage1_mismatch | best_stage2_mismatch | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | valid_spectral_candidate | valid_modal_candidate | source_csv | source_label | source_group | trusted_spectral_bool,True,True,False,False,False,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_mode_structure_a018_m133_yfac6_profiles.csv,localtest_supersonic_shooting_mode_structure_a018_m133_yfac6_profiles.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,755000,4594.0,10.0,alpha | Mach | y | p_real | p_imag | p_abs | p_phase | rho_real | rho_imag | rho_abs,True,True,False,False,True,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_mode_structure_a018_m133_yfac6_summary.csv,localtest_supersonic_shooting_mode_structure_a018_m133_yfac6_summary.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,743,1.0,28.0,alpha | Mach | shooting_cr | shooting_ci | ln_p_start_right | match_y | use_mapping | mapping_scale | min_y_limit | max_y_limit | y_limit_factor | peak_y | peak_abs | center8_mass_fraction | left_mass_fraction | right_mass_fraction | left_right_peak_ratio | zero_crossings_real_center8 | zero_crossings_imag_center8 | abs_extrema_center8 | phase_span_center8 | peak_y_center8 | overlap_prev_mach_center8 | rel_l2_prev_mach_center8 | peak_shift_prev_mach | overlap_prev_alpha_center8 | rel_l2_prev_alpha_center8 | peak_shift_prev_alpha,True,True,False,False,False,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_multistart_a018_m133_yfac6_candidates.csv,localtest_supersonic_shooting_multistart_a018_m133_yfac6_candidates.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,4263,12.0,25.0,alpha | Mach | seed_name | seed_cr_center | seed_ci_center | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | blumen_cr | blumen_ci | shooting_cr | shooting_ci | shooting_omega_i | err_cr_vs_blumen | err_ci_vs_blumen | stage1_mismatch | stage2_mismatch | ln_p_start_right | spectral_success | mode_success | success | score_vs_blumen | rank,True,True,False,False,False,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_multistart_a018_m133_yfac6_profiles.csv,localtest_supersonic_shooting_multistart_a018_m133_yfac6_profiles.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,666675,4594.0,9.0,alpha | Mach | y | p_real | p_imag | p_abs | rho_real | rho_imag | rho_abs,True,True,False,False,True,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_multistart_a018_m133_yfac6_summary.csv,localtest_supersonic_shooting_multistart_a018_m133_yfac6_summary.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,1168,1.0,40.0,alpha | Mach | blumen_cr | blumen_ci | n_candidates | best_seed_name | best_seed_cr_center | best_seed_ci_center | best_requested_cr_half_window | best_requested_ci_half_window | best_used_cr_half_window | best_used_ci_half_window | best_retry_index | best_shooting_cr | best_shooting_ci | best_shooting_omega_i | best_err_cr_vs_blumen | best_err_ci_vs_blumen | best_stage1_mismatch | best_stage2_mismatch | best_ln_p_start_right | best_spectral_success | best_mode_success | best_success | best_score_vs_blumen | match_y | use_mapping | mapping_scale | min_y_limit | max_y_limit | y_limit_factor | amp_lower_bound | amp_upper_bound | y_limit | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8,True,True,False,False,False,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_point_a018_m133_y300_summary_compat.csv,localtest_supersonic_shooting_point_a018_m133_y300_summary_compat.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,200,1.0,10.0,alpha | Mach | blumen_cr | blumen_ci | shooting_cr | shooting_ci | ln_p_start_right | match_y | use_mapping | mapping_scale,True,True,False,False,False,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_visual_validation_a018_m133_yfac6_fields.csv,localtest_supersonic_shooting_visual_validation_a018_m133_yfac6_fields.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,2460911,13782.0,12.0,alpha | Mach | mode_family | y | rho_real | rho_imag | u_real | u_imag | v_real | v_imag | p_real | p_imag,True,True,False,False,True,
assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133/localtest_supersonic_shooting_visual_validation_a018_m133_yfac6_summary.csv,localtest_supersonic_shooting_visual_validation_a018_m133_yfac6_summary.csv,assets/classic_supersonic/shooting/experiment_mode_validation_a018_m133,394,1.0,13.0,alpha | Mach | blumen_cr | blumen_ci | shooting_cr | shooting_ci | err_cr_abs | err_ci_abs | visible_xmin | visible_xmax | principal_peak_y_p | principal_peak_y_rho | reconstructed_peak_y_rho,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401/sparse_supersonic_expand1_job_status.csv,sparse_supersonic_expand1_job_status.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401,50533,140.0,10.0,job_id | alpha | Mach | seed | stem | campaign | state | audit_dir | out_log | err_log,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401/sparse_supersonic_expand1_raw_candidates.csv,sparse_supersonic_expand1_raw_candidates.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401,129941,140.0,107.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | job_id | launch_alpha | launch_Mach | launch_seed | stem | audit_dir,True,True,False,False,False,
assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401/sparse_supersonic_expand1_selected_reference_points.csv,sparse_supersonic_expand1_selected_reference_points.csv,assets/classic_supersonic/shooting/frozen_sparse_supersonic_expand1_20260629_094401,5023,9.0,24.0,alpha | Mach | reference_cr | reference_ci | reference_omega_i | cr_init | ci_init | cr_final | ci_final | stage1_mismatch | stage2_mismatch | candidate_source | accept | job_id | launch_seed | stem | audit_dir | reference_kind | validation_level | best_spectral_success | best_mode_success | trusted_spectral | trusted_modal | source_label,True,True,False,False,False,
