source,row,alpha,Mach,cr,ci,success,mismatch,ci_abs_error_vs_robust,omega_i_abs_error_vs_robust,primary_mismatch,primary_success,secondary_ci,secondary_omega_i,secondary_stage1_mismatch,secondary_stage2_mismatch,stage1_mismatch,p_rel,q_rel,u_rel,v_rel,gamma_rel,classical_status,w_bc,finite_alpha_M_ci,finite_cr,unstable,cr_in_reasonable_range,generic_log_score,quality_flag,Mach_round,alpha_round,quality_rank
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1078,0.2,1.2,,2.606580507459596e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1051,0.2,1.2,,2.197861343814165e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,220,0.2,1.2,,2.158518070698734e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,738,0.2,1.2,,2.1443441822595835e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,604,0.2,1.2,,2.140427851773982e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,603,0.2,1.2,,2.037199559675637e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,231,0.2,1.2,,1.863418066683768e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1082,0.2,1.2,,1.8253856701997337e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1049,0.2,1.2,,1.7945743202777696e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1084,0.2,1.2,,1.7773084547280177e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,582,0.2,1.2,,1.6961035967119634e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1085,0.2,1.2,,1.6572716958026665e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,606,0.2,1.2,,1.600273065398419e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1086,0.2,1.2,,1.5652161815550565e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1087,0.2,1.2,,1.487798220567237e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,218,0.2,1.2,,1.4547043085729985e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1048,0.2,1.2,,1.443112121790743e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,607,0.2,1.2,,1.4397240949499089e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,608,0.2,1.2,,1.3846609125844209e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,601,0.2,1.2,,1.343964274557496e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,836,0.2,1.2,,1.325909386017851e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,609,0.2,1.2,,1.2259411094522772e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,826,0.2,1.2,,1.225329579184561e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1081,0.2,1.2,,1.1999418689338697e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,581,0.2,1.2,,1.1680730797054824e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1047,0.2,1.2,,1.1534290029218357e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,217,0.2,1.2,,1.114442001597023e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,602,0.2,1.2,,1.046804408970703e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,216,0.2,1.2,,1.0401410929355838e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1088,0.2,1.2,,1.0345604820555942e-12,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,214,0.2,1.2,,9.716554315822537e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,580,0.2,1.2,,9.558750732447907e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,215,0.2,1.2,,9.15063101553719e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,96,0.2,1.2,,9.098057541405845e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1046,0.2,1.2,,9.001515939376977e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,579,0.2,1.2,,8.583276796645346e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,578,0.2,1.2,,7.87610722265647e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1091,0.2,1.2,,7.60646468210673e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,234,0.2,1.2,,7.317788727861227e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,610,0.2,1.2,,7.11823257515436e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,576,0.2,1.2,,6.978276744206823e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,235,0.2,1.2,,6.975080368392778e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1045,0.2,1.2,,6.844404875970664e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,327,0.2,1.2,,6.546494802617698e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,575,0.2,1.2,,5.902401198119482e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,828,0.2,1.2,,5.885240819260719e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,236,0.2,1.2,,5.771395075652052e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1190,0.2,1.2,,5.511523668374077e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,232,0.2,1.2,,5.282112861287144e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1043,0.2,1.2,,5.033489017465659e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,574,0.2,1.2,,4.819102681108543e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,734,0.2,1.2,,4.60349553563515e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,237,0.2,1.2,,4.464984525003903e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,233,0.2,1.2,,4.375371926633282e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1079,0.2,1.2,,4.217563525554386e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,741,0.2,1.2,,4.183574554298646e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,573,0.2,1.2,,3.668673178172301e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1042,0.2,1.2,,3.592525568449355e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,238,0.2,1.2,,3.2089675836525493e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,239,0.2,1.2,,2.727293715890109e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1041,0.2,1.2,,2.6561070526744213e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,572,0.2,1.2,,2.4785157747912977e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,323,0.2,1.2,,2.1458208636722305e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1040,0.2,1.2,,1.8397106842088002e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,570,0.2,1.2,,1.3400413848995657e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,326,0.2,1.2,,1.3016211915660734e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,322,0.2,1.2,,1.1986436477907002e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1038,0.2,1.2,,1.19417721260502e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,566,0.2,1.2,,1.1599371872681645e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1080,0.2,1.2,,1.1050800515112468e-13,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,569,0.2,1.2,,9.935021130148993e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,404,0.2,1.2,,7.951256309356484e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1037,0.2,1.2,,7.63149409946902e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,567,0.2,1.2,,6.490410783876175e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,408,0.2,1.2,,6.154132358223322e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1036,0.2,1.2,,5.1130998592839304e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,321,0.2,1.2,,4.762705338252148e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,730,0.2,1.2,,4.730245007572772e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,402,0.2,1.2,,4.2267506187129e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,729,0.2,1.2,,3.193626515091923e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,731,0.2,1.2,,3.056820591129828e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,743,0.2,1.2,,2.6148007054821144e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,739,0.2,1.2,,2.5003706808865212e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1035,0.2,1.2,,2.2547582929998783e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1033,0.2,1.2,,2.1923177159631812e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,320,0.2,1.2,,2.0369238042061676e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,319,0.2,1.2,,1.737899131518392e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,834,0.2,1.2,,1.6998887043305638e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1191,0.2,1.2,,1.5759308216682e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,732,0.2,1.2,,1.235876738441416e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,727,0.2,1.2,,1.201774268466611e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,728,0.2,1.2,,1.0834878454989153e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,317,0.2,1.2,,1.0489741942626768e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,748,0.2,1.2,,1.0038014229797744e-14,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1029,0.2,1.2,,8.533867312219877e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,725,0.2,1.2,,8.366102553150016e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,331,0.2,1.2,,7.184589006373858e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,318,0.2,1.2,,7.0783095277034205e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1030,0.2,1.2,,4.926032488750388e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,726,0.2,1.2,,4.839886724087253e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,724,0.2,1.2,,4.7290603195435646e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,830,0.2,1.2,,4.549997417779367e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1193,0.2,1.2,,4.503164085370801e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,832,0.2,1.2,,4.443903474476045e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,709,0.2,1.2,,4.36872951029965e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,735,0.2,1.2,,4.358763761984841e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,314,0.2,1.2,,4.191148722329555e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,1032,0.2,1.2,,4.067430825869385e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,316,0.2,1.2,,3.791454707779101e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,692,0.2,1.2,,3.752045976472652e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,315,0.2,1.2,,3.719210715601378e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,720,0.2,1.2,,3.1047423877954746e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,723,0.2,1.2,,3.066268658263937e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,695,0.2,1.2,,3.043302674839413e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,722,0.2,1.2,,3.040447105561886e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,710,0.2,1.2,,2.9415106314283307e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,752,0.2,1.2,,2.8058807951451603e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,717,0.2,1.2,,2.7396417954080704e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,313,0.2,1.2,,2.7376082696712854e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,714,0.2,1.2,,2.505438830060848e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
assets/classic_supersonic/validated_modal_points/rebuilt_aggregates_latest/blumen_ci_points_FIXED.csv,698,0.2,1.2,,2.473127399648528e-15,,,,,,,,,,,,,,,,,,,True,False,True,True,,candidate,1.2,0.2,1
