step,global_anchor_loss,validation_spectral_mean,train_spectral_mean
246,0.009347840212285519,,
247,0.009298826567828655,,
248,0.00925004668533802,,
249,0.009201482869684696,,
250,0.009153144434094429,,
251,0.009105033241212368,,
252,0.009057135321199894,,
253,0.0090094693005085,,
254,0.008962011896073818,,
255,0.008914781734347343,,
256,0.00886776577681303,,
257,0.008820968680083752,,
258,0.008774383924901485,,
259,0.008728014305233955,,
260,0.008681854233145714,,
261,0.008635916747152805,,
262,0.00859018787741661,,
263,0.008544674143195152,,
264,0.008499360643327236,,
265,0.008454268798232079,,
266,0.008409378118813038,,
267,0.008364691399037838,,
268,0.008320217952132225,,
269,0.00827595591545105,,
270,0.008231891319155693,,
271,0.008188032545149326,,
272,0.008144382387399673,,
273,0.008100932464003563,,
274,0.008057680912315845,,
275,0.008014636114239693,,
276,0.00797179527580738,,
277,0.007929142564535141,,
278,0.007886702194809914,,
279,0.007844450883567333,,
280,0.007802406791597605,,
281,0.007760549895465374,,
282,0.007718905806541443,,
283,0.007677449844777584,,
284,0.007636187598109245,,
285,0.0075951190665364265,,
286,0.007554247044026852,,
287,0.007513567339628935,,
288,0.007473084609955549,,
289,0.007432793732732534,,
290,0.007392695173621178,,
291,0.007352781947702169,,
292,0.007313065230846405,,
293,0.007273542229086161,,
294,0.007234203163534403,,
295,0.007195057347416878,,
296,0.007156098261475563,,
297,0.007117328234016895,,
298,0.007078744471073151,,
299,0.007040351629257202,,
300,0.007002147380262613,0.007924665892533303,0.00740400025139109
301,0.006964124273508787,,
302,0.006926289759576321,,
303,0.006888640578836203,,
304,0.006851180922240019,,
305,0.0068139005452394485,,
306,0.006776804570108652,,
307,0.0067398929968476295,,
308,0.006703163962811232,,
309,0.006666621193289757,,
310,0.00663025351241231,,
311,0.006594076287001371,,
312,0.006558078341186047,,
313,0.0065222615376114845,,
314,0.006486621685326099,,
315,0.006451168097555637,,
316,0.006415890529751778,,
317,0.006380793172866106,,
318,0.006345875095576048,,
319,0.006311133969575167,,
320,0.0062765744514763355,,
321,0.006242190487682819,,
322,0.006207985337823629,,
323,0.0061739529483020306,,
324,0.006140098907053471,,
325,0.0061064232140779495,,
326,0.0060729230754077435,,
327,0.0060395970940589905,,
328,0.006006448995321989,,
329,0.005973468068987131,,
330,0.005940666422247887,,
331,0.00590803986415267,,
332,0.005875580944120884,,
333,0.005843300838023424,,
334,0.005811186973005533,,
335,0.005779248662292957,,
336,0.005747482180595398,,
337,0.005715887062251568,,
338,0.005684458184987307,,
339,0.0056531997397542,,
340,0.005622115917503834,,
341,0.0055911969393491745,,
342,0.005560449790209532,,
343,0.005529867485165596,,
344,0.0054994565434753895,,
345,0.0054692053236067295,,
346,0.005439127329736948,,
347,0.005409213714301586,,
348,0.005379467736929655,,
349,0.005349884741008282,,
350,0.005320471245795488,,
351,0.005291216541081667,,
352,0.005262132268399,,
353,0.0052332039922475815,,
354,0.0052044386975467205,,
355,0.00517584104090929,,
356,0.005147404037415981,,
357,0.005119123496115208,,
358,0.005091009195894003,,
359,0.005063049495220184,,
360,0.005035253241658211,,
361,0.005007615312933922,,
362,0.004980138503015041,,
363,0.004952818620949984,,
364,0.0049256510101258755,,
365,0.004898648243397474,,
366,0.004871794953942299,,
367,0.004845105577260256,,
368,0.004818566609174013,,
369,0.004792182706296444,,
370,0.004765952937304974,,
371,0.004739874973893166,,
372,0.004713951610028744,,
373,0.004688180983066559,,
374,0.004662567283958197,,
375,0.004637097008526325,,
376,0.004611785989254713,,
377,0.004586617462337017,,
378,0.0045615993440151215,,
379,0.004536733031272888,,
380,0.00451201107352972,,
381,0.004487441852688789,,
382,0.004463012330234051,,
383,0.004438739735633135,,
384,0.0044146087020635605,,
385,0.004390626680105925,,
386,0.00436678109690547,,
387,0.004343087784945965,,
388,0.004319534171372652,,
389,0.004296122118830681,,
390,0.004272860009223223,,
391,0.00424973014742136,,
392,0.004226747900247574,,
393,0.004203902091830969,,
394,0.004181199241429567,,
395,0.004158631898462772,,
396,0.004136206582188606,,
397,0.004113918170332909,,
398,0.004091768525540829,,
399,0.0040697576478123665,,
400,0.004047880414873362,0.007326242889209711,0.0068650052055888216
401,0.004026137758046389,,
402,0.004004530142992735,,
403,0.003983060829341412,,
404,0.003961720038205385,,
405,0.003940516151487827,,
406,0.003919439390301704,,
407,0.0038984986022114754,,
408,0.003877689130604267,,
409,0.003857010742649436,,
410,0.0038364604115486145,,
411,0.00381603860296309,,
412,0.003795751603320241,,
413,0.003775583114475012,,
414,0.003755546174943447,,
415,0.003735640086233616,,
416,0.0037158564664423466,,
417,0.0036961999721825123,,
418,0.003676666645333171,,
419,0.0036572569515556097,,
420,0.0036379729863256216,,
421,0.003618811722844839,,
422,0.0035997743252664804,,
423,0.003580855904147029,,
424,0.0035620606504380703,,
425,0.003543385537341237,,
426,0.0035248291678726673,,
427,0.0035063910763710737,,
428,0.0034880717284977436,,
429,0.003469876479357481,,
430,0.003451796481385827,,
431,0.003433828940615058,,
432,0.0034159766510128975,,
433,0.0033982449676841497,,
434,0.0033806285355240107,,
435,0.003363124094903469,,
436,0.0033457339741289616,,
437,0.003328456310555339,,
438,0.003311289707198739,,
439,0.003294236958026886,,
440,0.0032772994600236416,,
441,0.0032604672014713287,,
442,0.003243745304644108,,
443,0.0032271353993564844,,
444,0.0032106363214552402,,
445,0.0031942403875291348,,
446,0.0031779534183442593,,
447,0.003161775413900614,,
448,0.003145704511553049,,
449,0.0031297397799789906,,
450,0.003113876562565565,,
451,0.003098119515925646,,
452,0.0030824688728898764,,
453,0.0030669202096760273,,
454,0.0030514721293002367,,
455,0.0030361327808350325,,
456,0.0030208867974579334,,
457,0.0030057504773139954,,
458,0.0029907093849033117,,
459,0.0029757691081613302,,
460,0.002960929414257407,,
461,0.0029461905360221863,,
462,0.0029315475840121508,,
463,0.0029170014895498753,,
464,0.0029025571420788765,,
465,0.002888207323849201,,
466,0.0028739506378769875,,
467,0.002859788713976741,,
468,0.00284572783857584,,
469,0.0028317547403275967,,
470,0.0028178798966109753,,
471,0.002804097253829241,,
472,0.0027904061134904623,,
473,0.0027768092695623636,,
474,0.0027633002027869225,,
475,0.0027498872950673103,,
476,0.00273656053468585,,
477,0.0027233262080699205,,
478,0.002710183383896947,,
479,0.002697124145925045,,
480,0.0026841547805815935,,
481,0.002671275520697236,,
482,0.0026584803126752377,,
483,0.002645774045959115,,
484,0.0026331560220569372,,
485,0.0026206192560493946,,
486,0.002608169801533222,,
487,0.0025958025362342596,,
488,0.0025835223495960236,,
489,0.0025713222566992044,,
490,0.0025592108722776175,,
491,0.0025471760891377926,,
492,0.002535226522013545,,
493,0.002523355418816209,,
494,0.0025115692988038063,,
495,0.002499859780073166,,
496,0.00248823338188231,,
497,0.002476681489497423,,
498,0.002465213416144252,,
499,0.002453821012750268,,
500,0.002442507538944483,0.006822873693334356,0.006444083021136127
501,0.0024312706664204597,,
502,0.0024201124906539917,,
503,0.0024090276565402746,,
504,0.002398019190877676,,
505,0.0023870840668678284,,
506,0.002376228105276823,,
507,0.0023654410615563393,,
508,0.0023547341115772724,,
509,0.002344095380976796,,
510,0.002333533251658082,,
511,0.0023230400402098894,,
512,0.002312620170414448,,
513,0.002302271081134677,,
514,0.0022919909097254276,,
515,0.0022817852441221476,,
516,0.0022716447710990906,,
517,0.002261578105390072,,
518,0.002251578727737069,,
519,0.002241645473986864,,
520,0.0022317806724458933,,
521,0.0022219864185899496,,
522,0.002212254796177149,,
523,0.002202593721449375,,
524,0.002192992949858308,,
525,0.0021834629587829113,,
526,0.002173996064811945,,
527,0.0021645929664373398,,
528,0.0021552531979978085,,
529,0.0021459783893078566,,
530,0.0021367708686739206,,
531,0.00212762039154768,,
532,0.002118531847372651,,
533,0.002109508728608489,,
534,0.0021005442831665277,,
535,0.0020916410721838474,,
536,0.002082802588120103,,
537,0.002074016723781824,,
538,0.002065296284854412,,
539,0.0020566293969750404,,
540,0.00204802630469203,,
541,0.0020394788589328527,,
542,0.0020309886895120144,,
543,0.0020225567277520895,,
544,0.0020141839049756527,,
545,0.0020058618392795324,,
546,0.001997597049921751,,
547,0.001989391865208745,,
548,0.0019812381360679865,,
549,0.0019731430802494287,,
550,0.001965100644156337,,
551,0.0019571089651435614,,
552,0.0019491718849167228,,
553,0.0019412917317822576,,
554,0.0019334603566676378,,
555,0.0019256783416494727,,
556,0.0019179534865543246,,
557,0.0019102779915556312,,
558,0.0019026512745767832,,
559,0.0018950758967548609,,
560,0.001887551392428577,,
561,0.0018800783436745405,,
562,0.0018726550042629242,,
563,0.0018652763683348894,,
564,0.0018579444149509072,,
565,0.001850667642429471,,
566,0.0018434352241456509,,
567,0.0018362489063292742,,
568,0.0018291125306859612,,
569,0.0018220213241875172,,
570,0.0018149720272049308,,
571,0.0018079733708873391,,
572,0.0018010175554081798,,
573,0.0017941079568117857,,
574,0.0017872423632070422,,
575,0.0017804218223318458,,
576,0.0017736447043716908,,
577,0.0017669076332822442,,
578,0.001760219456627965,,
579,0.0017535717925056815,,
580,0.001746964524500072,,
581,0.0017403990495949984,,
582,0.0017338799079880118,,
583,0.001727398601360619,,
584,0.0017209588550031185,,
585,0.0017145585734397173,,
586,0.0017081984551623464,,
587,0.0017018797807395458,,
588,0.001695597660727799,,
589,0.001689355936832726,,
590,0.0016831550747156143,,
591,0.0016769908834248781,,
592,0.001670866971835494,,
593,0.0016647782176733017,,
594,0.0016587254358455539,,
595,0.0016527133993804455,,
596,0.0016467373352497816,,
597,0.001640793983824551,,
598,0.0016348914941772819,,
599,0.0016290235798805952,,
600,0.001623191754333675,0.006302424140371733,0.006087105154227386
601,0.001617392641492188,,
602,0.0016116301994770765,,
603,0.0016059025656431913,,
604,0.0016002095071598887,,
605,0.0015945466002449393,,
606,0.0015889183850958943,,
607,0.001583326724357903,,
608,0.001577767194248736,,
609,0.0015722394455224276,,
610,0.0015667439438402653,,
611,0.0015612817369401455,,
612,0.0015558486338704824,,
613,0.0015504502225667238,,
614,0.001545082195661962,,
615,0.001539743272587657,,
616,0.0015344357816502452,,
617,0.001529162866063416,,
618,0.001523914048448205,,
619,0.0015186975942924619,,
620,0.0015135102439671755,,
621,0.001508354558609426,,
622,0.0015032251831144094,,
623,0.0014981249114498496,,
624,0.0014930522302165627,,
625,0.0014880094677209854,,
626,0.001482994994148612,,
627,0.0014780082274228334,,
628,0.0014730485854670405,,
629,0.001468116883188486,,
630,0.0014632099773734808,,
631,0.0014583314768970013,,
632,0.00145347835496068,,
633,0.0014486531727015972,,
634,0.0014438517391681671,,
635,0.0014390763826668262,,
636,0.0014343285001814365,,
637,0.001429605414159596,,
638,0.001424903515726328,,
639,0.0014202314196154475,,
640,0.0014155819080770016,,
641,0.001410954282619059,,
642,0.0014063550624996424,,
643,0.0014017783105373383,,
644,0.0013972240267321467,,
645,0.0013926958199590445,,
646,0.0013881870545446873,,
647,0.0013837033184245229,,
648,0.0013792415848001838,,
649,0.0013748046476393938,,
650,0.0013703894801437855,,
651,0.0013659951509907842,,
652,0.0013616232899948955,,
653,0.0013572747120633721,,
654,0.001352945459075272,,
655,0.0013486368115991354,,
656,0.0013443534262478352,,
657,0.0013400904135778546,,
658,0.00133584626019001,,
659,0.001331619918346405,,
660,0.0013274201191961765,,
661,0.0013232366181910038,,
662,0.001319073373451829,,
663,0.0013149341102689505,,
664,0.0013108104467391968,,
665,0.0013067075051367283,,
666,0.0013026227243244648,,
667,0.0012985577341169119,,
668,0.0012945146299898624,,
669,0.0012904857285320759,,
670,0.0012864770833402872,,
671,0.0012824881123378873,,
672,0.0012785198632627726,,
673,0.0012745679123327136,,
674,0.0012706300476565957,,
675,0.0012667139526456594,,
676,0.0012628146214410663,,
677,0.0012589327525347471,,
678,0.0012550705578178167,,
679,0.0012512218672782183,,
680,0.0012473927345126867,,
681,0.0012435774551704526,,
682,0.0012397827813401818,,
683,0.0012360010296106339,,
684,0.0012322405818849802,,
685,0.0012284953845664859,,
686,0.00122476473916322,,
687,0.001221047481521964,,
688,0.0012173501309007406,,
689,0.0012136704754084349,,
690,0.0012100029271095991,,
691,0.001206350396387279,,
692,0.0012027150951325893,,
693,0.0011990938801318407,,
694,0.0011954883811995387,,
695,0.001191899529658258,,
696,0.0011883240658789873,,
697,0.001184762571938336,,
698,0.0011812177253887057,,
699,0.0011776862666010857,,
700,0.0011741709895431995,0.0057341450561111265,0.005749528219004444
701,0.001170668168924749,,
702,0.0011671808315441012,,
703,0.0011637082789093256,,
704,0.0011602506274357438,,
705,0.0011568106710910797,,
706,0.0011533850338310003,,
707,0.0011499819811433554,,
708,0.0011466029100120068,,
709,0.0011432579485699534,,
710,0.0011399653740227222,,
711,0.0011367520783096552,,
712,0.0011336813913658261,,
713,0.0011308611137792468,,
714,0.0011284870561212301,,
715,0.0011269348906353116,,
716,0.0011267599184066057,,
717,0.0011288824025541544,,
718,0.0011337879113852978,,
719,0.0011411254527047276,,
720,0.0011456820648163557,,
721,0.0011411745799705386,,
722,0.0011233410332351923,,
723,0.0011031955946236849,,
724,0.0010943848174065351,,
725,0.0010989141883328557,,
726,0.001105592236854136,,
727,0.0011023968691006303,,
728,0.0010899810586124659,,
729,0.0010793388355523348,,
730,0.0010782044846564531,,
731,0.001081705093383789,,
732,0.001080283080227673,,
733,0.0010722092119976878,,
734,0.0010642920387908816,,
735,0.001062188297510147,,
736,0.0010631992481648922,,
737,0.0010611996985971928,,
738,0.0010551427258178592,,
739,0.0010493604931980371,,
740,0.0010471572168171406,,
741,0.0010466439416632056,,
742,0.001044142059981823,,
743,0.0010392905678600073,,
744,0.0010348147479817271,,
745,0.0010325012262910604,,
746,0.0010310704819858074,,
747,0.0010283845476806164,,
748,0.0010243478463962674,,
749,0.0010205938015133142,,
750,0.001018124632537365,,
751,0.0010161680402234197,,
752,0.0010134868789464235,,
753,0.0010099970968440175,,
754,0.0010066416580229998,,
755,0.0010040347697213292,,
756,0.001001784112304449,,
757,0.0009991650003939867,,
758,0.0009960511233657598,,
759,0.0009929349180310965,,
760,0.000990231754258275,,
761,0.0009878136916086078,,
762,0.0009852561634033918,,
763,0.0009823937434703112,,
764,0.00097945227753371,,
765,0.000976712442934513,,
766,0.0009741848334670067,,
767,0.0009716611821204424,,
768,0.0009689748985692859,,
769,0.000966183899436146,,
770,0.0009634529706090689,,
771,0.0009608613327145576,,
772,0.0009583362843841314,,
773,0.0009557619341649115,,
774,0.0009531019604764879,,
775,0.0009504248155280948,,
776,0.0009478093707002699,,
777,0.0009452685480937362,,
778,0.0009427459444850683,,
779,0.0009401863790117204,,
780,0.0009375917143188417,,
781,0.0009350009495392442,,
782,0.0009324504062533379,,
783,0.0009299408993683755,,
784,0.000927440298255533,,
785,0.0009249246213585138,,
786,0.0009223929373547435,,
787,0.0009198656771332026,,
788,0.0009173619328066707,,
789,0.0009148827521130443,,
790,0.0009124168427661061,,
791,0.0009099453454837203,,
792,0.0009074702393263578,,
793,0.00090499606449157,,
794,0.0009025345207192004,,
795,0.0009000918362289667,,
796,0.0008976609096862376,,
797,0.0008952334173955023,,
798,0.0008928079623728991,,
799,0.0008903830894269049,,
800,0.0008879685192368925,0.0051692756935273415,0.005443273604455714
801,0.0008855611085891724,,
802,0.0008831622544676065,,
803,0.0008807762060314417,,
804,0.0008783946395851672,,
805,0.0008760178461670876,,
806,0.0008736420422792435,,
807,0.0008712762501090765,,
808,0.0008689169189892709,,
809,0.0008665669010952115,,
810,0.0008642229367978871,,
811,0.000861886830534786,,
812,0.0008595574181526899,,
813,0.0008572315564379096,,
814,0.0008549107587896287,,
815,0.0008525975863449275,,
816,0.0008502926211804152,,
817,0.0008479899843223393,,
818,0.0008456994546577334,,
819,0.000843412009999156,,
820,0.0008411325979977846,,
821,0.0008388599962927401,,
822,0.0008365902467630804,,
823,0.0008343284134753048,,
824,0.0008320709457620978,,
825,0.0008298222674056888,,
826,0.0008275795262306929,,
827,0.0008253415580838919,,
828,0.000823109527118504,,
829,0.0008208838989958167,,
830,0.0008186658378690481,,
831,0.0008164531318470836,,
832,0.0008142442093230784,,
833,0.0008120425627566874,,
834,0.000809846562333405,,
835,0.0008076566155068576,,
836,0.0008054710924625397,,
837,0.0008032945333980024,,
838,0.0008011208847165108,,
839,0.0007989549194462597,,
840,0.0007967922138050199,,
841,0.0007946376572363079,,
842,0.0007924905512481928,,
843,0.0007903455407358706,,
844,0.000788205536082387,,
845,0.0007860753685235977,,
846,0.000783947529271245,,
847,0.0007818259764462709,,
848,0.0007797096623107791,,
849,0.0007776003913022578,,
850,0.0007754949037916958,,
851,0.0007733956445008516,,
852,0.0007713015656918287,,
853,0.0007692141807638109,,
854,0.0007671309867873788,,
855,0.0007650534971617162,,
856,0.0007629815954715014,,
857,0.0007609135936945677,,
858,0.0007588517619296908,,
859,0.0007567973807454109,,
860,0.0007547459681518376,,
861,0.0007527024135924876,,
862,0.000750660605262965,,
863,0.000748625083360821,,
864,0.0007465971284545958,,
865,0.000744572258554399,,
866,0.000742551579605788,,
867,0.0007405390497297049,,
868,0.0007385287899523973,,
869,0.0007365258643403649,,
870,0.0007345275371335447,,
871,0.0007325347978621721,,
872,0.0007305470062419772,,
873,0.0007285659085027874,,
874,0.0007265900494530797,,
875,0.0007246226305142045,,
876,0.0007226635934785008,,
877,0.0007207159651443362,,
878,0.0007187849259935319,,
879,0.0007168797310441732,,
880,0.0007150157471187413,,
881,0.0007132187020033598,,
882,0.0007115475600585341,,
883,0.0007100943475961685,,
884,0.0007090459694154561,,
885,0.0007087102858349681,,
886,0.0007096854969859123,,
887,0.000712810899131,,
888,0.0007194741046987474,,
889,0.0007301433361135423,,
890,0.000743959448300302,,
891,0.000751983723603189,,
892,0.0007450146949850023,,
893,0.0007188270683400333,,
894,0.000693345966283232,,
895,0.0006879179272800684,,
896,0.0007003276841714978,,
897,0.0007106937118805945,,
898,0.0007033583824522793,,
899,0.0006860779249109328,,
900,0.000677582691423595,0.004668595261855997,0.005188720584714822
901,0.000683241116348654,,
902,0.0006897614221088588,,
903,0.0006848644698038697,,
904,0.0006737218936905265,,
905,0.0006689500878565013,,
906,0.0006725660641677678,,
907,0.0006749496096745133,,
908,0.0006698480574414134,,
909,0.0006626772228628397,,
910,0.0006607337272725999,,
911,0.0006627973634749651,,
912,0.0006623925291933119,,
913,0.000657664961181581,,
914,0.0006532671395689249,,
915,0.0006525237113237381,,
916,0.0006530811660923064,,
917,0.000651282025501132,,
918,0.0006474340334534645,,
919,0.0006446921615861356,,
920,0.0006440946599468589,,
921,0.0006435466348193586,,
922,0.0006413264782167971,,
923,0.000638333149254322,,
924,0.0006363819702528417,,
925,0.0006355373770929873,,
926,0.0006343726417981088,,
927,0.0006321879918687046,,
928,0.0006297920481301844,,
929,0.000628135574515909,,
930,0.0006270204321481287,,
931,0.0006255832267925143,,
932,0.000623566098511219,,
933,0.0006215189350768924,,
934,0.000619937782175839,,
935,0.0006186325335875154,,
936,0.0006171048153191805,,
937,0.00061524857301265,,
938,0.0006133941933512688,,
939,0.0006118160090409219,,
940,0.0006103981286287308,,
941,0.0006088568479754031,,
942,0.0006071238312870264,,
943,0.0006053793476894498,,
944,0.0006037898128852248,,
945,0.0006023102905601263,,
946,0.0006007798365317285,,
947,0.0005991326761431992,,
948,0.0005974610685370862,,
949,0.0005958689725957811,,
950,0.000594354176428169,,
951,0.0005928334430791438,,
952,0.0005912497290410101,,
953,0.0005896329530514777,,
954,0.0005880486569367349,,
955,0.000586516922339797,,
956,0.0005850036977790296,,
957,0.0005834620096720755,,
958,0.0005818916251882911,,
959,0.0005803267122246325,,
960,0.0005787893896922469,,
961,0.0005772767472080886,,
962,0.000575762358494103,,
963,0.000574232661165297,,
964,0.0005726923700422049,,
965,0.0005711641279049218,,
966,0.0005696545704267919,,
967,0.0005681540933437645,,
968,0.0005666502984240651,,
969,0.0005651423125527799,,
970,0.0005636296700686216,,
971,0.0005621277960017323,,
972,0.000560638087335974,,
973,0.0005591521039605141,,
974,0.0005576675175689161,,
975,0.0005561807774938643,,
976,0.0005546961911022663,,
977,0.0005532142822630703,,
978,0.0005517424433492124,,
979,0.0005502746789716184,,
980,0.0005488083115778863,,
981,0.0005473440396599472,,
982,0.0005458801751956344,,
983,0.0005444208509288728,,
984,0.0005429668817669153,,
985,0.0005415166961029172,,
986,0.0005400702939368784,,
987,0.0005386255215853453,,
988,0.000537184183485806,,
989,0.000535744649823755,,
990,0.0005343103548511863,,
991,0.0005328765837475657,,
992,0.0005314488080330193,,
993,0.0005300238262861967,,
994,0.0005286021041683853,,
995,0.0005271838163025677,,
996,0.0005257670418359339,,
997,0.0005243534687906504,,
998,0.0005229432717896998,,
999,0.0005215387791395187,,
1000,0.0005201352178119123,0.004205192609084907,0.004984189266418239
1001,0.0005187349743209779,,
1002,0.0005173388053663075,,
1003,0.0005159428692422807,,
1004,0.0005145534523762763,,
1005,0.0005131654907017946,,
1006,0.000511781545355916,,
1007,0.000510399928316474,,
1008,0.0005090217455290258,,
1009,0.0005076460656709969,,
1010,0.000506274460349232,,
1011,0.0005049057654105127,,
1012,0.0005035382346250117,,
1013,0.0005021755932830274,,
1014,0.0005008149310015142,,
1015,0.0004994586342945695,,
1016,0.0004981045494787395,,
1017,0.0004967535496689379,,
1018,0.0004954062751494348,,
1019,0.0004940613871440291,,
