chart_id,field_family,Mach,eta,alpha,ci,bc_left_real,bc_left_imag,bc_left_abs,bc_right_real,bc_right_imag,bc_right_abs,gauge_re,gauge_im,gauge_abs,q_center,q_center_abs
ETAEDGE_HM1,pQscaled,0.7766419863700866,0.025952733159065246,0.01634872284532507,0.6118416617232997,2.353141638200692e-05,-2.391467978578959e-05,3.3550550907551974e-05,5.596937760840191e-06,-2.941899504050539e-05,2.99466689548604e-05,-1.5283509204877532e-05,1.3376871282724844e-06,1.534193796326664e-05,9.116146365111769e-05,9.116146365111769e-05
ETAEDGE_HM1,pQscaled,0.7052070114016533,0.04148189306259155,0.029410722767987868,0.6392928689972421,4.640522071714957e-05,-2.573239484670014e-06,4.647651096255862e-05,-2.7865153186917678e-05,-2.024898105475325e-05,3.444543505148606e-05,-1.2704102715144217e-05,-1.0189402912364571e-06,1.2744899572536447e-05,6.0139679826220344e-05,6.0139679826220344e-05
ETAEDGE_HM1,pQscaled,0.6855619302019478,0.022470234781503676,0.016358652536246392,0.6717858597834031,3.0128225208010423e-05,-1.728994128157508e-05,3.4736897151370745e-05,-1.6105842935342006e-05,-3.0137013301385763e-05,3.417071476258301e-05,6.841128973777977e-05,-1.4949386370164157e-06,6.842762165321031e-05,-0.00010068096840162508,0.00010068096840162508
ETAEDGE_HM1,pQscaled,0.8018242275714874,0.04510506153106689,0.02695297885050941,0.5792612312102883,2.9138558219452763e-05,-9.12757174292542e-06,3.053470387985921e-05,-1.7431530398496e-05,-2.5836806409035645e-05,3.116727157535089e-05,-7.333491391481317e-06,1.0724390788482236e-06,7.411492533003822e-06,-1.217159496028769e-05,1.217159496028769e-05
ETAEDGE_HM1,pQscaled,0.8322825348377227,0.0346196174621582,0.019191443010091434,0.5698379919854789,1.4939879735711525e-05,-2.1681655920129962e-05,2.633048062524554e-05,-1.1654191631586597e-05,-3.0015362530920096e-05,3.219848087174774e-05,3.862330173709516e-05,4.838765786529847e-06,3.8925224359168306e-05,3.170813128580436e-05,3.170813128580436e-05
ETAEDGE_HM1,pQscaled,0.7603311890363693,0.057961344718933105,0.03764795625267531,0.5914018387379251,3.745322258993857e-05,1.9506516892473098e-05,4.2228522157989653e-05,4.0786575314850324e-05,-9.486407961193863e-06,4.187525118635302e-05,3.925207205557335e-05,-9.453838337510501e-07,3.9263455161881005e-05,-3.2980507689214615e-05,3.2980507689214615e-05
ETAEDGE_HM1,pQscaled,0.757806436419487,0.029419326782226564,0.01919550553260946,0.6197838260628636,2.9444981429023172e-05,-1.898953023218031e-05,3.503725431300816e-05,-1.9475379451879395e-05,-2.8707516202802354e-05,3.46902276056074e-05,1.5671396496053092e-06,2.361425810895536e-06,2.834123946077287e-06,3.522364994235864e-05,3.522364994235864e-05
ETAEDGE_HM1,pQscaled,0.8178225100040436,0.04299531459808349,0.024742536898873516,0.571608562218718,2.4062538943906743e-05,-1.3257107358895508e-05,2.7472835236871898e-05,-2.0643959407370076e-05,-2.8029882123204206e-05,3.481159795030768e-05,9.107175577893756e-06,2.4405305936301596e-06,9.428511896637202e-06,-3.605560493242892e-05,3.605560493242892e-05
ETAEDGE_HM1,pQscaled,0.805038458108902,0.037201775312423704,0.02206893474760583,0.5842766520990832,2.463690699579539e-05,-1.721855704780007e-05,3.005754303212119e-05,-2.211958656433692e-05,-2.8870108113661022e-05,3.6369757385383675e-05,1.7424375896135658e-05,3.1913491738360484e-06,1.771421985070687e-05,-7.967297618186389e-06,7.967297618186389e-06
ETAEDGE_HM1,pQscaled,0.6993326491117478,0.0502273416519165,0.03590232132315354,0.63465868426532,4.727623235211022e-05,1.282293787608988e-05,4.89843840543573e-05,1.3419971805530282e-05,-1.0927606150724936e-05,1.730630577120921e-05,3.426013951424167e-05,-1.821381784629459e-06,3.4308520678407044e-05,8.969378087312664e-05,8.969378087312664e-05
ETAEDGE_HM1,pQscaled,0.7245120069384575,0.03121135115623474,0.02151280391658635,0.6383275490025501,3.682159002961206e-05,-1.458773236528452e-05,3.960595192480539e-05,-3.56615114760996e-05,-2.7399891206719547e-05,4.497218516928048e-05,1.715600892016056e-06,1.684653447586791e-06,2.4044424840599426e-06,-2.1843422111194645e-05,2.1843422111194645e-05
ETAEDGE_HM1,pQscaled,0.7853959870338441,0.05634992361068725,0.03488024511197595,0.5786620415979851,3.3125741565860265e-05,1.113225247717346e-05,3.494627018014508e-05,2.2596160977188934e-05,-1.5079625193855232e-05,2.7165816514402604e-05,1.3198858647145428e-05,-9.261568034536283e-07,1.3231312709323633e-05,4.998592186235794e-06,4.998592186235794e-06
ETAEDGE_HM1,pQscaled,0.8376406979560852,0.023378489315509794,0.012769836370676472,0.5758766122374357,1.3342262679334022e-05,-3.598954333779573e-05,3.838311090919321e-05,5.9417896225712517e-05,-3.0339600786766712e-05,6.671564859753607e-05,-1.426292962702913e-05,-3.7526305099523953e-06,1.4748335407421778e-05,-3.458494589642178e-05,3.458494589642178e-05
ETAEDGE_HM1,pQscaled,0.7324512571096421,0.04921648740768432,0.03350754306110674,0.6158138560322107,4.2897724105521847e-05,6.2222767096303295e-06,4.3346643017478044e-05,3.024970011367335e-06,-1.5622696688994493e-05,1.591285943524894e-05,3.702886603429434e-05,-1.6929661228866312e-06,3.706754718185382e-05,8.827277096804757e-05,8.827277096804757e-05
ETAEDGE_HM1,pQscaled,0.728246186375618,0.023971483409404755,0.01642803189284439,0.6435919655378263,2.881875339563419e-05,-2.072892229241427e-05,3.549941924431055e-05,-4.206290291541192e-06,-2.956731783569858e-05,2.986501568748848e-05,1.581964043695372e-05,-3.101738451323022e-07,1.582268091597329e-05,2.8539689073392265e-05,2.8539689073392265e-05
ETAEDGE_HM1,pQscaled,0.8474926555156708,0.04844359159469604,0.025714203346159533,0.5494978147395536,1.6758386884222376e-05,-1.1253295424040356e-05,2.0186138532716063e-05,-1.6867506686625653e-05,-2.8469323726544636e-05,3.309101351228394e-05,8.992017755282689e-06,2.928523585222511e-06,9.45688287442134e-06,-7.416136957640995e-05,7.416136957640995e-05
ETAEDGE_HM1,pQscaled,0.7896011435985565,0.03175116658210754,0.019483164540645533,0.5984921994385699,2.475094333289428e-05,-2.010268743501144e-05,3.1886160602648774e-05,-1.6130814397409532e-05,-2.9115927125116054e-05,3.328573846978227e-05,7.703357145061318e-06,3.2855242236485465e-06,8.374746606826301e-06,4.0473806952536114e-05,4.0473806952536114e-05
ETAEDGE_HM1,pQscaled,0.7146601325273514,0.05567750692367553,0.03894484980741863,0.6203101130111485,4.473683119824405e-05,2.253165688505044e-05,5.009051434798632e-05,4.430485320023735e-05,-5.951513199991778e-06,4.4702802221608634e-05,3.604733013307104e-05,-1.1004498592925849e-06,3.606412344166192e-05,-1.2529533780028697e-05,1.2529533780028697e-05
ETAEDGE_HM1,pQscaled,0.6951055185496807,0.03545094132423401,0.025485955601591385,0.6516444332070115,4.480487644807461e-05,-8.273593724304713e-06,4.5562367219472754e-05,-4.4318560696522094e-05,-2.404418963734202e-05,5.042080798170313e-05,-2.4425756714685498e-05,3.6470382825640364e-07,2.4428479280695075e-05,-2.755614565351939e-05,2.755614565351939e-05
ETAEDGE_HM1,pQscaled,0.814868357181549,0.0521104621887207,0.030205624343775148,0.565339889598563,2.6892944912406877e-05,-1.5617493832357571e-06,2.6938254345777277e-05,-2.502187508137175e-06,-2.284961057151572e-05,2.298620555019468e-05,-2.2587415842267866e-05,2.8388142040618267e-07,2.2589199700130706e-05,-1.0306575609589363e-05,1.0306575609589363e-05
ETAEDGE_HM1,pQscaled,0.8220495533943176,0.027615466713905336,0.015724687399091337,0.5821707956367982,1.4681841962662761e-05,-2.7041082514620734e-05,3.0769735568885413e-05,1.5637784955901534e-05,-2.968140288899467e-05,3.354885982840313e-05,-9.850092108854014e-06,2.7572731579486674e-06,1.0228727673589337e-05,0.0001002220751111036,0.0001002220751111036
ETAEDGE_HM1,pQscaled,0.7479764515161514,0.04497937202453613,0.029853945636103326,0.6105868306161423,4.0419936251230685e-05,-2.6972855130435644e-06,4.050983332096575e-05,-1.5129690420498452e-05,-2.1006599933656744e-05,2.5887927166786263e-05,3.585606385803075e-06,-8.874477651056806e-07,3.6937970558360212e-06,6.103461167147016e-05,6.103461167147016e-05
ETAEDGE_HM1,pQscaled,0.7673488241434098,0.032718176841735835,0.020979873198886407,0.6108227542148529,3.0478426842551852e-05,-1.7377743449327064e-05,3.5084476199416384e-05,-2.4983903072924968e-05,-2.8320374854062002e-05,3.776558015749125e-05,3.82693996536787e-06,2.5222697394801288e-06,4.583373663277629e-06,1.3567112747801466e-05,1.3567112747801466e-05
ETAEDGE_HM1,pQscaled,0.8308681845664978,0.05969141960144042,0.03321644130342329,0.5498810226885131,2.2948563678534524e-05,7.66190591296287e-06,2.4193829319205536e-05,1.667324239439352e-05,-1.9207570658702958e-05,2.543477506390155e-05,-5.503778309434715e-05,2.1194483790698462e-07,5.503819118171236e-05,-4.631194260191693e-05,4.631194260191693e-05
ETAEDGE_HM1,pQscaled,0.7948066782951355,0.020504480190575124,0.012443404337018958,0.6056179283228939,2.3131475351250352e-05,-3.532570909921013e-05,4.222523978957988e-05,6.61776472192212e-05,-3.0980049898250765e-05,7.30701340026813e-05,-3.7713875069567138e-06,-8.623029037617717e-06,9.411694507963351e-06,-5.9645137089951034e-05,5.9645137089951034e-05
ETAEDGE_HM1,pQscaled,0.6869763652980329,0.0469296646118164,0.03410283741467827,0.6447449905830828,4.899328761819892e-05,8.166420673572151e-06,4.966923251125701e-05,-4.0170171689249586e-06,-1.3388596693940258e-05,1.3978231231755535e-05,5.395715086731201e-06,-1.8505641161303994e-06,5.704237797031973e-06,0.00010563626315850984,0.00010563626315850984
ETAEDGE_HM1,pQscaled,0.7122465306520462,0.026707316637039184,0.01874665068537954,0.6510259073441806,3.334823666665529e-05,-1.6648270043956686e-05,3.727290952195384e-05,-2.7694359204754384e-05,-2.8666241545394146e-05,3.9858887793073774e-05,1.838453900604442e-05,1.2839791799676122e-06,1.8429321121499813e-05,-2.5648243446307027e-05,2.5648243446307027e-05
ETAEDGE_HM1,pQscaled,0.7752495229244232,0.040868146419525145,0.025814573496769893,0.5985514737836156,3.399546830930967e-05,-1.0921658252836745e-05,3.5706784853316534e-05,-2.428642360745195e-05,-2.5884532341508113e-05,3.5494216235595045e-05,-5.628398997536976e-06,9.705876517817139e-07,5.711472285257662e-06,2.973520525213942e-06,2.973520525213942e-06
ETAEDGE_HM1,pQscaled,0.8506010568141937,0.03885908365249634,0.020432557077410235,0.5556146373440156,1.1302340123730458e-05,-2.0175562876066357e-05,2.3125661712448236e-05,-1.6400679646738783e-05,-3.055122791136262e-05,3.4675060486853864e-05,6.30848739171519e-05,5.331100676362233e-06,6.330973030715312e-05,-1.4692470047884473e-05,1.4692470047884473e-05
ETAEDGE_HM1,pQscaled,0.7419028359651566,0.05372170209884643,0.03602079913967204,0.6060148743015833,4.091867491935706e-05,1.3590868717496414e-05,4.311669826937405e-05,2.3809656448187274e-05,-1.1883399760368791e-05,2.6610428971466033e-05,5.4182383038003934e-05,-1.5255587696172152e-06,5.420385559382775e-05,4.5606952176045594e-05,4.5606952176045594e-05
ETAEDGE_HM1,pQscaled,0.7443847161531448,0.03485728859901428,0.023275989224185823,0.6223676117926689,3.674158463135027e-05,-1.3593789477955507e-05,3.9175695955447274e-05,-3.2881129071452676e-05,-2.6756942916234322e-05,4.2392247442618e-05,-3.923608984601756e-06,1.4659289085592036e-06,4.188514656653025e-06,-5.4563404592224835e-06,5.4563404592224835e-06
ETAEDGE_HM1,pQscaled,0.8496126306056976,0.05757153749465942,0.03036364466164919,0.540842723561392,1.7783885006807018e-05,-3.2942885241484606e-08,1.7783915518496577e-05,1.3315427797041353e-06,-2.391613661889742e-05,2.3953175091163765e-05,-5.514694145458687e-05,1.2673905495972195e-06,5.5161503157554e-05,-6.552799598399765e-05,6.552799598399765e-05
ETAEDGE_HM1,pQscaled,0.7734625279903412,0.022076308131217956,0.013992891939903782,0.6173777500277785,2.367493368934584e-05,-2.8810378106137332e-05,3.7289950010874514e-05,3.616818656787348e-05,-3.0177596217491996e-05,4.710440566522935e-05,-1.6231236301011975e-05,-3.612112774277281e-06,1.662830089195484e-05,5.5545409376090045e-05,5.5545409376090045e-05
ETAEDGE_HM1,pQscaled,0.7125400716066361,0.04533861398696899,0.03181099600988105,0.6312644830748925,4.589884425024038e-05,2.2094608011252493e-06,4.5951992563321275e-05,-1.2805228885332762e-05,-1.743930636320368e-05,2.1635694886816943e-05,1.234607326794368e-05,-1.5950592212177336e-06,1.2448684229934715e-05,9.394247580644683e-05,9.394247580644683e-05
ETAEDGE_HM1,pQscaled,0.6873605421185494,0.02572150230407715,0.01868194846436247,0.6675204503276546,3.4312647721706396e-05,-1.4719925802190206e-05,3.733676484774636e-05,-3.514248602152245e-05,-2.873328736198219e-05,4.539378951353529e-05,3.3697691624201553e-05,9.310042931347717e-07,3.371055012594157e-05,-9.614009408926653e-05,9.614009408926653e-05
ETAEDGE_HM1,pQscaled,0.7931048274040222,0.04187318325042724,0.025504334540977315,0.5872445184857084,3.023708836413059e-05,-1.1748228924524678e-05,3.243921077343405e-05,-2.2196874852866083e-05,-2.66989811724094e-05,3.472084170751726e-05,-2.179190251805352e-06,1.4725710624451365e-06,2.6300828290216013e-06,-1.1453120093768941e-05,1.1453120093768941e-05
ETAEDGE_HM1,pQscaled,0.829794614315033,0.038555833101272585,0.021516811398726812,0.5681274855425564,1.811484371559821e-05,-1.8389799290096664e-05,2.581341280750354e-05,-1.9402324618366545e-05,-2.9732527894737505e-05,3.5503146559253254e-05,3.775835028463348e-05,4.178709065006661e-06,3.798887502502608e-05,-1.8138586327237638e-05,1.8138586327237638e-05
ETAEDGE_HM1,pQscaled,0.7697400671243668,0.05400572299957275,0.03447495541183951,0.5896794628655397,3.627647094784842e-05,9.425935211530354e-06,3.748106987589946e-05,1.7155373759222256e-05,-1.5257047260944405e-05,2.2958317445782103e-05,2.9288364556068203e-05,-1.2356238287921555e-06,2.9314417350775217e-05,3.5978325877837614e-05,3.5978325877837614e-05
ETAEDGE_HM1,pQscaled,0.7497593265771866,0.023609448671340943,0.015622623053569923,0.6304411238371748,2.6306301593279513e-05,-2.3577291923899152e-05,3.5325772432904285e-05,9.595453109927066e-06,-2.9694270106756966e-05,3.120612756427573e-05,-2.6995657691486485e-06,-8.176980224502408e-07,2.820688816207518e-06,6.587812766614253e-05,6.587812766614253e-05
ETAEDGE_HM1,pQscaled,0.8217601323127747,0.04882484912872314,0.027822037545745176,0.5641800486789009,2.469366029281397e-05,-7.16400896695908e-06,2.571186269284214e-05,-1.2265844444352977e-05,-2.572948562471687e-05,2.8503637845818502e-05,-1.409906120630744e-05,1.2480386478032996e-06,1.4154191159003544e-05,-3.163870558913883e-05,3.163870558913883e-05
ETAEDGE_HM1,pQscaled,0.8123960900306701,0.030824136734008786,0.017973738695582366,0.5854016347530203,1.8422318968815317e-05,-2.291619396912449e-05,2.9402955331383104e-05,-5.2329464132282026e-06,-2.9610109262691067e-05,3.0068959056013585e-05,1.0475077141913758e-05,3.918780505739899e-06,1.118409950694338e-05,7.035974316781622e-05,7.035974316781622e-05
