benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error,t401_id,chunk,pinn_error,shoot_error_recomputed,technical_success,improved
6,C11,1.25,0.125,0.2213574976778959,0.0908591657147537,0.2252446,0.089663304,0.004066896814934,COMPLETED,,0.2213578812499999,0.0908560123333333,5.343009498209415e-07,4.425931176335082e-21,5.34300949820946e-07,True,True,0,0.03,0.008,12,306.908020509989,3.1766242996902865e-06,157,3,0.004066896814934052,3.176624299707785e-06,True,True
7,C11,1.25,0.13,0.2254063308428138,0.0885168779525414,0.22927621,0.08696296,0.0041702069126668,COMPLETED,,0.2254090225,0.088515694375,5.246743622323248e-07,4.057087583379879e-21,5.246743622323288e-07,True,True,0,0.06,0.015,12,309.9337508989847,2.940386744076249e-06,158,3,0.004170206912666879,2.940386744036606e-06,True,True
8,C11,1.25,0.135,0.2292797469069861,0.0861695821740407,0.23267023,0.08460586,0.0037337116441417,COMPLETED,,0.229281558125,0.0861735683333333,8.264560964765106e-07,3.649516900135631e-21,8.264560964765142e-07,True,True,0,0.015,0.008,12,312.6058731469675,4.378353183586784e-06,159,3,0.0037337116441417445,4.378353183550033e-06,True,True
9,C11,1.25,0.14,0.2329906146711097,0.0838177442773477,0.23565666,0.08255581,0.002949622995578,COMPLETED,,0.2329906443749999,0.0838155756249999,4.320118787530017e-07,3.281807699614543e-21,4.3201187875300493e-07,True,True,0,0.015,0.015,12,315.5929580759839,2.168855764301487e-06,160,3,0.00294962299557804,2.1688557643836057e-06,True,True
10,C11,1.25,0.15,0.2399695757908944,0.0791021284512497,0.2408801,0.07901921,0.0009142919691898,COMPLETED,,0.239971896875,0.079097335,1.1723054241382628e-06,2.4898854309158493e-21,1.1723054241382654e-06,True,True,0,0.015,0.008,12,323.8618176309974,5.325843248585733e-06,161,3,0.0009142919691898524,5.325843248585733e-06,True,True
11,C11,1.25,0.165,0.249471908602467,0.072004408591219,0.24842209,0.07345389,0.0017897249655987,COMPLETED,,0.2494767774999999,0.072000765,1.5306086120794992e-06,1.2507805863181346e-21,1.5306086120795003e-06,True,True,0,0.06,0.008,12,341.1095840909984,6.081276194783453e-06,162,3,0.0017897249655987684,6.081276194769546e-06,True,True
12,C11,1.25,0.175,0.2552531931688245,0.0672601587494335,0.2548922,0.068653174,0.0014390300748242,COMPLETED,,0.2552535281250001,0.067262549,6.582499242489042e-07,6.746890861298974e-22,6.582499242489048e-07,True,True,0,0.015,0.008,12,345.087512707978,2.413605893738518e-06,163,3,0.0014390300748242826,2.4136058937247745e-06,True,True
13,C11,1.25,0.185,0.2606507009450217,0.0625085633894292,0.26258126,0.06307994,0.0020133378990785,COMPLETED,,0.2606476662500001,0.0625122316666667,1.3982013958047445e-06,2.418786455785184e-22,1.3982013958047445e-06,True,True,0,0.03,0.008,12,348.5577876219759,4.760843598071869e-06,164,3,0.002013337899078561,4.760843598071869e-06,True,True
14,C11,1.25,0.2,0.2681174439846895,0.0553716212071203,0.27128386,0.05515606,0.0031737449513201,COMPLETED,,0.2681197975,0.05537090375,7.992082752447941e-07,1.401508033586017e-25,7.992082752447941e-07,True,True,0,0.06,0.03,12,353.2232564529986,2.460442853654343e-06,165,3,0.003173744951320106,2.460442853654343e-06,True,True
15,C11,1.3,0.125,0.2507348468934173,0.0805663184923582,0.25193366,0.081078894,0.0013037969610137,COMPLETED,,0.250732488125,0.080563269,6.739121347340054e-07,5.2756187570896504e-21,6.739121347340107e-07,True,True,0,0.015,0.008,12,314.1764366829884,3.855281064869226e-06,166,3,0.001303796961013768,3.855281064869226e-06,True,True
16,C11,1.3,0.14,0.2614849500675949,0.0742149320251794,0.2620215,0.07412652,0.0005437853585379,COMPLETED,,0.261484390625,0.0742150616666666,1.1839583588052135e-07,4.2781064143570866e-21,1.1839583588052563e-07,True,True,0,0.015,0.008,12,323.218582660018,5.742673003262295e-07,167,3,0.0005437853585379382,5.742673003136977e-07,True,True
17,C11,1.3,0.15,0.2679572274581126,0.0699210503103882,0.26856416,0.07012184,0.0006392836693176,COMPLETED,,0.26795869125,0.069918715,6.263564124567583e-07,3.453324387226141e-21,6.263564124567618e-07,True,True,0,0.03,0.008,12,330.4002698590048,2.7561497235690285e-06,168,3,0.0006392836693176766,2.7561497235690285e-06,True,True
18,C11,1.3,0.165,0.2767939145626458,0.0634079026984927,0.276617,0.0643884,0.0009963301263834,COMPLETED,,0.27679278125,0.0634040249999999,1.0461911045219914e-06,2.2860700383277944e-21,1.0461911045219935e-06,True,True,0,0.03,0.008,12,347.6359442420071,4.039918706291153e-06,169,3,0.0009963301263834457,4.039918706371077e-06,True,True
19,C11,1.3,0.18,0.2847433722614646,0.0568244575691361,0.28472474,0.057305846,0.0004817488791236,COMPLETED,,0.2847442712499999,0.056827330375,8.741774796905053e-07,1.2463241083272884e-21,8.741774796905065e-07,True,True,0,0.03,0.015,12,354.6156434700242,3.010181708533382e-06,170,3,0.0004817488791236511,3.010181708503559e-06,True,True
20,C11,1.3,0.19,0.2896217231739951,0.0524040829124998,0.29113266,0.051932544,0.0015828073281922,COMPLETED,,0.289618988125,0.0524065023333333,1.1362440703587858e-06,6.428223327889319e-22,1.1362440703587864e-06,True,True,0,0.015,0.008,12,358.3020570319495,3.651587350059308e-06,171,3,0.0015828073281922985,3.651587350077898e-06,True,True
21,C11,1.3,0.205,0.2963941012868269,0.0457359573632657,0.30017838,0.045171008,0.0038262165597401,COMPLETED,,0.2963893175,0.0457374142499999,1.7093816999416153e-06,1.3024854815693966e-22,1.7093816999416155e-06,True,True,0,0.06,0.03,12,366.2656455939869,5.000713485260312e-06,172,3,0.0038262165597401075,5.000713485234032e-06,True,True
22,C11,1.35,0.12,0.2742053174866416,0.0730358087275012,0.2770064,0.07376849,0.0028953212418853,COMPLETED,,0.2742069208333333,0.073036068125,2.767651949983064e-07,6.021231682157353e-21,2.7676519499831244e-07,True,True,0,0.1,0.015,12,318.0884899199591,1.6241944699276705e-06,173,3,0.0028953212418853427,1.6241944699276705e-06,True,True
23,C11,1.35,0.13,0.2813135711090627,0.0693127042819089,0.2796072,0.07011482,0.0018854951569952,COMPLETED,,0.281316184375,0.06931403875,5.617530517742241e-07,5.7044830552662305e-21,5.617530517742298e-07,True,True,0,0.015,0.03,12,325.0109472300392,2.934274006509828e-06,174,3,0.0018854951569952695,2.934274006509828e-06,True,True
24,C11,1.35,0.14,0.2878537618589696,0.065498137605778,0.2847157,0.06582763,0.0031553125785839,COMPLETED,,0.287850465625,0.065499505,7.590050812900275e-07,5.195479629058858e-21,7.590050812900327e-07,True,True,0,0.015,0.008,12,331.21928037999896,3.5686027154567e-06,175,3,0.003155312578583905,3.5686027154567e-06,True,True
25,C11,1.35,0.15,0.2938988427909336,0.0616057159092201,0.29216713,0.061549515,0.0017326245214933,COMPLETED,,0.293895645625,0.0616068066666666,7.904191042519682e-07,4.554662163186364e-21,7.904191042519728e-07,True,True,0,0.015,0.008,12,340.6963294760208,3.378109206979378e-06,176,3,0.0017326245214933844,3.378109206956973e-06,True,True
26,C11,1.35,0.16,0.2995091787227976,0.0576466978458383,0.29920152,0.0575992,0.0003113036059423,COMPLETED,,0.299504254375,0.057646075,1.2667607103666072e-06,3.7312040677047986e-21,1.266760710366611e-06,True,True,0,0.015,0.008,12,345.29719938797643,4.963581183971568e-06,177,3,0.00031130360594236873,4.963581183971568e-06,True,True
27,C11,1.35,0.175,0.3072180313716652,0.0516035602251204,0.30677086,0.051287524,0.0005475775116139,COMPLETED,,0.30722007875,0.0516052323333333,7.578154674127975e-07,2.609033269620621e-21,7.578154674128002e-07,True,True,0,0.03,0.008,12,360.2108016059501,2.6434265493527503e-06,178,3,0.0005475775116139347,2.6434265492921993e-06,True,True
28,C11,1.35,0.19,0.3142004177558614,0.0454576540431336,0.31398237,0.04360955,0.0018609227222222,COMPLETED,,0.3141972137499999,0.0454585083333333,1.053129361859458e-06,1.5151104134326977e-21,1.0531293618594594e-06,True,True,0,0.03,0.008,12,369.754524484044,3.3159410889838142e-06,179,3,0.0018609227222222192,3.3159410889748763e-06,True,True
29,C11,1.35,0.195,0.3163863053741663,0.0433899218473674,0.31691256,0.041087877,0.0023614305855777,COMPLETED,,0.31638521625,0.043384752,1.7314756194347147e-06,1.14890851527841e-21,1.7314756194347158e-06,True,True,0,0.03,0.008,12,370.52150804101257,5.283324072198857e-06,180,3,0.0023614305855777754,5.283324072198857e-06,True,True
30,C11,1.35,0.205,0.3205673791062923,0.0392299223989418,0.32367352,0.03696668,0.0038432248708514,COMPLETED,,0.3205680512499999,0.039232305,8.607663932755722e-07,6.593889768201964e-22,8.607663932755728e-07,True,True,0,0.03,0.008,12,375.77791465300834,2.475593861334354e-06,181,3,0.00384322487085144,2.4755938613192824e-06,True,True
31,C11,1.4,0.13,0.3063854824913954,0.0611151985503771,0.30280337,0.061630692,0.0036190141471974,COMPLETED,,0.3063840991666667,0.061115067,2.7477419370048935e-07,6.399432637462927e-21,2.7477419370049575e-07,True,True,0,0.1,0.008,12,329.27776324300794,1.3895656899266449e-06,182,3,0.003619014147197416,1.3895656899819068e-06,True,True
32,C11,1.4,0.145,0.3153782841847528,0.0559501968448136,0.31311578,0.055988725,0.0022628322087078,COMPLETED,,0.3153716393749999,0.0559522666666666,1.600079029871476e-06,5.6671793639008904e-21,1.6000790298714817e-06,True,True,0,0.015,0.008,12,337.57179022202035,6.959716887534469e-06,183,3,0.002262832208707895,6.959716887564769e-06,True,True
33,C11,1.4,0.16,0.3234118947756643,0.0505600727271105,0.32531068,0.050676104,0.001902327149689,COMPLETED,,0.3234161487500001,0.0505563123333333,1.486361781316364e-06,4.717698147993842e-21,1.4863617813163683e-06,True,True,0,0.03,0.008,12,346.2350131479907,5.67775122816859e-06,184,3,0.0019023271496890455,5.677751228186973e-06,True,True
34,C11,1.4,0.17,0.3283163310618344,0.0468651382343523,0.3300763,0.047091223,0.0017744308903323,COMPLETED,,0.3283184874999999,0.046866613625,7.385665426209286e-07,3.985221835843769e-21,7.385665426209326e-07,True,True,0,0.1,0.015,12,359.54625794501044,2.612853445006529e-06,185,3,0.0017744308903323706,2.612853445006529e-06,True,True
35,C11,1.4,0.18,0.3329061267127761,0.0431021730901373,0.33327493,0.04287909,0.0004310242797945,COMPLETED,,0.33290383625,0.0431030483333333,7.436404063379378e-07,3.081192095279868e-21,7.436404063379408e-07,True,True,0,0.03,0.008,12,368.8901990529848,2.451993144501281e-06,186,3,0.0004310242797945266,2.451993144545705e-06,True,True
36,C11,1.4,0.195,0.3392727143507565,0.0373503591752265,0.33833414,0.03565119,0.00194115885438,COMPLETED,,0.339281405625,0.03735040875,2.8972504871294574e-06,1.9503613444863042e-21,2.8972504871294595e-06,True,True,0,0.015,0.03,12,379.1137215619674,8.69141562889929e-06,187,3,0.0019411588543800067,8.69141562884378e-06,True,True
37,C11,1.4,0.205,0.3432124396512809,0.0334556201732537,0.34253463,0.031653296,0.001925564423452,COMPLETED,,0.3432084581249999,0.0334599366249999,2.072380105678472e-06,1.3826193311346562e-21,2.0723801056784734e-06,True,True,0,0.015,0.015,12,384.1922008880065,5.872334050779565e-06,188,3,0.0019255644234520359,5.872334050750897e-06,True,True
38,C12,1.25,0.21,0.2727260864318847,0.0506097964643259,0.27169138,0.05034788,0.0010673413860937,COMPLETED,,0.27272653625,0.0506115518749999,6.25839119318297e-07,9.091697683040584e-23,6.258391193182971e-07,True,True,0,0.03,0.015,12,356.84434991900343,1.812126643373728e-06,189,3,0.001067341386093752,1.8121266432658442e-06,True,True
39,C12,1.25,0.22,0.2770736728867821,0.0458466775087439,0.27545696,0.047311086,0.0021813419694193,COMPLETED,,0.27707805375,0.04584624225,1.609976191090913e-06,4.433757662788221e-22,1.6099761910909135e-06,True,True,0,0.03,0.03,12,362.7470835229615,4.402432589851382e-06,190,3,0.0021813419694193606,4.4024325898520685e-06,True,True
40,C12,1.25,0.23,0.2811853643047579,0.0410836573707542,0.2803468,0.04373632,0.0027820512428442,COMPLETED,,0.2811866437499999,0.0410852783333333,7.966782203867236e-07,8.954761381374537e-22,7.966782203867244e-07,True,True,0,0.03,0.008,12,368.7797356310184,2.0650665389893822e-06,191,3,0.0027820512428442614,2.0650665389277568e-06,True,True
41,C12,1.25,0.24,0.2850832400495695,0.036322018907998,0.2854401,0.039288204,0.002987574772995,COMPLETED,,0.2850787718749999,0.0363246623333333,2.106558670411166e-06,1.6699918020540193e-21,2.106558670411168e-06,True,True,0,0.015,0.008,12,373.8820400250261,5.191558676118985e-06,192,3,0.002987574772995007,5.1915586760977866e-06,True,True
42,C12,1.25,0.25,0.2887867792820066,0.0315629485870253,0.28996918,0.033972252,0.0026838059530604,COMPLETED,,0.2887875393749999,0.0315607936666666,9.722204801780035e-07,2.326034161518269e-21,9.722204801780058e-07,True,True,0,0.015,0.008,12,379.653733915009,2.285043349824881e-06,193,3,0.0026838059530604856,2.285043349878397e-06,True,True
43,C12,1.25,0.26,0.2923132509359473,0.026807548410821,0.293522,0.027849346,0.0015957495156406,COMPLETED,,0.2923110625,0.026804424125,1.6975956198785637e-06,3.3357068014157005e-21,1.697595619878567e-06,True,True,0,0.06,0.015,12,386.1073769360082,3.814500463585856e-06,194,3,0.0015957495156406901,3.8145004635858556e-06,True,True
44,C12,1.25,0.27,0.2956780307175911,0.0220568452413984,0.29621077,0.021166207,0.0010378090479769,COMPLETED,,0.295673660625,0.022056832,2.029592474160821e-06,4.473981616053277e-21,2.0295924741608258e-06,True,True,0,0.015,0.008,12,390.9817799550365,4.370112651721281e-06,195,3,0.001037809047976949,4.370112651776812e-06,True,True
45,C12,1.25,0.28,0.2988948614100279,0.0173117979143134,0.29860616,0.0146661885,0.0026613150278115,COMPLETED,,0.2988991287499999,0.0173068135,3.1734409841047746e-06,5.563552290142279e-21,3.17344098410478e-06,True,True,0,0.03,0.008,12,398.0065094119636,6.561598622639752e-06,196,3,0.0026613150278115873,6.56159862260892e-06,True,True
46,C12,1.25,0.295,0.3034693255859127,0.0102067782825361,0.30278036,0.0072139287,0.0030711271875743,COMPLETED,,0.3034737193749999,0.0102103917573242,2.914687507221841e-06,7.503109038316686e-21,2.9146875072218484e-06,True,True,0,0.015,0.008,12,409.5576796189998,5.688812054149701e-06,197,3,0.003071127187574381,5.6888120540958074e-06,True,True
47,C12,1.25,0.305,0.3063675554095615,0.0054796730125314,0.3061978,0.0042845644,0.0012071045915007,COMPLETED,,0.306363815625,0.005477381699414,2.330697253472736e-06,8.675172549139385e-21,2.3306972534727444e-06,True,True,0,0.015,0.03,12,419.4281768979854,4.385898353626122e-06,198,3,0.0012071045915007187,4.385898353658748e-06,True,True
48,C12,1.3,0.21,0.2985209082313058,0.0435048963481715,0.30169225,0.03950087,0.0051078014458978,COMPLETED,,0.298518421875,0.0435047762499999,8.760287007775053e-07,4.396612934192248e-23,8.760287007775053e-07,True,True,0,0.015,0.03,12,372.1257260600105,2.489255159651178e-06,199,3,0.005107801445897847,2.4892551597106417e-06,True,True
49,C12,1.3,0.22,0.3025977768737177,0.0390324736865274,0.30321145,0.03774661,0.0014247947663614,COMPLETED,,0.302596215625,0.0390330683333333,6.212763407518878e-07,6.79774083524952e-24,6.212763407518878e-07,True,True,0,0.015,0.008,12,371.6988435190288,1.6706592657716702e-06,200,3,0.0014247947663614338,1.670659265761791e-06,True,True
0,C12,1.3,0.23,0.306457711909123,0.0345485414177597,0.306049,0.035462793,0.0010014496394167,COMPLETED,,0.3064591562500001,0.0345513346666666,1.2311330196895523e-06,1.5541293157951426e-22,1.2311330196895526e-06,True,True,0,0.03,0.008,12,377.649209458963,3.144576287149616e-06,201,4,0.0010014496394167148,3.144576287050155e-06,True,True
1,C12,1.3,0.24,0.3101208441395475,0.030055544403957,0.30975083,0.031757526,0.0017417381596365,COMPLETED,,0.31012192375,0.030054401,6.462183323266755e-07,4.60767520557194e-22,6.462183323266759e-07,True,True,0,0.03,0.008,12,384.0503078789916,1.572555670867798e-06,202,4,0.0017417381596365653,1.5725556708703208e-06,True,True
2,C12,1.3,0.255,0.3152849580975781,0.0233038543659301,0.31572545,0.02277813,0.0006858711431689,COMPLETED,,0.315285996875,0.0233041716666666,4.774414050954293e-07,1.1953698666865944e-21,4.774414050954305e-07,True,True,0,0.015,0.008,12,392.3597064610221,1.0861575804576518e-06,203,4,0.0006858711431689431,1.0861575804383948e-06,True,True
3,C12,1.3,0.26,0.3169259784739802,0.0210510400997556,0.31747517,0.019312885,0.0018228533904454,COMPLETED,,0.3169185293749999,0.0210472599999999,3.7516470413652136e-06,1.51739301322753e-21,3.7516470413652153e-06,True,True,0,0.015,0.008,12,395.6954688219703,8.353336445997231e-06,204,4,0.0018228533904454157,8.353336446041192e-06,True,True
4,C12,1.3,0.27,0.320097937978743,0.0165434109647926,0.32047418,0.013028415,0.0035350749201491,COMPLETED,,0.320093320625,0.01654404,2.18027932523388e-06,2.27110398991778e-21,2.180279325233882e-06,True,True,0,0.015,0.008,12,402.8078221899923,4.660004386244009e-06,205,4,0.0035350749201491956,4.6600043862435405e-06,True,True
5,C12,1.3,0.28,0.3231335088509647,0.0120345149244255,0.32323045,0.008464613,0.0035712179065961,COMPLETED,,0.32313279375,0.0120332935537109,6.885174476719226e-07,3.0151896550294258e-21,6.885174476719255e-07,True,True,0,0.03,0.015,12,410.5019289129996,1.4153147396008278e-06,206,4,0.003571217906596176,1.415314739633762e-06,True,True
6,C12,1.3,0.29,0.3260440440428363,0.0075259175747822,0.32599226,0.0055034626,0.0020231178196322,COMPLETED,,0.3260410881249999,0.0075216438419921,2.6240354401285864e-06,3.805462659924968e-21,2.62403544012859e-06,True,True,0,0.015,0.008,12,417.16956064198166,5.19636817555352e-06,207,4,0.0020231178196322987,5.19636817565786e-06,True,True
7,C12,1.3,0.305,0.3301975224894724,0.0007663018022479,0.33045965,0.0029963546,0.0022454056008965,COMPLETED,,0.3301959781249999,0.0007661587129231,8.417784114640661e-07,4.126033623979918e-24,8.417784114640661e-07,True,True,0,0.015,0.015,12,439.9536990679917,1.5509791031837026e-06,208,4,0.0022454056008965008,1.5509791032460889e-06,True,True
8,C12,1.35,0.21,0.3225689560726936,0.037138876949919,0.32606092,0.03356654,0.0049955383446997,COMPLETED,,0.32256482625,0.03714075875,1.6229178307520317e-06,4.485713302211373e-22,1.622917830752032e-06,True,True,0,0.03,0.03,12,375.8345548660145,4.5383484909666354e-06,209,4,0.00499553834469976,4.538348490963759e-06,True,True
9,C12,1.35,0.225,0.3282520280938685,0.0308281493607343,0.32701412,0.03103552,0.0012551569746029,COMPLETED,,0.3282510991666668,0.030830441875,9.565198858797611e-07,6.132564366395889e-23,9.565198858797611e-07,True,True,0,0.1,0.015,12,385.09530734998407,2.4735657267240216e-06,210,4,0.0012551569746029995,2.473565726744868e-06,True,True
10,C12,1.35,0.235,0.3317977676531085,0.0265945609610555,0.32952628,0.027607808,0.0024872325424362,COMPLETED,,0.331801670625,0.026592183,1.8540772704382352e-06,1.197352014606177e-24,1.8540772704382352e-06,True,True,0,0.015,0.008,12,392.3408343279734,4.570326943209255e-06,211,4,0.0024872325424362793,4.5703269431636545e-06,True,True
11,C12,1.35,0.245,0.3351698215678661,0.0223439085234755,0.33315212,0.02206441,0.0020369681002888,COMPLETED,,0.3351703491666667,0.0223438799316406,2.2417601724943007e-07,1.1004587618613861e-22,2.2417601724943015e-07,True,True,0,0.1,0.03,12,397.27518252498703,5.283729624676848e-07,212,4,0.0020369681002888602,5.283729624137569e-07,True,True
12,C12,1.35,0.255,0.3383836906248472,0.0180792982433239,0.33711347,0.015110046,0.0032295385615086,COMPLETED,,0.33838300125,0.0180776453261718,7.929977905109282e-07,3.679146413972676e-22,7.929977905109285e-07,True,True,0,0.03,0.03,12,404.1962672229856,1.790913954202584e-06,213,4,0.0032295385615086136,1.7909139542879943e-06,True,True
13,C12,1.35,0.27,0.3429377077855445,0.0116622774727566,0.34220237,0.0069180797,0.0048008472341742,COMPLETED,,0.342934791875,0.0116621539846679,1.3717764729145988e-06,8.707716272932497e-22,1.3717764729145996e-06,True,True,0,0.015,0.008,12,414.370055974985,2.91852421805238e-06,214,4,0.004800847234174214,2.9185242181107043e-06,True,True
14,C12,1.35,0.28,0.3458133962855934,0.0073744851632601,0.34546828,0.0042795744,0.0031140934287726,COMPLETED,,0.345810076875,0.0073752340572916,1.6601935960770358e-06,1.3900932036656945e-21,1.6601935960770373e-06,True,True,0,0.015,0.008,12,421.7653484210023,3.4028413065680385e-06,215,4,0.003114093428772646,3.4028413066074903e-06,True,True
15,C12,1.35,0.295,0.3499126544947055,0.0009334624149684,0.35035616,0.0025183295,0.001645752353923,COMPLETED,,0.3499167068749999,0.0009321165861816,2.212013456397945e-06,3.557070457102432e-23,2.212013456397945e-06,True,True,0,0.015,0.008,12,442.81275862496113,4.270016530884817e-06,216,4,0.001645752353923009,4.270016530897597e-06,True,True
16,C12,1.4,0.22,0.3487239191776812,0.0275396213065948,0.34780097,0.028749067,0.0015213790027073,COMPLETED,,0.348728704375,0.0275355253333333,2.4024577663768617e-06,6.322820506342164e-22,2.402457766376862e-06,True,True,0,0.015,0.008,12,392.91341364599066,6.298818169971656e-06,217,4,0.0015213790027073493,6.298818169987449e-06,True,True
17,C12,1.4,0.235,0.3538167885435443,0.021551433545976,0.35269356,0.02310028,0.0019132610117742,COMPLETED,,0.353816606875,0.0215534049999999,8.098908234455242e-07,1.3939475827817698e-22,8.098908234455243e-07,True,True,0,0.015,0.008,12,401.2116324509843,1.979806664480813e-06,218,4,0.0019132610117742345,1.979806664387533e-06,True,True
18,C12,1.4,0.25,0.3585471960115449,0.0155067696233285,0.3590834,0.013384351,0.0021891038188918,COMPLETED,,0.358546290625,0.0155041426666666,1.2113938196136066e-06,8.664090876478581e-25,1.2113938196136066e-06,True,True,0,0.015,0.008,12,409.4358801019844,2.77860146453957e-06,219,4,0.002189103818891835,2.7786014646199796e-06,True,True
19,C12,1.4,0.26,0.361522965709991,0.0114522448996731,0.3621023,0.007310549,0.0041820178317349,COMPLETED,,0.3615261281249999,0.0114534468935546,1.534604682074965e-06,4.833949038399659e-23,1.534604682074965e-06,True,True,0,0.015,0.008,12,417.3827372119995,3.3831432100923098e-06,220,4,0.004182017831734964,3.3831432100614934e-06,True,True
20,C12,1.4,0.27,0.3643707330941902,0.0073819678356949,0.36471802,0.00384088,0.0035580769040386,COMPLETED,,0.3643664574999999,0.007381967265625,2.0135353130867124e-06,2.4739362797882757e-22,2.013535313086713e-06,True,True,0,0.06,0.03,12,424.5952117790002,4.275594228310136e-06,221,4,0.0035580769040386563,4.275594228310136e-06,True,True
21,C12,1.4,0.285,0.3684256005207542,0.001253626453456,0.36921108,0.0019612527,0.0010572194271362,COMPLETED,,0.368420064375,0.0012547755172037,2.833677615988101e-06,1.1578365913570724e-22,2.833677615988101e-06,True,True,0,0.015,0.008,12,444.5277245279867,5.654136300775519e-06,222,4,0.0010572194271362358,5.654136300760096e-06,True,True
22,C20,1.45,0.055,0.265108862663616,0.0684112391288648,0.27041993,0.064833544,0.0064036972669472,COMPLETED,,0.2651171956249999,0.068411669,4.633937767411989e-07,1.844595613001729e-21,4.6339377674120085e-07,True,True,0,0.015,0.008,12,293.0577561390237,8.344041863489409e-06,223,4,0.006403697266947254,8.344041863432542e-06,True,True
23,C20,1.45,0.065,0.2771685946141995,0.0679358880480178,0.28664368,0.06059165,0.011988122270571,COMPLETED,,0.2771710237499999,0.0679406083333333,3.831900386954835e-07,2.6837355091280615e-21,3.831900386954862e-07,True,True,0,0.03,0.008,12,299.1203884560382,5.308652766671913e-06,224,4,0.011988122270571087,5.308652766621833e-06,True,True
24,C20,1.45,0.075,0.287782306314316,0.0667899812334504,0.2926711,0.06285377,0.0062764689575847,COMPLETED,,0.287778521875,0.066789316875,3.4668797259322015e-07,3.604905010242771e-21,3.4668797259322375e-07,True,True,0,0.015,0.015,12,304.66186553798616,3.842310904510121e-06,225,4,0.0062764689575847445,3.84231090451252e-06,True,True
25,C20,1.45,0.085,0.2972357177263615,0.0651403110606665,0.2917616,0.0693007,0.0068756673136935,COMPLETED,,0.297240115625,0.06514054375,4.819840205079629e-07,4.5483105699330256e-21,4.819840205079674e-07,True,True,0,0.015,0.03,12,310.2708818850224,4.404050040679652e-06,226,4,0.006875667313693517,4.4040500406796515e-06,True,True
26,C20,1.45,0.1,0.3096778641115483,0.0619587369313397,0.29710528,0.07127952,0.0156507785191338,COMPLETED,,0.309673639375,0.0619618116666666,7.312081631229983e-07,5.739150065238921e-21,7.312081631230041e-07,True,True,0,0.015,0.008,12,317.7359105949872,5.225169493292416e-06,227,4,0.015650778519133816,5.225169493251584e-06,True,True
27,C20,1.45,0.11,0.3170271381952615,0.0594747193281552,0.3130779,0.063176855,0.0054131590458491,COMPLETED,,0.3170232124999999,0.059475683125,6.510184973361319e-07,6.2840024708431526e-21,6.510184973361381e-07,True,True,0,0.06,0.015,12,323.8141357559944,4.042275058047189e-06,228,4,0.005413159045849111,4.04227505809779e-06,True,True
28,C20,1.5,0.05,0.2867884838082837,0.0578781158051297,0.28831387,0.058239527,0.0015676163706903,COMPLETED,,0.2867904324999999,0.0578781988749999,9.875117138257557e-08,1.2435036978771565e-21,9.87511713825768e-08,True,True,0,0.06,0.015,12,296.9650201559998,1.9504614860096774e-06,229,4,0.0015676163706903601,1.950461485950079e-06,True,True
29,C20,1.5,0.065,0.3035789845194382,0.0586404622091123,0.31559938,0.05269719,0.0134094143071469,COMPLETED,,0.303577895625,0.0586398983333333,9.310322808296213e-08,2.3942072685119788e-21,9.310322808296452e-08,True,True,0,0.015,0.008,12,305.32373924797866,1.2262328456324444e-06,230,4,0.013409414307146922,1.2262328456483985e-06,True,True
30,C20,1.5,0.075,0.3132090515913153,0.0581127147885543,0.32156146,0.054304,0.0091798166956655,COMPLETED,,0.313211850625,0.05811259375,2.649782963323694e-07,3.3334501038686908e-21,2.649782963323728e-07,True,True,0,0.015,0.03,12,310.79185596696334,2.8016494963023704e-06,231,4,0.009179816695665532,2.8016494962472108e-06,True,True
31,C20,1.5,0.09,0.3258504254289729,0.0562632320216114,0.3184838,0.06032676,0.0084130511612575,COMPLETED,,0.32584708125,0.0562590516666666,6.671487986627134e-07,4.7451903252497235e-21,6.671487986627182e-07,True,True,0,0.03,0.008,12,318.7351080639637,5.353400831881897e-06,232,4,0.00841305116125758,5.353400831936082e-06,True,True
32,C20,1.5,0.1,0.3332980185827091,0.0545024471140046,0.32033077,0.059081893,0.0137521220336547,COMPLETED,,0.333289754375,0.054501814875,1.2070301684295143e-06,5.6334640118612155e-21,1.2070301684295202e-06,True,True,0,0.015,0.015,12,323.947443289042,8.28835660534086e-06,233,4,0.013752122033654703,8.28835660534086e-06,True,True
33,C20,1.5,0.115,0.3432807312668702,0.0512712829522548,0.34104705,0.049092095,0.0031206076544832,COMPLETED,,0.343283378125,0.051269829375,5.374413124995284e-07,6.5295424776431025e-21,5.37441312499535e-07,True,True,0,0.015,0.015,12,331.0670027770102,3.019725947026655e-06,234,4,0.003120607654483213,3.0197259469813385e-06,True,True
34,C20,1.55,0.055,0.3188262390250224,0.0500136695789316,0.32245415,0.047634874,0.0043382492377349,COMPLETED,,0.318831103125,0.0500150823333333,3.154667509108824e-07,1.3908218247856101e-21,3.154667509108838e-07,True,True,0,0.015,0.008,12,304.68604914296884,5.065110422489026e-06,235,4,0.00433824923773491,5.065110422479349e-06,True,True
