point_id,Mach,alpha,cr,ci,omega_i,validation_status,has_exported_modal_fields,reference_tier,spectral_ok,modal_ok,pinning_use,best_status,best_stage1_mismatch,best_stage2_mismatch,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,decision,source_kind,source_short,source,modal_fields_file,modes_pdf,blumen_ci_overlay_pdf,validation_note,reference_role,selected_setting,cr_range,ci_range,max_stage1,max_edge_frac,max_center_jump,max_modal_rel_l2,max_core_rel_l2_amp_ge_5pct,max_tail_rel_l2_amp_0p1pct_to_2pct,note,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,campaign_target_status,source_file,touches_ci_upper_0p12,touches_cr_lower_0,boundary_flag,tail_polish_available,tail_polish_version,tail_polish_note
,1.9,0.0975,0.478063136,0.0221614879999999,0.0021607450799999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,4.773563247913244e-07,0.005217584847637,0.0029304850465136,0.0485069730854712,0.0555958280803247,0.80862910262925,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1,0.4790078399999999,0.0220001119999999,0.0022000111999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3291721262314016e-06,0.0047444471495874,0.0028905249520762,0.0481815946276584,0.0560783191066864,0.755934295617565,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1025,0.479946176,0.0218109599999999,0.0022356233999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.216197952005824e-06,0.004352790522002,0.0029035427066765,0.0479326924412688,0.0567640391322061,0.7456236689571583,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.105,0.480870176,0.0216054239999999,0.0022685695199999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.6015806500458505e-06,0.004019475205642,0.0028957226145953,0.0478514662452895,0.0575939492958034,0.7379205561308911,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1075,0.481796224,0.0213773599999999,0.0022980661999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.0927166258128425e-06,0.0037430103328974,0.0029200422205608,0.0479473077817765,0.0583874367473479,0.7299880242799949,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.11,0.4826956480000001,0.021132912,0.00232462032,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,8.58695190962394e-07,0.003510586280314,0.0029241808424107,0.0481350687296419,0.059155164566389,0.9597235619238986,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1125,0.4835745600000001,0.020874992,0.0023484366,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3233941019541208e-06,0.0033145870334253,0.0029007073555259,0.0483566619331917,0.0598417293471427,1.014193367872385,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.115,0.4844514240000001,0.0205965919999999,0.0023686080799999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.2677458621764417e-06,0.0031574170596825,0.002905606841861,0.0486194415332657,0.0604802053556288,0.7378955453193953,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1175,0.485316,0.02029976,0.0023852217999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.2714784420765336e-06,0.0030338342929897,0.0029259933294602,0.0488938531894598,0.061035087839854,0.7461941912575057,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.12,0.486180576,0.01999064,0.0023988768,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.2528539894440549e-06,0.0029361528229869,0.0029233131368682,0.0491370980100005,0.0614755203331067,0.8065124532907737,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1225,0.4870184399999999,0.01966588,0.0024090703,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,3.204511583741306e-07,0.0028656019474506,0.0029259959707924,0.0493891085797081,0.0618801574461656,0.9478221129150244,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,7.736380820280206e-07,0.0028218229453738,0.0029415478198433,0.0497239248169026,0.062366459528103,0.6674936960518308,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1275,0.4886757359999999,0.0189754,0.0024193635,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.918119855473261e-06,0.0027973476467481,0.0029158515865392,0.0501556255470084,0.0629768538804926,0.6308887652503927,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.13,0.489476736,0.01860968,0.0024192584,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,4.105861556386649e-07,0.0027993025714305,0.0029171331020167,0.050668250257307,0.0637187789554003,0.7268667879127361,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1325,0.4902761599999999,0.018226396,0.00241499747,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,6.338039834019177e-07,0.0028296935705711,0.0029462996895372,0.0512574207903023,0.064576059853445,0.8833447263733138,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.135,0.4910694399999999,0.01783492,0.0024077142,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.547038413224928e-06,0.0028814867886543,0.0029425432075338,0.0519687454220806,0.0655453668663685,0.586871769095126,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1375,0.4918483839999998,0.017431156,0.00239678395,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.8017087906762484e-06,0.0029603163767984,0.0029436542490529,0.052847114550865,0.0666544307082472,0.5864816739536346,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.14,0.4926027519999999,0.0170192,0.002382688,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.8963409233459165e-06,0.0030647337554404,0.0029373204654201,0.0538111940208528,0.0678581834798733,0.6855803764966864,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1425,0.4933714239999999,0.016589868,0.00236405619,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.053316754506387e-06,0.0032080049811924,0.0029475187087883,0.0547862940111593,0.0691353201493011,0.9040989765253266,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.145,0.4941114239999998,0.01615644,0.0023426838,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.5315388028382795e-06,0.003380332303597,0.0029349386427569,0.0557669383921038,0.0704591739041707,0.6730676551925694,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1475,0.4948514239999999,0.015706628,0.00231672763,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3551981960462048e-06,0.0036017765510929,0.0029523425459893,0.05688315641891,0.0719157827847126,0.5572511254813785,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.15,0.4955914239999999,0.01525272,0.002287908,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.5718103762566837e-06,0.003864481527137,0.0029142368864034,0.0581474499470289,0.0734995884599643,0.5716003954135594,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1525,0.496312,0.014784488,0.00225463442,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3642603664565643e-06,0.0041913656667153,0.0029237236663256,0.0595237023910997,0.075137227623044,0.6108888201076005,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.155,0.497024384,0.014303968,0.00221711504,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.6145870675490857e-06,0.0045929525303948,0.0029529859842323,0.0609459792236323,0.0768013431307328,0.6413515750280112,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1575,0.497728576,0.013819352,0.00217654794,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.7309825639121562e-06,0.0050703247866822,0.0029471120624025,0.0624100057505177,0.0785049370461418,0.5294633085971434,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.16,0.4984245759999999,0.013324496,0.00213191936,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.123279214090204e-06,0.0056526962743599,0.0029514855155285,0.0639336904463052,0.0803215237290248,0.548712720785005,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1625,0.499104,0.012826028,0.00208422955,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,3.732318367280158e-07,0.0063488362862606,0.0029383861028024,0.0654173468252939,0.0821770804286686,0.6131988360092184,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.165,0.499783424,0.01231732,0.0020323578,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,9.1089375675777e-07,0.0072033749166588,0.0029250023197059,0.0668444134351218,0.0839889784548645,0.5994429309699163,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1675,0.5004505600000001,0.0117983719999998,0.0019762273099999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.0907653447939507e-06,0.0082576962739384,0.0029376859644815,0.0682873315745688,0.085744282835513,0.6394825669563365,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.17,0.5011238400000001,0.0112712319999999,0.0019161094399999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.4882548166813948e-06,0.0095582723243928,0.002924502424424,0.0698495447192844,0.0875672073989485,0.6966649279790328,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1725,0.5017640320000001,0.0107393719999999,0.0018525416699999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.16071599596331e-06,0.0111563639805239,0.0029500799695482,0.0715620679724822,0.0895795275336059,0.6973378000415722,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.175,0.5024185600000001,0.01019932,0.0017848809999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,8.00968374620318e-07,0.0131514796920253,0.0029335702395169,0.0733784638513633,0.0917667854657755,0.6996411331013169,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.9,0.1775,0.50305056,0.009649028,0.00171270247,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.277531880888734e-06,0.0156738579797424,0.0029775128131183,0.0753789764126658,0.0940681124160262,0.7127699362036983,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
