t401_id,atlas_chart,Mach,alpha,status,n_modal_points,pressure_rel_l2,amplitude_rel_l2,pressure_overlap,alignment_real,alignment_imag,kappa_abs_mean,q_abs_mean
167,C11,1.3,0.14,OK,1201,0.4950701747249398,0.2513041353892949,0.8688529922247018,0.6448265268734638,-0.17522737668285937,0.013286430388689041,0.11648544669151306
168,C11,1.3,0.15,OK,1201,0.47668930664670306,0.2604235656060428,0.8790718428710395,0.6515059607662484,-0.1531897915804637,0.013006406836211681,0.12084591388702393
169,C11,1.3,0.165,OK,1201,0.44981943501869365,0.27630110074919184,0.8931195193698678,0.6611183089973747,-0.11890407732144337,0.012718391604721546,0.1270250678062439
170,C11,1.3,0.18,OK,1201,0.4267426523267141,0.2943505766582941,0.9043731025882854,0.669618435743335,-0.08043393011674282,0.012832493521273136,0.13246960937976837
171,C11,1.3,0.19,OK,1201,0.4155159804296337,0.3072992377357782,0.9095858783026485,0.6739130876579924,-0.050925233672007686,0.013003271073102951,0.13553813099861145
172,C11,1.3,0.205,OK,1201,0.40840516905303464,0.3276774702083282,0.9128007547601842,0.6763394867122385,0.0012518967044763667,0.01289778109639883,0.13920700550079346
173,C11,1.35,0.12,OK,1201,0.5210466085473985,0.23085237509443177,0.853528225497701,0.6469730241865027,-0.21525458736817485,0.013496662490069866,0.11355597525835037
174,C11,1.35,0.13,OK,1201,0.4988468321274887,0.23654052150971902,0.8666901626742792,0.6563315327723304,-0.1896504222673135,0.013563624583184719,0.11807018518447876
175,C11,1.35,0.14,OK,1201,0.4762903670460627,0.24424130027567326,0.8792880564747411,0.6649076116818188,-0.1640413655434285,0.01356283575296402,0.12251193821430206
176,C11,1.35,0.15,OK,1201,0.4537837439500454,0.2537233158649788,0.8911118413121215,0.6727134735482725,-0.13815333214494266,0.01352260448038578,0.12676876783370972
177,C11,1.35,0.16,OK,1201,0.4321333162559204,0.2647552373854401,0.9018097343573425,0.6796518914315712,-0.11146115079400729,0.01346359308809042,0.13074156641960144
178,C11,1.35,0.175,OK,1201,0.4041344301938931,0.2836679144456944,0.9146996022366347,0.687807107221107,-0.06842740097431813,0.013351794332265854,0.13600528240203857
179,C11,1.35,0.19,OK,1201,0.3863939182030463,0.30463853951596304,0.9223338549439121,0.6917914335658588,-0.019537768134534686,0.013420991599559784,0.14022086560726166
180,C11,1.35,0.195,OK,1201,0.38371420171648984,0.31194636187379915,0.9234518998849246,0.6917941514410443,-0.0014935657099423279,0.013445495627820492,0.14151190221309662
181,C11,1.35,0.205,OK,1201,0.3842735374332218,0.32688823489524016,0.9232192851259978,0.6891115522416293,0.03770090224537973,0.013418923132121563,0.14570753276348114
182,C11,1.4,0.13,OK,1201,0.4881033889561621,0.2320462158946305,0.8727858166179775,0.6741390320970262,-0.1712301114104719,0.013395561836659908,0.12254127860069275
183,C11,1.4,0.145,OK,1201,0.4473314303026418,0.2439824542732835,0.8943682638954676,0.6884298906616908,-0.12847363316272528,0.013661849312484264,0.12929052114486694
184,C11,1.4,0.16,OK,1201,0.4081829355586507,0.2604895819507626,0.9129001539701493,0.6994708034473625,-0.08413939595824682,0.01379452832043171,0.1353761851787567
185,C11,1.4,0.17,OK,1201,0.385921210826987,0.27353889999172115,0.9225317441876087,0.7043252811494962,-0.05313579267013225,0.013777241110801697,0.1389629989862442
186,C11,1.4,0.18,OK,1201,0.369557543742663,0.28783093030501455,0.9292078464277459,0.7065215880165584,-0.02012774174012782,0.01361763570457697,0.142063170671463
187,C11,1.4,0.195,OK,1201,0.36092915032499767,0.31091821343691484,0.9325932384730629,0.7033462931314591,0.03519846243869743,0.013266801834106445,0.14951182901859283
188,C11,1.4,0.205,OK,1201,0.36790958226946074,0.32706957541095755,0.9298615699523831,0.6956486005220047,0.0771730892499115,0.01326330378651619,0.15591663122177124
189,C12,1.25,0.21,OK,1201,0.6298365845067271,0.38238019900840703,0.7767276722358363,0.5857486469801335,-0.13431760753046867,0.010968771763145924,0.17291252315044403
190,C12,1.25,0.22,OK,1201,0.6055719539003713,0.3862694550042843,0.7957905557678391,0.600935645347221,-0.1302256899119486,0.011104801669716835,0.17706702649593353
191,C12,1.25,0.23,OK,1201,0.5828852442620682,0.3924842974998972,0.8125544855709984,0.6150689264310237,-0.12527195827864657,0.011244653724133968,0.18140481412410736
192,C12,1.25,0.24,OK,1201,0.5622167769557476,0.40054523490854965,0.8269899006091258,0.6281764723913829,-0.11963420026402374,0.01128734927624464,0.18588803708553314
193,C12,1.25,0.25,OK,1201,0.5440244267335398,0.4100290587593089,0.8390693792036766,0.6403128849643482,-0.11339754648074206,0.011217761784791946,0.19046594202518463
194,C12,1.25,0.26,OK,1201,0.5287665026958097,0.4205834372983745,0.8487673330347033,0.6515475661250613,-0.10654714907615767,0.011053098365664482,0.1950787603855133
195,C12,1.25,0.27,OK,1201,0.5168499700913578,0.43192509633137577,0.8560759945335241,0.6619693348486979,-0.0989624381877551,0.010798291303217411,0.19965781271457672
196,C12,1.25,0.28,OK,1201,0.5085557090047619,0.44382978607089424,0.8610290882651203,0.6716945563673345,-0.090409009694121,0.010564382188022137,0.20412717759609222
197,C12,1.25,0.295,OK,1201,0.5030179411479188,0.4623621565818948,0.8642759691691707,0.6853102972882118,-0.07496478986851951,0.010344094596803188,0.21044260263442993
198,C12,1.25,0.305,OK,1201,0.5036241093539161,0.47496649687760534,0.8639228880389007,0.6939993385701856,-0.06221413248695729,0.010345668531954288,0.21426284313201904
199,C12,1.3,0.21,OK,1201,0.5973700842857759,0.37089558856671107,0.8019656990173613,0.6159900172747256,-0.13779471586240227,0.011304805055260658,0.17853723466396332
200,C12,1.3,0.22,OK,1201,0.5730190993845915,0.37746139777179755,0.8195420134077767,0.6309728213017685,-0.13042017952256044,0.01122050266712904,0.1827588677406311
201,C12,1.3,0.23,OK,1201,0.5506689298468922,0.3860990645279332,0.8347237445414373,0.6447133311412829,-0.12253987072693406,0.011178738437592983,0.18719641864299774
202,C12,1.3,0.24,OK,1201,0.5308914645327417,0.3963037600906029,0.8474398225751963,0.6572233298122097,-0.1142945027909669,0.011140971444547176,0.1918153464794159
203,C12,1.3,0.255,OK,1201,0.5072659266787711,0.4136097186061576,0.8617895796717013,0.6738116771990874,-0.1013233707015969,0.010997921228408813,0.1989741176366806
204,C12,1.3,0.26,OK,1201,0.5012489607919751,0.4197372172276818,0.865303114119535,0.6788081395891613,-0.0968033952970769,0.010937362909317017,0.20139087736606598
205,C12,1.3,0.27,OK,1201,0.4922664530095908,0.43232951423293176,0.8704445641402768,0.6880985980663036,-0.08732770625760973,0.010808601044118404,0.20621803402900696
206,C12,1.3,0.28,OK,1201,0.4874519863644323,0.445208120123244,0.8731497929847822,0.6965915373356251,-0.07701530787573806,0.010834804736077785,0.21097368001937866
207,C12,1.3,0.29,OK,1201,0.48667145719036287,0.45822869600632127,0.873585080433617,0.7044819152324021,-0.06546757270260134,0.010960456915199757,0.21558089554309845
208,C12,1.3,0.305,OK,1201,0.49211815467268405,0.477820494318887,0.8705284152981753,0.7137938405631955,-0.04462364992908712,0.011281415820121765,0.22207847237586975
209,C12,1.35,0.21,OK,1201,0.5672101232074143,0.36253857774975123,0.8235731152308392,0.6444274502150976,-0.13294685540599296,0.011894525028765202,0.18544480204582214
210,C12,1.35,0.225,OK,1201,0.5316024556681068,0.3764529681147881,0.8469939959218356,0.6660279875702997,-0.11731691775502852,0.011604937724769115,0.19189870357513428
211,C12,1.35,0.235,OK,1201,0.5113055172237628,0.3877827095672055,0.8593990156246054,0.6786113674887202,-0.10670596002503299,0.011417720466852188,0.19648729264736176
212,C12,1.35,0.245,OK,1201,0.49465030025137774,0.4001821925276218,0.8690921012534993,0.6897219168750298,-0.09602299446821617,0.011261381208896637,0.20126873254776
213,C12,1.35,0.255,OK,1201,0.4822619701094635,0.41324797653513445,0.8760270499169183,0.6994326955394399,-0.08521917912566085,0.011173410341143608,0.2061939686536789
214,C12,1.35,0.27,OK,1201,0.4724548567545787,0.4334443068390168,0.8813548708261677,0.7117087167447015,-0.06835309040498196,0.011221465654671192,0.21412090957164764
215,C12,1.35,0.28,OK,1201,0.47172966688602974,0.4470172248245048,0.881743228712075,0.7180236102273245,-0.05610065757269135,0.01141349971294403,0.2203439325094223
216,C12,1.35,0.295,OK,1201,0.47819658351693073,0.46726220090251774,0.8782528266465955,0.7227916299773149,-0.034895232025392506,0.011852264404296875,0.22976532578468323
217,C12,1.4,0.22,OK,1201,0.5197467816100225,0.3682308860148119,0.8543203632162956,0.6840538865891828,-0.10129548275667871,0.01203368790447712,0.19709351658821106
218,C12,1.4,0.235,OK,1201,0.48906779166024394,0.3865112258530308,0.8722457768086773,0.7027459266672749,-0.08172365849517342,0.011746342293918133,0.20395062863826752
219,C12,1.4,0.25,OK,1201,0.4683688090662735,0.40680718831597074,0.8835330546696262,0.717569754014071,-0.0623405830286058,0.011580598540604115,0.21130919456481934
220,C12,1.4,0.26,OK,1201,0.4611905195585858,0.42080688771895675,0.8873011352800593,0.7242586175022079,-0.04917768475678467,0.01155645027756691,0.21767418086528778
221,C12,1.4,0.27,OK,1201,0.45941108893559435,0.4348766224757434,0.8882237619896302,0.7284729850190327,-0.03543247298341353,0.01161123439669609,0.2248353213071823
222,C12,1.4,0.285,OK,1201,0.4656940223987749,0.4557962661597825,0.8849458048389452,0.7314252407419063,-0.012557414737922873,0.011883094906806946,0.23545533418655396
223,C20,1.45,0.055,OK,1201,0.4341692897830855,0.1462761968491742,0.9008312981958672,0.7581465922394033,-0.2991016137857737,0.007933925837278366,0.06922395527362823
224,C20,1.45,0.065,OK,1201,0.40246411013131234,0.14704779372860255,0.9154357651174715,0.7692914467069457,-0.2693328980411531,0.007880664430558681,0.07419861108064651
225,C20,1.45,0.075,OK,1201,0.37211163529224267,0.15251120541951224,0.9281879825122351,0.7775459980438937,-0.23896405838794446,0.00780150992795825,0.07937344908714294
226,C20,1.45,0.085,OK,1201,0.34616407016075434,0.1624752248983014,0.9381739905421272,0.7827529104377088,-0.2063022597776842,0.007606373634189367,0.0842202678322792
227,C20,1.45,0.1,OK,1201,0.31978563030086266,0.1838340676820913,0.9474899211353542,0.7849038370061785,-0.15079378158856566,0.007210399489849806,0.08983785659074783
228,C20,1.45,0.11,OK,1201,0.31253228536911726,0.20086006047684762,0.9499071378834653,0.7823663133339974,-0.10838301782847069,0.006999159697443247,0.09205661714076996
229,C20,1.5,0.05,OK,1201,0.40664076298723245,0.13253576588308316,0.9135881401797864,0.7888147817371538,-0.2971969857195485,0.007650434970855713,0.06402488797903061
230,C20,1.5,0.065,OK,1201,0.36775794044028015,0.13692942383287388,0.9299215543491419,0.7992281156528916,-0.24927287079999866,0.007139864843338728,0.07375868409872055
231,C20,1.5,0.075,OK,1201,0.3420971438020706,0.14443477612095326,0.9396645913316435,0.8039812887655557,-0.2165848379783951,0.006981962360441685,0.08002104610204697
232,C20,1.5,0.09,OK,1201,0.3086466885746562,0.1623159448050729,0.9511767562508557,0.8074190952067551,-0.1616443937397387,0.007034664042294025,0.08782909065485
233,C20,1.5,0.1,OK,1201,0.2931289372554304,0.1777725200434562,0.9560729188422304,0.8063645183219196,-0.1197867564341188,0.00714537501335144,0.09155690670013428
234,C20,1.5,0.115,OK,1201,0.28830796418873283,0.2042434587998784,0.9575377370032723,0.7975568028482259,-0.04846606199526295,0.007578263059258461,0.09770569950342178
235,C20,1.55,0.055,OK,1201,0.35184881679277386,0.12118182218096844,0.93605684128771,0.826514017427755,-0.2530132068580174,0.006841089576482773,0.06518431752920151
236,C20,1.55,0.065,OK,1201,0.33175895838996644,0.12760526204340242,0.9433641892334077,0.8281822397257728,-0.22064231859592479,0.006248301826417446,0.0728033185005188
237,C20,1.55,0.075,OK,1201,0.3113148370386832,0.13691826914232322,0.9503068305760922,0.8290537763619185,-0.18681619023972157,0.006098027806729078,0.0798669308423996
238,C20,1.55,0.09,OK,1201,0.2834608176249646,0.15627350624801836,0.95898381887881,0.8278892606418511,-0.12924770592078771,0.006402462720870972,0.08849641680717468
239,C20,1.55,0.1,OK,1201,0.2708805035370763,0.17224373418626962,0.9626129818382357,0.8240230312564211,-0.08474674893779614,0.006858536507934332,0.0926695466041565
240,C20,1.55,0.115,OK,1201,0.2723989827174557,0.19916133237179262,0.9621843868066531,0.8103117149499061,-0.00789995381026034,0.007661203388124704,0.10234815627336502
241,C20,1.6,0.05,OK,1201,0.3088354573763915,0.10617462432641286,0.9511154820878036,0.8614656962892853,-0.23110619911129224,0.007581866346299648,0.05937804654240608
242,C20,1.6,0.06,OK,1201,0.2976579769911202,0.1141977691659501,0.954672576715993,0.8580620554660181,-0.1987407498200701,0.006232321262359619,0.0674065575003624
243,C20,1.6,0.07,OK,1201,0.2846902576220206,0.1242306479075085,0.9586195581225677,0.8545731823095444,-0.16600076163355973,0.005565739702433348,0.07527993619441986
244,C20,1.6,0.08,OK,1201,0.27121184533502635,0.13642979778551637,0.9625196802922888,0.8506374908039221,-0.1306211794511167,0.005581445060670376,0.08238837867975235
245,C20,1.6,0.095,OK,1201,0.25564440115209436,0.1587952934496949,0.9667708829705141,0.8417168365727352,-0.06914577502147151,0.006363553460687399,0.09111392498016357
246,C20,1.6,0.105,OK,1201,0.2546762578102188,0.17595091433352114,0.9670263717747222,0.8320021172965374,-0.020769729893093326,0.007078513968735933,0.09773651510477066
247,C20,1.6,0.115,OK,1201,0.2677304188962976,0.19433462534449988,0.9634938623559639,0.8170632633624253,0.03477294190949577,0.007562423124909401,0.1062391921877861
248,C21,1.45,0.125,OK,1201,0.6047238751380083,0.26589851092466116,0.7964352044190854,0.6236883794828273,-0.22800319486159223,0.010348260402679443,0.14295846223831177
249,C21,1.45,0.13,OK,1201,0.5850340054527473,0.26207732532944955,0.8110087622608739,0.6345768508912213,-0.22327838025090274,0.010246322490274906,0.1449144184589386
250,C21,1.45,0.135,OK,1201,0.5648829023295138,0.25987718095069734,0.8251710772050755,0.6452892263403951,-0.2179342402265125,0.010109763592481613,0.14686369895935059
251,C21,1.45,0.145,OK,1201,0.5238667122310136,0.2604667659763998,0.8518002511247975,0.6658801126540842,-0.20510320174345165,0.009742443449795246,0.15072952210903168
252,C21,1.45,0.15,OK,1201,0.5035136770978701,0.2631872339537012,0.8639872551000864,0.6755495538587033,-0.19751358149078538,0.00950305163860321,0.15265007317066193
253,C21,1.45,0.155,OK,1201,0.4837104609442196,0.2673799079519202,0.8752280788303872,0.6846452072598149,-0.18911484600006503,0.009230444207787514,0.15456987917423248
254,C21,1.45,0.17,OK,1201,0.4314818859756584,0.2869260405825423,0.9021216004923555,0.7074627938630746,-0.15924599992219496,0.008374837227165699,0.1603885442018509
255,C21,1.45,0.185,OK,1201,0.3970884708542425,0.3126374881962743,0.9177803366354281,0.7224722251010974,-0.12274364527939828,0.0073758880607783794,0.16630874574184418
256,C21,1.45,0.2,OK,1201,0.38431143475547125,0.34023251217740097,0.9232035101299128,0.7299463037422992,-0.07855674462378884,0.006409476976841688,0.17337965965270996
257,C21,1.5,0.12,OK,1201,0.616877122499769,0.26501086963537934,0.7870594740782967,0.6310201965165745,-0.22705246661904394,0.009831886738538742,0.14715273678302765
258,C21,1.5,0.135,OK,1201,0.5546006617622845,0.2540704439768984,0.8321166420477581,0.6654270140666083,-0.211447066738539,0.009591549634933472,0.15309688448905945
259,C21,1.5,0.145,OK,1201,0.5099966665957613,0.25527739148535206,0.860176377297826,0.6871834341403243,-0.19880341557577258,0.009419959038496017,0.15708553791046143
260,C21,1.5,0.155,OK,1201,0.46591955362053084,0.2632407969665338,0.8848270845504475,0.7067387062685594,-0.1833509604149659,0.009258546866476536,0.16105811297893524
261,C21,1.5,0.165,OK,1201,0.4262175461990204,0.27658243748839195,0.9046206958234408,0.7230322809050274,-0.16455861385785042,0.009086624719202518,0.1650061458349228
262,C21,1.5,0.18,OK,1201,0.38329643716834355,0.30246077641163266,0.9236253792821272,0.7401221650913922,-0.1296126780846987,0.008547750301659107,0.17156164348125458
263,C21,1.5,0.195,OK,1201,0.36614572812681984,0.33071869390929143,0.9305575241619838,0.7486321738589836,-0.08547790002984071,0.007707057520747185,0.18094897270202637
264,C21,1.55,0.125,OK,1201,0.5891111174592115,0.2538150743838401,0.8080520350113343,0.6612594602806323,-0.21642616338018053,0.008698100224137306,0.15454304218292236
265,C21,1.55,0.14,OK,1201,0.5218928035562923,0.24878181631289967,0.8530110794099645,0.6966151251823973,-0.19666808620730475,0.0088198846206069,0.1608160436153412
266,C21,1.55,0.155,OK,1201,0.4514413879216423,0.25969793581580797,0.892300775115309,0.7279837747817466,-0.1722638932719631,0.009083284996449947,0.16698074340820312
267,C21,1.55,0.165,OK,1201,0.4096290866103117,0.27415403899313234,0.9122521643727689,0.7444468838269954,-0.15166107148352972,0.009171975776553154,0.1709408462047577
268,C21,1.55,0.175,OK,1201,0.3777706517835685,0.2919001236020027,0.925899203288899,0.7563654720597939,-0.1267862205564481,0.009082959033548832,0.17557267844676971
269,C21,1.55,0.185,OK,1201,0.3592051131768773,0.31104339138652487,0.9332586386782534,0.763663657598839,-0.0972531870194097,0.008756200782954693,0.1829470545053482
270,C21,1.55,0.195,OK,1201,0.35408477161745305,0.3303558787056605,0.9352133310152373,0.7657830152797381,-0.06252535028138317,0.008268577046692371,0.19150038063526154
271,C21,1.55,0.205,OK,1201,0.3598181296333829,0.3491901351671969,0.9330224614590656,0.763670225469409,-0.022009350765926323,0.007856816984713078,0.20039726793766022
272,C21,1.6,0.13,OK,1201,0.5597216550331908,0.2448707501900903,0.82868067968724,0.6915449349466588,-0.20062639300727703,0.00813317485153675,0.16155466437339783
273,C21,1.6,0.145,OK,1201,0.4898256104525196,0.24649446256370422,0.8718204352645197,0.7264142961143746,-0.17527783577134787,0.008389735594391823,0.1682528406381607
274,C21,1.6,0.15,OK,1201,0.4656805583266222,0.25059807630240755,0.8849528900436477,0.7371383509065231,-0.16564171539562417,0.008509903214871883,0.17039944231510162
275,C21,1.6,0.165,OK,1201,0.3993204178159354,0.2716429676071878,0.9168114331285946,0.7636865355443936,-0.13064428341575854,0.008839219808578491,0.17642372846603394
276,C21,1.6,0.18,OK,1201,0.35733737402628846,0.3000625516883836,0.9339753750094252,0.7773163620311121,-0.08346355739581175,0.008999730460345745,0.18611137568950653
277,C21,1.6,0.19,OK,1201,0.34855790225664757,0.31998331033614785,0.9372872498729752,0.7791643008766956,-0.044526565710928584,0.008892307989299297,0.1960163414478302
278,C21,1.6,0.2,OK,1201,0.35354546063094394,0.33947853973272285,0.9354173438991036,0.7756332784308833,0.0006172684406324852,0.008748339489102364,0.2067590355873108
279,C21,1.6,0.205,OK,1201,0.35999375395606725,0.34891744735433367,0.9329547133235452,0.7718833753154029,0.02563565613452283,0.008728135377168655,0.21198421716690063
280,C22,1.45,0.21,OK,1201,0.9155385983603602,0.6344713856995149,0.4022301268084576,0.25883720960833545,0.0923338150228498,0.03889787569642067,0.18384861946105957
281,C22,1.45,0.215,OK,1201,0.9062731896020141,0.6189793957261748,0.4226924482511987,0.2693029020953538,0.10361005584501588,0.039439983665943146,0.18733227252960205
282,C22,1.45,0.225,OK,1201,0.8922681917272629,0.5992597429178844,0.4515057851586846,0.2761696805581929,0.13653884257105256,0.040591683238744736,0.1941610872745514
283,C22,1.45,0.24,OK,1201,0.8936744024343842,0.6077723270974253,0.4487160153521899,0.24268081483068168,0.18691737524197488,0.042354099452495575,0.20395250618457794
284,C22,1.45,0.25,OK,1201,0.9108960468996349,0.6402237503502818,0.4126359069962506,0.19691592122583176,0.2018745218111349,0.043539971113204956,0.2100866734981537
285,C22,1.45,0.265,OK,1201,0.9483886753264641,0.7222545480185005,0.3171102655426257,0.122976246392206,0.1794552804130093,0.04532112181186676,0.2185409963130951
286,C22,1.5,0.21,OK,1201,0.8861503106807883,0.5819210976819688,0.46339791419507065,0.28963163386667146,0.13723616470046884,0.03888179361820221,0.19165949523448944
287,C22,1.5,0.225,OK,1201,0.887015052594006,0.5898579365360136,0.4617405077223062,0.2551146270604498,0.1901478446597682,0.040965914726257324,0.2023170292377472
288,C22,1.5,0.23,OK,1201,0.8944410745885927,0.6037315655606486,0.447185827245009,0.23310270179287892,0.20126496762075358,0.041674964129924774,0.20577576756477356
289,C22,1.5,0.25,OK,1201,0.944257052433178,0.7076505209387101,0.3292090808744593,0.13146943994186852,0.18487144433998948,0.04464035481214523,0.21892841160297394
290,C22,1.5,0.26,OK,1201,0.9677834862536151,0.7755979733172995,0.25178388299253346,0.0976523798582878,0.14380772814181025,0.04617363587021828,0.22498206794261932
291,C22,1.5,0.27,OK,1201,0.9823285175602431,0.832978649637702,0.1871648567116567,0.08792725802733153,0.09511750486478804,0.047626327723264694,0.2305973470211029
292,C22,1.55,0.21,OK,1201,0.8793445016246355,0.5703575355965566,0.4761861479112151,0.28001743412607755,0.17927085389815764,0.03857943415641785,0.19628579914569855
293,C22,1.55,0.22,OK,1201,0.8960719765240697,0.6013793801796455,0.44390878892881547,0.23344460916769513,0.20244926384566048,0.04017918184399605,0.20354315638542175
294,C22,1.55,0.225,OK,1201,0.9084822767479133,0.6249129489346276,0.41792338153652947,0.20603092516222812,0.20493552790881794,0.04101649671792984,0.20712614059448242
295,C22,1.55,0.24,OK,1201,0.9499530946109364,0.7188633256490876,0.31239257039677687,0.1309201740609599,0.17292426619961007,0.04357728362083435,0.2175711691379547
296,C22,1.55,0.255,OK,1201,0.97808203765227,0.81226352035854,0.20821990207946753,0.10058655099153647,0.10401792469641875,0.04611195623874664,0.22735202312469482
297,C22,1.6,0.215,OK,1201,0.9101820201453125,0.6236983387946363,0.4142085105405229,0.2188787440636624,0.19238524012306754,0.03946750611066818,0.20104259252548218
298,C22,1.6,0.225,OK,1201,0.9389818739283444,0.687249766624018,0.34396662691897045,0.16442939555058103,0.1765468798379308,0.04098328948020935,0.2085656225681305
299,C22,1.6,0.235,OK,1201,0.9632176775524443,0.7553601606410887,0.2687223579281711,0.12743444213751562,0.13838341339335133,0.04255369305610657,0.21603037416934967
300,C22,1.6,0.245,OK,1201,0.9769671389012085,0.805985388108179,0.21338980647441147,0.11722358334018096,0.09239165570621198,0.04419812932610512,0.22342762351036072
301,C22,1.6,0.255,OK,1201,0.9787118123005759,0.8146555103825308,0.20523934433563623,0.13238515222617017,0.05543112168965537,0.0458747074007988,0.23054242134094238
302,C30,1.65,0.06,OK,1201,0.6198800098558488,0.23307353898812824,0.7846966123165771,0.6012342455021518,-0.41222989225529455,0.013522561639547348,0.1093381941318512
303,C30,1.65,0.065,OK,1201,0.6036781099732268,0.22519279713501728,0.7972281602773156,0.6183205103446499,-0.3960960793602231,0.012882343493402004,0.11141286790370941
304,C30,1.65,0.07,OK,1201,0.5870710859507768,0.21843247962108786,0.8095353852924375,0.6348765170354601,-0.3786692187473951,0.01245005615055561,0.11359433829784393
305,C30,1.65,0.075,OK,1201,0.5705059831803379,0.2131118349022165,0.8212934452164078,0.65057947887422,-0.3599033984225506,0.012197302654385567,0.11587783694267273
306,C30,1.65,0.08,OK,1201,0.5543933674337957,0.20941391910636906,0.8322547651683447,0.6651548968734434,-0.33981813726952365,0.012060804292559624,0.11825180053710938
307,C30,1.65,0.085,OK,1201,0.5390603609467488,0.20737995423936342,0.8422671353293805,0.6784066978397004,-0.31845466778050646,0.011999819427728653,0.12069454044103622
308,C30,1.65,0.09,OK,1201,0.5247460766778625,0.20694603035597206,0.8512588061284245,0.6902193180990626,-0.2958176579513651,0.011976417154073715,0.12317044287919998
309,C30,1.65,0.095,OK,1201,0.5116426012067583,0.20800143585230155,0.8591983755980813,0.700525668814224,-0.2718393668473327,0.011949991807341576,0.1256273239850998
310,C30,1.65,0.105,OK,1201,0.49000942088805527,0.21419127851901132,0.871717137287637,0.7162935178782234,-0.21925517551811186,0.011682755313813686,0.1302109956741333
311,C30,1.65,0.115,OK,1201,0.47715216872718996,0.22549953795733185,0.8788206915400546,0.7244183404380167,-0.15923883193717508,0.01102543156594038,0.13382993638515472
312,C30,1.7,0.055,OK,1201,0.6244891100843337,0.2346418112467771,0.7810335148929761,0.606268048832952,-0.4192472190856615,0.014683719724416733,0.10840029269456863
313,C30,1.7,0.07,OK,1201,0.5843874418788757,0.2172118078825059,0.8114747795059707,0.65045888415771,-0.3669034097191546,0.01308577973395586,0.11616809666156769
314,C30,1.7,0.085,OK,1201,0.5371316038066211,0.20580219556563348,0.8434984529873943,0.6907514556417627,-0.3078268850517847,0.012378360144793987,0.12458612024784088
315,C30,1.7,0.1,OK,1201,0.4963935204660395,0.2074930392342413,0.8680976171141881,0.7201841472755877,-0.2364217213664843,0.011729958467185497,0.13284073770046234
316,C30,1.7,0.115,OK,1201,0.4743658060694152,0.22238954927851082,0.8803278264556416,0.7328896525951651,-0.15014653511032122,0.010904693976044655,0.13976460695266724
317,C30,1.75,0.05,OK,1201,0.6090814990643507,0.22197934433265668,0.7931076392883403,0.6288852473328113,-0.42521617755736324,0.01578257419168949,0.10489258915185928
318,C30,1.75,0.065,OK,1201,0.5891665367746214,0.21675001312329206,0.8080116285951576,0.6602057049554756,-0.366458077323519,0.014134863391518593,0.11410099267959595
319,C30,1.75,0.075,OK,1201,0.5641839436234841,0.20942184323736737,0.8256491250873178,0.6825288494305156,-0.3304156243983542,0.013355637900531292,0.12086472660303116
320,C30,1.75,0.085,OK,1201,0.5350032041538227,0.20389430623258484,0.8448500290259472,0.7040818058632861,-0.29242366269622794,0.012718189507722855,0.12782567739486694
321,C30,1.75,0.095,OK,1201,0.507401558795709,0.2033748894498961,0.8617097296257511,0.7223467353152989,-0.24888821315775353,0.012080726213753223,0.13455511629581451
322,C30,1.75,0.11,OK,1201,0.48000826684512615,0.2140212846489219,0.8772639646995298,0.7381059367695512,-0.16995939430170165,0.011121989227831364,0.143468976020813
323,C30,1.8,0.05,OK,1201,0.5698834128688918,0.1966270117770173,0.821725559865886,0.6780925264606537,-0.40641411613373757,0.01571851782500744,0.10251731425523758
324,C30,1.8,0.065,OK,1201,0.5702716000295449,0.20521501427532,0.8214562083274698,0.692422351893222,-0.3414749295602213,0.0143513772636652,0.11339046061038971
325,C30,1.8,0.08,OK,1201,0.5429124712337625,0.20196946752637246,0.8397892882020159,0.7124072490494424,-0.28925858884601013,0.013039686717092991,0.12604807317256927
326,C30,1.8,0.095,OK,1201,0.5075988030844589,0.20162402749505595,0.8615935556323667,0.7322416711464059,-0.2322825842756235,0.011898445896804333,0.13879387080669403
327,C30,1.8,0.11,OK,1201,0.4865295295473085,0.21325163133528613,0.8736641327641161,0.7416362480340561,-0.15741819151378939,0.011264610104262829,0.14968593418598175
328,C30,1.85,0.055,OK,1201,0.5308959091718167,0.1773542137817878,0.8474370381477494,0.7325733470334611,-0.3515688252272275,0.01432053279131651,0.10313102602958679
329,C30,1.85,0.065,OK,1201,0.5430952412547099,0.18983916158523226,0.839671101638307,0.730209704596075,-0.3088672104337642,0.013645723462104797,0.11170823872089386
330,C30,1.85,0.075,OK,1201,0.5387498850477798,0.19491076767901375,0.8424657627233314,0.7320638676109702,-0.27501379547639176,0.012928393669426441,0.12161383032798767
331,C30,1.85,0.09,OK,1201,0.5162270562457247,0.1979413776710347,0.8564517653667795,0.739078604479534,-0.22873995410847967,0.012046104297041893,0.13768024742603302
332,C30,1.85,0.1,OK,1201,0.5034504316562631,0.20359384417882095,0.8640241101179539,0.742492306435828,-0.19054403315220605,0.01138568390160799,0.14772528409957886
333,C30,1.85,0.11,OK,1201,0.4984835746485819,0.2141082980939492,0.8668991439640322,0.7421033246827027,-0.1417406930760516,0.011304468847811222,0.15626798570156097
334,C30,1.9,0.05,OK,1201,0.46103132861536705,0.14378519511347912,0.8873838594628312,0.791194600010705,-0.33000812600051005,0.013920179568231106,0.09528236836194992
