case_id,solver,sweep_type,Mach,alpha,Ly,rtol,atol,accuracy_label,accuracy_order,run_id,config_hash,regime,sweep_name,reference_policy,max_step,matching_y,n_points,cr,ci,omega_i,runtime_seconds,stage1_mismatch,stage2_mismatch,solver_success,spectral_success,modal_reconstruction_success,branch_distance,branch_relative_distance,branch_check_passed,overall_validated,converged,mode_file,error_message,reference_cr,reference_ci,reference_omega_i,branch_identifier,reference_run_id,is_reference_run,core_threshold,abs_error_cr,abs_error_ci,abs_error_omega_i,complex_error_c,modal_error_message,mode_error_p_core,mode_error_p_full,mode_error_rho_core,mode_error_rho_full,mode_error_u_core,mode_error_u_full,mode_error_v_core,mode_error_v_full,mode_error_max_core,mode_error_max_full,alignment_real,alignment_imag,phase_alignment_residual
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M020__subsonic_mstab17__shooting_box__direct__7cf06cff9236,7cf06cff9236df7e0cb246318bdd48b1042d473e5b7ca71a1db3ecf373c0af59,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.41224427087591525,0.18138747918540266,3.423576750094071,3.546578311721785e-05,0.0,True,True,True,0.0002528861380655667,0.0006138141413478301,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__7cf06cff9236/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,False,0.001,0.0,6.996206081688605e-07,3.078330675920782e-07,6.996206081688605e-07,,0.000124072579381903,0.00012407257122545835,0.00012407257938189264,0.00012407257122544797,0.0014825595085760802,0.001482559117629506,0.0002569119108825259,0.00025691185499439274,0.0014825595085760802,0.001482559117629506,0.9890898424294708,-0.1470206061448634,0.0008120966968449322
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,afa5339e3c862ef7481b071c5061030083bee2c8ccb5cb7fc0a116e5ecdb5a1d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4122449704965234,0.18138778701847025,3.7239758339710534,2.444358771188725e-05,1.63578197306629e-26,True,True,True,0.00025358575867373556,0.0006155122851296813,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M030__subsonic_mstab17__shooting_box__direct__ba24185c7d3e,ba24185c7d3e4d837deed1f183e6693181253f0760d20ecb718f58fb5115884a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3892151346172665,0.17125465923159722,2.552735499921255,2.9506531269628386e-05,2.8398992587956425e-29,True,True,True,0.00039568752263802187,0.0010176639198340351,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__ba24185c7d3e/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,False,0.001,0.0,6.275709310554767e-07,2.761312096477564e-07,6.275709310554767e-07,,0.0004342921320796682,0.0004342922129213265,0.00043429213207966564,0.00043429221292132415,0.0026356343603678996,0.0026356337054436467,0.0005092924993605084,0.0005092925487168839,0.0026356343603678996,0.0026356337054436467,0.571987068814269,-0.8197230860784451,0.0014766019490834675
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M030__subsonic_mstab17__shooting_box__direct__fdf60f08e49d,fdf60f08e49d6512d18e1f438a270bb8c864f04000e0a80662b43fda3ebcf492,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.38921425503939433,0.17125427221733347,2.905905459076166,3.36370053727943e-05,3.155443620884047e-28,True,True,True,0.00039480794476587366,0.0010154017442182818,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__fdf60f08e49d/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,False,0.001,0.0,1.507148803203684e-06,6.63145473395188e-07,1.507148803203684e-06,,0.0003056782001319849,0.0003056782500167337,0.00030567820013199977,0.00030567825001674844,0.001911005909649012,0.001911005423468346,0.0003602736585546585,0.00036027368427921325,0.001911005909649012,0.001911005423468346,0.8012297806850314,-0.5978523163465423,0.0010685817708139319
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M030__subsonic_mstab17__shooting_box__direct__0a5e5609e4da,0a5e5609e4da6cba9671662918c63af810fa566036a41c2b3d39ded4c0dced39,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3892136131649134,0.17125398979256184,2.6206859999801964,3.8258894924182494e-05,2.0194839173657902e-28,True,True,True,0.0003941660702849181,0.0010137509150590104,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__0a5e5609e4da/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,False,0.001,0.0,2.149023284159224e-06,9.455702450200665e-07,2.149023284159224e-06,,0.00012205766416993337,0.00012205765681014798,0.000122057664169904,0.00012205765681011861,0.0015039868129574229,0.0015039864207753671,0.0002564891299921114,0.0002564890751837377,0.0015039868129574229,0.0015039864207753671,0.9490248225917627,-0.31505245446261443,0.0008275157870042242
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,7ef84fabc63219180eac8a281fd035a9797cfec574294337fc2cb1fc3e1d19ed,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.38921576218819753,0.17125493536280686,2.564443083014339,2.8121566113801393e-05,1.2621774483536189e-27,True,True,True,0.00039631509356907735,0.0010192779618675416,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M040__subsonic_mstab17__shooting_box__direct__296d42cbb827,296d42cbb827f2f781b4e4c4d67d9c07aa9c6ecec8e314dcf5bc5bc776ff9f21,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576981229257547,0.15738717408733202,2.495012541068718,8.526036124025154e-06,1.262177448353619e-29,True,True,True,0.00041245361791242274,0.0011544085121338774,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__296d42cbb827/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,False,0.001,0.0,8.693986048302627e-07,3.825353861452996e-07,8.693986048302627e-07,,0.00042906466913445704,0.00042906474588211995,0.0004290646691344562,0.00042906474588211914,0.0027451665203841315,0.002745165804635944,0.000504294195626378,0.0005042942392916127,0.0027451665203841315,0.002745165804635944,-0.05440519518616744,-0.9980806478670731,0.001539145786435523
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M040__subsonic_mstab17__shooting_box__direct__4307449b5233,4307449b5233f8409dbb26a1b1f8ecf63661f8429b229e95024f2e3c6f83a95b,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576968862605588,0.15738662995464583,2.4395190000068396,1.74715778868669e-05,5.048709793414476e-29,True,True,True,0.0004112169527165088,0.001150947233660801,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__4307449b5233/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,False,0.001,0.0,2.1060638007441845e-06,9.266680723318821e-07,2.1060638007441845e-06,,0.00030306832520821006,0.00030306837144300513,0.000303068325208206,0.00030306837144300106,0.001995491388471333,0.001995490873820606,0.0003569687285711988,0.0003569687508992389,0.001995491388471333,0.001995490873820606,0.46808965719004025,-0.8833413791656092,0.0011168783334205836
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M040__subsonic_mstab17__shooting_box__direct__681ec966d8c6,681ec966d8c68b16b5f238920785b4c90dc3978a427bc69f4bd2d08b74c064ca,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576959339155025,0.15738621092282104,2.434424833045341,2.4629298372068634e-05,5.048709793414476e-29,True,True,True,0.00041026460766019346,0.0011482817333675474,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__681ec966d8c6/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,False,0.001,0.0,3.058408857059547e-06,1.3456998971261847e-06,3.058408857059547e-06,,0.00011951897364931356,0.00011951896511592015,0.00011951897364930806,0.00011951896511591469,0.0015369808505190964,0.0015369804326266434,0.00025600229058983704,0.00025600223339804104,0.0015369808505190964,0.0015369804326266434,0.8567536601255478,-0.5156249639598148,0.0008484032806249037
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,2107a986a2def0ecff955f1784880a2368a2dd2d9f77423ef722f7024c8e4d06,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.35769899232435953,0.15738755662271817,2.453201875090599,2.241292220745288e-06,0.0,True,True,True,0.000413323016517253,0.0011568418551966275,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M050__subsonic_mstab17__shooting_box__direct__131d391ad6fb,131d391ad6fbae120f4b46f4534744f58bbe41fba7d38fa36984d618d4d328c0,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800597300808383,0.14062210012991017,2.2640337500488386,9.089266740314504e-06,7.888609052210118e-29,True,True,True,0.0002493904905932487,0.0006566184871699422,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__131d391ad6fb/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,False,0.001,0.0,2.5182737800610866e-07,9.317612986725621e-08,2.5182737800610866e-07,,0.0004402549102829509,0.0004402549656295657,0.0004402549102829509,0.0004402549656295657,0.0024253002975062597,0.002425299778410171,0.0004953428139104364,0.0004953428455636222,0.0024253002975062597,0.002425299778410171,-0.710954597685181,-0.7025990632178758,0.0014731788881441228
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M050__subsonic_mstab17__shooting_box__direct__ffc1b03f9f39,ffc1b03f9f39644da34e450ad9a55f966f5c28ac2a0bc55a6a749c430b6cceb3,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800590505405564,0.14062184870000585,2.240791666903533,1.5454404016222775e-05,1.262177448353619e-29,True,True,True,0.00024871095031131496,0.0006548293302905721,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__ffc1b03f9f39/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,False,0.001,0.0,9.313676599398413e-07,3.4460603418051683e-07,9.313676599398413e-07,,0.00031113321052538744,0.00031113324594809,0.00031113321052538744,0.00031113324594809,0.001768049326342352,0.0017680489459687917,0.00035104478361440644,0.0003510448013401648,0.001768049326342352,0.0017680489459687917,-0.003945153264864708,-0.9996817693593775,0.0010719165324412552
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M050__subsonic_mstab17__shooting_box__direct__44dda0717517,44dda071751706626cc129a6f6894158e29d1ea3ced2cc6a7f702820e3825121,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800582469746575,0.14062155138062327,2.2583454159321263,2.115469247004937e-05,5.048709793414476e-29,True,True,True,0.000247907384412438,0.0006527136272274489,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__44dda0717517/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,False,0.001,0.0,1.7349335588168202e-06,6.419254167666644e-07,1.7349335588168202e-06,,0.00010195319138951565,0.00010195318688478287,0.00010195319138951565,0.00010195318688478287,0.0013653459179831136,0.0013653456112780722,0.0002371764654703351,0.00023717641026410214,0.0013653459179831136,0.0013653456112780722,0.7056619820134464,-0.7084682845240738,0.0008131439855661514
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,ba5544bda4055f3d3ae46fe76ee68c8a36ff9e9f7df7499130fbd812eaef5738,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800599819082163,0.14062219330604003,2.2458389999810606,6.46849839996704e-06,1.262177448353619e-29,True,True,True,0.0002496423179712548,0.0006572815217210231,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M060__subsonic_mstab17__shooting_box__direct__ab3816ef71fd,ab3816ef71fdac429ba8f46205c943d613b85a25ec72d433ce43ff11f07f522a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954652337142754,0.12193221364742819,2.2055613750126213,1.586168824412976e-05,1.262177448353619e-29,True,True,True,0.0006025267760251252,0.0018317001746842234,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__ab3816ef71fd/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,False,0.001,0.0,2.1519826842730794e-07,7.962335930866704e-08,2.1519826842730794e-07,,0.0004233304921618897,0.0004233305419831888,0.00042333049216188473,0.0004233305419831836,0.0026113414672491717,0.0026113408600705644,0.0004812613269136155,0.0004812613495734,0.0026113414672491717,0.0026113408600705644,-0.9995358672234176,0.008072792134849448,0.0015668546839420112
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M060__subsonic_mstab17__shooting_box__direct__d8852ec74697,d8852ec7469763e95baf844ff393d80e0417475c8cf297555b120082bbac0a12,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954622891891366,0.12193210469999806,2.159648915985599,1.8572016497461303e-05,3.1554436208840472e-30,True,True,True,0.0006022323235112537,0.0018308050298665064,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__d8852ec74697/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,False,0.001,0.0,5.096507822988094e-07,1.885707894416777e-07,5.096507822988094e-07,,0.00030180224830007727,0.0003018022797576557,0.00030180224830006415,0.0003018022797576427,0.0019135959718155082,0.0019135955251541042,0.0003429048163394957,0.00034290482828721897,0.0019135959718155082,0.0019135955251541042,-0.5045077878944519,-0.8630582033699921,0.001146523960905198
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M060__subsonic_mstab17__shooting_box__direct__2f1fb6a2749d,2f1fb6a2749dfe6531d853b515e2d0195f5136d334f53c477ddb01ed69f8189d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3295460118819257,0.12193202439631251,2.2020471250871196,2.21724452119063e-05,6.184669496932733e-28,True,True,True,0.0006020152865233164,0.0018301452306600042,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__2f1fb6a2749d/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,False,0.001,0.0,7.266877702361008e-07,2.6887447499013284e-07,7.266877702361008e-07,,0.00010184347203626513,0.00010184346786214107,0.00010184347203625063,0.00010184346786212658,0.0014175867739938954,0.0014175864322248696,0.00023793611021365182,0.00023793605349131279,0.0014175867739938954,0.0014175864322248696,0.4976263958073175,-0.8673168993725647,0.0008378665795610081
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,91feb1d5829bf55a568b6ed891350111b65d02cce10c1473fb066d4011f70fce,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954673856969596,0.1219322932707875,2.1890728749567643,1.5630034712501497e-05,1.262177448353619e-29,True,True,True,0.0006027419742935525,0.001832354384126118,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M070__subsonic_mstab17__shooting_box__direct__77b0d0f8cda0,77b0d0f8cda0e42c0dfa4b91dd1fda9f30e1dcad613df18804001194668747ca,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3328928223143058,0.09986784669429173,2.154101499938406,7.501046796328203e-06,3.155443620884047e-28,True,True,True,3.0363676193523315e-05,9.120324889114154e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__77b0d0f8cda0/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,False,0.001,0.0,9.233450543599808e-07,2.770035163052187e-07,9.233450543599808e-07,,0.0004398146867654861,0.0004398147170234151,0.00043981468676546694,0.00043981471702339597,0.0023683717865158466,0.0023683713368999044,0.0004750805761339213,0.0004750805899312058,0.0023683717865158466,0.0023683713368999044,-0.8113392478504717,0.5838120776078529,0.0015236142264953361
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M070__subsonic_mstab17__shooting_box__direct__77186df0dddf,77186df0dddf4394e59e3afb8103c4aa7d16fcbdd5a30817303b829d86dc934b,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.33289148867378654,0.09986744660213596,2.1147470000432804,1.181990806180273e-05,2.8398992587956425e-29,True,True,True,3.169731671276432e-05,9.520909941570989e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__77186df0dddf/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,False,0.001,0.0,2.256985573600989e-06,6.770956720719701e-07,2.256985573600989e-06,,0.0003152286358404287,0.00031522865438831494,0.00031522863584041686,0.0003152286543883032,0.0017489692752626267,0.0017489689331602267,0.00034028867826968424,0.000340288684735024,0.0017489692752626267,0.0017489689331602267,-0.8069745508140866,-0.5900517719320977,0.0011233664589434332
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M070__subsonic_mstab17__shooting_box__direct__ac971019bd4e,ac971019bd4e30b9edfd417246ea9d09fa49504889ca5792e282626551971c3a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3328904656747563,0.09986713970242687,2.1237994160037488,1.578594880081488e-05,1.262177448353619e-29,True,True,True,3.2720315743028916e-05,9.828187738165723e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__ac971019bd4e/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,False,0.001,0.0,3.2799846038655822e-06,9.839953811624502e-07,3.2799846038655822e-06,,9.52669991278506e-05,9.526699459274136e-05,9.52669991278351e-05,9.526699459272585e-05,0.0012744922105500473,0.001274491949632234,0.0002211335012449855,0.0002211334439521782,0.0012744922105500473,0.001274491949632234,0.3104063855258882,-0.9505249638347592,0.0008055589239881096
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,59740651b04f446b3d577488ea7b40143365d94cf82fde947d0364c5b3dfdba4,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.33289374565936014,0.09986812369780804,2.134507999988273,5.683327078518344e-06,1.262177448353619e-29,True,True,True,2.9440331139163334e-05,8.842980116141109e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M080,subsonic_mstab17,shooting_box,0.8,0.3,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M080__subsonic_mstab17__shooting_box__direct__3be37c0f4b3e,3be37c0f4b3e78246a2ea1feb3a3c8c65776cbd094fb93c5ca1d65edcce77b36,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.257842110068646,0.0773526330205938,2.090147083043121,4.41287052519269e-06,1.0741208971579819e-25,True,True,True,0.0017052587081138326,0.006657607833687121,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_box__direct__3be37c0f4b3e/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84,subsonic_M080__subsonic_mstab17__shooting_box__direct__67b6afaf8b18,False,0.001,0.0,1.8553873027959966e-06,5.566161908332479e-07,1.8553873027959966e-06,,0.000387443127233639,0.00038744314434561197,0.00038744312723364594,0.000387443144345619,0.0027600566901807354,0.0027600561505785486,0.00043277609058573987,0.0004327760867746327,0.0027600566901807354,0.0027600561505785486,-0.3335096403677826,0.9423300378156694,0.001697198928179709
