run_id,regime,case_id,solver,sweep_name,sweep_type,Mach,alpha,Ly,n_points,mapping_kind,mapping_scale,xi_max,rtol,atol,max_step,matching_y,seed_cr,seed_ci,reference_cr,reference_ci,cr,ci,omega_i,riccati_mismatch,amplitude_mismatch,legacy_stage2_mismatch,solver_success,spectral_success,modal_reconstruction_success,legacy_mode_success,legacy_success,legacy_stage2_bound_hit,ln_p_start_right_exact,runtime_seconds,converged,branch_identifier,branch_distance,branch_relative_distance,branch_distance_check_passed,branch_check_passed,branch_provenance_status,branch_candidate_used,tail_sensitivity_flag,overall_validated,relative_p_window_error,relative_py_window_error,relative_p_jump,relative_py_jump,finite_fields,nondegenerate_fields,pressure_ode_residual_left,pressure_ode_residual_right,riccati_residual_left,riccati_residual_right,modal_diagnostic_error,mode_file,config_hash,error_message,accuracy_label,accuracy_order,Ly_multiplier,selection_source,n_finite_modes,validation_status,matching_factor_real,matching_factor_imag,reference_run_id,reference_selection,reference_error_message,abs_error_cr,abs_error_ci,abs_error_omega_i,complex_error_c,relative_error_ci,core_threshold,common_grid_size,phase_alignment_residual,modal_error_message,mode_error_p_core,mode_error_p_full,mode_error_rho_core,mode_error_rho_full,mode_error_u_core,mode_error_u_full,mode_error_v_core,mode_error_v_full,mode_error_max_core,mode_error_max_full,common_y_min,common_y_max,alignment_real,alignment_imag,n_core_points
subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,80.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077406245647093,0.00665693712565,1.732852111885729e-06,3.155443620884047e-26,3.155443620884047e-26,True,True,True,True,True,False,-5.000049083668616,2.8438956669997424,True,subsonic_cr0_neutral,1.1353818195724253e-05,0.0014646349144577,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b/mode.npz,75363262166b1da53fcf7e9e5a3409449d1291610fcfd814fb3f7c94a1719944,,,,1.0,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,1.0456333544700373e-05,8.992446848400497e-06,1.0456333544700373e-05,0.001349016180060223,0.001,2000,0.0003067588969257115,,4.406168816011627e-05,4.4061692410729485e-05,4.4061688160111845e-05,4.406169241072506e-05,0.0007198361152098521,0.0007198359665554523,4.774816660873873e-05,4.7748169345211517e-05,0.0007198361152098521,0.0007198359665554523,-80.0,80.0,0.9999956614142014,3.571167213279534e-05,268.0
subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,80.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077406245647093,0.00665693712565,1.732852111885729e-06,3.155443620884047e-26,3.155443620884047e-26,True,True,True,True,True,False,-5.000049083668616,2.8438956669997424,True,subsonic_cr0_neutral,1.1353818195724253e-05,0.0014646349144577,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b/mode.npz,75363262166b1da53fcf7e9e5a3409449d1291610fcfd814fb3f7c94a1719944,,,,1.0,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,1.0456333544700373e-05,8.992446848400497e-06,1.0456333544700373e-05,0.001349016180060223,0.01,2000,0.00030676173223738245,,4.4060932245362695e-05,4.4061697661177544e-05,4.406093224536125e-05,4.406169766117611e-05,0.0007198501214882653,0.0007198359661169972,4.7747535454827635e-05,4.77481659871235e-05,0.0007198501214882653,0.0007198359661169972,-80.0,80.0,0.999995661425808,3.5711746910158835e-05,192.0
subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,80.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077406245647093,0.00665693712565,1.732852111885729e-06,3.155443620884047e-26,3.155443620884047e-26,True,True,True,True,True,False,-5.000049083668616,2.8438956669997424,True,subsonic_cr0_neutral,1.1353818195724253e-05,0.0014646349144577,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__75363262166b/mode.npz,75363262166b1da53fcf7e9e5a3409449d1291610fcfd814fb3f7c94a1719944,,,,1.0,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,1.0456333544700373e-05,8.992446848400497e-06,1.0456333544700373e-05,0.001349016180060223,0.05,2000,0.0003068323477947976,,4.404401705620595e-05,4.4061829117417576e-05,4.4044017056186874e-05,4.406182911739845e-05,0.0007201979434820268,0.0007198359574265862,4.773295927488805e-05,4.774806429615788e-05,0.0007201979434820268,0.0007198359574265862,-80.0,80.0,0.9999956643971547,3.571359414821935e-05,138.0
subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,60.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077439416120549,0.0066597897863672,4.223496113979643e-06,1.1152599933652577e-25,1.1152599933652577e-25,True,True,True,True,True,False,-5.0000069950238615,2.5948426669929177,True,subsonic_cr0_neutral,8.036770850167012e-06,0.0010367380368203,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877/mode.npz,cf490e2c7877af387b026a749192f3ab64067a16880aa10852cfbcf56069c8f3,,,,0.75,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,7.1392861991006334e-06,6.139786131200559e-06,7.1392861991006334e-06,0.000921069756955939,0.001,2000,0.0005946269690452178,,7.478723650172391e-05,7.47872419144125e-05,7.478723650173839e-05,7.478724191442694e-05,0.0013988293065223302,0.0013988290254542532,7.673569257090932e-05,7.673569740854502e-05,0.0013988293065223302,0.0013988290254542532,-60.0,60.0,0.9999540000606495,5.607346970612578e-05,358.0
subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,60.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077439416120549,0.0066597897863672,4.223496113979643e-06,1.1152599933652577e-25,1.1152599933652577e-25,True,True,True,True,True,False,-5.0000069950238615,2.5948426669929177,True,subsonic_cr0_neutral,8.036770850167012e-06,0.0010367380368203,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877/mode.npz,cf490e2c7877af387b026a749192f3ab64067a16880aa10852cfbcf56069c8f3,,,,0.75,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,7.1392861991006334e-06,6.139786131200559e-06,7.1392861991006334e-06,0.000921069756955939,0.01,2000,0.0005946332371853665,,7.478701467335136e-05,7.478749863549635e-05,7.478701467337164e-05,7.47874986355166e-05,0.0013988592779514948,0.0013988289618075559,7.67355167021944e-05,7.673595140805549e-05,0.0013988592779514948,0.0013988289618075559,-60.0,60.0,0.9999539983311043,5.607349144964708e-05,254.0
subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877,subsonic,subsonic_neutral,subsonic_mstab17,shooting_box,shooting_box,0.49,0.86,60.0,,,,,1e-10,1e-12,,1.0,0.0,0.0077519783829051,0.0,0.0077519783829051,0.0,0.0077439416120549,0.0066597897863672,4.223496113979643e-06,1.1152599933652577e-25,1.1152599933652577e-25,True,True,True,True,True,False,-5.0000069950238615,2.5948426669929177,True,subsonic_cr0_neutral,8.036770850167012e-06,0.0010367380368203,True,True,resolved,configured_reference,False,True,,,,,True,True,,,,,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/subsonic_neutral__subsonic_mstab17__shooting_box__cf490e2c7877/mode.npz,cf490e2c7877af387b026a749192f3ab64067a16880aa10852cfbcf56069c8f3,,,,0.75,,,secondary_near_neutral,,,subsonic_neutral__subsonic_mstab17__shooting_box__15e543d48208,overall,,0.0,7.1392861991006334e-06,6.139786131200559e-06,7.1392861991006334e-06,0.000921069756955939,0.05,2000,0.0005947747552026555,,7.478277411687428e-05,7.479328804326624e-05,7.478277411688701e-05,7.479328804327906e-05,0.0013995357640113658,0.0013988275296200768,7.673212753998451e-05,7.674167929619943e-05,0.0013995357640113658,0.0013988275296200768,-60.0,60.0,0.9999539593974498,5.607398282683605e-05,184.0
supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,2.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.05231333291158,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc/mode.npz,22afbb5457dc3155ec12fe02c1c2a20168c2a8da8ecd5e66363615376c2c661f,,strict_step_2,2.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.001,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,2.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.05231333291158,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc/mode.npz,22afbb5457dc3155ec12fe02c1c2a20168c2a8da8ecd5e66363615376c2c661f,,strict_step_2,2.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.01,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,2.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.05231333291158,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__22afbb5457dc/mode.npz,22afbb5457dc3155ec12fe02c1c2a20168c2a8da8ecd5e66363615376c2c661f,,strict_step_2,2.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.05,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.5,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,40.634148707962595,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65/mode.npz,337ae4789b6596bc76e529c00dd77e4c4b475cc3f3085881195bcaf64cbca55a,,strict_step_0p5,4.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.001,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.5,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,40.634148707962595,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65/mode.npz,337ae4789b6596bc76e529c00dd77e4c4b475cc3f3085881195bcaf64cbca55a,,strict_step_0p5,4.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.01,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.5,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,40.634148707962595,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__337ae4789b65/mode.npz,337ae4789b6596bc76e529c00dd77e4c4b475cc3f3085881195bcaf64cbca55a,,strict_step_0p5,4.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.05,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.85076362499967,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d/mode.npz,4d5227e25f4dc83dcace36486551bbd1c4ca59851b2ec7e63c6f2b6f791fb927,,strict_adaptive,1.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.001,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.85076362499967,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d/mode.npz,4d5227e25f4dc83dcace36486551bbd1c4ca59851b2ec7e63c6f2b6f791fb927,,strict_adaptive,1.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.01,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.85076362499967,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__4d5227e25f4d/mode.npz,4d5227e25f4dc83dcace36486551bbd1c4ca59851b2ec7e63c6f2b6f791fb927,,strict_adaptive,1.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.05,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,1.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.300084040965885,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556/mode.npz,6fa8e98385561fc2eac7efcec41ba24c5af663770f637ff404a44bd2a27ba76e,,strict_step_1,3.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.001,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,1.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.300084040965885,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556/mode.npz,6fa8e98385561fc2eac7efcec41ba24c5af663770f637ff404a44bd2a27ba76e,,strict_step_1,3.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.01,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,1.0,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,41.300084040965885,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__6fa8e9838556/mode.npz,6fa8e98385561fc2eac7efcec41ba24c5af663770f637ff404a44bd2a27ba76e,,strict_step_1,3.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.05,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__e28fcf911967,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.25,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,42.05856516701169,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__e28fcf911967/mode.npz,e28fcf911967d1d38c7fdf95be3ad0a0cae2b4b92e16b16f78fcf02512c77dce,,strict_step_0p25,5.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.001,2000,,reference unavailable,,,,,,,,,,,,,,,
supersonic_M140__supersonic_shooting__shooting_accuracy__e28fcf911967,supersonic,supersonic_M140,supersonic_shooting,shooting_accuracy,shooting_accuracy,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.25,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,42.05856516701169,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1_full/runs/supersonic_M140__supersonic_shooting__shooting_accuracy__e28fcf911967/mode.npz,e28fcf911967d1d38c7fdf95be3ad0a0cae2b4b92e16b16f78fcf02512c77dce,,strict_step_0p25,5.0,,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,,overall,"No overall-eligible run for {'case_id': 'supersonic_M140', 'solver': 'supersonic_shooting', 'sweep_type': 'shooting_accuracy'}",,,,,,0.01,2000,,reference unavailable,,,,,,,,,,,,,,,
