Mach,eta,alpha,coverage_count,covering_charts
0.1375,0.69,0.6834462190801848,1,NEUTRAL1_LOWM
0.1375,0.6925,0.6859224734971421,1,NEUTRAL1_LOWM
0.1375,0.695,0.6883987279140992,1,NEUTRAL1_LOWM
0.1375,0.6975,0.6908749823310565,1,NEUTRAL1_LOWM
0.1375,0.7,0.6933512367480136,1,NEUTRAL1_LOWM
0.1375,0.7025,0.6958274911649708,1,NEUTRAL1_LOWM
0.1375,0.705,0.698303745581928,1,NEUTRAL1_LOWM
0.1375,0.7075,0.7007799999988852,1,NEUTRAL1_LOWM
0.1375,0.71,0.7032562544158424,1,NEUTRAL1_LOWM
0.1375,0.7125,0.7057325088327996,1,NEUTRAL1_LOWM
0.1375,0.715,0.7082087632497568,1,NEUTRAL1_LOWM
0.1375,0.7175,0.710685017666714,1,NEUTRAL1_LOWM
0.1375,0.72,0.7131612720836711,1,NEUTRAL1_LOWM
0.1375,0.7225,0.7156375265006284,1,NEUTRAL1_LOWM
0.1375,0.725,0.7181137809175855,1,NEUTRAL1_LOWM
0.1375,0.7275,0.7205900353345428,1,NEUTRAL1_LOWM
0.1375,0.73,0.7230662897514999,1,NEUTRAL1_LOWM
0.1375,0.7325,0.7255425441684572,1,NEUTRAL1_LOWM
0.1375,0.735,0.7280187985854143,1,NEUTRAL1_LOWM
0.1375,0.7375,0.7304950530023715,1,NEUTRAL1_LOWM
0.1375,0.74,0.7329713074193287,1,NEUTRAL1_LOWM
0.1375,0.7425,0.7354475618362859,1,NEUTRAL1_LOWM
0.1375,0.745,0.7379238162532431,1,NEUTRAL1_LOWM
0.1375,0.7475,0.7404000706702003,1,NEUTRAL1_LOWM
0.1375,0.75,0.7428763250871575,1,NEUTRAL1_LOWM
0.1375,0.7525,0.7453525795041146,1,NEUTRAL1_LOWM
0.1375,0.755,0.7478288339210718,1,NEUTRAL1_LOWM
0.1375,0.7575,0.750305088338029,1,NEUTRAL1_LOWM
0.1375,0.76,0.7527813427549862,1,NEUTRAL1_LOWM
0.1375,0.7625,0.7552575971719434,1,NEUTRAL1_LOWM
0.1375,0.765,0.7577338515889006,1,NEUTRAL1_LOWM
0.1375,0.7675,0.7602101060058577,1,NEUTRAL1_LOWM
0.1375,0.77,0.762686360422815,1,NEUTRAL1_LOWM
0.1375,0.7725,0.7651626148397721,1,NEUTRAL1_LOWM
0.1375,0.775,0.7676388692567294,1,NEUTRAL1_LOWM
0.1375,0.7775,0.7701151236736865,1,NEUTRAL1_LOWM
0.1375,0.78,0.7725913780906438,1,NEUTRAL1_LOWM
0.1375,0.7825,0.7750676325076009,1,NEUTRAL1_LOWM
0.1375,0.785,0.7775438869245581,1,NEUTRAL1_LOWM
0.1375,0.7875,0.7800201413415153,1,NEUTRAL1_LOWM
0.1375,0.79,0.7824963957584725,1,NEUTRAL1_LOWM
0.1375,0.7925,0.7849726501754297,1,NEUTRAL1_LOWM
0.1375,0.795,0.7874489045923869,1,NEUTRAL1_LOWM
0.1375,0.7975,0.7899251590093441,1,NEUTRAL1_LOWM
0.1375,0.8,0.7924014134263013,2,NEUTRAL1_LOWM;NEUTRAL2_LOWM
0.1375,0.8025,0.7948776678432584,1,NEUTRAL2_LOWM
0.1375,0.805,0.7973539222602157,1,NEUTRAL2_LOWM
0.1375,0.8075,0.7998301766771728,1,NEUTRAL2_LOWM
0.1375,0.81,0.8023064310941301,1,NEUTRAL2_LOWM
0.1375,0.8125,0.8047826855110872,1,NEUTRAL2_LOWM
0.1375,0.815,0.8072589399280444,1,NEUTRAL2_LOWM
0.1375,0.8175,0.8097351943450016,1,NEUTRAL2_LOWM
0.1375,0.82,0.8122114487619587,1,NEUTRAL2_LOWM
0.1375,0.8225,0.814687703178916,1,NEUTRAL2_LOWM
0.1375,0.825,0.8171639575958731,1,NEUTRAL2_LOWM
0.1375,0.8275,0.8196402120128304,1,NEUTRAL2_LOWM
0.1375,0.83,0.8221164664297875,1,NEUTRAL2_LOWM
0.1375,0.8325,0.8245927208467448,1,NEUTRAL2_LOWM
0.1375,0.835,0.8270689752637019,1,NEUTRAL2_LOWM
0.1375,0.8375,0.8295452296806591,1,NEUTRAL2_LOWM
0.1375,0.84,0.8320214840976163,1,NEUTRAL2_LOWM
0.1375,0.8425,0.8344977385145735,1,NEUTRAL2_LOWM
0.1375,0.845,0.8369739929315307,1,NEUTRAL2_LOWM
0.1375,0.8475,0.8394502473484879,1,NEUTRAL2_LOWM
0.1375,0.85,0.8419265017654451,1,NEUTRAL2_LOWM
0.1375,0.8525,0.8444027561824023,1,NEUTRAL2_LOWM
0.1375,0.855,0.8468790105993594,1,NEUTRAL2_LOWM
0.1375,0.8575,0.8493552650163168,1,NEUTRAL2_LOWM
0.1375,0.86,0.8518315194332738,1,NEUTRAL2_LOWM
0.1375,0.8625,0.8543077738502312,1,NEUTRAL2_LOWM
0.1375,0.865,0.8567840282671882,1,NEUTRAL2_LOWM
0.1375,0.8675,0.8592602826841454,1,NEUTRAL2_LOWM
0.1375,0.87,0.8617365371011027,1,NEUTRAL2_LOWM
0.1375,0.8725,0.8642127915180599,1,NEUTRAL2_LOWM
0.1375,0.875,0.866689045935017,1,NEUTRAL2_LOWM
0.1375,0.8775,0.8691653003519741,1,NEUTRAL2_LOWM
0.1375,0.88,0.8716415547689315,1,NEUTRAL2_LOWM
0.1375,0.8825,0.8741178091858886,1,NEUTRAL2_LOWM
0.1375,0.885,0.8765940636028458,1,NEUTRAL2_LOWM
0.1375,0.8875,0.879070318019803,1,NEUTRAL2_LOWM
0.1375,0.89,0.8815465724367602,1,NEUTRAL2_LOWM
0.1375,0.8925,0.8840228268537174,1,NEUTRAL2_LOWM
0.1375,0.895,0.8864990812706746,1,NEUTRAL2_LOWM
0.1375,0.8975,0.8889753356876318,1,NEUTRAL2_LOWM
0.1375,0.9,0.891451590104589,1,NEUTRAL2_LOWM
0.1375,0.9025,0.8939278445215461,1,NEUTRAL2_LOWM
0.1375,0.905,0.8964040989385034,1,NEUTRAL2_LOWM
0.1375,0.9075,0.8988803533554605,1,NEUTRAL2_LOWM
0.1375,0.91,0.9013566077724178,1,NEUTRAL2_LOWM
0.1375,0.9125,0.9038328621893749,1,NEUTRAL2_LOWM
0.1375,0.915,0.9063091166063322,1,NEUTRAL2_LOWM
0.1375,0.9175,0.9087853710232893,1,NEUTRAL2_LOWM
0.1375,0.92,0.9112616254402465,2,NEUTRAL2_LOWM;NEUTRAL3_LOWM
0.1375,0.9225,0.9137378798572037,1,NEUTRAL3_LOWM
0.1375,0.925,0.9162141342741609,1,NEUTRAL3_LOWM
0.1375,0.9275,0.9186903886911181,1,NEUTRAL3_LOWM
0.1375,0.93,0.9211666431080753,1,NEUTRAL3_LOWM
0.1375,0.9325,0.9236428975250325,1,NEUTRAL3_LOWM
0.1375,0.935,0.9261191519419897,1,NEUTRAL3_LOWM
0.1375,0.9375,0.9285954063589468,1,NEUTRAL3_LOWM
0.1375,0.94,0.931071660775904,1,NEUTRAL3_LOWM
0.1375,0.9425,0.9335479151928612,1,NEUTRAL3_LOWM
0.1375,0.945,0.9360241696098184,1,NEUTRAL3_LOWM
0.1375,0.9475,0.9385004240267756,1,NEUTRAL3_LOWM
0.1375,0.95,0.9409766784437328,1,NEUTRAL3_LOWM
0.1375,0.9525,0.94345293286069,1,NEUTRAL3_LOWM
0.1375,0.955,0.9459291872776471,1,NEUTRAL3_LOWM
0.1375,0.9575,0.9484054416946044,1,NEUTRAL3_LOWM
0.1375,0.96,0.9508816961115615,1,NEUTRAL3_LOWM
0.1375,0.9625,0.9533579505285188,1,NEUTRAL3_LOWM
0.1375,0.965,0.9558342049454759,1,NEUTRAL3_LOWM
0.1375,0.9675,0.9583104593624331,1,NEUTRAL3_LOWM
0.1375,0.97,0.9607867137793903,1,NEUTRAL3_LOWM
0.1375,0.9725,0.9632629681963475,1,NEUTRAL3_LOWM
0.1375,0.975,0.9657392226133047,1,NEUTRAL3_LOWM
0.1375,0.9775,0.9682154770302619,1,NEUTRAL3_LOWM
0.1375,0.98,0.9706917314472191,1,NEUTRAL3_LOWM
0.14,0.02,0.019803030071178503,1,ETAEDGE_LM
0.14,0.0225,0.022278408830075813,1,ETAEDGE_LM
0.14,0.025,0.02475378758897313,1,ETAEDGE_LM
0.14,0.0275,0.02722916634787044,1,ETAEDGE_LM
0.14,0.03,0.029704545106767753,1,ETAEDGE_LM
0.14,0.0325,0.03217992386566507,1,ETAEDGE_LM
0.14,0.035,0.03465530262456238,1,ETAEDGE_LM
0.14,0.0375,0.03713068138345969,1,ETAEDGE_LM
0.14,0.04,0.03960606014235701,1,ETAEDGE_LM
0.14,0.0425,0.04208143890125432,1,ETAEDGE_LM
0.14,0.045,0.044556817660151626,1,ETAEDGE_LM
0.14,0.0475,0.04703219641904895,1,ETAEDGE_LM
0.14,0.05,0.04950757517794626,2,VLOW_EXTREME_CI_ONLY;ETAEDGE_LM
0.14,0.0525,0.051982953936843566,2,VLOW_EXTREME_CI_ONLY;ETAEDGE_LM
0.14,0.055,0.05445833269574088,2,VLOW_EXTREME_CI_ONLY;ETAEDGE_LM
0.14,0.0575,0.0569337114546382,2,VLOW_EXTREME_CI_ONLY;ETAEDGE_LM
0.14,0.06,0.059409090213535506,2,VLOW_EXTREME_CI_ONLY;ETAEDGE_LM
0.14,0.0625,0.06188446897243282,1,VLOW_EXTREME_CI_ONLY
0.14,0.065,0.06435984773133013,1,VLOW_EXTREME_CI_ONLY
0.14,0.0675,0.06683522649022745,1,VLOW_EXTREME_CI_ONLY
0.14,0.07,0.06931060524912476,1,VLOW_EXTREME_CI_ONLY
0.14,0.0725,0.07178598400802207,1,VLOW_EXTREME_CI_ONLY
0.14,0.075,0.07426136276691939,1,VLOW_EXTREME_CI_ONLY
0.14,0.0775,0.07673674152581669,1,VLOW_EXTREME_CI_ONLY
0.14,0.08,0.07921212028471401,1,VLOW_EXTREME_CI_ONLY
0.14,0.0825,0.08168749904361132,1,VLOW_EXTREME_CI_ONLY
0.14,0.085,0.08416287780250864,1,VLOW_EXTREME_CI_ONLY
0.14,0.0875,0.08663825656140595,1,VLOW_EXTREME_CI_ONLY
0.14,0.09,0.08911363532030325,1,VLOW_EXTREME_CI_ONLY
0.14,0.0925,0.09158901407920057,1,VLOW_EXTREME_CI_ONLY
0.14,0.095,0.0940643928380979,1,VLOW_EXTREME_CI_ONLY
0.14,0.0975,0.0965397715969952,1,VLOW_EXTREME_CI_ONLY
0.14,0.1,0.09901515035589252,1,VLOW_EXTREME_CI_ONLY
0.14,0.1025,0.10149052911478981,1,VLOW_EXTREME_CI_ONLY
0.14,0.105,0.10396590787368713,1,VLOW_EXTREME_CI_ONLY
0.14,0.1075,0.10644128663258445,1,VLOW_EXTREME_CI_ONLY
0.14,0.11,0.10891666539148176,1,VLOW_EXTREME_CI_ONLY
0.14,0.1125,0.11139204415037908,1,VLOW_EXTREME_CI_ONLY
0.14,0.115,0.1138674229092764,1,VLOW_EXTREME_CI_ONLY
0.14,0.1175,0.11634280166817369,1,VLOW_EXTREME_CI_ONLY
0.14,0.12,0.11881818042707101,2,VLOW_MOD_QSCALED;VLOW_EXTREME_CI_ONLY
0.14,0.1225,0.12129355918596832,1,VLOW_MOD_QSCALED
0.14,0.125,0.12376893794486564,1,VLOW_MOD_QSCALED
0.14,0.1275,0.12624431670376296,1,VLOW_MOD_QSCALED
0.14,0.13,0.12871969546266027,1,VLOW_MOD_QSCALED
0.14,0.1325,0.13119507422155757,1,VLOW_MOD_QSCALED
0.14,0.135,0.1336704529804549,1,VLOW_MOD_QSCALED
0.14,0.1375,0.1361458317393522,1,VLOW_MOD_QSCALED
0.14,0.14,0.13862121049824952,1,VLOW_MOD_QSCALED
0.14,0.1425,0.14109658925714683,1,VLOW_MOD_QSCALED
0.14,0.145,0.14357196801604413,1,VLOW_MOD_QSCALED
0.14,0.1475,0.14604734677494144,1,VLOW_MOD_QSCALED
0.14,0.15,0.14852272553383877,1,VLOW_MOD_QSCALED
0.14,0.1525,0.15099810429273608,1,VLOW_MOD_QSCALED
0.14,0.155,0.15347348305163339,1,VLOW_MOD_QSCALED
0.14,0.1575,0.15594886181053072,1,VLOW_MOD_QSCALED
0.14,0.16,0.15842424056942803,1,VLOW_MOD_QSCALED
0.14,0.1625,0.16089961932832533,1,VLOW_MOD_QSCALED
0.14,0.165,0.16337499808722264,1,VLOW_MOD_QSCALED
0.14,0.1675,0.16585037684611997,1,VLOW_MOD_QSCALED
0.14,0.17,0.16832575560501728,1,VLOW_MOD_QSCALED
0.14,0.1725,0.17080113436391456,1,VLOW_MOD_QSCALED
0.14,0.175,0.1732765131228119,1,VLOW_MOD_QSCALED
0.14,0.1775,0.1757518918817092,1,VLOW_MOD_QSCALED
0.14,0.18,0.1782272706406065,1,VLOW_MOD_QSCALED
0.14,0.1825,0.18070264939950384,1,VLOW_MOD_QSCALED
0.14,0.185,0.18317802815840115,1,VLOW_MOD_QSCALED
0.14,0.1875,0.18565340691729845,1,VLOW_MOD_QSCALED
0.14,0.19,0.1881287856761958,1,VLOW_MOD_QSCALED
0.14,0.1925,0.1906041644350931,1,VLOW_MOD_QSCALED
0.14,0.195,0.1930795431939904,1,VLOW_MOD_QSCALED
0.14,0.1975,0.1955549219528877,1,VLOW_MOD_QSCALED
0.14,0.2,0.19803030071178504,1,VLOW_MOD_QSCALED
0.14,0.2025,0.20050567947068235,1,VLOW_MOD_QSCALED
0.14,0.205,0.20298105822957963,1,VLOW_MOD_QSCALED
0.14,0.2075,0.20545643698847696,1,VLOW_MOD_QSCALED
0.14,0.21,0.20793181574737427,1,VLOW_MOD_QSCALED
0.14,0.2125,0.21040719450627157,1,VLOW_MOD_QSCALED
0.14,0.215,0.2128825732651689,1,VLOW_MOD_QSCALED
0.14,0.2175,0.2153579520240662,1,VLOW_MOD_QSCALED
0.14,0.22,0.21783333078296352,1,VLOW_MOD_QSCALED
0.14,0.2225,0.22030870954186085,1,VLOW_MOD_QSCALED
0.14,0.225,0.22278408830075816,1,VLOW_MOD_QSCALED
0.14,0.2275,0.22525946705965547,1,VLOW_MOD_QSCALED
0.14,0.23,0.2277348458185528,1,VLOW_MOD_QSCALED
0.14,0.2325,0.2302102245774501,1,VLOW_MOD_QSCALED
0.14,0.235,0.23268560333634739,1,VLOW_MOD_QSCALED
0.14,0.2375,0.2351609820952447,1,VLOW_MOD_QSCALED
0.14,0.24,0.23763636085414203,1,VLOW_MOD_QSCALED
0.14,0.2425,0.24011173961303933,1,VLOW_MOD_QSCALED
0.14,0.245,0.24258711837193664,1,VLOW_MOD_QSCALED
0.14,0.2475,0.24506249713083397,1,VLOW_MOD_QSCALED
0.14,0.25,0.24753787588973128,2,LOW;VLOW_MOD_QSCALED
0.14,0.2525,0.2500132546486286,1,LOW
0.14,0.255,0.2524886334075259,1,LOW
0.14,0.2575,0.2549640121664232,1,LOW
0.14,0.26,0.25743939092532053,1,LOW
0.14,0.2625,0.25991476968421784,1,LOW
0.14,0.265,0.26239014844311515,1,LOW
0.14,0.2675,0.2648655272020125,1,LOW
0.14,0.27,0.2673409059609098,1,LOW
0.14,0.2725,0.2698162847198071,1,LOW
0.14,0.275,0.2722916634787044,1,LOW
0.14,0.2775,0.27476704223760173,1,LOW
0.14,0.28,0.27724242099649904,1,LOW
0.14,0.2825,0.27971779975539635,1,LOW
0.14,0.285,0.28219317851429365,1,LOW
0.14,0.2875,0.28466855727319096,1,LOW
0.14,0.29,0.28714393603208826,1,LOW
0.14,0.2925,0.28961931479098557,1,LOW
0.14,0.295,0.2920946935498829,1,LOW
0.14,0.2975,0.2945700723087802,1,LOW
0.14,0.3,0.29704545106767755,1,LOW
0.14,0.3025,0.29952082982657485,1,LOW
0.14,0.305,0.30199620858547216,1,LOW
0.14,0.3075,0.30447158734436947,1,LOW
0.14,0.31,0.30694696610326677,1,LOW
0.14,0.3125,0.3094223448621641,1,LOW
0.14,0.315,0.31189772362106144,1,LOW
0.14,0.3175,0.31437310237995875,1,LOW
0.14,0.32,0.31684848113885605,1,LOW
0.14,0.3225,0.31932385989775336,1,LOW
0.14,0.325,0.32179923865665067,1,LOW
0.14,0.3275,0.32427461741554797,1,LOW
0.14,0.33,0.3267499961744453,1,LOW
0.14,0.3325,0.32922537493334264,1,LOW
0.14,0.335,0.33170075369223995,1,LOW
0.14,0.3375,0.33417613245113725,1,LOW
0.14,0.34,0.33665151121003456,1,LOW
0.14,0.3425,0.33912688996893187,1,LOW
0.14,0.345,0.3416022687278291,1,LOW
0.14,0.3475,0.3440776474867265,1,LOW
0.14,0.35,0.3465530262456238,2,LOW;MID
0.14,0.3525,0.3490284050045211,2,LOW;MID
0.14,0.355,0.3515037837634184,2,LOW;MID
0.14,0.3575,0.3539791625223157,2,LOW;MID
0.14,0.36,0.356454541281213,2,LOW;MID
0.14,0.3625,0.3589299200401103,2,LOW;MID
0.14,0.365,0.3614052987990077,2,LOW;MID
0.14,0.3675,0.363880677557905,2,LOW;MID
0.14,0.37,0.3663560563168023,2,LOW;MID
0.14,0.3725,0.3688314350756996,2,LOW;MID
0.14,0.375,0.3713068138345969,2,LOW;MID
0.14,0.3775,0.3737821925934942,2,LOW;MID
0.14,0.38,0.3762575713523916,2,LOW;MID
0.14,0.3825,0.3787329501112889,2,LOW;MID
0.14,0.385,0.3812083288701862,2,LOW;MID
0.14,0.3875,0.3836837076290835,2,LOW;MID
0.14,0.39,0.3861590863879808,2,LOW;MID
0.14,0.3925,0.3886344651468781,2,LOW;MID
0.14,0.395,0.3911098439057754,2,LOW;MID
0.14,0.3975,0.3935852226646728,2,LOW;MID
0.14,0.4,0.3960606014235701,2,LOW;MID
0.14,0.4025,0.3985359801824674,1,MID
0.14,0.405,0.4010113589413647,1,MID
0.14,0.4075,0.40348673770026194,1,MID
0.14,0.41,0.40596211645915925,1,MID
0.14,0.4125,0.4084374952180566,1,MID
0.14,0.415,0.4109128739769539,1,MID
0.14,0.4175,0.4133882527358512,1,MID
0.14,0.42,0.41586363149474853,1,MID
0.14,0.4225,0.41833901025364584,1,MID
0.14,0.425,0.42081438901254314,1,MID
0.14,0.4275,0.4232897677714405,1,MID
0.14,0.43,0.4257651465303378,1,MID
0.14,0.4325,0.4282405252892351,1,MID
0.14,0.435,0.4307159040481324,1,MID
0.14,0.4375,0.43319128280702973,1,MID
0.14,0.44,0.43566666156592704,1,MID
0.14,0.4425,0.43814204032482434,1,MID
0.14,0.445,0.4406174190837217,1,MID
0.14,0.4475,0.443092797842619,1,MID
0.14,0.45,0.4455681766015163,1,MID
0.14,0.4525,0.4480435553604136,1,MID
0.14,0.455,0.45051893411931093,1,MID
0.14,0.4575,0.45299431287820824,1,MID
0.14,0.46,0.4554696916371056,1,MID
0.14,0.4625,0.4579450703960029,1,MID
0.14,0.465,0.4604204491549002,1,MID
0.14,0.4675,0.4628958279137975,1,MID
0.14,0.47,0.46537120667269477,1,MID
0.14,0.4725,0.4678465854315921,1,MID
0.14,0.475,0.4703219641904894,1,MID
0.14,0.4775,0.47279734294938675,1,MID
0.14,0.48,0.47527272170828405,1,MID
0.14,0.4825,0.47774810046718136,1,MID
0.14,0.485,0.48022347922607866,1,MID
0.14,0.4875,0.48269885798497597,1,MID
0.14,0.49,0.4851742367438733,1,MID
0.14,0.4925,0.48764961550277064,1,MID
0.14,0.495,0.49012499426166795,1,MID
0.14,0.4975,0.49260037302056525,1,MID
0.14,0.5,0.49507575177946256,1,MID
0.14,0.5025,0.4975511305383598,1,MID
0.14,0.505,0.5000265092972572,1,MID
0.14,0.5075,0.5025018880561545,1,MID
0.14,0.51,0.5049772668150518,1,MID
0.14,0.5125,0.5074526455739491,1,MID
0.14,0.515,0.5099280243328465,1,MID
0.14,0.5175,0.5124034030917437,1,MID
0.14,0.52,0.5148787818506411,1,MID
0.14,0.5225,0.5173541606095383,1,MID
0.14,0.525,0.5198295393684357,1,MID
0.14,0.5275,0.5223049181273329,1,MID
0.14,0.53,0.5247802968862303,1,MID
0.14,0.5325,0.5272556756451277,1,MID
0.14,0.535,0.529731054404025,1,MID
0.14,0.5375,0.5322064331629223,1,MID
0.14,0.54,0.5346818119218196,1,MID
0.14,0.5425,0.5371571906807169,1,MID
0.14,0.545,0.5396325694396142,1,MID
0.14,0.5475,0.5421079481985115,1,MID
0.14,0.55,0.5445833269574089,2,MID;HIGH_LOWM_COMPACTY
0.14,0.5525,0.5470587057163061,1,HIGH_LOWM_COMPACTY
0.14,0.555,0.5495340844752035,1,HIGH_LOWM_COMPACTY
0.14,0.5575,0.5520094632341007,1,HIGH_LOWM_COMPACTY
0.14,0.56,0.5544848419929981,1,HIGH_LOWM_COMPACTY
0.14,0.5625,0.5569602207518953,1,HIGH_LOWM_COMPACTY
0.14,0.565,0.5594355995107927,1,HIGH_LOWM_COMPACTY
0.14,0.5675,0.56191097826969,1,HIGH_LOWM_COMPACTY
0.14,0.57,0.5643863570285873,1,HIGH_LOWM_COMPACTY
0.14,0.5725,0.5668617357874847,1,HIGH_LOWM_COMPACTY
0.14,0.575,0.5693371145463819,1,HIGH_LOWM_COMPACTY
0.14,0.5775,0.5718124933052793,1,HIGH_LOWM_COMPACTY
0.14,0.58,0.5742878720641765,1,HIGH_LOWM_COMPACTY
0.14,0.5825,0.5767632508230739,1,HIGH_LOWM_COMPACTY
0.14,0.585,0.5792386295819711,1,HIGH_LOWM_COMPACTY
0.14,0.5875,0.5817140083408685,1,HIGH_LOWM_COMPACTY
0.14,0.59,0.5841893870997658,1,HIGH_LOWM_COMPACTY
0.14,0.5925,0.5866647658586631,1,HIGH_LOWM_COMPACTY
0.14,0.595,0.5891401446175604,1,HIGH_LOWM_COMPACTY
0.14,0.5975,0.5916155233764578,1,HIGH_LOWM_COMPACTY
0.14,0.6,0.5940909021353551,1,HIGH_LOWM_COMPACTY
0.14,0.6025,0.5965662808942525,1,HIGH_LOWM_COMPACTY
0.14,0.605,0.5990416596531497,1,HIGH_LOWM_COMPACTY
0.14,0.6075,0.6015170384120471,1,HIGH_LOWM_COMPACTY
0.14,0.61,0.6039924171709443,1,HIGH_LOWM_COMPACTY
0.14,0.6125,0.6064677959298417,1,HIGH_LOWM_COMPACTY
0.14,0.615,0.6089431746887389,1,HIGH_LOWM_COMPACTY
0.14,0.6175,0.6114185534476363,1,HIGH_LOWM_COMPACTY
0.14,0.62,0.6138939322065335,1,HIGH_LOWM_COMPACTY
0.14,0.6225,0.6163693109654309,1,HIGH_LOWM_COMPACTY
0.14,0.625,0.6188446897243282,1,HIGH_LOWM_COMPACTY
0.14,0.6275,0.6213200684832254,1,HIGH_LOWM_COMPACTY
0.14,0.63,0.6237954472421229,1,HIGH_LOWM_COMPACTY
0.14,0.6325,0.6262708260010201,1,HIGH_LOWM_COMPACTY
0.14,0.635,0.6287462047599175,1,HIGH_LOWM_COMPACTY
0.14,0.6375,0.6312215835188147,1,HIGH_LOWM_COMPACTY
0.14,0.64,0.6336969622777121,1,HIGH_LOWM_COMPACTY
0.14,0.6425,0.6361723410366094,1,HIGH_LOWM_COMPACTY
0.14,0.645,0.6386477197955067,1,HIGH_LOWM_COMPACTY
0.14,0.6475,0.641123098554404,1,HIGH_LOWM_COMPACTY
0.14,0.65,0.6435984773133013,2,HIGH_LOWM_COMPACTY;NEUTRAL1_LOWM
0.14,0.6525,0.6460738560721986,1,NEUTRAL1_LOWM
0.14,0.655,0.6485492348310959,1,NEUTRAL1_LOWM
0.14,0.6575,0.6510246135899932,1,NEUTRAL1_LOWM
0.14,0.66,0.6534999923488906,1,NEUTRAL1_LOWM
0.14,0.6625,0.6559753711077879,1,NEUTRAL1_LOWM
0.14,0.665,0.6584507498666853,1,NEUTRAL1_LOWM
0.14,0.6675,0.6609261286255825,1,NEUTRAL1_LOWM
0.14,0.67,0.6634015073844799,1,NEUTRAL1_LOWM
0.14,0.6725,0.6658768861433771,1,NEUTRAL1_LOWM
0.14,0.675,0.6683522649022745,1,NEUTRAL1_LOWM
0.14,0.6775,0.6708276436611718,1,NEUTRAL1_LOWM
0.14,0.68,0.6733030224200691,1,NEUTRAL1_LOWM
0.14,0.6825,0.6757784011789664,1,NEUTRAL1_LOWM
0.14,0.685,0.6782537799378637,1,NEUTRAL1_LOWM
0.14,0.6875,0.680729158696761,1,NEUTRAL1_LOWM
0.14,0.69,0.6832045374556582,1,NEUTRAL1_LOWM
0.14,0.6925,0.6856799162145556,1,NEUTRAL1_LOWM
0.14,0.695,0.688155294973453,1,NEUTRAL1_LOWM
0.14,0.6975,0.6906306737323503,1,NEUTRAL1_LOWM
0.14,0.7,0.6931060524912476,1,NEUTRAL1_LOWM
0.14,0.7025,0.6955814312501449,1,NEUTRAL1_LOWM
0.14,0.705,0.6980568100090422,1,NEUTRAL1_LOWM
0.14,0.7075,0.7005321887679395,1,NEUTRAL1_LOWM
0.14,0.71,0.7030075675268368,1,NEUTRAL1_LOWM
0.14,0.7125,0.7054829462857342,1,NEUTRAL1_LOWM
0.14,0.715,0.7079583250446314,1,NEUTRAL1_LOWM
0.14,0.7175,0.7104337038035288,1,NEUTRAL1_LOWM
0.14,0.72,0.712909082562426,1,NEUTRAL1_LOWM
0.14,0.7225,0.7153844613213234,1,NEUTRAL1_LOWM
0.14,0.725,0.7178598400802206,1,NEUTRAL1_LOWM
0.14,0.7275,0.7203352188391181,1,NEUTRAL1_LOWM
0.14,0.73,0.7228105975980154,1,NEUTRAL1_LOWM
0.14,0.7325,0.7252859763569127,1,NEUTRAL1_LOWM
0.14,0.735,0.72776135511581,1,NEUTRAL1_LOWM
0.14,0.7375,0.7302367338747073,1,NEUTRAL1_LOWM
0.14,0.74,0.7327121126336046,1,NEUTRAL1_LOWM
0.14,0.7425,0.735187491392502,1,NEUTRAL1_LOWM
0.14,0.745,0.7376628701513992,1,NEUTRAL1_LOWM
0.14,0.7475,0.7401382489102966,1,NEUTRAL1_LOWM
0.14,0.75,0.7426136276691938,1,NEUTRAL1_LOWM
0.14,0.7525,0.7450890064280911,1,NEUTRAL1_LOWM
0.14,0.755,0.7475643851869884,1,NEUTRAL1_LOWM
0.14,0.7575,0.7500397639458857,1,NEUTRAL1_LOWM
0.14,0.76,0.7525151427047831,1,NEUTRAL1_LOWM
0.14,0.7625,0.7549905214636804,1,NEUTRAL1_LOWM
0.14,0.765,0.7574659002225778,1,NEUTRAL1_LOWM
0.14,0.7675,0.759941278981475,1,NEUTRAL1_LOWM
0.14,0.77,0.7624166577403724,1,NEUTRAL1_LOWM
0.14,0.7725,0.7648920364992696,1,NEUTRAL1_LOWM
0.14,0.775,0.767367415258167,1,NEUTRAL1_LOWM
0.14,0.7775,0.7698427940170642,1,NEUTRAL1_LOWM
0.14,0.78,0.7723181727759616,1,NEUTRAL1_LOWM
0.14,0.7825,0.7747935515348588,1,NEUTRAL1_LOWM
0.14,0.785,0.7772689302937562,1,NEUTRAL1_LOWM
0.14,0.7875,0.7797443090526535,1,NEUTRAL1_LOWM
0.14,0.79,0.7822196878115508,1,NEUTRAL1_LOWM
0.14,0.7925,0.7846950665704482,1,NEUTRAL1_LOWM
0.14,0.795,0.7871704453293455,1,NEUTRAL1_LOWM
0.14,0.7975,0.7896458240882428,1,NEUTRAL1_LOWM
0.14,0.8,0.7921212028471402,2,NEUTRAL1_LOWM;NEUTRAL2_LOWM
0.14,0.8025,0.7945965816060374,1,NEUTRAL2_LOWM
0.14,0.805,0.7970719603649348,1,NEUTRAL2_LOWM
0.14,0.8075,0.799547339123832,1,NEUTRAL2_LOWM
0.14,0.81,0.8020227178827294,1,NEUTRAL2_LOWM
0.14,0.8125,0.8044980966416266,1,NEUTRAL2_LOWM
0.14,0.815,0.8069734754005239,1,NEUTRAL2_LOWM
0.14,0.8175,0.8094488541594212,1,NEUTRAL2_LOWM
