gep_regime,alpha,eta,Mach,chart_id,chart_status,N,ci_classic,ci_seed,ci_seed_abs_err,ci_seed_rel_err,selection_source,n_finite_modes,gep_cr,gep_ci,ci_gep_abs_err,ci_gep_rel_err,p_rel,rho_rel,u_rel,v_rel,p_overlap,success
longwave_map10_N301,0.0459340559933476,0.055,0.55,ETAEDGE_MM,ci_only,301,0.7134929228370899,0.7268054119835005,0.0133124891464105,0.0186581936839339,nearest_to_target,183,3.2157058431910495e-14,0.7137272176523961,0.0002342948153062,0.0003283772099302,1.943216279871552e-05,1.9432162798716426e-05,0.0008498992650343,0.0002116898827103,0.9999999998112018,True
longwave_map10_N301,0.0189983551919633,0.025,0.65,ETAEDGE_MM,ci_only,301,0.6896675862674271,0.6780018131559408,0.0116657731114863,0.0169150665389728,nearest_to_target,134,-1.9170584858503042e-13,0.6899065761316411,0.000238989864214,0.0003465290655567,1.7110182543387694e-05,1.7110182543378207e-05,0.0008031905739904,0.0002150647855096,0.999999999853622,True
longwave_map10_N301,0.0265976972687486,0.035,0.65,ETAEDGE_MM,ci_only,301,0.6787560881090761,0.6754467188962523,0.0033093692128237,0.0048756383490323,nearest_to_target,143,2.022254473183617e-14,0.6789939523597583,0.0002378642506822,0.0003504414249085,1.2533667052002608e-05,1.2533667051993728e-05,0.0008212851210658,0.0002212331561236,0.9999999999214562,True
longwave_map10_N301,0.0341970393455339,0.045,0.65,ETAEDGE_MM,ci_only,301,0.6680069491043756,0.6727490076090169,0.0047420585046412,0.0070988161290823,nearest_to_target,147,-2.117662685236441e-13,0.6682515334954774,0.0002445843911017,0.0003661404891516,1.6790781205324073e-05,1.6790781205316e-05,0.0008438043299872,0.0002285688315996,0.9999999998590392,True
longwave_map10_N301,0.0417963814223193,0.055,0.65,ETAEDGE_MM,ci_only,301,0.6574108104369422,0.6703367365076701,0.0129259260707279,0.0196618702727703,nearest_to_target,154,3.259850093120334e-13,0.6576699887487337,0.0002591783117915,0.000394241025059,2.197094773160436e-05,2.197094773160622e-05,0.0008744706524931,0.0002424159251658,0.9999999997586458,True
standard_N301,0.5623241912755933,0.5625,0.025,LMEDGE_HIGH,ci_only,301,0.31983327342106,0.319324181809629,0.000509091611431,0.0015917406153074,nearest_to_target,1,-1.6907080030383353e-14,0.3198777354662467,4.4462045186655086e-05,0.0001390163215698,6.271687625748624e-05,6.271687625747641e-05,0.0006782228358019,8.319549466971866e-05,0.9999999980333868,True
standard_N301,0.5873163775545086,0.5875,0.025,LMEDGE_HIGH,ci_only,301,0.2986556464870786,0.2985827991041365,7.284738294216497e-05,0.0002439176482983,nearest_to_target,1,2.732830240135845e-15,0.2987002089970538,4.456250997519895e-05,0.0001492103380577,6.367201416734291e-05,6.367201416733924e-05,0.0007262223569845,8.433493346712214e-05,0.9999999979730416,True
standard_N301,0.6123085638334238,0.6125,0.025,LMEDGE_HIGH,ci_only,301,0.2779139354435158,0.278047352328404,0.0001334168848882,0.0004800654730584,nearest_to_target,161,-1.2469823157009251e-14,0.2779703606113923,5.642516787651708e-05,0.0002030310850964,6.53005722240757e-05,6.530057222407576e-05,0.0007950796134133,9.387655918653706e-05,0.9999999978681164,True
standard_N301,0.637300750112339,0.6375,0.025,LMEDGE_HIGH,ci_only,301,0.257606908525845,0.2581516044636019,0.0005446959377569,0.0021144461570302,nearest_to_target,128,-1.1405419025468499e-14,0.2576651045853287,5.819605948376161e-05,0.0002259103213372,6.631774038063612e-05,6.63177403806365e-05,0.0008548643105738,9.639810825735036e-05,0.9999999978012168,True
standard_N301,0.5621553631726286,0.5625,0.035,LMEDGE_HIGH,ci_only,301,0.3197262955312114,0.3192177174887166,0.0005085780424948,0.0015906669223119,nearest_to_target,1,1.3784971212004344e-14,0.3197727570364417,4.6461505230355193e-05,0.0001453164968904,6.27944778659219e-05,6.279447786592485e-05,0.0006808365463864,8.446520977212095e-05,0.9999999980285256,True
standard_N301,0.587140045980301,0.5875,0.035,LMEDGE_HIGH,ci_only,301,0.2985544597482775,0.2985007619442476,5.369780402997293e-05,0.0001798593264198,nearest_to_target,138,6.606869272666115e-15,0.2986043405590006,4.98808107230464e-05,0.0001670744117006,6.394346743553563e-05,6.394346743553465e-05,0.0007334178682395,8.791053782816162e-05,0.99999999795575,True
standard_N301,0.6121247287879734,0.6125,0.035,LMEDGE_HIGH,ci_only,301,0.2778419598027555,0.2779782289019986,0.000136269099243,0.0004904554349521,nearest_to_target,1,4.941850003304729e-14,0.2778830798525373,4.11200497817954e-05,0.0001479979834974,6.434546489810063e-05,6.434546489809757e-05,0.0007736917179861,8.30984780417515e-05,0.9999999979299304,True
standard_N301,0.6371094115956457,0.6375,0.035,LMEDGE_HIGH,ci_only,301,0.2575420666466247,0.2580943854229697,0.0005523187763449,0.0021445769366399,nearest_to_target,1,1.2430074708361535e-14,0.2575859262308421,4.385958421737613e-05,0.0001703006611248,6.531022255266736e-05,6.531022255266907e-05,0.0008343841099022,8.576458815023434e-05,0.9999999978674174,True
standard_N301,0.5619301801325054,0.5625,0.045,LMEDGE_HIGH,ci_only,301,0.3195927015713906,0.3190860996305543,0.0005066019408363,0.0015851486543511,nearest_to_target,1,1.866954854140745e-14,0.319632821236593,4.011966520239829e-05,0.0001255337340469,6.247942877201484e-05,6.247942877201214e-05,0.0006724670537741,8.054236644017344e-05,0.999999998048231,True
standard_N301,0.5869048548050613,0.5875,0.045,LMEDGE_HIGH,ci_only,301,0.2984337660283318,0.2983882910037773,4.547502455454211e-05,0.0001523789521532,nearest_to_target,1,6.04477250150507e-15,0.2984765429860979,4.277695776611079e-05,0.0001433381963958,6.35383314768082e-05,6.35383314768069e-05,0.0007237056628581,8.317392699350058e-05,0.9999999979815344,True
standard_N301,0.611879529477617,0.6125,0.045,LMEDGE_HIGH,ci_only,301,0.2777010493130369,0.2778803317511378,0.0001792824381008,0.0006455951050397,nearest_to_target,1,-1.0944981622563081e-13,0.2777667254632587,6.567615022179396e-05,0.0002364994672661,6.594760048296261e-05,6.594760048296313e-05,0.0008085869588049,0.0001013327236569,0.9999999978257296,True
standard_N301,0.6368542041501728,0.6375,0.045,LMEDGE_HIGH,ci_only,301,0.2574169940882599,0.2580013164931475,0.0005843224048875,0.0022699449465533,nearest_to_target,1,1.4593313668983956e-14,0.2574803691931768,6.337510491688514e-05,0.0002461962744198,6.668673592695482e-05,6.668673592695093e-05,0.0008623540262961,0.0001006385126937,0.9999999977767224,True
standard_N301,0.5616485743716884,0.5625,0.055,LMEDGE_HIGH,ci_only,301,0.3194038211124657,0.31895514720101,0.0004486739114557,0.0014047230552629,nearest_to_target,1,-2.1239936622793923e-14,0.3194579583638909,5.413725142516812e-05,0.000169494689314,6.314217375920754e-05,6.314217375920684e-05,0.0006911836332193,8.971783621794359e-05,0.9999999980066708,True
standard_N301,0.5866107332326523,0.5875,0.055,LMEDGE_HIGH,ci_only,301,0.2982498236547301,0.2982575017644976,7.678109767539354e-06,2.574388703219468e-05,nearest_to_target,1,-6.435789903082672e-14,0.2983168393702702,6.701571554018626e-05,0.0002246965806013,6.502006000638438e-05,6.502006000638496e-05,0.0007579918676647,0.0001011029992248,0.999999997886447,True
standard_N301,0.6115728920936163,0.6125,0.055,LMEDGE_HIGH,ci_only,301,0.2775574190397075,0.2777683611465416,0.000210942106834,0.0007599944817322,nearest_to_target,1,-2.7612972671710804e-14,0.2776213145027594,6.389546305185512e-05,0.000230206287668,6.577096721384745e-05,6.5770967213847e-05,0.0008057813217573,9.983972135686257e-05,0.9999999978373456,True
standard_N301,0.6365350509545802,0.6375,0.055,LMEDGE_HIGH,ci_only,301,0.2573059601870481,0.257889742677117,0.0005837824900689,0.002268826146291,nearest_to_target,1,1.3473294055295884e-14,0.2573484455243178,4.248533726974868e-05,0.000165116024669,6.517254067844118e-05,6.517254067844107e-05,0.0008322332253802,8.482059104882348e-05,0.99999999787639,True
standard_N301,0.1549515549292746,0.155,0.025,LMEDGE_LOW,ci_only,301,0.7570018496877493,0.7563349341530115,0.0006669155347378,0.0008809959117179,nearest_to_target,1,-2.787060839234352e-14,0.7570793946474748,7.754495972545072e-05,0.0001024369488098,5.841426758476554e-05,5.841426758476033e-05,0.0002996704754756,8.266415867278575e-05,0.9999999982938872,True
standard_N301,0.2249296765102373,0.225,0.025,LMEDGE_LOW,ci_only,301,0.6654734106413607,0.6660593349587159,0.0005859243173552,0.0008804624016316,nearest_to_target,152,2.362915626794089e-14,0.6655333636452763,5.995300391559155e-05,9.009075788288954e-05,5.828300908660414e-05,5.8283009086605984e-05,0.0003186020828897,7.835883235075249e-05,0.999999998301546,True
standard_N301,0.2949077980912,0.295,0.025,LMEDGE_LOW,ci_only,301,0.5822848009532928,0.5832471762550256,0.0009623753017328,0.0016527570360024,nearest_to_target,1,3.2647680494609394e-14,0.5823690865053787,8.428555208583877e-05,0.0001447497031484,6.086008106361932e-05,6.086008106362338e-05,0.0003965402338525,9.862309126178552e-05,0.9999999981480464,True
standard_N301,0.3648859196721628,0.365,0.025,LMEDGE_LOW,ci_only,301,0.5061091432050117,0.5079185069392599,0.0018093637342482,0.0035750465261112,nearest_to_target,1,5.026384152784428e-14,0.5061740655680728,6.4922363061104e-05,0.000128277396156,5.771858897584962e-05,5.7718588975851473e-05,0.0004354597405234,8.722202413624742e-05,0.9999999983343206,True
standard_N301,0.1549050334075687,0.155,0.035,LMEDGE_LOW,ci_only,301,0.7566225323772146,0.7563067950913832,0.0003157372858313,0.000417298285896,nearest_to_target,1,-3.997002040064522e-14,0.7567015245624924,7.899218527784857e-05,0.0001044010479435,5.839463070089901e-05,5.839463070089837e-05,0.0003012026420048,8.349638516000735e-05,0.9999999982950342,True
standard_N301,0.2248621452690514,0.225,0.035,LMEDGE_LOW,ci_only,301,0.665166691044632,0.6659295665259116,0.0007628754812796,0.0011468936907853,nearest_to_target,1,3.7703200419360405e-14,0.665226573612141,5.9882567508995344e-05,9.002640738812534e-05,5.82497465901872e-05,5.824974659018807e-05,0.0003185154798743,7.828426964104065e-05,0.9999999983034846,True
standard_N301,0.2948192571305341,0.295,0.035,LMEDGE_LOW,ci_only,301,0.5820598522834275,0.5830944173532621,0.0010345650698345,0.0017774204246796,nearest_to_target,148,9.060386786326443e-15,0.5821204340251441,6.058174171663655e-05,0.0001040816360705,6.065935218641917e-05,6.065935218642297e-05,0.0003683465241494,8.423678453719659e-05,0.9999999981602292,True
standard_N301,0.3647763689920168,0.365,0.035,LMEDGE_LOW,ci_only,301,0.5059041838986982,0.5076973035686386,0.0017931196699404,0.0035443859272361,nearest_to_target,128,-6.709524454332344e-14,0.5059732452676792,6.90613689809938e-05,0.000136510768598,5.780827752176093e-05,5.780827752176119e-05,0.0004405946911793,9.004668466533086e-05,0.9999999983291464,True
standard_N301,0.1548429829698459,0.155,0.045,LMEDGE_LOW,ci_only,301,0.7561429833193185,0.7560962934767305,4.668984258804354e-05,6.174737267690343e-05,nearest_to_target,1,-3.406829123808443e-14,0.7561983799921398,5.539667282128402e-05,7.326216607618781e-05,5.853691959639427e-05,5.853691959639483e-05,0.0002770926583229,7.210167415527638e-05,0.999999998286715,True
standard_N301,0.2247720720530021,0.225,0.045,LMEDGE_LOW,ci_only,301,0.6647317730251914,0.6657585778321434,0.001026804806952,0.0015446904279587,nearest_to_target,145,5.661382281600648e-14,0.6648179670137565,8.619398856513083e-05,0.0001296673215616,5.821566297976765e-05,5.821566297976341e-05,0.0003478235615936,9.31611322230644e-05,0.9999999983054724,True
standard_N301,0.2947011611361584,0.295,0.045,LMEDGE_LOW,ci_only,301,0.5817347637207083,0.5829562836996368,0.0012215199789284,0.0020997885206581,nearest_to_target,130,5.541397546566255e-14,0.5817891845999895,5.442087928120287e-05,9.3549298881733e-05,6.05747333826182e-05,6.0574733382617445e-05,0.0003616360939851,8.111097502513612e-05,0.9999999981653558,True
standard_N301,0.3646302502193146,0.365,0.045,LMEDGE_LOW,ci_only,301,0.5056447563123722,0.5075857220468726,0.0019409657345004,0.0038385955955634,nearest_to_target,1,4.5680097082245454e-14,0.5057056646620559,6.090834968375258e-05,0.0001204568007942,5.764611117476262e-05,5.764611117476337e-05,0.0004304913508731,8.48456626286515e-05,0.9999999983384948,True
standard_N301,0.1547653849379763,0.155,0.055,LMEDGE_LOW,ci_only,301,0.7554806307927359,0.7557505730927507,0.0002699423000148,0.0003573120064396,nearest_to_target,1,-1.3407241117816838e-14,0.7555705416030754,8.991081033948856e-05,0.0001190114037009,5.831391493131543e-05,5.831391493131398e-05,0.0003130512076649,8.97044736119317e-05,0.9999999982997438,True
standard_N301,0.2246594297486753,0.225,0.055,LMEDGE_LOW,ci_only,301,0.6642534606597199,0.6655848647387484,0.0013314040790285,0.0020043615244491,nearest_to_target,1,1.4364045099034632e-14,0.66430792457841,5.4463918690128565e-05,8.199267586206682e-05,5.821603893053423e-05,5.821603893053248e-05,0.0003131386536901,7.579211170881088e-05,0.9999999983054476,True
standard_N301,0.2945534745593743,0.295,0.055,LMEDGE_LOW,ci_only,301,0.5813123466571217,0.582864176432806,0.0015518297756842,0.0026695283260507,nearest_to_target,1,-4.2692634340849415e-14,0.5813755832276494,6.32365705276472e-05,0.0001087824314953,6.066292001020692e-05,6.066292001020823e-05,0.0003712847650659,8.58038305623037e-05,0.999999998160013,True
standard_N301,0.3644475193700733,0.365,0.055,LMEDGE_LOW,ci_only,301,0.5053079384065594,0.5076088449684433,0.0023009065618838,0.0045534740046624,nearest_to_target,1,-5.4713113924913015e-14,0.5053714772445315,6.353883797205473e-05,0.0001257428058075,5.766916277326554e-05,5.766916277326405e-05,0.0004337151892474,8.642030567193495e-05,0.9999999983371688,True
standard_N301,0.3748827941837288,0.375,0.025,LMEDGE_MID,ci_only,301,0.4957234988327991,0.4949663977648938,0.0007571010679053,0.001527264835514,nearest_to_target,1,1.0365440375633204e-13,0.4957895092554555,6.60104226564151e-05,0.00013315976106,5.6569720122840136e-05,5.65697201228416e-05,0.0004463997147257,8.740453277829062e-05,0.9999999983999792,True
standard_N301,0.4248671667415594,0.425,0.025,LMEDGE_MID,ci_only,301,0.4454809854823346,0.4455534622846702,7.247680233551934e-05,0.0001626933689595,nearest_to_target,1,-9.442181738257725e-14,0.4455538671475732,7.288166523855555e-05,0.0001636021909209,5.6661678807133575e-05,5.666167880713002e-05,0.0005111929564866,9.420105809857372e-05,0.9999999983948348,True
standard_N301,0.4748515392993899,0.475,0.025,LMEDGE_MID,ci_only,301,0.3978452691942773,0.3982082031856988,0.0003629339914214,0.0009122491066853,nearest_to_target,150,8.199572263471301e-15,0.3978973657080599,5.209651378262903e-05,0.0001309466715241,5.891693330536483e-05,5.891693330535779e-05,0.0005484007693822,8.325791486278196e-05,0.9999999982644692,True
standard_N301,0.5248359118572204,0.525,0.025,LMEDGE_MID,ci_only,301,0.3524688361004784,0.3535267611420569,0.0010579250415784,0.0030014711464502,nearest_to_target,1,-5.3112119265953736e-14,0.3525379253559046,6.908925542625788e-05,0.0001960152170915,6.239158184342577e-05,6.239158184342429e-05,0.0006474241743229,9.898551360406875e-05,0.9999999980538388,True
standard_N301,0.3747702421150857,0.375,0.035,LMEDGE_MID,ci_only,301,0.4955375978248886,0.4949321251020065,0.000605472722882,0.0012218502199222,nearest_to_target,155,4.661316436941017e-14,0.4955948090802488,5.72112553601789e-05,0.0001154529053119,5.643572483587217e-05,5.643572483587396e-05,0.0004355142320593,8.184242449146496e-05,0.9999999984075366,True
standard_N301,0.4247396077304305,0.425,0.035,LMEDGE_MID,ci_only,301,0.4453086661406203,0.445465216380298,0.0001565502396776,0.0003515544420783,nearest_to_target,151,9.775748801355412e-14,0.4453874444948627,7.877835424241475e-05,0.000176907301008,5.688692021981053e-05,5.688692021981244e-05,0.0005194108459562,9.879366108762674e-05,0.9999999983820684,True
standard_N301,0.4747089733457753,0.475,0.035,LMEDGE_MID,ci_only,301,0.3977064921093085,0.3980991638406665,0.0003926717313579,0.0009873405115299,nearest_to_target,1,-8.205098068983262e-14,0.3977557717068705,4.927959756195754e-05,0.0001239094622282,5.879549709424176e-05,5.879549709424103e-05,0.000544815201456,8.146005810324868e-05,0.9999999982716072,True
standard_N301,0.52467833896112,0.525,0.035,LMEDGE_MID,ci_only,301,0.3523803017912398,0.3533699625515123,0.0009896607602724,0.002808501937372,nearest_to_target,1,-2.079097030694828e-13,0.3524182132359953,3.791144475551178e-05,0.0001075867310482,6.086356407115807e-05,6.086356407115757e-05,0.0006053311083018,7.766356086994877e-05,0.9999999981478612,True
standard_N301,0.3746201200883369,0.375,0.045,LMEDGE_MID,ci_only,301,0.4952536332196709,0.4947769289737921,0.0004767042458788,0.0009625456814516,nearest_to_target,1,7.23953798050895e-16,0.4953353765266444,8.174330697346965e-05,0.0001650534221062,5.70808953830584e-05,5.708089538305937e-05,0.0004671707422558,9.880441570045504e-05,0.999999998370966,True
standard_N301,0.4245694694334485,0.425,0.045,LMEDGE_MID,ci_only,301,0.445101402428142,0.445334227941205,0.0002328255130629,0.0005230842046167,nearest_to_target,1,2.6725826361335214e-15,0.4451656643107299,6.426188258784604e-05,0.0001443758259068,5.629249704210499e-05,5.629249704210309e-05,0.0004996435031228,8.782783064385029e-05,0.9999999984156556,True
standard_N301,0.4745188187785601,0.475,0.045,LMEDGE_MID,ci_only,301,0.3974972551741582,0.397986717921423,0.0004894627472647,0.0012313613261311,nearest_to_target,1,3.156686311134915e-14,0.3975670585603012,6.980338614298587e-05,0.0001756072154822,5.964494195287591e-05,5.964494195287743e-05,0.0005722691548707,9.594792351705192e-05,0.9999999982213822,True
standard_N301,0.5244681681236717,0.525,0.045,LMEDGE_MID,ci_only,301,0.3521873116147369,0.3532716563463213,0.0010843447315844,0.0030788864215829,nearest_to_target,1,-4.6800736920319583e-14,0.3522586481711241,7.133655638724701e-05,0.0002025528860201,6.248274688210356e-05,6.248274688210391e-05,0.0006506710118369,0.0001008024484059,0.9999999980481592,True
standard_N301,0.3744323829144589,0.375,0.055,LMEDGE_MID,ci_only,301,0.4949467420332292,0.494539444749464,0.0004072972837652,0.0008229113340397,nearest_to_target,143,-3.658225083995175e-14,0.4950113547605624,6.46127273332131e-05,0.0001305448078469,5.667950308305018e-05,5.667950308304993e-05,0.0004451502494418,8.663681124824046e-05,0.9999999983937604,True
standard_N301,0.4243567006363868,0.425,0.055,LMEDGE_MID,ci_only,301,0.4448235813636179,0.4451930185050167,0.0003694371413987,0.0008305250820251,nearest_to_target,147,1.817855928082687e-14,0.4448886262690802,6.504490546227482e-05,0.000146226297767,5.628778103352089e-05,5.628778103352155e-05,0.0005006838840498,8.83834034337554e-05,0.9999999984159228,True
standard_N301,0.4742810183583146,0.475,0.055,LMEDGE_MID,ci_only,301,0.3972688736705296,0.39789929963883,0.0006304259683003,0.0015868999815554,nearest_to_target,1,6.80456446190865e-14,0.3973312936531977,6.241998266803828e-05,0.0001571227619504,5.926271123809877e-05,5.926271123809625e-05,0.0005620176039309,9.03678875502017e-05,0.999999998244074,True
standard_N301,0.5242053360802426,0.525,0.055,LMEDGE_MID,ci_only,301,0.3519978515047214,0.3532576928535221,0.0012598413488006,0.0035791165866924,nearest_to_target,1,-4.3070490558573626e-14,0.3520592738361224,6.14223314009954e-05,0.0001744963247316,6.186126172707076e-05,6.186126172706833e-05,0.0006363068512427,9.298425742795453e-05,0.9999999980867386,True
standard_N301,0.6685409829609831,0.66875,0.025,LMEDGE_NEUTRAL1,ci_only,301,0.2328045644395253,0.2322422289431807,0.0005623354963446,0.0024154831229295,nearest_to_target,1,5.054656493539977e-14,0.2328478449302153,4.328049068999529e-05,0.0001859091156317,6.625582935812868e-05,6.625582935813352e-05,0.0009127555142653,8.643476420817454e-05,0.9999999978052292,True
standard_N301,0.706029262379356,0.70625,0.025,LMEDGE_NEUTRAL1,ci_only,301,0.2038039444477206,0.2037638026503252,4.014179739539325e-05,0.0001969628090573,nearest_to_target,1,-6.644604391523856e-14,0.2038434626950871,3.951824736653231e-05,0.0001939032508601,6.710173872781792e-05,6.710173872781837e-05,0.0010160831652473,8.501652181489621e-05,0.9999999977488202,True
standard_N301,0.7435175417977289,0.74375,0.025,LMEDGE_NEUTRAL1,ci_only,301,0.1755923086935742,0.175769075851361,0.0001767671577867,0.0010066907776425,nearest_to_target,1,-1.4007282388521056e-13,0.175627650712234,3.53420186597897e-05,0.0002012731589597,6.788269746686333e-05,6.788269746686318e-05,0.0011374804537871,8.326800485226962e-05,0.9999999976961004,True
standard_N301,0.7810058212161017,0.78125,0.025,LMEDGE_NEUTRAL1,ci_only,301,0.1481292759851472,0.1487616974743127,0.0006324214891654,0.0042693889169409,nearest_to_target,1,-8.882557154003185e-16,0.1481439964338714,1.4720448724220292e-05,9.937568806922608e-05,6.791202839993549e-05,6.791202839993077e-05,0.0012636901297812,7.384378210198985e-05,0.9999999976940046,True
standard_N301,0.6683402651052363,0.66875,0.035,LMEDGE_NEUTRAL1,ci_only,301,0.2327371660657297,0.2322233059519737,0.000513860113756,0.002207898817548,nearest_to_target,1,-8.00112292775723e-14,0.2327781636429952,4.099757726550024e-05,0.0001761539764298,6.60924890894782e-05,6.609248908947538e-05,0.0009095103954498,8.48876031156597e-05,0.9999999978160218,True
standard_N301,0.7058172893167449,0.70625,0.035,LMEDGE_NEUTRAL1,ci_only,301,0.2037523975923988,0.203731539987606,2.085760479281218e-05,0.0001023674078895,nearest_to_target,1,6.274118180333437e-14,0.2037843312008948,3.193360849601534e-05,0.0001567275225879,6.663084353603306e-05,6.66308435360294e-05,0.0010058705619674,8.031378358736711e-05,0.9999999977802562,True
standard_N301,0.7432943135282535,0.74375,0.035,LMEDGE_NEUTRAL1,ci_only,301,0.1755347819378145,0.1757277605209142,0.0001929785830997,0.0010993751834783,nearest_to_target,129,-1.327819123216377e-13,0.1755782323502634,4.345041244890879e-05,0.0002475316399931,6.843903611085542e-05,6.843903611085979e-05,0.0011481059375391,8.880824785621855e-05,0.9999999976582472,True
standard_N301,0.780771337739762,0.78125,0.035,LMEDGE_NEUTRAL1,ci_only,301,0.1480873971577279,0.1486997585325976,0.0006123613748696,0.0041351349717994,nearest_to_target,1,-2.901754553437765e-15,0.1481035360901946,1.6138932466686073e-05,0.0001089824845087,6.793632171561766e-05,6.793632171561759e-05,0.001265058929489,7.430520627323913e-05,0.99999999769236,True
standard_N301,0.6680725474908675,0.66875,0.045,LMEDGE_NEUTRAL1,ci_only,301,0.2326267401722712,0.2321530614996575,0.0004736786726137,0.002036217643178,nearest_to_target,138,-1.057782042654865e-13,0.2326852635044146,5.8523332143345375e-05,0.0002515761176037,6.735104932404763e-05,6.735104932404357e-05,0.0009342696649595,9.798793263939376e-05,0.9999999977321912,True
standard_N301,0.7055345594997013,0.70625,0.045,LMEDGE_NEUTRAL1,ci_only,301,0.203649924308541,0.2036724750486419,2.2550740100851785e-05,0.0001107328675786,nearest_to_target,149,6.637700565301738e-14,0.2037054922371944,5.556792865343829e-05,0.0002728600506094,6.829773886629851e-05,6.829773886629574e-05,0.0010382705922133,9.702312092340624e-05,0.9999999976679936,True
standard_N301,0.7429965715085349,0.74375,0.045,LMEDGE_NEUTRAL1,ci_only,301,0.1754711148732871,0.1756789811110456,0.0002078662377584,0.0011846179806208,nearest_to_target,1,-1.414813775146585e-13,0.1755123406462962,4.122577300910701e-05,0.0002349433582779,6.82408963139253e-05,6.824089631392599e-05,0.001144813483403,8.719207619312524e-05,0.9999999976717668,True
standard_N301,0.7804585835173686,0.78125,0.045,LMEDGE_NEUTRAL1,ci_only,301,0.1480014890542605,0.1486622474501157,0.0006607583958551,0.0044645388372603,nearest_to_target,151,4.884919902023834e-15,0.1480495861580353,4.8097103774708e-05,0.0003249771612573,6.99297163570015e-05,6.992971635699891e-05,0.0013047822729235,9.342050504276264e-05,0.9999999975551916,True
standard_N301,0.667737749530785,0.66875,0.055,LMEDGE_NEUTRAL1,ci_only,301,0.2325365460912966,0.2320492096426806,0.000487336448616,0.0020957413224186,nearest_to_target,1,-5.309029767363687e-14,0.232569151556144,3.2605464847346166e-05,0.0001402165182007,6.55720336441135e-05,6.557203364410847e-05,0.0008979919953874,7.974067128249681e-05,0.9999999978502336,True
standard_N301,0.705180987822231,0.70625,0.055,LMEDGE_NEUTRAL1,ci_only,301,0.203568591780236,0.2036036048722709,3.501309203488012e-05,0.000171996533103,nearest_to_target,1,6.372888152016409e-14,0.203606948382164,3.835660192802459e-05,0.0001884210211044,6.694687028681454e-05,6.694687028681467e-05,0.0010138845280428,8.420350120127294e-05,0.99999999775919,True
standard_N301,0.742624226113677,0.74375,0.055,LMEDGE_NEUTRAL1,ci_only,301,0.1754011821986359,0.1756352045447272,0.0002340223460912,0.00133421190871,nearest_to_target,1,-1.393292463853251e-13,0.1754299751122467,2.879291361074232e-05,0.0001641546154354,6.741755146095994e-05,6.741755146096275e-05,0.0011282325220241,7.934066261732609e-05,0.9999999977275218,True
standard_N301,0.7800674644051228,0.78125,0.055,LMEDGE_NEUTRAL1,ci_only,301,0.1479438698326494,0.1486591941629521,0.0007153243303026,0.0048351062542288,nearest_to_target,1,-1.95787697159129e-15,0.1479821442213476,3.8274388698245065e-05,0.0002587088518202,6.90684804077671e-05,6.906848040776633e-05,0.0012913341853649,8.606885623751496e-05,0.9999999976149456,True
standard_N301,0.8147452726926373,0.815,0.025,LMEDGE_NEUTRAL2,ci_only,301,0.1239658592834815,0.1235012204765198,0.0004646388069617,0.003748119116403,nearest_to_target,1,8.299251127981028e-16,0.1239921190411442,2.6259757662711047e-05,0.0002118305621764,6.935646370906826e-05,6.935646370906385e-05,0.0014418026265966,7.940858111376061e-05,0.999999997594933,True
standard_N301,0.8447358962273357,0.845,0.025,LMEDGE_NEUTRAL2,ci_only,301,0.102947910381603,0.1028833849186238,6.452546297923412e-05,0.0006267777824732,nearest_to_target,1,8.566925786207544e-14,0.1029588066554844,1.0896273881455532e-05,0.0001058425939979,6.961999498893533e-05,6.961999498893831e-05,0.0016029965114812,7.356708635312503e-05,0.9999999975765476,True
standard_N301,0.874726519762034,0.875,0.025,LMEDGE_NEUTRAL2,ci_only,301,0.0822971398791787,0.0824261717973101,0.0001290319181313,0.0015678785231265,nearest_to_target,1,5.037806738072109e-15,0.0823115647169992,1.442483782043702e-05,0.0001752775107569,7.06792096542955e-05,7.067920965429575e-05,0.001827769430525,7.513719487962028e-05,0.9999999975022604,True
standard_N301,0.9047171432967324,0.905,0.025,LMEDGE_NEUTRAL2,ci_only,301,0.0620113143547588,0.0625350289148452,0.0005237145600863,0.0084454678236656,nearest_to_target,132,5.1679059849633783e-14,0.0620288325243637,1.7518169604859024e-05,0.0002824995694276,7.184441999591656e-05,7.184441999591527e-05,0.0021165014487263,7.686347840703229e-05,0.9999999974192444,True
standard_N301,0.8145006595301196,0.815,0.035,LMEDGE_NEUTRAL2,ci_only,301,0.1239405038874063,0.1234828831981683,0.000457620689238,0.0036922610033421,nearest_to_target,140,3.873458126902934e-15,0.123959134867598,1.8630980191725044e-05,0.0001503219658413,6.89661315919239e-05,6.896613159191854e-05,0.0014327253647859,7.575442351640091e-05,0.9999999976218836,True
standard_N301,0.8444822788993266,0.845,0.035,LMEDGE_NEUTRAL2,ci_only,301,0.1028952181403645,0.1028666058369204,2.861230344412824e-05,0.0002780722366038,nearest_to_target,1,8.780171893380028e-14,0.1029320411395408,3.682299917628917e-05,0.0003578689062698,7.099078042665864e-05,7.09907804266591e-05,0.0016309880849912,8.658186524112329e-05,0.9999999974803496,True
