Mach,alpha,omega_blumen,omega_direct,omega_gep,direct_abs_error,gep_abs_error
0.0610687868184435,0.2296363555831154,0.15,0.150699496327439,0.1508304063893457,0.0006994963274390142,0.0008304063893457003
0.0417903175798379,0.2277945106376696,0.15,0.14970973041250626,0.149776053911524,0.00029026958749373,0.00022394608847600694
0.1555454666253266,0.2407686288405603,0.15,0.1491164491248441,0.14922812919035017,0.0008835508751559029,0.0007718708096498272
0.0380364973202817,0.5783836057344495,0.175,0.17682111269516868,0.17668987580606785,0.0018211126951686862,0.0016898758060678587
0.0688421845240732,0.5744341586570403,0.175,0.17679582918553766,0.1766361547263655,0.0017958291855376673,0.001636154726365524
0.086171767728219,0.5724520529742658,0.175,0.1764156019886524,0.17634332504065273,0.0014156019886523985,0.0013433250406527375
0.1035013509323648,0.5704699472914914,0.175,0.1759257099175124,0.17578817722631776,0.0009257099175124239,0.0007881772263177711
0.1189041945342605,0.5684952237527866,0.175,0.17470560989369305,0.17466758584077932,0.00029439010630694096,0.0003324141592206675
0.1419807768968419,0.5607439724793668,0.175,0.17419702397044473,0.17416433403010445,0.0008029760295552579,0.0008356659698955382
0.1631084732249634,0.5491687705777265,0.175,0.17451045848990904,0.17447826874575637,0.0004895415100909517,0.0005217312542436237
0.1822762103025202,0.5318539516617206,0.175,0.17604209593168244,0.17595471794026937,0.0010420959316824463,0.000954717940269384
0.1957080214377463,0.5222239447225051,0.175,0.17625057120011886,0.17617664471262984,0.0012505712001188718,0.0011766447126298485
0.2129268724808433,0.5010851751782787,0.175,0.1764446830264762,0.17652508737051892,0.0014446830264762123,0.0015250873705189294
0.2263365371838597,0.4876238354667729,0.175,0.17600813678427435,0.17615665600094113,0.0010081367842743605,0.001156656000941142
0.2455042742614164,0.4703090165507669,0.175,0.17524578012093467,0.1754128635960668,0.00024578012093467994,0.0004128635960668203
0.253100500509368,0.4511228241130353,0.175,0.17548314808065124,0.17566762940880637,0.00048314808065125225,0.0006676294088063806
0.2529897683483191,0.4319661602515834,0.175,0.17611622258393017,0.17631773039740894,0.001116222583930182,0.001317730397408956
0.2547836293573105,0.4089707814737712,0.175,0.17496561226979682,0.1748744338211197,3.438773020317254e-05,0.0001255661788802931
0.2412078664127209,0.3936971253930991,0.175,0.17557986432105785,0.1752711545171165,0.0005798643210578602,0.00027115451711651195
0.2218408114452762,0.3765299493584916,0.175,0.17643471716294215,0.17586714187231717,0.0014347171629421618,0.0008671418723171787
0.1966935376710812,0.3593849197560937,0.175,0.17640679095041198,0.17569477699528016,0.0014067909504119902,0.0006947769952801719
0.1657881915223457,0.3460933693581963,0.175,0.17563974635017113,0.17494799279905787,0.0006397463501711387,5.200720094211686e-05
0.1387473977942153,0.3347027210583041,0.175,0.17501987627940674,0.17434504987599153,1.9876279406749742e-05,0.0006549501240084576
0.1155822297027948,0.3271286412425624,0.175,0.1753921654822068,0.17519049862579572,0.00039216548220680214,0.00019049862579573196
0.088585728839084,0.3234006584872509,0.175,0.17655714295314345,0.17671559639582332,0.0015571429531434644,0.0017155963958233322
0.0577468219869778,0.3216031064062244,0.175,0.17703597330788798,0.17705273776546146,0.0020359733078879894,0.002052737765461471
0.0249701023165168,0.3178972700831229,0.175,0.174468907979996,0.17486714145575857,0.0005310920200039815,0.0001328585442414154
0.0500287903618727,0.3197169685963591,0.175,0.1767440627009446,0.17675754391715698,0.0017440627009445986,0.0017575439171569895
