point_id,Mach,eta,alpha,chart_id,checkpoint,gep_regime,N,mapping_kind,mapping_scale,xi_max
MAP_0521,0.5123076923076924,0.86,0.7385696965665396,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0522,0.5123076923076924,0.9,0.7729217754766112,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0523,0.5123076923076924,0.9400000000000001,0.8072738543866829,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0524,0.5123076923076924,0.98,0.8416259332967544,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0525,0.536923076923077,0.02,0.01687262409309774,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0526,0.536923076923077,0.06,0.050617872279293215,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0527,0.536923076923077,0.1,0.0843631204654887,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0528,0.536923076923077,0.13999999999999999,0.11810836865168416,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0529,0.536923076923077,0.18,0.15185361683787965,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0530,0.536923076923077,0.22,0.18559886502407513,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0531,0.536923076923077,0.26,0.2193441132102706,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0532,0.536923076923077,0.30000000000000004,0.2530893613964661,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0533,0.536923076923077,0.34,0.2868346095826616,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0534,0.536923076923077,0.38,0.32057985776885706,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0535,0.536923076923077,0.42000000000000004,0.35432510595505257,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0536,0.536923076923077,0.46,0.388070354141248,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0537,0.536923076923077,0.5,0.4218156023274435,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0538,0.536923076923077,0.54,0.455560850513639,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0539,0.536923076923077,0.5800000000000001,0.4893060986998345,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0540,0.536923076923077,0.62,0.5230513468860299,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0541,0.536923076923077,0.66,0.5567965950722255,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0542,0.536923076923077,0.7000000000000001,0.590541843258421,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0543,0.536923076923077,0.74,0.6242870914446164,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0544,0.536923076923077,0.78,0.6580323396308119,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0545,0.536923076923077,0.8200000000000001,0.6917775878170074,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0546,0.536923076923077,0.86,0.7255228360032028,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0547,0.536923076923077,0.9,0.7592680841893983,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0548,0.536923076923077,0.9400000000000001,0.7930133323755938,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0549,0.536923076923077,0.98,0.8267585805617892,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0550,0.5615384615384615,0.02,0.016549012734456612,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0551,0.5615384615384615,0.06,0.04964703820336983,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0552,0.5615384615384615,0.1,0.08274506367228307,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0553,0.5615384615384615,0.13999999999999999,0.11584308914119627,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0554,0.5615384615384615,0.18,0.1489411146101095,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0555,0.5615384615384615,0.22,0.18203914007902272,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0556,0.5615384615384615,0.26,0.21513716554793597,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0557,0.5615384615384615,0.30000000000000004,0.2482351910168492,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0558,0.5615384615384615,0.34,0.2813332164857624,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0559,0.5615384615384615,0.38,0.31443124195467564,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0560,0.5615384615384615,0.42000000000000004,0.34752926742358886,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0561,0.5615384615384615,0.46,0.3806272928925021,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0562,0.5615384615384615,0.5,0.4137253183614153,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0563,0.5615384615384615,0.54,0.44682334383032857,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0564,0.5615384615384615,0.5800000000000001,0.4799213692992418,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0565,0.5615384615384615,0.62,0.513019394768155,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0566,0.5615384615384615,0.66,0.5461174202370682,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0567,0.5615384615384615,0.7000000000000001,0.5792154457059815,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0568,0.5615384615384615,0.74,0.6123134711748947,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0569,0.5615384615384615,0.78,0.6454114966438079,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0570,0.5615384615384615,0.8200000000000001,0.6785095221127211,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0571,0.5615384615384615,0.86,0.7116075475816342,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0572,0.5615384615384615,0.9,0.7447055730505475,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0573,0.5615384615384615,0.9400000000000001,0.7778035985194608,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0574,0.5615384615384615,0.98,0.810901623988374,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0575,0.5861538461538461,0.02,0.01620399541642805,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0576,0.5861538461538461,0.06,0.04861198624928415,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0577,0.5861538461538461,0.1,0.08101997708214026,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0578,0.5861538461538461,0.13999999999999999,0.11342796791499635,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0579,0.5861538461538461,0.18,0.14583595874785246,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0580,0.5861538461538461,0.22,0.17824394958070858,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0581,0.5861538461538461,0.26,0.2106519404135647,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0582,0.5861538461538461,0.30000000000000004,0.2430599312464208,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0583,0.5861538461538461,0.34,0.2754679220792769,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0584,0.5861538461538461,0.38,0.307875912912133,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0585,0.5861538461538461,0.42000000000000004,0.3402839037449891,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0586,0.5861538461538461,0.46,0.3726918945778452,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0587,0.5861538461538461,0.5,0.4050998854107013,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0588,0.5861538461538461,0.54,0.4375078762435574,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0589,0.5861538461538461,0.5800000000000001,0.4699158670764136,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0590,0.5861538461538461,0.62,0.5023238579092696,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0591,0.5861538461538461,0.66,0.5347318487421258,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0592,0.5861538461538461,0.7000000000000001,0.5671398395749818,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0593,0.5861538461538461,0.74,0.5995478304078379,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0594,0.5861538461538461,0.78,0.631955821240694,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0595,0.5861538461538461,0.8200000000000001,0.6643638120735502,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0596,0.5861538461538461,0.86,0.6967718029064063,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0597,0.5861538461538461,0.9,0.7291797937392623,NEUTRAL2_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL2_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0598,0.5861538461538461,0.9400000000000001,0.7615877845721185,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0599,0.5861538461538461,0.98,0.7939957754049746,NEUTRAL3_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL3_HIM/model_state.pt,near_neutral_N401,401,pin,5.0,0.98
MAP_0600,0.6107692307692307,0.02,0.015836173107737387,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0601,0.6107692307692307,0.06,0.047508519323212164,ETAEDGE_MM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_MM/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0602,0.6107692307692307,0.1,0.07918086553868695,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,longwave_map10_N301,301,pin,10.0,0.99
MAP_0603,0.6107692307692307,0.13999999999999999,0.1108532117541617,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0604,0.6107692307692307,0.18,0.14252555796963648,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0605,0.6107692307692307,0.22,0.17419790418511127,VLOW_MOD_QSCALED,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_MOD_QSCALED/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0606,0.6107692307692307,0.26,0.20587025040058604,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0607,0.6107692307692307,0.30000000000000004,0.23754259661606086,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0608,0.6107692307692307,0.34,0.26921494283153563,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0609,0.6107692307692307,0.38,0.3008872890470104,LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOW/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0610,0.6107692307692307,0.42000000000000004,0.33255963526248516,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0611,0.6107692307692307,0.46,0.36423198147795993,MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/MID/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0612,0.6107692307692307,0.5,0.3959043276934347,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0613,0.6107692307692307,0.54,0.4275766739089095,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0614,0.6107692307692307,0.5800000000000001,0.4592490201243843,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0615,0.6107692307692307,0.62,0.490921366339859,HIGH_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HIGH_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0616,0.6107692307692307,0.66,0.5225937125553338,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
MAP_0617,0.6107692307692307,0.7000000000000001,0.5542660587708086,NEUTRAL1_HIM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/NEUTRAL1_HIM/model_state.pt,standard_N301,301,pin,5.0,0.98
