point_id,Mach,eta,alpha,hybrid_ci,classical_ci,ci_abs_difference
MAP_0474,0.4630769230769231,0.98,0.8685917318777507,0.010049610811075579,0.011672228342075899,0.00162261753100032
MAP_0475,0.4876923076923077,0.02,0.017460311715633847,0.7916190109234811,0.7914041733947365,0.00021483752874462692
MAP_0476,0.4876923076923077,0.06,0.05238093514690154,0.741333647875252,0.7410949676187841,0.0002386802564678936
MAP_0477,0.4876923076923077,0.1,0.08730155857816924,0.6940593987095904,0.693817721609176,0.00024167710041445023
MAP_0478,0.4876923076923077,0.13999999999999999,0.12222218200943692,0.6492079176781798,0.6491386644454081,6.925323277162665e-05
MAP_0479,0.4876923076923077,0.18,0.1571428054407046,0.6068552062949721,0.6067743788187147,8.082747625748343e-05
MAP_0480,0.4876923076923077,0.22,0.1920634288719723,0.5665422054863685,0.5664824874807688,5.9718005599673774e-05
MAP_0481,0.4876923076923077,0.26,0.22698405230324,0.5280459061651498,0.5279888513650218,5.705480012796471e-05
MAP_0482,0.4876923076923077,0.30000000000000004,0.26190467573450776,0.49117684379588367,0.4910961361464328,8.070764945083964e-05
MAP_0483,0.4876923076923077,0.34,0.29682529916577544,0.45577259373856127,0.455719853738988,5.273999957328135e-05
MAP_0484,0.4876923076923077,0.38,0.3317459225970431,0.4216927831266866,0.4216201686321435,7.261449454309954e-05
MAP_0485,0.4876923076923077,0.42000000000000004,0.36666654602831084,0.388815211667972,0.3887558938658203,5.931780215168159e-05
MAP_0486,0.4876923076923077,0.46,0.4015871694595785,0.35703279663418414,0.3569898347382971,4.296189588703925e-05
MAP_0487,0.4876923076923077,0.5,0.4365077928908462,0.3262511393859742,0.32620057249387135,5.056689210286569e-05
MAP_0488,0.4876923076923077,0.54,0.4714284163221139,0.2963865668103737,0.29634018887453617,4.6377935837504936e-05
MAP_0489,0.4876923076923077,0.5800000000000001,0.5063490397533816,0.26736453999959486,0.2673145443659827,4.999563361218762e-05
MAP_0490,0.4876923076923077,0.62,0.5412696631846493,0.2391183500254723,0.2390576336619293,6.0716363542989704e-05
MAP_0491,0.4876923076923077,0.66,0.576190286615917,0.21158804040939486,0.21153958390625724,4.845650313761718e-05
MAP_0492,0.4876923076923077,0.7000000000000001,0.6111109100471848,0.18471951025092417,0.18467859102527734,4.091922564683492e-05
MAP_0493,0.4876923076923077,0.74,0.6460315334784523,0.15846376255379313,0.15841461540913068,4.914714466244807e-05
MAP_0494,0.4876923076923077,0.78,0.6809521569097201,0.1327762701706327,0.13275560154229987,2.0668628332831673e-05
MAP_0495,0.4876923076923077,0.8200000000000001,0.7158727803409878,0.10761643753566658,0.1075766870711584,3.97504645081731e-05
MAP_0496,0.4876923076923077,0.86,0.7507934037722555,0.08294712432306606,0.08293305690993057,1.4067413135490647e-05
MAP_0497,0.4876923076923077,0.9,0.7857140272035231,0.058732970517325137,0.058734243574302944,1.2730569778074408e-06
MAP_0498,0.4876923076923077,0.9400000000000001,0.8206346506347909,0.034934256885022726,0.034935185669030755,9.287840080293708e-07
MAP_0499,0.4876923076923077,0.98,0.8555552740660585,0.009869416505218637,0.011555759651949115,0.0016863431467304783
MAP_0500,0.5123076923076924,0.02,0.017176039455035805,0.7774714676334525,0.7772541255495372,0.0002173420839153284
MAP_0501,0.5123076923076924,0.06,0.051528118365107414,0.7282924607310249,0.7280595996206264,0.00023286111039855228
MAP_0502,0.5123076923076924,0.1,0.08588019727517904,0.6820455185104339,0.6818012305950044,0.00024428791542951966
MAP_0503,0.5123076923076924,0.13999999999999999,0.12023227618525062,0.638149018517044,0.6380721592970523,7.685921999167622e-05
MAP_0504,0.5123076923076924,0.18,0.15458435509532223,0.5966883654726945,0.5966221086632043,6.625680949023938e-05
MAP_0505,0.5123076923076924,0.22,0.18893643400539387,0.557209140037959,0.557131248096316,7.789194164298241e-05
MAP_0506,0.5123076923076924,0.26,0.22328851291546548,0.519493567134521,0.5194319939126933,6.15732218276488e-05
MAP_0507,0.5123076923076924,0.30000000000000004,0.2576405918255371,0.48335675010165136,0.48329505126839994,6.169883325141123e-05
MAP_0508,0.5123076923076924,0.34,0.2919926707356087,0.4486402783223198,0.44857760323261864,6.267508970114744e-05
MAP_0509,0.5123076923076924,0.38,0.32634474964568033,0.41520732818179534,0.41513726335538237,7.00648264129744e-05
MAP_0510,0.5123076923076924,0.42000000000000004,0.36069682855575197,0.38293885513576204,0.38287135655281135,6.749858295068689e-05
MAP_0511,0.5123076923076924,0.46,0.39504890746582355,0.35173059618682273,0.35168017100126064,5.0425185562086305e-05
MAP_0512,0.5123076923076924,0.5,0.42940098637589513,0.32149068314457047,0.32141521860712585,7.54645374446139e-05
MAP_0513,0.5123076923076924,0.54,0.46375306528596677,0.2921377223437433,0.29208422778116117,5.349456258213481e-05
MAP_0514,0.5123076923076924,0.5800000000000001,0.4981051441960384,0.2635992349035828,0.26354104512179877,5.8189781784012684e-05
MAP_0515,0.5123076923076924,0.62,0.53245722310611,0.23581037873639693,0.23578404099779537,2.6337738601556193e-05
MAP_0516,0.5123076923076924,0.66,0.5668093020161816,0.2087128929576826,0.20865569286244656,5.720009523604852e-05
MAP_0517,0.5123076923076924,0.7000000000000001,0.6011613809262533,0.18225421948031154,0.18222793936344714,2.6280116864396685e-05
MAP_0518,0.5123076923076924,0.74,0.6355134598363248,0.15638676698478404,0.15634562935194912,4.113763283492e-05
MAP_0519,0.5123076923076924,0.78,0.6698655387463964,0.13106729019319802,0.13105480015356166,1.2490039636353645e-05
MAP_0520,0.5123076923076924,0.8200000000000001,0.7042176176564681,0.10625636297796309,0.10622065124163792,3.5711736325175214e-05
MAP_0521,0.5123076923076924,0.86,0.7385696965665396,0.08191790854137858,0.08190851120770021,9.397333678370923e-06
MAP_0522,0.5123076923076924,0.9,0.7729217754766112,0.05801737144992853,0.058004136322730555,1.3235127197974705e-05
MAP_0523,0.5123076923076924,0.9400000000000001,0.8072738543866829,0.03451561204700637,0.034508403175516324,7.208871490048396e-06
MAP_0524,0.5123076923076924,0.98,0.8416259332967544,0.009675709228265312,0.011423798938243804,0.0017480897099784922
MAP_0525,0.536923076923077,0.02,0.01687262409309774,0.7631314476818019,0.7629205131131518,0.00021093456865006743
MAP_0526,0.536923076923077,0.06,0.050617872279293215,0.715055540981445,0.7148236213161719,0.0002319196652730282
MAP_0527,0.536923076923077,0.1,0.0843631204654887,0.6698320947397607,0.6695722337257008,0.00025986101405983675
MAP_0528,0.536923076923077,0.13999999999999999,0.11810836865168416,0.6268865863341487,0.626826834205165,5.9752128983681096e-05
MAP_0529,0.536923076923077,0.18,0.15185361683787965,0.5863150999330191,0.586256037857781,5.906207523809215e-05
MAP_0530,0.536923076923077,0.22,0.18559886502407513,0.5476679274797598,0.5475989676904426,6.895978931720226e-05
MAP_0531,0.536923076923077,0.26,0.2193441132102706,0.5107327694230526,0.5106531387970267,7.963062602589499e-05
MAP_0532,0.536923076923077,0.30000000000000004,0.2530893613964661,0.4753294271210272,0.4752539451972291,7.548192379813745e-05
MAP_0533,0.536923076923077,0.34,0.2868346095826616,0.44130355430108387,0.44122758408034457,7.597022073929649e-05
MAP_0534,0.536923076923077,0.38,0.32057985776885706,0.4085218696287002,0.40845457712553285,6.72925031673377e-05
MAP_0535,0.536923076923077,0.42000000000000004,0.35432510595505257,0.3768684364272759,0.3768078012675181,6.0635159757793655e-05
MAP_0536,0.536923076923077,0.46,0.388070354141248,0.3462417347480904,0.3461920401126169,4.9694635473496174e-05
MAP_0537,0.536923076923077,0.5,0.4218156023274435,0.31655233042876285,0.31651087608581446,4.1454342948388234e-05
MAP_0538,0.536923076923077,0.54,0.455560850513639,0.2877209999441012,0.2876626529771916,5.8346966909594844e-05
MAP_0539,0.536923076923077,0.5800000000000001,0.4893060986998345,0.25967720746111567,0.25963772555985015,3.948190126551454e-05
MAP_0540,0.536923076923077,0.62,0.5230513468860299,0.23235785706062717,0.2323210218944067,3.68351662204669e-05
MAP_0541,0.536923076923077,0.66,0.5567965950722255,0.2057062621145707,0.20565691792328877,4.9344191281913696e-05
MAP_0542,0.536923076923077,0.7000000000000001,0.590541843258421,0.17967128763370857,0.17963244332156186,3.884431214670747e-05
MAP_0543,0.536923076923077,0.74,0.6242870914446164,0.15420663157666115,0.1541817979719281,2.4833604733043302e-05
MAP_0544,0.536923076923077,0.78,0.6580323396308119,0.12927021868075972,0.12923970816675276,3.0510514006959477e-05
MAP_0545,0.536923076923077,0.8200000000000001,0.6917775878170074,0.10482368577157058,0.10479719693715012,2.6488834420468343e-05
MAP_0546,0.536923076923077,0.86,0.7255228360032028,0.08083191811891904,0.08080231763097984,2.9600487939207554e-05
MAP_0547,0.536923076923077,0.9,0.7592680841893983,0.057261037933311144,0.05723827573647393,2.2762196837215753e-05
MAP_0548,0.536923076923077,0.9400000000000001,0.7930133323755938,0.034072357017343284,0.03406394826970645,8.4087476368358e-06
MAP_0549,0.536923076923077,0.98,0.8267585805617892,0.009467551871213052,0.011274966887153239,0.0018074150159401864
MAP_0550,0.5615384615384615,0.02,0.016549012734456612,0.7486246796950249,0.7484037883665318,0.00022089132849312243
MAP_0551,0.5615384615384615,0.06,0.04964703820336983,0.7016495802766471,0.7014137525888022,0.00023582768784491392
MAP_0552,0.5615384615384615,0.1,0.08274506367228307,0.6574460652845746,0.6572020389655358,0.00024402631903885919
MAP_0553,0.5615384615384615,0.13999999999999999,0.11584308914119627,0.6154470755886524,0.6153899401811957,5.7135407456665455e-05
MAP_0554,0.5615384615384615,0.18,0.1489411146101095,0.5757608533873231,0.5756965112259766,6.434216134643123e-05
MAP_0555,0.5615384615384615,0.22,0.18203914007902272,0.5379425571533163,0.5378596949419179,8.286221139841565e-05
MAP_0556,0.5615384615384615,0.26,0.21513716554793597,0.5017857124468885,0.501726041548623,5.967089826552918e-05
MAP_0557,0.5615384615384615,0.30000000000000004,0.2482351910168492,0.4671150465979722,0.4670368030377684,7.824356020380563e-05
MAP_0558,0.5615384615384615,0.34,0.2813332164857624,0.43378041566327563,0.4337315233449821,4.889231829352525e-05
MAP_0559,0.5615384615384615,0.38,0.31443124195467564,0.4016521512638538,0.4015996024544394,5.254880941440998e-05
MAP_0560,0.5615384615384615,0.42000000000000004,0.34752926742358886,0.3706174445294319,0.37056497363835367,5.247089107823788e-05
MAP_0561,0.5615384615384615,0.46,0.3806272928925021,0.34057750013397803,0.34051266705852307,6.483307545496197e-05
MAP_0562,0.5615384615384615,0.5,0.4137253183614153,0.31144527056856075,0.3113790430586654,6.622750989537796e-05
MAP_0563,0.5615384615384615,0.54,0.44682334383032857,0.2831436334186419,0.2830768310743041,6.680234433781296e-05
MAP_0564,0.5615384615384615,0.5800000000000001,0.4799213692992418,0.25560391095467827,0.2555561639847697,4.7746969908557535e-05
MAP_0565,0.5615384615384615,0.62,0.513019394768155,0.2287646571414958,0.22872712153397784,3.7535607517957814e-05
MAP_0566,0.5615384615384615,0.66,0.5461174202370682,0.20257065566695925,0.20254357551329444,2.7080153664815754e-05
MAP_0567,0.5615384615384615,0.7000000000000001,0.5792154457059815,0.17697208602507924,0.17693346811691743,3.861790816181432e-05
MAP_0568,0.5615384615384615,0.74,0.6123134711748947,0.15192382458365883,0.1518994600088709,2.436457478793841e-05
MAP_0569,0.5615384615384615,0.78,0.6454114966438079,0.12738485492386753,0.12733562758896397,4.9227334903562125e-05
MAP_0570,0.5615384615384615,0.8200000000000001,0.6785095221127211,0.10331776688821344,0.10329814984620482,1.9617042008618357e-05
MAP_0571,0.5615384615384615,0.86,0.7116075475816342,0.07968829918415042,0.07965573716491997,3.2562019230450434e-05
MAP_0572,0.5615384615384615,0.9,0.7447055730505475,0.05646310764673656,0.056441964395492546,2.114325124401295e-05
MAP_0573,0.5615384615384615,0.9400000000000001,0.7778035985194608,0.03360381116214435,0.033603774587510814,3.657463353706758e-08
MAP_0574,0.5615384615384615,0.98,0.810901623988374,0.009243846801691474,0.011116250787636594,0.0018724039859451206
MAP_0575,0.5861538461538461,0.02,0.01620399541642805,0.7339738080746522,0.7337359226037702,0.0002378854708819933
MAP_0576,0.5861538461538461,0.06,0.04861198624928415,0.6880991228598377,0.687859314021704,0.0002398088381336816
MAP_0577,0.5861538461538461,0.1,0.08101997708214026,0.6449131228791332,0.6446571413570713,0.00025598152206185443
MAP_0578,0.5861538461538461,0.13999999999999999,0.11342796791499635,0.6038564856562645,0.6038039264588942,5.255919737023884e-05
MAP_0579,0.5861538461538461,0.18,0.14583595874785246,0.5650512912304514,0.5649832682966304,6.802293382102143e-05
MAP_0580,0.5861538461538461,0.22,0.17824394958070858,0.5280577952289063,0.5280037491107828,5.404611812342974e-05
MAP_0581,0.5861538461538461,0.26,0.2106519404135647,0.4926758061551343,0.49261615564979117,5.9650505343122884e-05
MAP_0582,0.5861538461538461,0.30000000000000004,0.2430599312464208,0.4587353070596389,0.4586754288301092,5.9878229529686244e-05
MAP_0583,0.5861538461538461,0.34,0.2754679220792769,0.4260905891916588,0.426025462588143,6.512660351581934e-05
MAP_0584,0.5861538461538461,0.38,0.307875912912133,0.3946157553094313,0.3945375214031895,7.823390624184245e-05
MAP_0585,0.5861538461538461,0.42000000000000004,0.3402839037449891,0.36420122401915506,0.36412550450492176,7.57195142332967e-05
MAP_0586,0.5861538461538461,0.46,0.3726918945778452,0.3347509778224319,0.3346836433197308,6.733450270113295e-05
MAP_0587,0.5861538461538461,0.5,0.4050998854107013,0.3061803717911309,0.3061211738479282,5.919794320269345e-05
MAP_0588,0.5861538461538461,0.54,0.4375078762435574,0.27841437045402095,0.27837757390089385,3.679655312710528e-05
MAP_0589,0.5861538461538461,0.5800000000000001,0.4699158670764136,0.25138611567744173,0.2513342032908371,5.1912386604624494e-05
MAP_0590,0.5861538461538461,0.62,0.5023238579092696,0.22503575318916244,0.22500660857762053,2.914461154190917e-05
MAP_0591,0.5861538461538461,0.66,0.5347318487421258,0.1993094632228932,0.1992818465827113,2.7616640181887808e-05
MAP_0592,0.5861538461538461,0.7000000000000001,0.5671398395749818,0.17415865372422368,0.1741338698694243,2.478385479937062e-05
MAP_0593,0.5861538461538461,0.74,0.5995478304078379,0.14953928410899178,0.14951063608821594,2.8648020775845495e-05
MAP_0594,0.5861538461538461,0.78,0.631955821240694,0.1254112946675733,0.12537808872691023,3.320594066308358e-05
MAP_0595,0.5861538461538461,0.8200000000000001,0.6643638120735502,0.10173812154764328,0.10170151222579728,3.6609321846001186e-05
MAP_0596,0.5861538461538461,0.86,0.6967718029064063,0.07848624602634037,0.07846361726935677,2.2628756983597564e-05
MAP_0597,0.5861538461538461,0.9,0.7291797937392623,0.05562269796910555,0.055620473141050626,2.2248280549252986e-06
MAP_0598,0.5861538461538461,0.9400000000000001,0.7615877845721185,0.03310924455263794,0.033113626593593855,4.382040955916433e-06
MAP_0599,0.5861538461538461,0.98,0.7939957754049746,0.009003298123295506,0.010964094646568332,0.001960796523272827
MAP_0600,0.6107692307692307,0.02,0.015836173107737387,0.7191986995790213,0.7189416611723062,0.00025703840671509326
MAP_0601,0.6107692307692307,0.06,0.047508519323212164,0.6744269158119516,0.6741785312936341,0.0002483845183174349
MAP_0602,0.6107692307692307,0.1,0.07918086553868695,0.63225814627572,0.6320025012119063,0.0002556450638137031
MAP_0603,0.6107692307692307,0.13999999999999999,0.1108532117541617,0.5921408732797527,0.5920870478849287,5.382539482401416e-05
MAP_0604,0.6107692307692307,0.18,0.14252555796963648,0.5542128922825688,0.5541573625983093,5.5529684259481016e-05
MAP_0605,0.6107692307692307,0.22,0.17419790418511127,0.5180398486096792,0.517958466368387,8.138224129217164e-05
MAP_0606,0.6107692307692307,0.26,0.20587025040058604,0.4834283961014582,0.48336848136263444,5.991473882377418e-05
MAP_0607,0.6107692307692307,0.30000000000000004,0.23754259661606086,0.45021420573577015,0.45014575776634363,6.844796942651055e-05
MAP_0608,0.6107692307692307,0.34,0.26921494283153563,0.41825633632966625,0.41820372202660683,5.261430305941728e-05
MAP_0609,0.6107692307692307,0.38,0.3008872890470104,0.38743291565322574,0.3873772070332311,5.5708619994654374e-05
MAP_0610,0.6107692307692307,0.42000000000000004,0.33255963526248516,0.357637780438973,0.3575616405300905,7.613990888249988e-05
MAP_0611,0.6107692307692307,0.46,0.36423198147795993,0.328777829600375,0.3287412113400757,3.66182602992704e-05
MAP_0612,0.6107692307692307,0.5,0.3959043276934347,0.30077091564943,0.30070163770184305,6.927794758693206e-05
MAP_0613,0.6107692307692307,0.54,0.4275766739089095,0.27354414760602974,0.2734828092682264,6.133833780336273e-05
MAP_0614,0.6107692307692307,0.5800000000000001,0.4592490201243843,0.24703251227612938,0.24698232237018222,5.0189905947156666e-05
MAP_0615,0.6107692307692307,0.62,0.490921366339859,0.221177744520698,0.22113857748020424,3.916704049375386e-05
MAP_0616,0.6107692307692307,0.66,0.5225937125553338,0.19592739416801333,0.19589780836775064,2.958580026268809e-05
MAP_0617,0.6107692307692307,0.7000000000000001,0.5542660587708086,0.1712340496179557,0.17120540026165604,2.864935629967591e-05
MAP_0618,0.6107692307692307,0.74,0.5859384049862834,0.14705468731446517,0.14703652677872675,1.816053573841514e-05
MAP_0619,0.6107692307692307,0.78,0.6176107512017581,0.12335012306250982,0.1233206384898927,2.9484572617116678e-05
MAP_0620,0.6107692307692307,0.8200000000000001,0.649283097417233,0.10008454559944509,0.10006964842610241,1.4897173342673375e-05
MAP_0621,0.6107692307692307,0.86,0.6809554436327077,0.07722507308840246,0.07720899420882574,1.6078879576719718e-05
MAP_0622,0.6107692307692307,0.9,0.7126277898481824,0.05473893711882937,0.0547199215032551,1.901561557426934e-05
MAP_0623,0.6107692307692307,0.9400000000000001,0.7443001360636573,0.032587883212792476,0.03260291831675544,1.5035103962966756e-05
MAP_0624,0.6107692307692307,0.98,0.775972482279132,0.008744360989988922,0.010802996894752332,0.0020586359047634097
MAP_0625,0.6353846153846154,0.02,0.015443916479087088,0.7043167854162843,0.704055981547402,0.0002608038688822756
MAP_0626,0.6353846153846154,0.06,0.04633174943726126,0.6606543247592044,0.6603893282345762,0.00026499652462819157
MAP_0627,0.6353846153846154,0.1,0.07721958239543544,0.6195057455285637,0.619235134889952,0.00027061063861177903
MAP_0628,0.6353846153846154,0.13999999999999999,0.1081074153536096,0.5803270258674516,0.5802703270819367,5.669878551484153e-05
MAP_0629,0.6353846153846154,0.18,0.13899524831178378,0.5432737458831526,0.5432049737174043,6.87721657482987e-05
MAP_0630,0.6353846153846154,0.22,0.16988308126995796,0.507917275331268,0.5078442487565515,7.302657471641716e-05
MAP_0631,0.6353846153846154,0.26,0.20077091422813215,0.4740717717405841,0.47399300947784373,7.8762262740395e-05
MAP_0632,0.6353846153846154,0.30000000000000004,0.23165874718630636,0.4415791248114933,0.44150112650911105,7.799830238225391e-05
MAP_0633,0.6353846153846154,0.34,0.2625465801444805,0.4103035936703857,0.410236946592015,6.664707837072958e-05
MAP_0634,0.6353846153846154,0.38,0.29343441310265467,0.38012768609733943,0.3800596689892552,6.801710808423955e-05
MAP_0635,0.6353846153846154,0.42000000000000004,0.3243222460608289,0.3509489483262276,0.3508891213559291,5.9826970298493265e-05
MAP_0636,0.6353846153846154,0.46,0.35521007901900303,0.32267743329258486,0.32263393080894476,4.350248364010101e-05
MAP_0637,0.6353846153846154,0.5,0.3860979119771772,0.29523368171830283,0.2951783244235883,5.5357294714508676e-05
MAP_0638,0.6353846153846154,0.54,0.4169857449353514,0.2685470959789509,0.2685038184362949,4.3277542655983936e-05
MAP_0639,0.6353846153846154,0.5800000000000001,0.4478735778935256,0.24255461841899037,0.24250630450852145,4.8313910468916754e-05
MAP_0640,0.6353846153846154,0.62,0.4787614108516997,0.2171996482148642,0.21716568346628057,3.396474858363696e-05
MAP_0641,0.6353846153846154,0.66,0.5096492438098739,0.1924311469961491,0.19237490040038516,5.624659576394797e-05
MAP_0642,0.6353846153846154,0.7000000000000001,0.5405370767680481,0.16820289514440928,0.16815835972415585,4.4535420253427604e-05
MAP_0643,0.6353846153846154,0.74,0.5714249097262223,0.14447286932069925,0.1444257768931497,4.70924275495499e-05
MAP_0644,0.6353846153846154,0.78,0.6023127426843964,0.12120271818686428,0.12116713558864306,3.55825982212149e-05
MAP_0645,0.6353846153846154,0.8200000000000001,0.6332005756425706,0.09835731718802641,0.09834651588477085,1.0801303255564276e-05
MAP_0646,0.6353846153846154,0.86,0.6640884086007448,0.07590433246233425,0.0758758214026125,2.8511059721750276e-05
MAP_0647,0.6353846153846154,0.9,0.6949762415589189,0.053811017661811095,0.05378386758404461,2.7150077766484315e-05
MAP_0648,0.6353846153846154,0.9400000000000001,0.7258640745170931,0.03203892121814501,0.032060378692468916,2.1457474323909043e-05
MAP_0649,0.6353846153846154,0.98,0.7567519074752673,0.008465172952327455,0.010614040873726258,0.0021488679213988032
MAP_0650,0.66,0.02,0.01502531197679436,0.6893434539167395,0.6890739678249713,0.0002694860917681341
MAP_0651,0.66,0.06,0.04507593593038308,0.6468018330579272,0.6465601870792148,0.00024164597871234594
MAP_0652,0.66,0.1,0.07512655988397181,0.6066809573527759,0.6064206345041983,0.0002603228485776876
MAP_0653,0.66,0.13999999999999999,0.10517718383756051,0.568443350681317,0.5683778910202474,6.545966106963341e-05
MAP_0654,0.66,0.18,0.13522780779114923,0.5322646293959717,0.5322057057055681,5.892369040361167e-05
MAP_0655,0.66,0.22,0.16527843174473797,0.4977222369742363,0.4976525213482328,6.971562600349701e-05
MAP_0656,0.66,0.26,0.19532905569832668,0.46463857376024653,0.4645803711372915,5.8202622955028094e-05
MAP_0657,0.66,0.30000000000000004,0.22537967965191544,0.4328623672263678,0.43278983849154845,7.252873481933264e-05
MAP_0658,0.66,0.34,0.2554303036055041,0.40226360489425456,0.4021892063579804,7.439853627416726e-05
MAP_0659,0.66,0.38,0.2854809275590928,0.3727296313024763,0.3726642346778111,6.53966246652038e-05
MAP_0660,0.66,0.42000000000000004,0.3155315515126816,0.3441621007341033,0.3440905969473387,7.150378676462621e-05
MAP_0661,0.66,0.46,0.3455821754662703,0.3164745690002813,0.31639943527827546,7.5133722005849e-05
MAP_0662,0.66,0.5,0.375632799419859,0.2895905693751319,0.2895286498694108,6.19195057210975e-05
MAP_0663,0.66,0.54,0.40568342337344776,0.2634420602636015,0.263388638158439,5.3422105162515e-05
MAP_0664,0.66,0.5800000000000001,0.43573404732703647,0.2379681618242626,0.23792159555122408,4.6566273038506356e-05
MAP_0665,0.66,0.62,0.4657846712806252,0.21311411976221523,0.2130838264779669,3.0293284248333885e-05
MAP_0666,0.66,0.66,0.4958352952342139,0.1888304495733765,0.1887929174655781,3.7532107798388115e-05
MAP_0667,0.66,0.7000000000000001,0.5258859191878027,0.1650722254689165,0.16504608958160633,2.613588731018024e-05
MAP_0668,0.66,0.74,0.5559365431413913,0.14179848624199665,0.14174804406325464,5.044217874200507e-05
MAP_0669,0.66,0.78,0.5859871670949801,0.11897173627492445,0.11892965359078424,4.208268414021554e-05
MAP_0670,0.66,0.8200000000000001,0.6160377910485688,0.09655752306376099,0.0965377540207905,1.976904297049109e-05
MAP_0671,0.66,0.86,0.6460884150021574,0.07452400736146116,0.07451780015679593,6.207204665223398e-06
MAP_0672,0.66,0.9,0.6761390389557462,0.05283828792934775,0.05281818010682396,2.010782252379051e-05
MAP_0673,0.66,0.9400000000000001,0.7061896629093349,0.03146154497427112,0.03148762048164927,2.6075507378146845e-05
MAP_0674,0.66,0.98,0.7362402868629236,0.008163458089136596,0.010421024166919092,0.0022575660777824965
MAP_0675,0.6846153846153846,0.02,0.014578090068975827,0.6742925246679394,0.6740120303809972,0.00028049428694221223
MAP_0676,0.6846153846153846,0.06,0.04373427020692748,0.6328896549886249,0.6326139131878017,0.00027574180082323707
MAP_0677,0.6846153846153846,0.1,0.07289045034487913,0.5938101470351115,0.5935393822278754,0.0002707648072360902
MAP_0678,0.6846153846153846,0.13999999999999999,0.10204663048283077,0.5565210641034406,0.5564673673275271,5.369677591349209e-05
MAP_0679,0.6846153846153846,0.18,0.13120281062078243,0.5212204798889694,0.5211536203569358,6.685953203355854e-05
MAP_0680,0.6846153846153846,0.22,0.16035899075873408,0.4874922376360583,0.48740940347350414,8.283416255416842e-05
MAP_0681,0.6846153846153846,0.26,0.18951517089668574,0.45516777642110356,0.4550835891716289,8.418724947467648e-05
MAP_0682,0.6846153846153846,0.30000000000000004,0.21867135103463742,0.4241033490443056,0.4240380311531532,6.531789115238329e-05
MAP_0683,0.6846153846153846,0.34,0.24782753117258907,0.3941752805644314,0.3941238818004029,5.139876402848742e-05
MAP_0684,0.6846153846153846,0.38,0.2769837113105407,0.3652763029902414,0.36522645775392537,4.984523631601512e-05
MAP_0685,0.6846153846153846,0.42000000000000004,0.3061398914484924,0.3373126840220929,0.33725650663657797,5.617738551494389e-05
MAP_0686,0.6846153846153846,0.46,0.33529607158644403,0.3102019502205628,0.3101405541858731,6.139603468968691e-05
MAP_0687,0.6846153846153846,0.5,0.36445225172439566,0.28387106155135866,0.2838015651143321,6.949643702658381e-05
MAP_0688,0.6846153846153846,0.54,0.39360843186234734,0.25825493343362294,0.2581964762068737,5.845722674924225e-05
MAP_0689,0.6846153846153846,0.5800000000000001,0.422764612000299,0.23329522986311085,0.2332571967029061,3.8033160204759e-05
MAP_0690,0.6846153846153846,0.62,0.4519207921382506,0.20893937067738014,0.2088939604236911,4.541025368903773e-05
MAP_0691,0.6846153846153846,0.66,0.4810769722762023,0.1851397100469489,0.18511115315802495,2.8556888923947366e-05
MAP_0692,0.6846153846153846,0.7000000000000001,0.510233152414154,0.16185285343062775,0.16179802316205688,5.48302685708657e-05
MAP_0693,0.6846153846153846,0.74,0.5393893325521055,0.13903908764250653,0.1390177290140083,2.1358628498224785e-05
MAP_0694,0.6846153846153846,0.78,0.5685455126900573,0.11666190404025199,0.116646306614857,1.5597425394989206e-05
MAP_0695,0.6846153846153846,0.8200000000000001,0.5977016928280089,0.09468759705079871,0.0946710418065106,1.6555244288105064e-05
MAP_0696,0.6846153846153846,0.86,0.6268578729659605,0.07308483585744208,0.0730573290786354,2.7506778806682397e-05
MAP_0697,0.6846153846153846,0.9,0.6560140531039123,0.05182040919399757,0.05179573708395912,2.467211003845393e-05
MAP_0698,0.6846153846153846,0.9400000000000001,0.6851702332418639,0.03085497937412706,0.03086039176069467,5.412386567611033e-06
MAP_0699,0.6846153846153846,0.98,0.7143264133798155,0.007836389620702629,0.01021784693525294,0.002381457314550311
MAP_0700,0.7092307692307692,0.02,0.014099527878284881,0.659176860334751,0.6588692242486791,0.00030763608607187187
MAP_0701,0.7092307692307692,0.06,0.04229858363485464,0.6189385123175534,0.6186531439746089,0.0002853683429444587
MAP_0702,0.7092307692307692,0.1,0.07049763939142441,0.580922204889884,0.5806215330959846,0.00030067179389936527
MAP_0703,0.7092307692307692,0.13999999999999999,0.09869669514799416,0.5445958104438888,0.5445189879449385,7.682249895035742e-05
MAP_0704,0.7092307692307692,0.18,0.12689575090456393,0.5101824342982477,0.5101148702750175,6.7564023230271e-05
MAP_0705,0.7092307692307692,0.22,0.1550948066611337,0.4772725713386607,0.4772114181293578,6.115320930288881e-05
MAP_0706,0.7092307692307692,0.26,0.18329386241770346,0.4457075165239443,0.4456505105166882,5.7006007256110713e-05
MAP_0707,0.7092307692307692,0.30000000000000004,0.21149291817427324,0.41535177078978636,0.415284537881593,6.723290819338201e-05
MAP_0708,0.7092307692307692,0.34,0.239691973930843,0.3860886581723744,0.3860115676269995,7.709054537491378e-05
MAP_0709,0.7092307692307692,0.38,0.26789102968741274,0.3578169205884162,0.357752326352307,6.459423610916115e-05
MAP_0710,0.7092307692307692,0.42000000000000004,0.2960900854439825,0.3304480377646525,0.3303901691829847,5.786858166778597e-05
MAP_0711,0.7092307692307692,0.46,0.3242891412005523,0.30390409103744265,0.303835286869064,6.880416837862224e-05
