y,classical_p_real,classical_p_imag,pinn_seeded_shooting_p_real,pinn_seeded_shooting_p_imag,direct_pinn_p_real,direct_pinn_p_imag,classical_rho_real,classical_rho_imag,pinn_seeded_shooting_rho_real,pinn_seeded_shooting_rho_imag,direct_pinn_rho_real,direct_pinn_rho_imag,classical_u_real,classical_u_imag,pinn_seeded_shooting_u_real,pinn_seeded_shooting_u_imag,direct_pinn_u_real,direct_pinn_u_imag,classical_v_real,classical_v_imag,pinn_seeded_shooting_v_real,pinn_seeded_shooting_v_imag,direct_pinn_v_real,direct_pinn_v_imag
-124.3625,-0.0955721998215443,0.17996404971617652,-0.09555578614800501,0.17996549952941998,-0.1278399764994723,0.38631833409999883,-0.18732151165022679,0.35272953744370594,-0.1872893408500898,0.35273237907766314,-0.25056635393896565,0.7571839348359977,-0.06726576429989008,0.13719146957711853,-0.06725344423904303,0.13719243880452042,-0.08647612388307115,0.2925325766984906,0.11581115361935895,-0.21140320266102766,0.1157917586007622,-0.21140499155786177,0.15712731602718563,-0.4550532326309724
-124.35,-0.09494872385143695,0.18033079829455875,-0.09493230435269687,0.18033218992265992,-0.12648901681270108,0.3868312435477451,-0.18609949874881637,0.3534483646573351,-0.18606731653128586,0.3534510922484134,-0.2479184729528941,0.7581892373535803,-0.06678960784858634,0.1374512217034397,-0.0667772838400787,0.13745214728395796,-0.08545154727192171,0.29288432451294993,0.11507930568534439,-0.21184658553961191,0.11505990351405275,-0.21184830566569465,0.1555369946357118,-0.4556806093335026
-124.33749999999999,-0.09432385080822012,0.18069539227480244,-0.09430742569073224,0.1806967256946503,-0.1251360298440068,0.3873394387909448,-0.1848747475841114,0.3541629688586127,-0.18484255435383515,0.3541655823615145,-0.24526661849425327,0.7591853000302518,-0.06631245656855762,0.1377093251934658,-0.06630012876716362,0.13771020711128035,-0.0844255653004504,0.2932324913217235,0.11434577213641152,-0.21228744130111393,0.11432636305649795,-0.21228909262817106,0.1539442030750178,-0.45630244019769994
-124.32499999999999,-0.09369758815664228,0.18105782642113066,-0.09368115762694512,0.18105910161034797,-0.12378103200722923,0.38784291191283315,-0.18364727278701887,0.3548733397854161,-0.1836150689488124,0.35487583915628196,-0.24261082273416926,0.7601721073491529,-0.06583431618119961,0.13796577630411824,-0.06582198474175224,0.13796661454395875,-0.08339819045762396,0.293577071588632,0.11361056172185208,-0.21272576363776227,0.11359114597749398,-0.21272734613838723,0.1523489606414144,-0.45691871560773306
-124.3125,-0.0930699433926636,0.18141809553751245,-0.09305350765737716,0.18141931247445633,-0.12242403974681891,0.3883416550536627,-0.18241708904962062,0.35557946725352435,-0.18238487500845924,0.3555818524499344,-0.23995111790376508,0.7611496439051787,-0.06535519243033645,0.13822057132286278,-0.0653428575077243,0.13822136587000908,-0.0823694352539703,0.29391805982095415,0.11287368322848683,-0.21316154628831985,0.11285426106396139,-0.21316305993597454,0.15075128666829402,-0.4575294260147529
-124.3,-0.09244092401224596,0.18177619442792312,-0.09242448327807176,0.18177735309168502,-0.1210650695376336,0.3888356604108223,-0.18118421106400204,0.3562813410787293,-0.18115198722502063,0.35628361205970255,-0.23728753629376176,0.7621178944052117,-0.06487509105979347,0.13847370653716987,-0.06486275280896085,0.1384744573774519,-0.08133931222142352,0.29425545056951125,0.1121351454431387,-0.21359478299155688,0.1121157171028229,-0.21359622776057163,0.1491512005258921,-0.45813456193703705
-124.2875,-0.0918105375113534,0.1821321178963367,-0.09179409198507446,0.18213321826674245,-0.11970413788474885,0.3893249202389513,-0.17994865352225264,0.3569789510768199,-0.17991642029074592,0.3569811078028151,-0.23462011025410767,0.7630768436683445,-0.0643940178133977,0.1387251782345092,-0.0643816763893445,0.13872588535430694,-0.0803078339131791,0.2945892384287482,0.11139495715263306,-0.2140254674862421,0.11137552288100369,-0.21402684335181554,0.14754872162106464,-0.4587341139601279
-124.27499999999999,-0.09117879138594925,0.1824858607467277,-0.09116234127443008,0.18248690280433744,-0.11834126132325473,0.3898094268500564,-0.1787104311164605,0.3576722870635862,-0.17867818889788295,0.3576743294965013,-0.23194887219357924,0.7640264766261103,-0.06391197843497551,0.13897498270235056,-0.06389963399275737,0.13897564608859425,-0.07927501290353868,0.2949194180368159,0.11065312714379458,-0.21445359351114487,0.1106336871854282,-0.21445490044934407,0.14594386939704962,-0.4593280727369738
-124.26249999999999,-0.09054569313199687,0.1828374177830706,-0.09052923864218343,0.18283840150917888,-0.1169764564180567,0.3902891726136279,-0.17746955853871385,0.35836133885481836,-0.1774373077386795,0.35836326695799053,-0.22927385457939112,0.7649667783227105,-0.06342897866835341,0.1392231162281639,-0.06341663136308152,0.1392237358683339,-0.07824086178775833,0.29524598407565417,0.10990966420344789,-0.2148791548050343,0.10989021880302074,-0.214880392792795,0.14433666333323325,-0.45991642898806956
-124.25,-0.0899112502454603,0.18318678380933953,-0.08989479158438007,0.18318770918597516,-0.11560973976367885,0.390764149956753,-0.17622605048110218,0.3590460962663054,-0.1761937915053849,0.3590479100045113,-0.2265950899368105,0.7658977339152357,-0.06294502425735833,0.13946957509941887,-0.06293267424419961,0.1394701509815456,-0.07720539318189798,0.2955689312710709,0.10916457711841844,-0.21530214510667942,0.10914512652070653,-0.2153033141218054,0.1427271229449186,-0.4604991735015936
-124.2375,-0.0892754702418775,0.18353395365595723,-0.08925900761663677,0.18353482066588378,-0.11424112798405793,0.3912343513642316,-0.17497992167407986,0.3597265491656761,-0.17494765492860806,0.3597282485051322,-0.2239126108487535,0.7668193286738938,-0.0624601209598461,0.13971435562388163,-0.06244776839402108,0.1397148877365459,-0.07616861972266474,0.29588825439282507,0.10841787469909084,-0.2157225581858332,0.10839841914896683,-0.21572365820699724,0.14111526778308428,-0.46107629713354786
-124.225,-0.08863836073888179,0.18387892229127498,-0.08862189435665192,0.18387973091799212,-0.11287063773235202,0.39169976937868706,-0.17373118704820828,0.3604026876908989,-0.17369891293903775,0.36040427259926455,-0.22122644995540994,0.7677315479822265,-0.061974274606845826,0.139957454215164,-0.06196191964361844,0.13995794254749797,-0.07513055406726657,0.29620394825470375,0.1076695658787313,-0.2161403879738299,0.10765010562114818,-0.2161414189805754,0.13950111743415905,-0.4616477908078923
-124.21249999999999,-0.08799992938727988,0.18422168472846306,-0.08798345945529269,0.18422243495620713,-0.11149828569073372,0.3921603966006801,-0.17247986159906853,0.3610745020677875,-0.17244758053237366,0.36107597251416595,-0.21853663995383807,0.768634377337333,-0.06148749105316244,0.14019886732127174,-0.06147513384783651,0.1401993118629593,-0.07409120889325477,0.29651600771460396,0.10691965963053345,-0.2165556284545087,0.10690019491051915,-0.21655659042725037,0.13788469151977975,-0.46221364551668204
-124.19999999999999,-0.08736018383789607,0.18456223598071553,-0.08734371056344391,0.1845629277944595,-0.11012408857019057,0.39261622568882115,-0.17122596032227627,0.36174198252220235,-0.17119367270435001,0.36174333847714063,-0.21584321359757347,0.7695278023500893,-0.0609997761536135,0.14043859139022885,-0.06098741686153281,0.14043899213150557,-0.07305059689837155,0.29682442767461054,0.10616816492771211,-0.21696827361173665,0.10614869599036943,-0.2169691665317603,0.13626600969655617,-0.4627738523202038
-124.1875,-0.08671913174155536,0.18490057106122607,-0.08670265533199108,0.18490120444667962,-0.10874806311032631,0.3930672493598794,-0.16996949821344848,0.3624051192800031,-0.16993720445070248,0.362406360715492,-0.21314620369623952,0.7704118087453636,-0.06051113576301712,0.1406766228700591,-0.060498774539565384,0.1406769798017122,-0.07200873080039874,0.29712920308107427,0.10541509074348289,-0.2173783174293803,0.10539561783398962,-0.21737914127884306,0.13464509165583807,-0.4633284023471079
-124.175,-0.0860767807490806,0.1852366849831896,-0.08606030141181757,0.18523725992679896,-0.10737022607914974,0.39351346038889734,-0.16871049026819795,0.36306390256705157,-0.16867819076716242,0.36306502945652597,-0.21044564311513345,0.7712863823622387,-0.060021575736189714,0.14091295820878702,-0.060009212736790635,0.1409132713221555,-0.07096562333699657,0.29743032892469196,0.10466044605105893,-0.21778575389130764,0.10464096941466779,-0.21778650865323784,0.13302195712346707,-0.46387728679454693
-124.1625,-0.08543313851129683,0.1855705727597997,-0.08541665645380891,0.18557108924874788,-0.10599059427288561,0.3939548516092954,-0.16744895148214178,0.3637183226092074,-0.16741664664946546,0.3637193349275458,-0.20774156477485578,0.7721515091542188,-0.059531101927949394,0.14114759385443632,-0.059518737308066616,0.14114786314141084,-0.06992128726555961,0.29772780024058054,0.10390423982365588,-0.21819057698138516,0.10388475970569457,-0.2181912626396824,0.13139662585955417,-0.4644204969283023
-124.14999999999999,-0.0847882126790283,0.18590222940425052,-0.08477172810884989,0.18590268742645708,-0.10460918451576223,0.3943914159129845,-0.16618489685089544,0.36436836963233094,-0.16615258709334577,0.36436926735585584,-0.20503400165089394,0.7730071751894495,-0.05903972019311368,0.14138052625503106,-0.05902735410825079,0.14138075170805395,-0.06887573536305495,0.29802161210835615,0.1031464810344885,-0.21859278068348004,0.10312699768035963,-0.21859339722291504,0.129769117658231,-0.46495802408292075
-124.13749999999999,-0.08414201091983915,0.18623164995375377,-0.08412552404456278,0.18623204949787514,-0.10322601365981149,0.3948231462504735,-0.16491834140288472,0.3650140339093574,-0.16488602712734304,0.36501481701583527,-0.20232298677323043,0.773853366650928,-0.05854743639846386,0.14161175187700104,-0.05853506900416258,0.1416119334890665,-0.06782898042586963,0.29831175965220974,0.10238717867694112,-0.21899235900961134,0.10236769233211951,-0.2189929064158265,0.12813945234741397,-0.4654898596618446
-124.125,-0.08349454099852345,0.18655882958502112,-0.08347805202578601,0.18655917064045177,-0.10184109858466628,0.39525003563097577,-0.16364930035710593,0.36565530598664137,-0.16361698197054056,0.3656559744552854,-0.1996085532259459,0.7746900698367125,-0.05805425648026998,0.14184126729368174,-0.05804188793209998,0.14184140505833662,-0.06678103526965648,0.29859823804098246,0.10162634186154874,-0.2193893061353133,0.10160685277156503,-0.21938978439482382,0.126507649788567,-0.46601599513754055
-124.1125,-0.08284581071488765,0.18688376352500322,-0.08282931985236551,0.18688404608187592,-0.10045445619735104,0.39567207712251906,-0.1623777890011798,0.3662921765090062,-0.16234546691063637,0.36629273032047677,-0.196890734146808,0.7755172711601372,-0.05756018639982485,0.14206906911690909,-0.05754781685337995,0.14206916302825295,-0.06573191272917428,0.2988810424882423,0.10086397974103237,-0.21978361629500737,0.10084448815146717,-0.21978402539520178,0.12487372987645501,-0.46653642205163326
-124.1,-0.08219582786878701,0.1872064470007161,-0.08217933532419594,0.18720667104990205,-0.09906610343208505,0.39608926385204785,-0.16110382262282252,0.36692463612140347,-0.16107149723542402,0.366925075257808,-0.19416956272688668,0.7763349571500138,-0.05706523211845625,0.1422951539585692,-0.05705286172935443,0.14229520401125445,-0.06468162565813823,0.29916016825235675,0.10010010146817148,-0.22017528372319192,0.1000806076246555,-0.22017562365233223,0.12323771253891276,-0.46705113201502946
-124.08749999999999,-0.081544600260076,0.1875268752391763,-0.0815281062411712,0.18752704077228508,-0.0976760572500736,0.39650158900553156,-0.15982741650974894,0.3675526754687855,-0.15979508823269553,0.3675529999136787,-0.19144507221014423,0.7771431144508417,-0.05656939959749137,0.1425195184305485,-0.05655702852137481,0.1425195246197804,-0.06363018692906061,0.29943561063656815,0.09933471619574494,-0.2205643026543658,0.09931522034395884,-0.22056457340158714,0.12159961773659986,-0.4675601167080484
-124.07499999999999,-0.08089213568860913,0.18784504346740033,-0.0808756404031852,0.1878451504767798,-0.09628433463930175,0.3969090458280686,-0.1585485859496739,0.3681762851961046,-0.15851625519024298,0.3681764949344884,-0.1887172958930314,0.7779417298230142,-0.0560726947982574,0.14274215914473337,-0.05606032319079241,0.14274212146627008,-0.06257760943309386,0.29970736498906714,0.09856783307653143,-0.22095066732302768,0.09854833546220586,-0.22095086887833887,0.11995946546275774,-0.46806336788054936
-124.0625,-0.0802384419542416,0.18816094691240434,-0.08022194561013261,0.18816099539114087,-0.09489095261433188,0.39731162762398964,-0.15726734623031352,0.3687954559483124,-0.15723501339585988,0.3687955509666361,-0.18598626712409047,0.7787307901430197,-0.055575123682082124,0.14296307271301004,-0.05556275169895921,0.1429629911631625,-0.06152390607987635,0.29997542670306504,0.09779946126331054,-0.22133437196367595,0.0977799621322262,-0.2213345043179591,0.11831727574297253,-0.4685608773520556
-124.05,-0.07958352685682643,0.18847458080120552,-0.07956702966190586,0.1884745707431238,-0.0934959282160913,0.3977093277569636,-0.1559837126393798,0.3694101783703628,-0.15595137813733548,0.3694101586565226,-0.18325201930353896,0.7795102824036486,-0.05507669221029157,0.14318225574726545,-0.05506432000722543,0.1431821303228974,-0.06046908979737079,0.3002397912168682,0.0970296099088593,-0.22171541081081036,0.09701010950684684,-0.22171547395582086,0.11667306863492466,-0.46905263701188393
-124.0375,-0.07892739821042886,0.18878594038249946,-0.07891090037260752,0.18878587178216275,-0.09209927851167453,0.398102139650097,-0.15469770049244055,0.3700204431496989,-0.15466536473031073,0.3700203086930389,-0.18051458588288205,0.78028019371419,-0.054577406354337964,0.1433997048759779,-0.05456503408706583,0.14339953557450613,-0.05941317353171362,0.3005004540139475,0.09625828818309849,-0.22209377812435446,0.09623878675603616,-0.22209377205272154,0.1150268642281569,-0.46953863881926455
-124.02499999999999,-0.07827006392118095,0.1890950210454443,-0.07825356564839335,0.18909489389815498,-0.09070102059413034,0.39849005678603794,-0.15340932528551465,0.3706262412490708,-0.15337698867085095,0.37062599204038366,-0.17777400036449542,0.7810405113006342,-0.05407727215126932,0.1436154168351276,-0.0540648999755409,0.14361520365452213,-0.058356170247052905,0.30075741062301126,0.09548550536700723,-0.22246946832896478,0.09546600316080464,-0.22246939303419172,0.11337868264382404,-0.47001887480346816
-124.01249999999999,-0.0776115319319052,0.18940181823517493,-0.07759503343210421,0.18940163253697476,-0.0893011715822561,0.39887307270707667,-0.15211860258653417,0.3712275637409428,-0.15208626552692422,0.3712271997724705,-0.1750302963012219,0.7817912225058702,-0.053576295664275075,0.14382938840353615,-0.05356392373584845,0.14382913134232045,-0.05729809292539191,0.30101065661807536,0.09471127078582352,-0.22284247591494638,0.09469176804641533,-0.22284233139141107,0.11172854403445097,-0.47049333706392715
-124.0,-0.07695181018551976,0.18970632739697058,-0.07693531166667654,0.18970608314464094,-0.08789974862039293,0.39925118101524604,-0.15082554796361872,0.37182440169806225,-0.150793210866686,0.37182392296349615,-0.1722835072959701,0.7825323147898822,-0.05307448295661282,0.14404161636013563,-0.05306211143125444,0.1440413154173867,-0.0562389545664332,0.3012601876185341,0.09393559376490068,-0.22321279537277353,0.09391609073824655,-0.2232125816157292,0.11007646858369194,-0.47096201777035773
-123.9875,-0.07629090662494056,0.19000854397611133,-0.07627440829504456,0.19000824116717313,-0.08649676887820837,0.39962437537242285,-0.1495301769848835,0.37241674619317816,-0.14949784025828733,0.3724161526876593,-0.16953366700128839,0.7832637757299485,-0.05257184009153843,0.14425209748385862,-0.05255946912502311,0.14425175265920717,-0.05517876818741321,0.3015059992892309,0.0931584836295894,-0.2235804211929218,0.09313898056167402,-0.22358013819849623,0.10842247650607503,-0.4714249091628843
-123.975,-0.07562882919308574,0.19030846341787655,-0.07561233126014473,0.19030810205059012,-0.0850922495505011,0.39999264950042396,-0.14823250521844802,0.373004588299038,-0.14820016926988364,0.3730038800191566,-0.1667808091189821,0.7839855930208309,-0.05206837313230948,0.14446082855363737,-0.05205600288042039,0.14446043984726736,-0.05411754682295383,0.30174808734052455,0.09237994970524299,-0.22394534786586578,0.09236044684207612,-0.2239449956310615,0.10676658804677261,-0.47188200355215426
-123.96249999999999,-0.07496558583287272,0.19060608116754568,-0.07494908850491273,0.19060566124091086,-0.08368620785698289,0.4003559971811072,-0.14693254823243052,0.37358791908838945,-0.14690021346962895,0.37358709603218526,-0.16402496739968642,0.7846977544749699,-0.051564088142183,0.14466780634840398,-0.05155171876071168,0.1446673737610531,-0.053055303524896416,0.30198644752836107,0.09160000131721399,-0.22430756988208003,0.09158049890483028,-0.2243071484047744,0.1051088234813449,-0.47233329331946217
-123.94999999999999,-0.07430118448721887,0.19090139267039835,-0.0742846879722843,0.19090091418415445,-0.0822786610420724,0.40071441225646776,-0.14563032159494899,0.37416672963398073,-0.14559798842567723,0.37416579180094267,-0.16126617564246187,0.7854002480226768,-0.051058991184416,0.14487302764709087,-0.051046622829162336,0.14487255118005013,-0.05199205136214509,0.3022210756543398,0.09081864779085477,-0.2246670817320394,0.09079914607531395,-0.22466659101098457,0.10344920311549768,-0.4727787709168664
-123.9375,-0.07363563311100928,0.1911943933911574,-0.07361913761716092,0.19119385634578334,-0.08086962637468677,0.4010678886287349,-0.14432584089757816,0.37474101104666846,-0.14429350972963537,0.37473995843773533,-0.15850446769438606,0.7860930617123202,-0.05055308833076351,0.14507648924349223,-0.05054072115753439,0.14507596889860636,-0.05092780342050823,0.3024519675657813,0.09003589846597235,-0.22502387792903356,0.09001639769335695,-0.2250233179638566,0.1017877472848368,-0.47321842886730636
-123.925,-0.07296893974579564,0.19148507893536587,-0.07295244548109742,0.19148448333208026,-0.07945912114802593,0.4014164202604702,-0.14301912190175944,0.3753107547133171,-0.1429867931429509,0.37530958733087727,-0.15573987745013082,0.7867761837105216,-0.05004638571452068,0.1452781880390413,-0.05003401987912002,0.14527762381870854,-0.0498625728025344,0.30267911915579593,0.08925176278704983,-0.22537795315159057,0.08923226320344942,-0.2253773239427936,0.10012447635461509,-0.47365225976472275
-123.9125,-0.072301112471294,0.19177344497057078,-0.07228461964380697,0.1917727908113324,-0.07804716267937081,0.40176000117466004,-0.14171018044373623,0.37587595214231867,-0.14167785450186166,0.3758746699902114,-0.15297243885156678,0.7874496023023335,-0.04953888949608247,0.14547812098256555,-0.04952652515430667,0.14547751288973798,-0.04879637262735911,0.30290252636334786,0.08846625024466515,-0.22572930215099393,0.08844675209616927,-0.22572860369995487,0.09845941071949456,-0.4740802562741696
-123.89999999999999,-0.07163215936738541,0.1920594871645892,-0.07161566818516782,0.19205877445209668,-0.0766337683098676,0.4020986254548117,-0.1403990323600754,0.3764365948425948,-0.1403667096429289,0.37643519792610947,-0.15020218588734047,0.7881133058914307,-0.049030605835961014,0.14567628502309882,-0.049018243143599066,0.14567563306128217,-0.04772921603054063,0.30312218517332223,0.08767937032959561,-0.22607791967884436,0.0876598738622938,-0.22607715198781636,0.09679257080329295,-0.47450241113193137
-123.88749999999999,-0.07096208851395096,0.19234320118523798,-0.0709455991850582,0.19234242992293007,-0.07521895540431676,0.4024322872450478,-0.13908569348734387,0.3769926743230664,-0.1390533744027141,0.3769911626489429,-0.14742915259246084,0.7887672830002935,-0.04852154089466841,0.14587267710967486,-0.04850918000750188,0.14587198128292866,-0.04666111616389988,0.30333809161659075,0.08689113253261853,-0.2264238004867419,0.08687163799260035,-0.22642296355885375,0.09512397705873553,-0.47491871714563766
-123.875,-0.07029090799087247,0.19262458270033372,-0.0702744207233571,0.19262375289238917,-0.07380274135096415,0.4027609807501985,-0.13777017966211,0.37754418209265406,-0.1377378646177799,0.3775425556690828,-0.1446533730478897,0.789411522270389,-0.048011700832717365,0.1460672941913271,-0.04799934190652031,0.14606655450426473,-0.045592086195361474,0.3035502417700755,0.08610154634451204,-0.22676693932628667,0.08608205397786703,-0.22676603316554267,0.09345364996720931,-0.47532916719437585
-123.8625,-0.06961862587802949,0.19290362737769415,-0.06960214087994124,0.19290273902903157,-0.0723851435612832,0.4030847002358956,-0.13645250672093776,0.3780911096602804,-0.13642019612468478,0.37808936849690183,-0.14187488138011506,0.7900460124623553,-0.04750109181061885,0.1462601332170899,-0.047488735001157946,0.14625934967487825,-0.04452213930878843,0.30375863175681445,0.08531062125605175,-0.2271073309490798,0.08529113130886944,-0.22710635556035955,0.09178161003850688,-0.4757337542288052
-123.85,-0.06894525025530386,0.1931803308851358,-0.06892876773468959,0.19317938400141388,-0.07096617946977127,0.40340344002866213,-0.13513269050039556,0.37863344853486613,-0.13510038475999156,0.37863159264277113,-0.13909371176075166,0.7906707424561776,-0.04698971998888554,0.1464511911359967,-0.046977365451919995,0.1464503637443565,-0.04345128870382728,0.30396325774602373,0.08451836675801583,-0.22744497010672127,0.08449887947638572,-0.2274439254957799,0.09010787781058686,-0.47613247127126684
-123.83749999999999,-0.06827078921256734,0.19345468890779513,-0.06825430937746947,0.19345368349541261,-0.06954586653373157,0.4037171945160051,-0.13381074685663194,0.3791711902592784,-0.13377844637984013,0.3791692196510087,-0.13630989840611385,0.7912857012513699,-0.04647759153509742,0.14664046491030364,-0.04646523942637774,0.14663959367550938,-0.04237954759574258,0.3041641159531615,0.08372479235326499,-0.22777985157114422,0.08370530798327468,-0.22777873774461266,0.08843247384931734,-0.47652531141589577
-123.82499999999999,-0.06759525092078413,0.1937266972713877,-0.06757877397922747,0.1937256333374832,-0.06812422223306118,0.4040259581465048,-0.13248669180473685,0.3797043266519198,-0.13245439699928582,0.37970224134146696,-0.1335234755767999,0.7918908779671494,-0.045964712674202754,0.14682795160959003,-0.045952363149461016,0.1468270365384698,-0.04130692921525578,0.3043612026399902,0.08292990764273901,-0.22811197027932123,0.08291042643045862,-0.22811078724470554,0.08675541874822637,-0.47691226782873075
-123.8125,-0.06691864359031194,0.19399635186991876,-0.0669021697502973,0.1939952294223708,-0.06670126407004133,0.4043297254299046,-0.13116054143701136,0.38023284966504073,-0.13112825271058268,0.3802306496678467,-0.130734477577281,0.792486261842613,-0.04545108965901857,0.14701364835557018,-0.045438742873963524,0.14701268945550547,-0.04023344680838607,0.3045545141146385,0.08213372227502287,-0.22844132124839622,0.08211424446649747,-0.22844006901407815,0.0850767331282555,-0.4772933337478224
-123.8,-0.06624097543176743,0.19426364859784742,-0.0662245049012716,0.19426246764527444,-0.06527700956911403,0.40462849093720094,-0.12983231184626418,0.3807567512517809,-0.12980002960649234,0.3807544365847379,-0.12794293875546345,0.7930718422369138,-0.04493672874254492,0.1471975522703046,-0.04492438485286207,0.1471965495492306,-0.03915911363628076,0.3047440467316635,0.08133624589901492,-0.22876789949604606,0.0813167717402645,-0.22876657807128276,0.08339643763749659,-0.47766850248334475
-123.7875,-0.06556225465576963,0.19452858334963186,-0.06554578764274532,0.19452734390139212,-0.06385147627668164,0.40492224930072906,-0.12850201912530845,0.3812760233652784,-0.1284697437797808,0.3812735940467285,-0.12514889350229602,0.793647608629429,-0.04442163617778364,0.1473796604758534,-0.044409295339135145,0.14737861394225857,-0.03808394297506306,0.30492979689210986,0.08053748816361617,-0.22909170003994658,0.08051801790063558,-0.2290903094348704,0.0817145529509563,-0.4780377674176984
-123.77499999999999,-0.06488248947293672,0.19479115201973046,-0.06486602618531265,0.1947898540859223,-0.062424681760883276,0.40521099521425225,-0.12716967936695595,0.3817906579586717,-0.12713741132321277,0.3817881140084077,-0.12235237625133119,0.7942135506199344,-0.04390581821773599,0.14755997009427668,-0.04389348058576076,0.14755887975720322,-0.03700794811566238,0.3051117610435717,0.07973745871772672,-0.2294127178977737,0.07971799259648576,-0.22941125812339294,0.0800310997702926,-0.4784011220056199
-123.76249999999999,-0.06420168809388695,0.19505135050260172,-0.06418522873956777,0.19504999409406323,-0.06099664361138302,0.40549472343304743,-0.1258353086640184,0.3823006469850993,-0.1258030483295528,0.3822979884243639,-0.1195534214783107,0.7947696579287729,-0.043389281115403217,0.14773847824763464,-0.04337694684571683,0.14773734411667813,-0.035931142363653676,0.30528993568025103,0.07893616721024674,-0.22973094808720357,0.0789167054766901,-0.22972941915540177,0.07834609882356604,-0.4787585597742862
-123.75,-0.06351985872923928,0.19530917469270384,-0.0635034035161056,0.19530775982101314,-0.05956737943915643,0.4057734287739912,-0.12449892310930898,0.3828059823976994,-0.12446667089156697,0.3828032092491857,-0.1167520637007466,0.7953159203970227,-0.04287203112378716,0.14791518205798734,-0.042859700371981904,0.14791400414329695,-0.03485353903909528,0.30546431734301793,0.07813362329007721,-0.23004638562591198,0.07811416619012451,-0.23004478754944818,0.076659570864988,-0.47911007432342045
-123.7375,-0.06283700959787221,0.19556462049981035,-0.06282055873377923,0.19556314717728526,-0.058136906876269344,0.4060471061156457,-0.12316053881182952,0.3833066561796282,-0.12312829511820728,0.3833037684674791,-0.1139483374774879,0.7958523279866656,-0.04235407450170862,0.14809007865907314,-0.04234174742335243,0.14808885697135143,-0.033775151476361204,0.30563490261946896,0.07732983661612414,-0.23035902554956364,0.0773103843956682,-0.23035735834207224,0.07497153667466061,-0.4794556593253956
-123.725,-0.06215314899406123,0.1958176839734492,-0.06213670268682587,0.19581615221314722,-0.05670524357567052,0.4063157503983416,-0.12182017202835997,0.38380266058796036,-0.12178793726617869,0.38379965833776847,-0.11114227740831417,0.7963788707807495,-0.0418354175611082,0.14826316529119757,-0.04182309431173509,0.1482618998417002,-0.032695993023983724,0.30580168814398395,0.07652481693862288,-0.23066886305797416,0.07650536984351466,-0.2306671267339648,0.07328201705833268,-0.4797953085253365
-123.71249999999999,-0.0614682852524306,0.19606836123794286,-0.061451843709824705,0.19606677105366033,-0.055272407210971514,0.40657935662426226,-0.12047783909476396,0.38429398802636794,-0.1204456136712564,0.3842908712651742,-0.10833391813350413,0.7968955389835539,-0.04131606664235354,0.1484344392516992,-0.04130374737745848,0.14843313005223466,-0.03161607704448644,0.3059646705977847,0.07571857405668404,-0.2309758934388106,0.07569913233272445,-0.23097408801366723,0.07159103284714056,-0.48012901574122274
-123.69999999999999,-0.060782426707986524,0.19631664841832125,-0.060765990137736745,0.19631499982459405,-0.053838415476229494,0.4068379198575266,-0.11913355634765357,0.3847806308999096,-0.119101340669964,0.3847773996562042,-0.10552329433340982,0.7974023229207521,-0.040796028086081335,0.1486038978384561,-0.04078371296112022,0.1486025449013858,-0.030535416914219526,0.30612384670899156,0.07491111776988076,-0.23128011198057075,0.07489168166282058,-0.23127823747055232,0.06989860489735247,-0.48045677486399047
-123.6875,-0.06009558169573595,0.19656254163961434,-0.06007915030552377,0.1965608346517173,-0.05240328608573379,0.4070914352242711,-0.11778734012364243,0.3852625816136441,-0.11775513459882658,0.3852592359173659,-0.10271044072803823,0.7978992130395711,-0.04027530823292887,0.14877153834934648,-0.04026299740331848,0.14877014168758454,-0.029454026023197882,0.30627921325267904,0.07410245787778706,-0.23158151397175253,0.074083027633327,-0.23157957039399274,0.0682047540901172,-0.4807785798576315
-123.675,-0.05940775855068351,0.19680603702685293,-0.059391332548145256,0.1968042716608002,-0.05096703677378252,0.4073398979127316,-0.11643920675933965,0.3857398325726317,-0.11640701179436469,0.38573637245516834,-0.09989539207661371,0.7983861999089539,-0.03975391342353168,0.14893735808224903,-0.039741607044649685,0.14893591770926234,-0.02837191777493173,0.30643076705093253,0.0732926041799743,-0.23188009470085486,0.07327318004376496,-0.23187808207336202,0.06650950133120126,-0.4810944247592946
-123.6625,-0.05871896560783612,0.19704713070506683,-0.05870254520056297,0.19704530697761172,-0.049529685294474275,0.40758330317332303,-0.11508917259135878,0.3862123761819309,-0.1150569885931034,0.38620880167611893,-0.09707818317716957,0.7988632742197129,-0.039231849998526996,0.1491013543350417,-0.03921954822571201,0.1490998702648502,-0.027289105586268684,0.30657850497290273,0.0724815664760165,-0.2321758494563755,0.07246214869365838,-0.23217376779803267,0.0648128675507436,-0.4814043036793823
-123.64999999999999,-0.0580292112022,0.1972858187992862,-0.05801279659773793,0.1972839367279212,-0.048091249421484746,0.40782164631871914,-0.11373725395631198,0.38668020484660093,-0.11370508133156633,0.3866765159867255,-0.0942588488661101,0.7993304267846894,-0.038709124298551556,0.1492635244056028,-0.038696827287103074,0.14926199665277906,-0.026205602887224365,0.30672242393486,0.07166935456548681,-0.23246877352681267,0.07164994338253033,-0.23246662285737765,0.06311487370299242,-0.48170821080164916
