final_reference_id,Mach,alpha,cr,ci,omega_i,reference_subset,mode_npz_path,mode_index_in_npz,n_coordinates,y_min,y_max,display_limit,min_abs_U_minus_c
M1.650000_a0.23500000,1.65,0.235,0.4461121753724461,0.0043552809906501,0.0010234910328027,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p650000/modes/modes_compact_with_analytic_tails.npz,37,3801,-7430.640078093901,145.63071911391296,5337.854551946471,0.005834123223999087
M1.650000_a0.24000000,1.65,0.24,0.4473583741785785,0.0027754388739638,0.0006661053297513,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p650000/modes/modes_compact_with_analytic_tails.npz,38,3801,-11418.17419406555,141.09100663203463,8194.523992628561,0.005830920245892583
M1.650000_a0.24500000,1.65,0.245,0.4485786032506465,0.0011851061122299,0.0002903509974963,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p650000/modes/modes_compact_with_analytic_tails.npz,39,3801,-26195.941421451073,136.77987769374477,18781.31643432755,0.006457919097666785
M1.700000_a0.05000000,1.7,0.05,0.3840001105701379,0.0318734709789904,0.0015936735489495,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,0,3801,-4616.928238803581,1691.0063908182306,3322.1113902788857,0.03212989192197705
M1.700000_a0.05500000,1.7,0.055,0.3876068789766883,0.0328730981616968,0.0018080203988933,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,1,3801,-4072.0380779465722,1440.5929611994363,2931.7520790409244,0.03375328534026499
M1.700000_a0.06000000,1.7,0.06,0.3910915486397204,0.0336318199900653,0.0020179091994039,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,2,3801,-3650.6161059612073,1246.4189993420316,2629.8453783106092,0.035099228886127654
M1.700000_a0.06500000,1.7,0.065,0.3944539587741758,0.0341765236862786,0.0022214740396081,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,3,3801,-3317.9465371590795,1092.3610539671831,2391.520899220765,0.03482329003794397
M1.700000_a0.07000000,1.7,0.07,0.3976958604626479,0.0345304998550194,0.0024171349898513,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,4,3801,-3051.0066294360363,967.7504976688905,2189.4455254620066,0.03470127062772509
M1.700000_a0.07500000,1.7,0.075,0.4008202608716605,0.0347139445851855,0.0026035458438889,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,5,3801,-2834.022477597913,865.2884165832703,2034.7792220317924,0.03471536489486779
M1.700000_a0.08000000,1.7,0.08,0.4038309634965792,0.0347444091807322,0.0027795527344585,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,6,3801,-2655.886862237066,779.8369131259536,1907.8041554025808,0.034848903060394704
M1.700000_a0.08500000,1.7,0.085,0.4067322472926893,0.0346371917969951,0.0029441613027445,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,7,3801,-2508.5967228337668,707.6891563549054,1802.815744035909,0.0350866390239212
M1.700000_a0.09000000,1.7,0.09,0.4095286433248272,0.0344056712495281,0.0030965104124575,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,8,3801,-2386.2742375544494,646.1127474568228,1715.6242765288116,0.03541490458394688
M1.700000_a0.09500000,1.7,0.095,0.4122247805750896,0.0340615906188966,0.0032358511087951,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,9,3801,-2284.5347386316075,593.0551178146441,1643.1043616966099,0.035408792390452234
M1.700000_a0.10000000,1.7,0.1,0.4148252797640019,0.0336152959532578,0.0033615295953257,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,10,3801,-2200.0682811499005,546.9483527642594,1582.8966708036492,0.03435150235836147
M1.700000_a0.10500000,1.7,0.105,0.4173346821643851,0.0330759368401351,0.0034729733682141,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,11,3801,-2130.356512778528,506.5767198560214,1533.206122308535,0.03338937919582479
M1.700000_a0.11000000,1.7,0.11,0.4197574022504138,0.0324516348625227,0.0035696798348775,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,12,3801,-2073.4776691940133,470.98480788462376,1492.6628826014928,0.032522224226801885
M1.700000_a0.11500000,1.7,0.115,0.4220976974978769,0.0317496256303763,0.0036512069474932,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,13,3801,-2027.9707768540898,439.41263941663266,1460.2255697415953,0.03175024734200366
M1.700000_a0.12000000,1.7,0.12,0.4243596505971577,0.0309763785020722,0.0037171654202486,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,14,3801,-1992.740531954193,411.2490158626351,1435.1134511769492,0.03107395695157086
M1.700000_a0.12500000,1.7,0.125,0.4265471598376808,0.0301376975396052,0.0037672121924506,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,15,3801,-1966.9910556610703,385.9974406436776,1416.759224475211,0.030494034729100845
M1.700000_a0.13000000,1.7,0.13,0.4286639360949106,0.029238807814941,0.0038010450159423,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,16,3801,-1950.1545915677314,363.24597452671566,1404.758192869479,0.030011200771967447
M1.700000_a0.13500000,1.7,0.135,0.4307135025933534,0.0282844270120357,0.0038183976466248,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,17,3801,-1941.8999849111995,342.6560583243664,1398.8743092447032,0.029626072551301473
M1.700000_a0.14000000,1.7,0.14,0.4326991990780491,0.0272788284589627,0.0038190359842547,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,18,3801,-1942.1558477494718,323.9538538746721,1399.0566882758237,0.028895976108033346
M1.700000_a0.14500000,1.7,0.145,0.4346241871849611,0.0262258940125742,0.0038027546318232,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,19,3801,-1951.0273466934993,306.90413946096277,1405.3802927231263,0.02730661680796918
M1.700000_a0.15000000,1.7,0.15,0.4364914566474787,0.0251291595710998,0.0037693739356649,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,20,3801,-1968.840213566073,291.3082440081277,1418.077304229897,0.025776144534297895
M1.700000_a0.15500000,1.7,0.155,0.4383038326670098,0.0239918542277745,0.003718737405305,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,21,3801,-1996.1653890593461,276.99726943452197,1437.554689321502,0.024311039778882274
M1.700000_a0.16000000,1.7,0.16,0.4400639840039697,0.0228169341517216,0.0036507094642754,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,22,3801,-2033.862269283835,263.8268622249167,1464.4250255455179,0.02291954737570768
M1.700000_a0.16500000,1.7,0.165,0.4417744301561991,0.0216071120197366,0.0035651734832565,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,23,3801,-2083.1448060648872,251.67295018671322,1499.5536177630518,0.02161192166953665
M1.700000_a0.17000000,1.7,0.17,0.4434375499103153,0.0203648828704671,0.0034620300879794,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,24,3801,-2145.6813565669618,240.42836286879822,1544.1296709609303,0.02040063164106796
M1.700000_a0.17500000,1.7,0.175,0.4450555880576098,0.0190925449656912,0.0033411953689959,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,25,3801,-2223.744158747367,230.00009684844662,1599.7728363551232,0.019300445828734268
M1.700000_a0.18000000,1.7,0.18,0.4466306636295581,0.017792221109122,0.0032025997996419,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,26,3801,-2320.4348691345317,220.30708174779824,1668.6939747190943,0.01832827975638209
M1.700000_a0.18500000,1.7,0.185,0.4481647764917723,0.0164658740674279,0.0030461867024741,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,27,3801,-2440.0328648318573,211.2783577111934,1753.943426052148,0.017502638510659793
M1.700000_a0.19000000,1.7,0.19,0.4496598147311717,0.015115322697238,0.0028719113124752,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,28,3801,-2588.546907829633,202.8515381084669,1859.8042359009626,0.016842500901005284
M1.700000_a0.19500000,1.7,0.195,0.4511175608667579,0.0137422547294503,0.0026797396722428,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,29,3801,-2774.6237321345407,194.97164217898577,1992.4397962655007,0.01636557284607077
M1.700000_a0.20000000,1.7,0.2,0.452539697415948,0.0123482379413871,0.0024696475882774,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,30,3801,-3011.1057733931484,187.58994924541247,2161.0041952746365,0.015627114811177612
M1.700000_a0.20500000,1.7,0.205,0.4539278147332475,0.0109347319530853,0.0022416200503825,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,31,3801,-3317.8587629339145,180.66322500781553,2379.6577262192945,0.013661394288521984
M1.700000_a0.21000000,1.7,0.21,0.4552834131668948,0.0095030958822338,0.0019956501352691,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,32,3801,-3727.252690495204,174.15292095520996,2684.747827470764,0.011705079652745311
M1.700000_a0.21500000,1.7,0.215,0.4566079133063973,0.0080545975156262,0.0017317384658596,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,33,3801,-4295.745226222711,168.02457618892421,3092.01588006595,0.009758499376397337
M1.700000_a0.22000000,1.7,0.22,0.4579026542666269,0.006590418920113,0.0014498921624248,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,34,3801,-5131.29067041134,162.24729136787658,3690.6006362826847,0.007822765305428523
M1.700000_a0.22500000,1.7,0.225,0.4591689061072109,0.0051116684727593,0.0011501254063708,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,35,3801,-6469.221942616004,156.793240407579,4649.0945996901055,0.005900960890853378
M1.700000_a0.23000000,1.7,0.23,0.460407864505971,0.0036193799030056,0.0008324573776913,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,36,3801,-8938.46185200895,151.63726737082402,6418.058070779212,0.004002698165149378
M1.700000_a0.23500000,1.7,0.235,0.4616206622806005,0.0021145234432839,0.0004969130091717,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,37,3801,-14974.870571262574,146.75642682457317,10742.541277252509,0.002172030537717133
M1.700000_a0.24000000,1.7,0.24,0.4628080238673403,0.0005983786311341,0.0001436108714721,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p700000/modes/modes_compact_with_analytic_tails.npz,38,3801,-51815.737164893144,142.12956359048732,37135.338104929455,0.0009139768352219845
M1.750000_a0.05000000,1.75,0.05,0.4043340347931455,0.028092539405828,0.0014046269702914,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,0,3801,-5135.179983185655,1776.6144593243114,3693.386939954204,0.02827417849098062
M1.750000_a0.05500000,1.75,0.055,0.4075496013880763,0.029060765945644,0.0015983421270104,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,1,3801,-4515.009944711484,1508.5238942218723,3249.0971243913077,0.029760450305303908
M1.750000_a0.06000000,1.75,0.06,0.4106729454768166,0.0298090916521314,0.0017885454991278,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,2,3801,-4036.769507021545,1301.2558934516123,2906.485674830235,0.03129805089474644
M1.750000_a0.06500000,1.75,0.065,0.4137013753212534,0.0303596785574145,0.0019733791062319,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,3,3801,-3660.349807749844,1137.274768624474,2636.8186022719883,0.03144695881255266
M1.750000_a0.07000000,1.75,0.07,0.4166341689629784,0.030732164094019,0.0021512514865813,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,4,3801,-3359.192493745426,1004.9965653285842,2421.0695025192235,0.031179871889264684
M1.750000_a0.07500000,1.75,0.075,0.4194720100334108,0.0309439168181252,0.0023207937613593,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,5,3801,-3115.132004155473,896.5097683988158,2235.1540925620216,0.031038948014203836
M1.750000_a0.08000000,1.75,0.08,0.4222165684129251,0.0310102960939408,0.0024808236875152,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,6,3801,-2915.4006018842424,806.2550414975882,2092.785549023088,0.031011922065494753
M1.750000_a0.08500000,1.75,0.085,0.4248701909779256,0.0309448952275353,0.0026303160943405,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,7,3801,-2750.8176211802784,730.228631047875,1975.4708003773023,0.031087207743264837
M1.750000_a0.09000000,1.75,0.09,0.4274356739918147,0.0307597644867553,0.0027683788038079,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,8,3801,-2614.6561250375935,665.4845461173218,1878.4148859267968,0.031254084725634304
M1.750000_a0.09500000,1.75,0.095,0.4299160958781788,0.0304656084045474,0.002894232798432,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,9,3801,-2501.9119959956133,609.8137141722307,1798.0508707456731,0.03150280999529245
M1.750000_a0.10000000,1.75,0.1,0.4323146954930108,0.0300719602215737,0.0030071960221573,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,10,3801,-2408.820671211219,561.5316222904402,1731.6953744393572,0.03166454035296594
M1.750000_a0.10500000,1.75,0.105,0.4346347826217831,0.0295873299966672,0.00310666964965,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,11,3801,-2332.5311589937887,519.3344121337998,1677.3162101307728,0.030546731936006016
M1.750000_a0.11000000,1.75,0.11,0.4368796746918719,0.0290193382153662,0.0031921272036902,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,12,3801,-2270.8792968163193,482.1986153186045,1633.3707627706724,0.02950850354403471
M1.750000_a0.11500000,1.75,0.115,0.4390526505121892,0.028374825904752,0.0032631049790464,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,13,3801,-2222.1823150607706,449.3007898795365,1598.6595541753175,0.02855220757809917
M1.750000_a0.12000000,1.75,0.12,0.4411569181720948,0.0276599521475727,0.0033191942577087,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,14,3801,-2185.2885121775403,419.9998552148685,1572.3616514801506,0.027680773502099975
M1.750000_a0.12500000,1.75,0.125,0.4431955933543308,0.0268802780606886,0.003360034757586,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,15,3801,-2159.3486813927443,393.7668639002814,1553.8717400967482,0.026897602712544048
M1.750000_a0.13000000,1.75,0.13,0.4451716837071762,0.026040837011041,0.0033853088114353,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,16,3801,-2143.817710446266,370.1688583171769,1542.8012640060986,0.026206422889200408
M1.750000_a0.13500000,1.75,0.135,0.4470880807437472,0.0251461979502636,0.0033947367232855,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,17,3801,-2138.4262659130445,348.8484312220054,1538.9582423428183,0.025611106196249966
M1.750000_a0.14000000,1.75,0.14,0.4489475540963262,0.0242005183491091,0.0033880725688752,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,18,3801,-2143.170152432233,329.5082396937286,1542.3396846536957,0.025115450185424423
M1.750000_a0.14500000,1.75,0.145,0.4507527496767314,0.0232075905536416,0.003365100630278,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,19,3801,-2158.3164580560747,311.8991214568074,1553.13597130237,0.024722933735850487
M1.750000_a0.15000000,1.75,0.15,0.4525061900617109,0.0221708817612546,0.0033256322641881,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,20,3801,-2184.4278584109225,295.81088815980013,1571.7481774753055,0.024164409542927142
M1.750000_a0.15500000,1.75,0.155,0.454210275656528,0.0210935694595094,0.0032695032662239,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,21,3801,-2222.4086177138906,281.06512644515124,1598.8208627064612,0.022526816224993394
M1.750000_a0.16000000,1.75,0.16,0.4558672879431112,0.0199785709436812,0.003196571350989,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,22,3801,-2273.579287185009,267.5095160120485,1635.2953159054746,0.020933326621204104
M1.750000_a0.16500000,1.75,0.165,0.4574793931424895,0.018828570909226,0.0031067142000222,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,23,3801,-2339.7913494222153,255.01330770607703,1682.491273868155,0.019391336686611114
