final_reference_id,alpha,role,cr_abs_error_S4,ci_abs_error_S4,kappa_nrmse_S4,q_nrmse_S4,log_amp_rmse_S4,amplitude_rel_l2_S4,phase_rmse_S4,pressure_rel_l2_S4,pressure_overlap_error_S4,cr_abs_error_S4M2,ci_abs_error_S4M2,kappa_nrmse_S4M2,q_nrmse_S4M2,log_amp_rmse_S4M2,amplitude_rel_l2_S4M2,phase_rmse_S4M2,pressure_rel_l2_S4M2,pressure_overlap_error_S4M2,delta_cr_abs_error_S4M2_minus_S4,delta_ci_abs_error_S4M2_minus_S4,delta_kappa_nrmse_S4M2_minus_S4,delta_q_nrmse_S4M2_minus_S4,delta_log_amp_rmse_S4M2_minus_S4,delta_amplitude_rel_l2_S4M2_minus_S4,delta_phase_rmse_S4M2_minus_S4,delta_pressure_rel_l2_S4M2_minus_S4,delta_pressure_overlap_error_S4M2_minus_S4
M1.500000_a0.14000000,0.14,spectral_only_anchor,1.6441732987870772e-06,4.876517688962023e-07,1.0065130745152264,0.2822245094799627,0.8161781313486494,0.6326656923345897,1.2177327505124704,1.0163800983851852,0.3078159069257881,1.8452683125447233e-05,8.143123332235436e-06,0.34995616252703526,0.18357745039697942,0.2010119217537139,0.09148402021020874,0.7315015100897252,0.621497241676447,0.1456053668490952,1.6808509826660156e-05,7.655471563339233e-06,-0.6565569119881911,-0.09864705908298327,-0.6151662095949355,-0.541181672124381,-0.48623124042274524,-0.39488285670873813,-0.1622105400766929
M1.500000_a0.14500000,0.145,off_anchor,0.000704279538491337,0.0018147553540925135,1.001353126782842,0.2786541594597085,0.8546814910318994,0.6456370577502358,1.244687971934169,1.0221413973080855,0.3102683258125375,0.0006632119382410928,0.0017896841503838648,0.3351960727792678,0.17949548218488987,0.17502759774415572,0.0771663963589684,0.7473521496466062,0.6014737927479173,0.13846459960837598,-4.106760025024414e-05,-2.507120370864868e-05,-0.6661570540035742,-0.09915867727481864,-0.6796538932877436,-0.5684706613912675,-0.4973358222875628,-0.42066760456016816,-0.1718037262041615
M1.500000_a0.15000000,0.15,off_anchor,0.0013957328300376881,0.003503096216182708,0.9962928541316446,0.2737215366406414,0.8961022270681093,0.6573614710363319,1.2657184854086263,1.0219659894466622,0.30841227700708795,0.0013248629073997487,0.0034614288441944113,0.32332942865803266,0.17402306027003836,0.14251483584184024,0.06547914190114476,0.7576783775394286,0.5663944180541365,0.1252724080679698,-7.086992263793945e-05,-4.166737198829651e-05,-0.6729634254736119,-0.09969847637060306,-0.753587391226269,-0.5918823291351871,-0.5080401078691977,-0.4555715713925257,-0.18313986893911816
M1.500000_a0.15500000,0.155,off_anchor,0.00203453922378638,0.004980865921372979,0.9918472606361696,0.2672249884817831,0.9380263946790027,0.6674780982424185,1.277946024130363,1.0150943129959986,0.3022038417752875,0.001929992676850345,0.004924353267545312,0.3173264742285088,0.16773760682763222,0.10543373286199133,0.06046594946751846,0.7643782900015743,0.5161234475025117,0.10700599724720872,-0.00010454654693603516,-5.6512653827667236e-05,-0.6745207864076608,-0.09948738165415089,-0.8325926618170114,-0.6070121487749001,-0.5135677341287888,-0.4989708654934869,-0.19519784452807876
M1.500000_a0.16000000,0.16,off_anchor,0.002583772813121943,0.0061675785691768445,0.9883491071085758,0.25905225507329316,0.9805631205365725,0.676200932355451,1.2802218968545422,1.0017614573369473,0.2920453339103479,0.002443880711834101,0.0060989140183955945,0.3188569780473747,0.16133100997849995,0.07434383135970915,0.06403467798495538,0.7700402479876031,0.45202820159214935,0.0855851604937995,-0.0001398921012878418,-6.866455078125e-05,-0.6694921290612011,-0.09772124509479321,-0.9062192891768633,-0.6121662543704955,-0.5101816488669392,-0.549733255744798,-0.20646017341654843
M1.500000_a0.16500000,0.165,off_anchor,0.003009226691027045,0.006991757145874779,0.9860609409697163,0.24919733397750068,1.0238627361915045,0.6838038669948039,1.2718171708645876,0.9829405671627305,0.27866835733487894,0.002835002314348578,0.006914513251536171,0.3274262008998275,0.15547939766018323,0.07577968014053918,0.07356281837085556,0.7772414000879879,0.3780944038773553,0.06365986392821832,-0.0001742243766784668,-7.724389433860779e-05,-0.6586347400698889,-0.09371793631731745,-0.9480830560509653,-0.6102410486239483,-0.49457577077659964,-0.6048461632853752,-0.21500849340666062
M1.500000_a0.17000000,0.17,off_anchor,0.003280400381859172,0.007397653587254735,0.9849340414992265,0.23776540936497992,1.0713169260553592,0.6910555476612175,1.2535400033145696,0.960610550143473,0.26320404852702284,0.0030760458572467453,0.007316181488427373,0.34032333154403294,0.1506572561499379,0.114126079186064,0.08491842180002551,0.7885203175156489,0.30276537245716495,0.04409352724491866,-0.00020435452461242676,-8.147209882736206e-05,-0.6446107099551935,-0.087108153215042,-0.9571908468692952,-0.606137125861192,-0.4650196857989207,-0.657845177686308,-0.21911052128210418
M1.500000_a0.17500000,0.175,off_anchor,0.003372197371936614,0.007352431876382189,0.9852841250638411,0.22496100053805704,1.1167868099041998,0.6972976566633526,1.2235554977366598,0.9361012661959136,0.24656951125195148,0.0031454911055334156,0.00727163032980855,0.3540297904244078,0.14696788423031945,0.16462337746995478,0.09524519363650344,0.8022473480123107,0.24195887555915527,0.02926965854198149,-0.00022670626640319824,-8.080154657363892e-05,-0.6312543346394333,-0.07799311630773759,-0.952163432434245,-0.6020524630268492,-0.42130814972434916,-0.6941423906367583,-0.21729985270997
M1.500000_a0.18000000,0.18,off_anchor,0.003266680268692257,0.006853304813617171,0.9867449149205364,0.21112469467764944,1.1636471180030312,0.7031805593558063,1.1837780105306759,0.9116886301382795,0.23004571292855625,0.0030294537824862022,0.006778262565844954,0.3648610290423949,0.14415118447660086,0.21510809766454783,0.10305508560733545,0.817270496639135,0.21866521484180054,0.020477773056933435,-0.0002372264862060547,-7.50422477722168e-05,-0.6218838858781415,-0.06697351020104858,-0.9485390203384834,-0.6001254737484708,-0.3665075138915409,-0.6930234152964789,-0.2095679398716228
M1.500000_a0.18500000,0.185,off_anchor,0.0029557756973348503,0.0059335895742172635,0.9888399989582711,0.19642731051303747,1.215382127041674,0.7094406155278475,1.135808275673928,0.8894451907647475,0.2147749186753789,0.0027239434314809685,0.005869101073860589,0.36999653845217045,0.14150789590122648,0.26005532648399804,0.10781781405606328,0.8312858582472741,0.24194418022042452,0.017670835605207547,-0.00023183226585388184,-6.44885003566742e-05,-0.6188434605061006,-0.05491941461181099,-0.955326800557676,-0.6016228014717843,-0.304522417426654,-0.647501010544323,-0.19710408307017135
M1.500000_a0.19000000,0.19,off_anchor,0.002443887482829088,0.0046658489630003845,0.9914262247074103,0.18124851816218696,1.2688196569223162,0.715625804579631,1.0798707759943964,0.8697841275438779,0.20133929777362847,0.0022371487724256456,0.004615784786679355,0.36800375097255433,0.13838219118137665,0.2963640556085576,0.10946235282651672,0.8393448576602722,0.2916736119217636,0.019582224163482542,-0.00020673871040344238,-5.006417632102966e-05,-0.6234224737348559,-0.042866326980810304,-0.9724556013137586,-0.6061634517531143,-0.24052591833412418,-0.5781105156221142,-0.18175707361014593
M1.500000_a0.19500000,0.195,off_anchor,0.0017510446697339144,0.0031600794983887535,0.9942111528845802,0.16587174371352204,1.323963555886415,0.7217426971864728,1.0170485403740763,0.8528605488978352,0.19015030825292223,0.0015919002681836214,0.003126766089894758,0.3584244709850733,0.1341660163178547,0.32222887081766655,0.10822722925328719,0.8378688147422286,0.3452489545979992,0.024264178365315914,-0.00015914440155029297,-3.3313408493995667e-05,-0.6357866818995068,-0.03170572739566732,-1.0017346850687483,-0.6135154679331856,-0.1791797256318477,-0.507611594299836,-0.16588612988760632
M1.500000_a0.20000000,0.2,off_anchor,0.0009153308727400944,0.0015546503165326624,0.9971526495520487,0.1505901070828537,1.3770038794496937,0.7272930327470561,0.9476972037916155,0.8379527676480807,0.18123274121756805,0.0008270861961501286,0.001538389424379876,0.3417366296451155,0.12849161821011454,0.3366702208371764,0.10446266988460477,0.8229136753085633,0.3903517537083426,0.02963170123583514,-8.824467658996582e-05,-1.6260892152786255e-05,-0.6554160199069332,-0.022098488872739158,-1.0403336586125174,-0.6228303628624514,-0.12478352848305219,-0.4476010139397381,-0.1516010399817329
M1.500000_a0.20500000,0.205,spectral_only_anchor,6.146530502959546e-06,1.056316221471898e-07,0.9995378044362286,0.13550780713048716,1.4393575127320988,0.733551752115485,0.8747768654969896,0.8256488779942506,0.17485038410859322,2.510647171660718e-06,1.1021467769857518e-06,0.3185334860043066,0.12108427066322562,0.3402091982662056,0.09863831957947353,0.7967870768864641,0.4216418121824509,0.03397060527734719,-3.635883331298828e-06,9.96515154838562e-07,-0.6810043184319221,-0.014423536467261536,-1.0991483144658931,-0.6349134325360114,-0.07798978861052552,-0.4040070658117997,-0.14087977883124603
M1.500000_a0.21000000,0.21,off_anchor,0.0009392405123624936,0.0013631517725299115,1.0018221740972986,0.12084930594223763,1.4992598032957258,0.7390823800288414,0.7968437360276391,0.8142674583770548,0.170418908589814,0.000828971919528021,0.0013523745076964612,0.2903007413462852,0.11198068330219019,0.3328019126546437,0.09113884453297479,0.7551124485189373,0.43686703627289336,0.03612198687458623,-0.00011026859283447266,-1.0777264833450317e-05,-0.7115214327510133,-0.008868622640047438,-1.166457890641082,-0.6479435354958666,-0.04173128750870181,-0.37740042210416147,-0.13429692171522778
M1.500000_a0.21500000,0.215,off_anchor,0.0017976099399103496,0.0024229848513913008,1.003773109448361,0.10679911991747847,1.5607549231563786,0.7442607385339854,0.7154685899625229,0.8038780175189517,0.16784791928991627,0.0015765959170832011,0.002404816610605702,0.2581677122289064,0.10133405051786742,0.3155466962415508,0.08227853474424471,0.6992381941366393,0.4352037773645074,0.035518477801445236,-0.00022101402282714844,-1.8168240785598755e-05,-0.7456053972194547,-0.005465069399611042,-1.245208226914828,-0.6619822037897407,-0.016230395825883592,-0.36867424015444433,-0.13232944148847103
M1.500000_a0.22000000,0.22,off_anchor,0.0024906364087313726,0.0031107008949637083,1.0051616507767729,0.09343153012872908,1.6276957908841012,0.7493750290074376,0.6315995047101413,0.7946973692056116,0.16693839254460574,0.002168801129266651,0.003089470465552774,0.2232240029053342,0.08927243010080906,0.2896140024854892,0.07241263016795743,0.6311805057580733,0.4171265925553817,0.0322968325595433,-0.0003218352794647217,-2.1230429410934448e-05,-0.7819376478714387,-0.004159100027920026,-1.338081788398612,-0.6769623988394802,-0.00041899895206798377,-0.3775707766502299,-0.13464155998506244
M1.500000_a0.22500000,0.225,off_anchor,0.0029328910495224902,0.0034023241052577834,1.0063697712981974,0.08097657959447589,1.6917721427400279,0.7535843364819516,0.5448089500768108,0.7861119066424339,0.16725575226241118,0.0025363115455094287,0.0033815723756502013,0.18662295331046055,0.07607968266121438,0.25573035869733646,0.06169428622741575,0.5495865648712487,0.38271055244164814,0.02684862720726655,-0.0003965795040130615,-2.0751729607582092e-05,-0.8197468179877369,-0.0048968969332615075,-1.4360417840426913,-0.6918900502545358,0.004777614794437834,-0.40340135420078577,-0.14040712505514463
M1.500000_a0.23000000,0.23,off_anchor,0.0030551835998692822,0.003311311815909419,1.0069930654589097,0.06959531344822464,1.7612547497502458,0.7575594039472386,0.9333005990943599,0.7790778367887682,0.16880193280429434,0.002625314901749165,0.003293463950089488,0.14907327685794233,0.06193350733115916,0.21519490369603617,0.0503727499413009,0.9559178587672894,0.33309641464348794,0.020081900262659547,-0.0004298686981201172,-1.784786581993103e-05,-0.8579197886009673,-0.0076618061170654825,-1.5460598460542097,-0.7071866540059377,0.02261725967292949,-0.44598142214528025,-0.1487200325416348
M1.500000_a0.23500000,0.235,off_anchor,0.0028148937094133464,0.002875735446435197,1.00722923416261,0.05964659437015425,1.832173830978919,0.7609746955404161,0.7036696302614028,0.7737314035138031,0.17137568827930905,0.0024051415789049235,0.0028621344115555124,0.11129229645263856,0.04708566764789841,0.16877917538868006,0.03845648526395288,0.7135148069645004,0.2686350707397144,0.012886944585878357,-0.00040975213050842285,-1.3601034879684448e-05,-0.8959369377099713,-0.012560926722255839,-1.663394655590239,-0.7225182102764632,0.009845176703097591,-0.5050963327740887,-0.1584887436934307
M1.500000_a0.24000000,0.24,off_anchor,0.002203684909771464,0.0021452349321512843,1.0070778606911317,0.051539298197189436,1.9039102240229278,0.763638971954279,0.6590760364616522,0.7703894774958988,0.17478780837378383,0.0018737135962949014,0.0021364059941439296,0.07378426569526887,0.03169464658986416,0.11734988370519102,0.026228056120678456,0.6593487985351704,0.19078630612792483,0.006436277730213047,-0.0003299713134765625,-8.828938007354736e-06,-0.9332935949958628,-0.019844651607325278,-1.7865603403177368,-0.7374109158336005,0.000272762073518118,-0.579603171367974,-0.16835153064357078
M1.500000_a0.24500000,0.245,off_anchor,0.0012490143685117694,0.0011710364356660452,1.0063405034135102,0.045900186998214514,1.981796385123856,0.766121946487407,0.4492421755667317,0.7701635996466543,0.1792043454387907,0.0010580112843290301,0.0011670391991757956,0.036926904471711874,0.015953291766384346,0.0618968823438881,0.013470342157067737,0.4323854074696962,0.10029716762104836,0.0017735017911397755,-0.00019100308418273926,-3.997236490249634e-06,-0.9694135989417983,-0.029946895231830167,-1.919899502779968,-0.7526516043303392,-0.016856768097035457,-0.6698664320256059,-0.17743084364765094
M1.500000_a0.25000000,0.25,S4M2_modal_anchor,7.753128653031904e-06,6.138570644072944e-08,1.0054368713507025,0.04328143198723107,2.055846567336261,0.7675543258139661,0.2688815528732166,0.7727284826826077,0.184282640258842,8.110756521684248e-06,7.636029277008002e-07,0.0040357691104295915,0.0014004748594760902,0.014446296765200907,0.002210622217820851,0.24217601632316937,0.0029269377302940983,2.9565836844325233e-06,3.5762786865234375e-07,7.022172212600708e-07,-1.001401102240273,-0.04188095712775498,-2.04140027057106,-0.7653437035961452,-0.026705536550047204,-0.7698015449523137,-0.18427968367515757
M1.500000_a0.25500000,0.255,off_anchor,0.0014459241834903769,0.0013275690968464846,1.003971324521169,0.04385996057925647,2.1354866765331177,0.7685591342553815,0.2600427777937736,0.7792207049175275,0.1902544558902297,0.0012134362665439657,0.0013223299417029852,0.034791069777887866,0.016359845498382937,0.06594899825128964,0.014129819235002696,0.2705683981666655,0.11227771260512566,0.002106473083593241,-0.00023248791694641113,-5.239155143499374e-06,-0.9691802547432812,-0.027500115080873536,-2.069537678281828,-0.7544293150203788,0.010525620372891897,-0.6669429923124018,-0.18814798280663647
M1.500000_a0.26000000,0.26,off_anchor,0.0030344568849181575,0.002778952023793764,1.0021712594947083,0.04725375403229965,2.21640387178122,0.7690620715526564,0.2692117431134724,0.7899939286809754,0.19711492861151758,0.0025430165887450618,0.0027693244766786767,0.06874899354060769,0.03256038653107288,0.13246085374783062,0.027773950044839044,0.34248196259974967,0.23066676550108453,0.008917229855481712,-0.0004914402961730957,-9.62754711508751e-06,-0.9334222659541006,-0.014693367501226774,-2.083943018033389,-0.7412881215078173,0.07327021948627727,-0.5593271631798908,-0.18819769875603587
M1.500000_a0.26500000,0.265,off_anchor,0.0046881481204132935,0.004327809516768815,1.0000631582120976,0.05268584652450983,2.298215360610837,0.7689572051241128,0.254538124067761,0.8053018830183544,0.20487968318481897,0.003924970248709192,0.004313917909245851,0.1017273557789464,0.04877981883180014,0.20260948799725084,0.04221004926552007,0.4191480919246906,0.3544770791609423,0.021125400153095164,-0.0007631778717041016,-1.3891607522964478e-05,-0.8983358024331511,-0.0039060276927096946,-2.095605872613586,-0.7267471558585927,0.1646099678569296,-0.4508248038574121,-0.1837542830317238
M1.500000_a0.27000000,0.27,off_anchor,0.006352700300676251,0.005951588748616093,0.9976771543357953,0.059409860803003145,2.380493322510106,0.7680906431764685,0.35146631986085897,0.8252754591745429,0.21359267212814026,0.005317218609315777,0.005933574641716593,0.1336857397950806,0.06493568074368933,0.2756808987784533,0.057110083716074976,0.5692520300959261,0.48221161756746367,0.03945519448190271,-0.0010354816913604736,-1.8014106899499893e-05,-0.8639914145407147,0.005525819940686183,-2.104812423731653,-0.7109805594603935,0.2177857102350671,-0.34306384160707926,-0.17413747764623755
