source_path,size_bytes,sha256,category,decision,target_path,target_exists,target_sha256,hash_verified
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/__pycache__/__init__.cpython-314.pyc,579,56d51e34bad419d088b49cee0d828b2820df5b202650c4bd0baef6b604299ac8,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/__pycache__/exceptions.cpython-314.pyc,1310,6a3ccbec2858bd505c55ddb8b31ad6bd9111557ad635bec306dafaa82bff5630,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/__pycache__/math.cpython-314.pyc,2945,0ee314327088287e318dce4f35ab3568e9909baa286118dcd75243e2f8750c31,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/__pycache__/versions.cpython-314.pyc,2885,fd77a7a2baf107886e8204fc98031c7489bf47869f45528ac73fa4570895309d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/exceptions.py,483,37525d994c479cc13de701191f279e17f33a1973c4a87e6ddeacee5e2838f581,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/math.py,1611,6de4fe4e26f8d5325665e7239ca8527eee1fa0e2cb6879568f909cc9185d4a5e,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/cobyqa/utils/versions.py,1465,7813a510600a1427e316a569add6a58b73351bb97493f9316fb92ef8bcf66d4d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/packaging_version/__pycache__/_structures.cpython-314.pyc,5510,2d9f86a99a02f9a20fa0701725f9bdf387bd0dc5dbfdfdcbb8b96c7149478dfa,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/packaging_version/__pycache__/version.cpython-314.pyc,24323,0199d22da1c6b5f39d66167dcde9dbf8fc3925a07688ecdb0d42ac7cea151b8a,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/packaging_version/_structures.py,1431,ab77953666d62461bf4b40e2b7f4b7028f2a42acffe4f6135c500a0597b9cabe,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/packaging_version/version.py,16676,a257f2ba4fc33db7e5364278c0159eb57435edcef8c770c1e74d5d7a052fec36,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/__init__.py,8461,61a90531f7ed0ebab77c1bb6fbf3b71568debb8d79d755443c34edcc9d08297d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/__pycache__/__init__.cpython-314.pyc,8173,1554b89f45bfb538cd5388aab832ed559800768d895a294a3bf28f4ae92cb54b,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/__init__.cpython-314.pyc,269,ee74c6f982591ba1134b6dbdb0dd8e83b1ae020038ce409341e3e1a5a4da9e09,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/cobyla.cpython-314.pyc,21443,4e41e5e46508ecb143867e793b67487bcde2a4901e84b430996b9fb6906055a9,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/cobylb.cpython-314.pyc,19227,48cd228a62df4417de1d7fc93cf38913a3710d4b21ef2ccccb0f300e0f25be7c,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/geometry.cpython-314.pyc,7915,ba3a90e183e9de4277d38de954a6507df70268374f8f47b500462d4a0fabc7c7,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/initialize.cpython-314.pyc,11833,e2d606eb0a6906ecf0288d21fd1f320871276cf8b078ebd719d6d0c01d175a7f,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/trustregion.cpython-314.pyc,19258,92266f25ea8672423a68d0624206b13948f52471ffd108666367d755b0b01d6c,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/__pycache__/update.cpython-314.pyc,15162,3abdd988b9628835ca19446c2b94441907486d0f1f4b02c842dfe81a49d060a3,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/cobyla.py,22146,622b8086d679bb5dee0dc88beec734ab1555a47e6de48289d91d17eea4c5330a,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/cobylb.py,40764,4fd65160161974062f44b27db23018c906f7bdd711c4c9a3dc0ba4222770f4bd,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/geometry.py,10645,f38ceb4af28d0abf969d7a85ae79dbfa7135d7254023f08c13bf6785573866f3,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/initialize.py,9409,7edf7c689d373ef514bc85e5ba4fb821464b6c340f17764b7455217e9461e598,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/trustregion.py,25200,e943624f2b5f132c56d7ea87a6a046cdc7a0472ae7c7403cd97c0b4b96fd37f5,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/cobyla/update.py,13882,3f00d128c63f54084129548e90c50239232119ece97e269f21a9ec5b5bea2382,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/__init__.cpython-314.pyc,269,889f11b5789b733615c8f2e92afe8c6c5b8f43069138f01e1c1154bf784b82ef,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/_bounds.cpython-314.pyc,3074,da2de16a08adc557e4215b21ab6193ab2e2fb1249cbb9c0d62f70a13f79a2380,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/_linear_constraints.cpython-314.pyc,3093,95bd7e9409a21e8f4320d5ffedc88816a783b1397f98a07bdff264787f2c6d05,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/_nonlinear_constraints.cpython-314.pyc,3547,846e2b113e5cff3edb1accbb89a4535a7e7e6dc86e13a92692645a84962a3533,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/_project.cpython-314.pyc,10435,26da883adcebbaa57d3b975f1f716f385bbb7aceaa92d67c858eadd6967bbbb4,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/checkbreak.cpython-314.pyc,3672,e5e7139e350682cf1daf464ba80e29164d38a868ad89b5f43ee90b270ddcabce,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/consts.cpython-314.pyc,1706,3dbd85a429675d6eb095d78f1aaf543dd315d12eea5831010a0b03c3b164f4d3,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/evaluate.cpython-314.pyc,3560,a4308ad31402b43f17b025af20ead420d0cbf8e2e8f6e5e55386cb174fb7b00f,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/history.cpython-314.pyc,1879,f7e0a8ed58699950960db063bbd23b442c38df5be547db875cab8d1b01e317df,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/infos.cpython-314.pyc,985,00585cdbac706c2f9e9d40b4f2265f3a84bf31d03bd4bb81bf84012d6bdc4293,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/linalg.cpython-314.pyc,23264,079f99d63f9aaa31f917d25e0b6ed4f193f4279c5b1a161aeea1fb6232778efb,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/message.cpython-314.pyc,9422,c5fd5e3c32bcc41faa1736196052754476de1d06e1ee1eaad030d35efb442f2c,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/powalg.cpython-314.pyc,6038,e95c244f76614fcae3c7c001325efc22909bf792a8db3a1ed8e65990e89fb7f2,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/preproc.cpython-314.pyc,14408,be59443ea8698bda733d015f729a996a4ac856b9e94b91ca3a4020b2bf365d6d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/present.cpython-314.pyc,472,19762232b866fc4d418754c9846d502834d770715784bf2f71b7becdb67da40b,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/ratio.cpython-314.pyc,1668,4385190c561a4f7293f28d972a287ae669f18b17cb5707d2ef91ff6ede5f2de7,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/redrho.cpython-314.pyc,1484,2ce76e8cd84d49cd43fab29b07c34b08049d7164310c73fe7e0bd8371e719a36,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/__pycache__/selectx.cpython-314.pyc,15066,ccf9ed4db40c73877fbec8edab5b8571e17461a1536a732bb839c358ac841cf7,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/_bounds.py,1636,673bc6543262823164c5be1091cb7cf5246d6bb54f4bb0bf5c59b4a8a4b2d3dd,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/_linear_constraints.py,2162,4991eca0b2d6155b49d533cf6a677408f5e62a65659eb813faa0b2619a360a44,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/_nonlinear_constraints.py,2150,d0e199c05a5af09aad4e6e2b64a6f62cbf28c71d5295de003707c7fb4d10cb80,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/_project.py,7863,a17d65fef1b0628775927434f2dfe3d8c675841393feccd3eb6d465df93aee71,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/checkbreak.py,3451,9036f0cbf086fb465496b7eb43f48ac25c723e3a991c7d7ecf41d3bd726aec6d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/consts.py,1310,830f8929c90b8411cf5d92cba75a8cad5b2a34ff4f27e91c82d06f7c26a393e8,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/evaluate.py,3150,68a55cb654ea69c748fe7df6f62a441fe653a50370017fb4d546af76c5e551e6,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/history.py,1361,73abd67bb5c9e49333466ed3cda3df62198795a646a140d9cc4bcb75f64d6c00,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/infos.py,704,7dc224eb315642bb5486dbce1d87185336420e6804018dfd7e346c86339bf4ce,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/linalg.py,14280,4306d7aae5296a8df8ab016842b789ee873169c0ace693bfee9f469fd4db07bf,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/message.py,9663,0f5530ca4421435ea17a4178fb0c42d57c3542cf60b26ff48571bec9fdd52b6d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/powalg.py,6785,0560fcbab337b05fd3d1ee3b8876422af8c8660703c6c0eb2c732d0cc710a141,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/preproc.py,13820,19ed12c91c72ddfe3bb9fd5a9d7f169858df90e770f3673390c802f05943889b,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/present.py,146,4ef14e546e775af5f08ec4eacf6b5f67382657452fedd957d034357b620ef763,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/ratio.py,1823,78f71954bc2ee0d076f45815c7ea98af762f81fffd5b1d7a2f2cfda9b8c90f23,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/redrho.py,1258,112fc3db2b9c19afee30672f9522fcfb3e19c4fbf604aa0af2608cc350d9aaf1,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_external/pyprima/common/selectx.py,14120,f0861fe8107e3a738e9eec67f3ff58b2b96568b14bb4829063936a4c745ceb54,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__init__.py,353,097ac7fd806967e1c89871eba9722142dfef7afa783f93570a5a7b86714c54b3,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/__init__.cpython-314.pyc,626,af93030f29a033e67ed00026856a4df010bc70d7e22f1498320ddece48a443b9,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_array_api.cpython-314.pyc,47996,39ab7ef9c468ea19ad50cb036efd330af92a2f3e6b984ea63ba104b60010c214,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_array_api_docs_tables.cpython-314.pyc,10566,a3e2d9a53a143ac5e9c2c9f606c7bd0e5fe326168919b62696883215102c353a,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_array_api_no_0d.cpython-314.pyc,4449,48b7fc2fac01bbc584cfdae44b99996d323145749d6121e15efbc902cf55eaef,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_array_api_override.cpython-314.pyc,6999,97897ad2d4b80f5dcdb1f4ae302d1c9beb3903928a8dfcd481dc614882327b74,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_bunch.cpython-314.pyc,8966,7df58f9526a5397d892242cc55b4ffa1c656d47bbdaf1d71e96860aa91295a49,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_ccallback.cpython-314.pyc,9491,4400a0a311c2254dbd8a2111f6793bf1122f3a017a75869620734e83e14f9d49,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_disjoint_set.cpython-314.pyc,7983,b7a0ffb6b8acf2eb7db6a32c5e0586dea477b0a6a06d83987d30d593d0ee28f9,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_docscrape.cpython-314.pyc,34754,cfcca98e87c879d390409b28ee92c9f7d081f35163f60c6a6915226d7909e853,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_elementwise_iterative_method.cpython-314.pyc,15590,cc773fa35209e609f867f9111642bf06c1952cd1a7d3545ff4644f7a59a6c7d1,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_gcutils.cpython-314.pyc,3364,aee0eaf545d00ed825dfc080698e84cad7f244345ed570b49c34d75458803bce,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_public_api.cpython-314.pyc,2108,9ba20a14bedbb69288ad8b1b97198c30af1160526a27a7a1476f3b1c7ffaf3fd,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_sparse.cpython-314.pyc,1374,1b30526b92f61b1c2c6cd6c875bd5471896e1bac5e82c27b770923f3ca3cf6f0,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_testutils.cpython-314.pyc,17482,014b6990d868a57bba29d1cb94b58828b3bbe48768cd69c7f45d5bc3880f6d65,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/_util.cpython-314.pyc,56810,24bbadc67fae88771c37398466ac8396003638a128f9a4e1b3da3693a97c4611,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/deprecation.cpython-314.pyc,11405,d56a682c47b4ccbf587609205c56f8176c0017750745a188d44dfdd2f6607f83,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/doccer.cpython-314.pyc,14659,b4837a218fdc3f9978cea78409e1bccc19637f8757c0c3ef51de3f0f2f7f47b8,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/__pycache__/uarray.cpython-314.pyc,1019,d413a0ed3330bcdb73b54ce51967fcbf69f870590026f5202d36846038afc6a7,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_array_api.py,44728,b34bce82c4fe526779956d8d7f6b0a2c073018de826af7079790c12c9a87d8a5,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_array_api_docs_tables.py,10810,3ae2af09f20228d2f324f44457a773c2265a9f2407ede85b428ff1182616dc18,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_array_api_no_0d.py,4425,19bc977d619c8e53c0be1dc310f78ea789af7a0ac6ade10cd96c6deae822b069,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_array_api_override.py,5638,221696cc3756bb70ba3e4fd500032760a87fbdbb6324f9918a24ddcdcbb57122,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_bunch.py,8305,295fa408dea55c53a9ec74a28951929834b0cca5084edbb2f165a73bfad62d1a,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_ccallback.py,7087,37d08eee4258ce4e885904792c77ff600d7e3aae3c477f142212452252764327,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_ccallback_c.cpython-314-darwin.so,115184,790f2586ae8750d9ef4f782a66e24ed3caef4ca95733597b8d0b450171ffc82e,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_disjoint_set.py,6388,e17957b178a05b498ebe4f1707ba56581ebad202d2c22e1dcccd4e38c2c02cc0,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_docscrape.py,23840,2a1288f5076423bc6c6bd04807702c8f6f5bc914e4fa9191cb187ea14b90485d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_elementwise_iterative_method.py,15486,dd5b4767e42bea6494d957495efa196773edafbfd5e04279cd558faacbd7268b,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_fpumode.cpython-314-darwin.so,50240,f20fb328b9dbc0cfc6cc56432fdaa02abfdad4b7f4fac286484cecf1b5adda28,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_gcutils.py,2449,9ad571f54731a2a8755e44b19e9b34bcb47ad6c677894137150f0be1269c677d,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_public_api.py,1828,b5ff1557a78eec193f77b5aee8ab96205d4b3ac266a98bd3cba45ec913f18945,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_sparse.py,946,3826d3d8d9a2008f6d10c82d9effbe775b8c364dd32b0689051225f8c3b50bfb,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_test_ccallback.cpython-314-darwin.so,53080,8cc16cffe195dc4aad684bbd6c11f2b4157c211fae8690722a8dee6d6beea15e,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_test_deprecation_call.cpython-314-darwin.so,76160,9bfd88f2766ff5bfcb6e24aa288f569bf711a3dac4dc8439cf6781e2bcab6d21,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_test_deprecation_def.cpython-314-darwin.so,54856,9c0bb526d45fb093a45044cacd4ef2c80ef7fa09c4a953fe1cd6663f4546b6e2,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_testutils.py,12472,c0653e4b236caaf4f090becb912a9f39a350eeafdd53292163a82655782625ee,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/LICENSE,1514,c80c39b5fce06ba4897e14e0b0a88b54458334d951eb1361402ffad2cfb863b4,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/__init__.py,4493,470c3bc0b03b147e98a2783ba0c825fec1cfa63711b2545a4e387ad56ff1560e,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/__pycache__/__init__.cpython-314.pyc,4777,335d20e2fe6e1181e308c061dc235fe63cb988ce5322d65aa404893bb29aa95c,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/__pycache__/_backend.cpython-314.pyc,24643,a39fd95e3ef34d4fa51590b996dd3f6b42fd8ac26f35e80893e2078f0994a8df,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/_backend.py,20531,2d99d22c9d942b6d3d8eb32da1c38ca1ce60ae5368a1bded6dbd476d6d179404,environment,EXCLUDED_LOCAL_ENV,,False,,False
complementary_phase/.venv-kh-subsonic/lib/python3.14/site-packages/scipy/_lib/_uarray/_uarray.cpython-314-darwin.so,120352,2d8ef6b0b2372e4c9a07adbc25e64530b95e9f6c069d798c5830140395da6738,environment,EXCLUDED_LOCAL_ENV,,False,,False
