kind,Mach,alpha,requested_target,cr_seed,ci_seed,accepted,box_scale,seed_distance,error,cr,ci,omega_i,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,min_abs_U_minus_c,success,point_index,alpha_step_used,source_file
alpha_trace,1.15,0.30368,True,0.25341976615977,0.0171825823626054,True,1.0,0.000670002595348,,0.2527703730077701,0.0172650323654994,0.0052430450287548,8.423156126899934e-08,3.6799115086974477e-16,-110.43528128273029,716.4649986254419,0.0173322662812461,True,10,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.15,0.32368,True,0.2595982757363037,0.0068431533245695,True,1.0,0.0005699906789593,,0.2590511291891036,0.0069230282736895,0.0022408457916278,6.136747631101226e-08,2.862974164145503e-15,-284.20576003872264,1683.8526826933712,0.0082974158412342,True,11,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.15,0.33368,True,0.2621915072797704,0.0017520262277845,True,1.0,0.0001884049356862,,0.2620125817117703,0.0017815307228097,0.0005944611715871,4.5404699395265075e-08,2.4346126029673652e-14,-531.4441318228093,3000.0,0.0024027513197049,True,12,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.15,0.33618,True,0.262752944842437,0.0004961563350898,True,1.0,1.801590681637027e-05,,0.2627360070632371,0.0004992257215998,0.0001678297030874,4.4153764077180355e-08,1.6888456139890328e-14,-538.7709370532464,3000.0,0.0010194323232522,True,13,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.15,0.33718,True,0.2630253772038238,1e-08,True,1.0,0.0001171621404358,,0.2629904055558237,5.5920533416527975e-05,1.8855285457384904e-05,1.7278510109401892e-06,9.568661194098884e-15,-541.5414375481982,3000.0,0.000636889648883,True,14,0.001,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.15,0.33768,True,0.2631176048021171,1e-08,True,1.0,9.4614681261718e-05,,0.263178179726917,3.6350804874611176e-05,1.2274939790058704e-05,5.836942755715969e-06,9.813322152093864e-15,-542.7175828438478,3000.0,0.0004481324980537,True,15,0.0005,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.2,0.13,True,0.1932295408128001,0.0993599100823196,True,0.0,0.0,,0.1932295408128001,0.0993599100823196,0.0129167883107015,6.325149271424294e-08,4.1907808694092696e-18,-13.462417368904823,278.78575049257626,0.0994463635257743,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.2,0.14,True,0.1932300126720001,0.0993595193617463,True,1.0,0.0132760864418086,,0.2016001675776001,0.0942069719804349,0.0131889760772608,3.6480870489440266e-08,4.774985592577932e-18,-14.599994659038472,274.5828308167084,0.0943016590780673,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.152,True,0.2116443534643201,0.0880239151228613,True,1.0,0.0009284085333861,,0.2107162629427201,0.0880360640794062,0.0133814817400697,1.7149720899826702e-08,5.618546620496373e-18,-16.12001165709774,272.25720871916195,0.0881158856435597,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.1664,True,0.2216555773808641,0.0806309745981718,True,1.0,0.0011144980132807,,0.2205417257226241,0.0806499502736724,0.013420151725539,5.2884291386960106e-09,6.924764297291152e-18,-18.22367396775072,273.1753918467302,0.0807502591511529,True,3,0.0143999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.18368,True,0.2323323357388798,0.07178735549184,True,1.0,0.0013143870141839,,0.2310191018188798,0.0718148777301976,0.0131909567414827,4.3472863581032257e-08,9.138011918891689e-18,-21.28217486803963,279.7232918716988,0.0719542704654061,True,4,0.0172799999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.2,0.20368,True,0.2431453578457089,0.0615888685942349,True,1.0,0.0014453117138283,,0.2417023694041089,0.0616298268276505,0.0125527631282558,3.7259346416669384e-08,1.326256714643884e-17,-25.865926684962652,295.82995049510265,0.0617136945536845,True,5,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.22368,True,0.2523855742839463,0.0514446157637334,True,1.0,0.0012486285337016,,0.2511402807159464,0.0514902149541643,0.0115173312809474,2.9390879336009463e-08,2.0925801403025697e-17,-32.20302826740611,324.20654658283894,0.051586799189758,True,6,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.2,0.2436799999999999,True,0.2605782233804797,0.041350683161363,True,1.0,0.0010132482585319,,0.2595694369484798,0.0413981751818264,0.0100879073283074,3.4512765365681005e-08,3.685119120718792e-17,-41.56922033912355,371.9374069775861,0.0415963359632961,True,7,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_lowM_M100_120/alpha_traces.csv
alpha_trace,1.2,0.2636799999999999,True,0.2679984754085889,0.0313062787563835,True,1.0,0.0008349774796271,,0.2671694497599489,0.0313560378394273,0.0082679600575002,1.932680055535328e-08,7.64263882656292e-17,-56.85238989213252,455.7635106552831,0.0315557506555698,True,8,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.28368,True,0.2747695254335489,0.0213136993651698,True,1.0,0.0006969986144941,,0.2740803441061888,0.0213657478200581,0.006061035341594,2.026631995395909e-08,2.0957386745569847e-16,-86.29208263156976,624.1308710323096,0.02139804720777,True,9,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.30368,True,0.2809912384524288,0.0113754578006889,True,1.0,0.0005877837680044,,0.2804134139301888,0.0114293293595759,0.003470858739916,3.836664643333706e-08,9.841156732117889e-16,-166.60200311375672,1093.7650399038164,0.0115582344339361,True,10,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.32368,True,0.2867464837541887,0.0014929108990938,True,1.0,0.0005007701940567,,0.2862583341068287,0.0015487694459732,0.0005013056942726,3.420361480366647e-08,8.224302590681461e-15,-503.6819780616139,3000.0,0.0044047832908998,True,11,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.32618,True,0.2869889491289087,0.0003136994567729,True,1.0,3.157361685647929e-05,,0.2869582232306688,0.0003173330658171,0.0001035076994082,4.749572406415037e-08,8.303826810382035e-15,-510.7808551134926,3000.0,0.0043659369855678,True,12,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.2,0.32718,True,0.2872381788802047,1e-08,True,1.0,7.65721659768378e-05,,0.2872443228802047,3.817263835999999e-05,1.2489323818624798e-05,9.568367644312824e-06,9.302979940410068e-15,-513.3189194866035,3000.0,0.0040684686538025,True,13,0.001,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.13,True,0.22540629144576,0.0885168182934973,True,0.0,0.0,,0.22540629144576,0.0885168182934973,0.0115071863781546,1.2796810724499334e-08,5.488797458971392e-18,-14.963511772153256,317.02188519738024,0.088519004064008,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.14,True,0.22540629144576,0.0885168182934973,True,1.0,0.0120769104147432,,0.2329906901913601,0.0838176518558864,0.0117344712598241,2.375951724053399e-08,6.254287230091311e-18,-16.229498173935834,312.1507114247738,0.0838550778722867,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.152,True,0.2420919686860801,0.0781786521307533,True,1.0,0.0007931622665082,,0.2412999367987201,0.078157486885554,0.0118799380066042,4.086082491776219e-08,7.405307321622292e-18,-17.940001070308842,309.6723500708657,0.0782412163202346,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.1664,True,0.2512710327275521,0.0713652889211552,True,1.0,0.0009661319275413,,0.2503061568491521,0.0713406645394542,0.0118710865793651,1.8084486787551876e-08,9.20379754148934e-18,-20.33931111452305,311.3280591570119,0.0714521205845073,True,3,0.0143999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.18368,True,0.2611136209096705,0.0631604777241345,True,1.0,0.0011558691033658,,0.2599587637039106,0.0631363001600515,0.0115968756133982,6.079937727538222e-08,1.2305314689558744e-17,-23.887593172025813,320.2171026342164,0.0632426476367838,True,4,0.0172799999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.20368,True,0.2711307623783995,0.0536405080542613,True,1.0,0.0012861448234206,,0.2698453060967994,0.0536194684790113,0.010921213339805,7.251018158988421e-08,1.852025559252221e-17,-29.33159904474646,341.65353910633314,0.0537066999522082,True,5,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.22368,True,0.2797318484896883,0.0441026367979711,True,1.0,0.0011190048281918,,0.2786129793952883,0.0440939225120995,0.0098629285875064,4.407667642625902e-08,3.0550520691190247e-17,-37.103271904272646,379.88072506960447,0.0442343453903787,True,6,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.2436799999999999,True,0.2873806526937771,0.0345683765451876,True,1.0,0.0009126855643046,,0.2864679762393771,0.0345704154710004,0.0084241188419733,8.913237050091842e-08,5.747877837723297e-17,-49.12630039990604,446.3870751187518,0.0348409232420689,True,7,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.2636799999999999,True,0.2943229730834659,0.0250469084299012,True,1.0,0.00075390599997,,0.2935694262290659,0.025058542378229,0.0066074364542914,8.235511024013719e-08,1.3349163169030136e-16,-70.2282778675081,570.9761153882539,0.0251599633256429,True,8,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.28368,True,0.3006708762187547,0.0155466692854576,True,1.0,0.000628329347719,,0.3000438957643547,0.0155672440212113,0.0044161157839372,1.0767286470601482e-08,4.674875930309248e-16,-116.95709779681822,856.8238533909084,0.0155722090193963,True,9,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.30368,True,0.3065183652996435,0.0060759456641937,True,1.0,0.0005297547819865,,0.3059914189956434,0.0061031840641937,0.0018534149366143,3.2484329143492864e-08,3.5372041053907958e-15,-308.21171741566314,2047.0699744936185,0.0070432671083189,True,10,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.31368,True,0.3089651806112877,0.0013711540856849,True,1.0,0.0001730800111297,,0.3087938465696877,0.0013834151668124,0.0004339496695257,3.1627096682141335e-08,7.789228898708932e-15,-476.5832483318261,3000.0,0.0015563781578351,True,11,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.31618,True,0.3094944534631988,0.0002034729424671,True,1.0,1.6350545590421675e-05,,0.3094781349991988,0.000202961065093,6.41722295611152e-05,4.818355156103124e-08,7.8038434362158e-15,-483.4884007877228,3000.0,0.0002049922926061,True,12,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.25,0.31668,True,0.309614992685101,1e-08,True,2.0,0.0001133985417195,,0.309688760006701,4.307277838254402e-05,1.364028745818404e-05,5.309826627200127e-06,8.281862332558287e-15,-484.91182355410416,3000.0,0.0001868705735625,True,13,0.0005,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.13,True,0.25447042864128,0.0784622620917614,True,0.0,0.0,,0.25447042864128,0.0784622620917614,0.0102000940719289,3.3686405726455724e-08,6.985083018700933e-18,-16.41219724924966,358.10081383535453,0.0784624570171765,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.14,True,0.25447042864128,0.0784622620917614,True,1.0,0.0110166661358396,,0.26148502668288,0.0742148409016939,0.0103900777262371,2.4550704581634838e-08,8.015069495478319e-18,-17.83126452131637,352.63650671289366,0.074245682646997,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.152,True,0.2699025443328001,0.0691179354736129,True,1.0,0.0007199238901125,,0.2691928961126401,0.0690573347079855,0.0104967148756138,2.3508527019794727e-08,9.532827847797249e-18,-19.767520730332613,350.20915789926033,0.0691570371716807,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.1664,True,0.2784423394283521,0.0628683272755355,True,1.0,0.0008833560196756,,0.2775709447557121,0.062795889057046,0.0104492359390924,7.196980161095271e-08,1.1971459850727816e-17,-22.517782104313945,353.0353606466207,0.0629615166018144,True,3,0.0143999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.18368,True,0.2876246031273985,0.0552821542759185,True,1.0,0.0010622339277272,,0.2865750540816385,0.0552003195067812,0.0101391946870055,2.1994746130294692e-08,1.6454465574793738e-17,-26.65557331734298,365.16949976421057,0.0553786151636858,True,4,0.0172799999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.20368,True,0.2969964769125719,0.0464091510458265,True,1.0,0.0011865548569474,,0.2958221437183319,0.0463242187530109,0.0094353168756132,4.7285995724650867e-08,2.5667902385208377e-17,-33.16505289519797,393.85903474690383,0.0465431962301959,True,5,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.22368,True,0.3050692333550253,0.0374481179992407,True,1.0,0.0010348287601932,,0.3040425242606253,0.0373834283586494,0.0083619252552627,9.354036141792905e-08,4.4635855615033307e-17,-42.801602132296864,445.84544564454177,0.0375568877905668,True,6,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.2436799999999999,True,0.3122629048029186,0.0284426379642878,True,1.0,0.0008442521493903,,0.3114229438173186,0.028400131392972,0.0069205440178394,6.516899469246988e-08,9.137089677902492e-17,-58.54948125577015,540.2350285545773,0.028464690508764,True,7,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.2636799999999999,True,0.318803363374012,0.0194168344272946,True,1.0,0.0006950855016812,,0.318109998228412,0.0193923976235217,0.0051133874053702,6.328432249307715e-08,2.527058531143405e-16,-88.93991136701896,733.0260569486335,0.0193967477868863,True,8,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.28368,True,0.3247970526395053,0.0103846638540713,True,1.0,0.0005786597540838,,0.3242186933435053,0.0103753413580713,0.0029432768364576,8.298027483265126e-08,1.2305560514390885e-15,-172.1420307641454,1276.4397595402754,0.0108750560244902,True,9,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.30368,True,0.3303273884585986,0.001358285092621,True,1.0,0.000485857593163,,0.3298415666499587,0.0013612334431741,0.0004133793720231,1.7060559661949143e-08,6.9665695791678945e-15,-450.1274905484332,3000.0,0.002728051499109,True,10,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.30618,True,0.3305444258132653,0.000234469953812,True,1.0,2.927989878156128e-05,,0.3305151469499052,0.0002345930726577,7.182770698635638e-05,1.1904954540208899e-07,7.133749185928361e-15,-456.8533024688217,3000.0,0.0030467970035931,True,11,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.3,0.30718,True,0.3307845790698839,1e-08,True,1.0,0.0001891877328841,,0.3309629330001239,3.156104531467519e-05,9.694921899761924e-06,1.116773665735914e-06,8.075636313335257e-15,-459.5732295550874,3000.0,0.0034856810788452,True,12,0.001,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.13,True,0.28131360297984,0.0693124990843534,True,0.0,0.0,,0.28131360297984,0.0693124990843534,0.0090106248809659,3.9785568441990485e-08,8.785639163544835e-18,-17.882287938829442,402.9081932397229,0.0693173637314136,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.14,True,0.28131360297984,0.0693124990843534,True,1.0,0.0100486279378419,,0.28785368269824,0.0654979781213048,0.0091697169369826,3.7900055131807945e-08,1.0129027315653272e-17,-19.47838071631019,396.8654737904417,0.065589247083783,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.152,True,0.2957017783603201,0.0609205529656464,True,1.0,0.000678828396672,,0.29505387881472,0.0608192685012163,0.0092445288121848,8.576113182219718e-08,1.216991141825258e-17,-21.67692084303884,394.6695087863644,0.060934230897115,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.1664,True,0.3036941141544961,0.0552048169571102,True,1.0,0.0008355382118873,,0.3028951852584961,0.0550825092277346,0.009165729535495,5.1189749957360166e-08,1.5528570397563797e-17,-24.839897465952223,399.1565142099295,0.0551373287345708,True,3,0.0143999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.18368,True,0.3123047529910274,0.0481983980995564,True,1.0,0.0010050158963665,,0.3113394838966273,0.0480584762219375,0.0088273809124454,8.492190753809166e-08,2.1916030285858248e-17,-29.68586326391402,415.6550791056851,0.0480934031106687,True,4,0.0172799999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.20368,True,0.3211129776907607,0.0399288083911539,True,1.0,0.0011235761946963,,0.3200292227851606,0.0397805697576301,0.008102506448234,8.88798509000744e-08,3.556728266149324e-17,-37.52301366968344,454.1598796324505,0.0398091589866172,True,5,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.22368,True,0.3287189616736939,0.0315026632933226,True,1.0,0.0009773978572789,,0.3277701132794539,0.0313854100458606,0.0070202885190581,4.580877295578002e-08,6.588426633239202e-17,-49.62066291893232,525.5063167503479,0.0313867750469831,True,6,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.2436799999999999,True,0.3355110037737472,0.0229902503340911,True,1.0,0.0007951327003738,,0.3347340556521472,0.0229057109534066,0.0055816636451261,6.37701979369906e-08,1.4985435302795587e-16,-70.76528836190877,662.444793790512,0.0229644525164725,True,7,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.2636799999999999,True,0.3416979980248404,0.0144260118609526,True,1.0,0.000652526969443,,0.3410556821464405,0.0143685189087633,0.0037886910658627,7.021543652313487e-08,5.009879641479892e-16,-117.16983188644896,977.9258547037618,0.0149581491801818,True,8,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.28368,True,0.3473773086407338,0.00583132686412,True,1.0,0.0005400798333355,,0.3468421048007337,0.00579512232012,0.0016439602997716,6.964613974342664e-08,3.5834331008234605e-15,-301.1809040773705,2257.9091385380507,0.0060194731327651,True,9,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.29368,True,0.3497353161278803,0.0015084240257983,True,1.0,0.0001742874815404,,0.3495617014334803,0.0015007744488472,0.0004407474401374,5.1570325530927576e-08,6.470283959844576e-15,-424.3092412164885,3000.0,0.0045994059268631,True,10,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.29618,True,0.350241600591667,0.0004271874810291,True,1.0,1.659516737323955e-05,,0.3502250304694271,0.0004267317867512,0.0001263894205999,2.768964881425677e-08,1.0694909513836333e-14,-430.8611507417153,3000.0,0.003790777408969,True,11,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.35,0.29718,True,0.3504903620838058,1e-08,True,1.0,0.0001005356566138,,0.3505391159526058,4.397156994415999e-05,1.3067471156005463e-05,1.9354826171154685e-07,1.1576558745962738e-14,-433.5383522011121,3000.0,0.0034528765195914,True,12,0.001,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.13,True,0.3063854055936,0.0611156374155553,True,0.0,0.0,,0.3063854055936,0.0611156374155553,0.0079450328640221,8.807503986093451e-08,1.094598070639841e-17,-19.41916017702742,451.9485979264719,0.0611953020784237,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.14,True,0.3063854055936,0.0611156374155553,True,1.0,0.009166704122577,,0.3124962433536001,0.0576992750832701,0.0080778985116578,8.890570687789996e-08,1.2734913677492568e-17,-21.217795970155297,445.35577262101856,0.0577766595780452,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.152,True,0.3198292486656002,0.0535996402845279,True,1.0,0.0006559538786459,,0.3192361437696002,0.053459549177341,0.0081258514749558,7.812131165557857e-08,1.541255259467419e-17,-23.719616077439543,443.6337208587322,0.0534643352899734,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.1664,True,0.3273240242688003,0.0483718780902261,True,1.0,0.0008083016747844,,0.3265891551744002,0.0482035636437613,0.0080210729903218,8.214194224848853e-08,2.0086469918419106e-17,-27.36712358901701,450.4122574268939,0.0482117466765735,True,3,0.0143999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.18368,True,0.3354127688601603,0.0418963810034657,True,1.0,0.0009709752718406,,0.3345227180544002,0.0417023432869697,0.0076598864149506,4.982890870089672e-08,2.910874918278711e-17,-33.06612607411932,472.7412316256032,0.0417434833339923,True,4,0.0172799999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.20368,True,0.3437050824988447,0.0341777826888313,True,1.0,0.0010811312858856,,0.3427052300572447,0.0339721495492676,0.0069194474201948,8.180145175273789e-09,4.9577186655157714e-17,-42.57226116435985,524.5520090078086,0.0340646597355819,True,5,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.22368,True,0.3508877420600892,0.0262419558115655,True,1.0,0.000938188663234,,0.3500098200018492,0.0260765390443708,0.0058328002534448,1.2375616178448092e-08,9.89398958044916e-17,-57.98399975145378,623.5527046877896,0.0263788050566479,True,6,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.2436799999999999,True,0.3573144099464537,0.018180928539474,True,1.0,0.0007590720070552,,0.3565952694920537,0.0180594508473447,0.0044007269824809,8.766453571935437e-08,2.635763717154843e-16,-87.29247148755205,827.9777500404432,0.0182461577883687,True,7,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.2636799999999999,True,0.3631807189822582,0.0100423626503185,True,1.0,0.0006201898123213,,0.3625850975038582,0.0099559472903185,0.0026251841815111,7.605555481339966e-08,1.5156997043350717e-15,-164.70073448974668,1390.2676062821383,0.0099566992965871,True,8,0.0199999999999999,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.28368,True,0.3685749255156627,0.0018524437332924,True,1.0,0.0005098441580519,,0.3680786992116627,0.0017939191215502,0.0005088989764013,6.730261756083674e-08,5.974921486852914e-15,-399.1264308013946,3000.0,0.0037398631248838,True,9,0.02,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.28618,True,0.3687653994251382,0.0007736656004542,True,1.0,3.156220202971502e-05,,0.3687344336651382,0.0007706121473031,0.0002205337843152,2.5151356880513816e-08,1.3630035917045952e-14,-405.511924182772,3000.0,0.0027365376522232,True,10,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.4,0.28868,True,0.3693901681186137,1e-08,True,2.0,0.0002487919255564,,0.3696327823906137,2.755876242219201e-05,7.95566353603839e-06,1.7672218022098218e-05,1.0811663394870366e-14,-412.1117812460564,3000.0,0.0017276653009548,True,11,0.0025,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.45,0.13,True,0.3299286627225601,0.0538600817753618,True,0.0,0.0,,0.3299286627225601,0.0538600817753618,0.007001810630797,8.422584309626895e-09,1.3559726725879485e-17,-21.05293427835454,505.51821263853526,0.053915833696922,True,0,0.0,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.45,0.14,True,0.3299286627225601,0.0538600817753618,True,1.0,0.0083703759777192,,0.3356368227225601,0.0507990319790182,0.0071118644770625,5.76761435287223e-08,1.587928527891954e-17,-23.08193945591825,498.4487855253967,0.0508044029551374,True,1,0.01,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
alpha_trace,1.45,0.152,True,0.3424866147225601,0.047125772223406,True,1.0,0.000646443901411,,0.3419439240499201,0.0469501472312344,0.0071364223791476,1.5142612995374483e-08,1.9516054507549244e-17,-25.933309349839597,497.5498413731437,0.0470638921574335,True,2,0.012,assets/pinn_supersonic/runs/supersonic_neutral_boundary_dense_M120_160/alpha_traces.csv
