alpha,Mach,y,p_real,p_imag,line_id,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,source_fields_csv,source_label,source_group,reference_cr,reference_ci,reference_omega_i,trusted_spectral,trusted_modal,best_status,source_csv
0.175,1.4,-4.427012818881112,0.274086224568334,0.4022107002672342,M1p40_branch_guided_0p175000,0.5372090001539346,0.7883329725237791,0.2177791790314839,0.3000933910396545,-0.3154572049947136,-0.4771459963985514,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.419692881965865,0.2749053352248799,0.4017065682405841,M1p40_branch_guided_0p175000,0.5388144570407646,0.7873448737515448,0.2183752106353572,0.2997041478920653,-0.3164272353398006,-0.4765655148302292,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.41238825211239,0.2757218106722914,0.4012018354343441,M1p40_branch_guided_0p175000,0.540414748917691,0.7863555974513143,0.2189690651975393,0.2993147391010989,-0.3173941625583444,-0.475984267122922,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.405098875863956,0.2765356592685967,0.400696510254835,M1p40_branch_guided_0p175000,0.5420098921664496,0.7853651600994765,0.2195607481205005,0.2989251735119572,-0.3183579961370202,-0.4754022631535541,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.397824700005297,0.277346889349053,0.4001906010425666,M1p40_branch_guided_0p175000,0.5435999031241437,0.7843735780434307,0.2201502647837467,0.2985354599440961,-0.3193187455350252,-0.4748195127207585,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.390565671561231,0.2781555092259581,0.3996841160728516,M1p40_branch_guided_0p175000,0.5451847980828777,0.7833808675027891,0.2207376205437217,0.2981456071918326,-0.3202764201838466,-0.4742360255456083,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.383321737795291,0.278961527188421,0.3991770635564466,M1p40_branch_guided_0p175000,0.5467645932893052,0.7823870445706353,0.2213228207336799,0.297755624024976,-0.3212310294869813,-0.4736518112723848,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.3760928462083815,0.2797649515022052,0.3986694516401451,M1p40_branch_guided_0p175000,0.5483393049443223,0.7813921252146844,0.2219058706636131,0.2973655191894178,-0.322182582819743,-0.4730668794692851,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.368878944537427,0.2805657904095012,0.398161288407417,M1p40_branch_guided_0p175000,0.5499089492026222,0.7803961252785372,0.2224867756201255,0.2969753014077625,-0.3231310895289848,-0.4724812396291872,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.361679980754047,0.2813640521334793,0.3976525818759912,M1p40_branch_guided_0p175000,0.5514735421816195,0.7793990604769426,0.2230655408698827,0.2965849793775209,-0.3240765589381475,-0.4718949011663599,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.3544959030632135,0.2821597449323183,0.397143339963584,M1p40_branch_guided_0p175000,0.5530331000673439,0.7784009463286244,0.2236421717000498,0.2961945617439447,-0.3250190004075797,-0.4713078733709583,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.347326659901945,0.2829528770017832,0.3966335705503512,M1p40_branch_guided_0p175000,0.5545876389234949,0.7774017982786882,0.2242166733454955,0.295804057149906,-0.3259584232263195,-0.4707201654919993,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.340172199938,0.2837434564988107,0.3961232814646787,M1p40_branch_guided_0p175000,0.5561371747376688,0.7764016316707701,0.2247890510064759,0.2954134742246804,-0.3268948366379252,-0.4701317867182405,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.3330324720685685,0.2845314915605698,0.3956124804714884,M1p40_branch_guided_0p175000,0.5576817234587168,0.775400461724117,0.2253593098629324,0.295022821574753,-0.3278282498616133,-0.4695427461625533,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.325907425418984,0.285316990304243,0.3951011752728066,M1p40_branch_guided_0p175000,0.5592213009963162,0.774398303534701,0.2259274550743743,0.2946321077843961,-0.3287586720919869,-0.4689530528626071,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.318797009341447,0.2860999608268683,0.3945893735082916,M1p40_branch_guided_0p175000,0.5607559232206617,0.7733951720762514,0.2264934917798078,0.2942413414162119,-0.3296861124988385,-0.4683627157815029,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.311701173413747,0.2868804112051447,0.3940770827557847,M1p40_branch_guided_0p175000,0.5622856059620837,0.7723910822013381,0.2270574250976385,0.2938505310116979,-0.330610580226909,-0.4677717438084386,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.304619867437993,0.2876583494952307,0.3935643105318686,M1p40_branch_guided_0p175000,0.5638103650106524,0.7713860486424625,0.2276192601255668,0.2934596850918138,-0.3315320843956377,-0.4671801457593787,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.2975530414393655,0.2884337837325634,0.3930510642924107,M1p40_branch_guided_0p175000,0.5653302161158242,0.7703800860131249,0.2281790019405025,0.2930688121575409,-0.3324506340989389,-0.4665879303777084,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.290500645664864,0.289206721931703,0.3925373514330874,M1p40_branch_guided_0p175000,0.5668451749861377,0.7693732088088513,0.2287366555984958,0.2926779206904228,-0.3333662384050076,-0.4659951063348659,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.283462630582068,0.2899771720861369,0.3920231792899392,M1p40_branch_guided_0p175000,0.5683552572888283,0.7683654314082807,0.2292922261346408,0.2922870191531341,-0.3342789063560774,-0.4654016822310093,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.276438946877905,0.2907451421681317,0.3915085551398896,M1p40_branch_guided_0p175000,0.5698604786495381,0.7673567680741836,0.2298457185630129,0.2918961159900177,-0.3351886469682354,-0.4648076665956422,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.269429545457423,0.2915106401285384,0.3909934862013002,M1p40_branch_guided_0p175000,0.5713608546519352,0.7663472329545482,0.2303971378765739,0.2915052196276523,-0.3360954692311827,-0.4642130678882809,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.262434377442587,0.2922736738966519,0.3904779796344843,M1p40_branch_guided_0p175000,0.5728564008374376,0.7653368400835892,0.2309464890471163,0.2911143384753882,-0.3369993821080589,-0.4636178944990743,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.255453394171062,0.293034251380033,0.3899620425422482,M1p40_branch_guided_0p175000,0.5743471327048646,0.7643256033828065,0.2314937770251815,0.2907234809259024,-0.3379003945352215,-0.4630221547494534,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.248486547195015,0.2937923804643707,0.3894456819704058,M1p40_branch_guided_0p175000,0.5758330657101666,0.7633135366619953,0.232039006740007,0.2903326553557352,-0.3387985154220756,-0.462425856892754,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.241533788279925,0.2945480690133276,0.3889289049083013,M1p40_branch_guided_0p175000,0.577314215266122,0.7623006536202704,0.2325821830994624,0.2899418701258329,-0.3396937536508804,-0.4618290091148447,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.2345950694034045,0.2953013248683629,0.3884117182893519,M1p40_branch_guided_0p175000,0.5787905967419912,0.7612869678471295,0.2331233109899685,0.289551133582105,-0.340586118076533,-0.4612316195347797,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.227670342754021,0.2960521558486192,0.3878941289915416,M1p40_branch_guided_0p175000,0.5802622254632936,0.7602724928234212,0.2336623952764654,0.2891604540559451,-0.3414756175264252,-0.4606336962053957,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.220759560730126,0.2968005697507632,0.3873761438379504,M1p40_branch_guided_0p175000,0.5817291167114959,0.7592572419223829,0.2341994408023448,0.2887698398647776,-0.342362260800247,-0.4600352471139481,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.213862675938696,0.2975465743488503,0.3868577695972645,M1p40_branch_guided_0p175000,0.5831912857237466,0.7582412284106382,0.2347344523894026,0.2883792993125917,-0.343246056669819,-0.4594362801827261,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.206979641194186,0.298290177394178,0.3863390129842955,M1p40_branch_guided_0p175000,0.5846487476925888,0.7572244654492193,0.2352674348377818,0.2879888406904808,-0.344127013878911,-0.4588368032696785,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.200110409517386,0.2990313866151787,0.3858198806604695,M1p40_branch_guided_0p175000,0.5861015177657503,0.7562069660945201,0.2357983929259461,0.2875984722771595,-0.3450051411431077,-0.4582368241690031,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.193254934134269,0.2997702097172518,0.385300379234363,M1p40_branch_guided_0p175000,0.5875496110458134,0.7551887432993516,0.2363273314106085,0.2872082023395174,-0.3458804471496023,-0.4576363506117925,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.186413168474881,0.3005066543826634,0.3847805152621867,M1p40_branch_guided_0p175000,0.5889930425900203,0.7541698099138859,0.2368542550267109,0.2868180391331313,-0.3467529405570722,-0.4570353902666171,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.179585066172209,0.3012407282704162,0.384260295248291,M1p40_branch_guided_0p175000,0.5904318274100159,0.7531501786866502,0.2373791684873807,0.2864279909027952,-0.3476226299955163,-0.4564339507401346,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.172770581061065,0.3019724390161237,0.3837397256456705,M1p40_branch_guided_0p175000,0.5918659804716022,0.7521298622655141,0.2379020764838924,0.2860380658830501,-0.3484895240661005,-0.4558320395776991,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.165969667176979,0.302701794231896,0.3832188128564571,M1p40_branch_guided_0p175000,0.5932955166945161,0.7511088731986558,0.2384229836856385,0.2856482722987034,-0.3493536313410171,-0.4552296642639536,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.159182278755109,0.3034288015062208,0.3826975632324187,M1p40_branch_guided_0p175000,0.5947204509521926,0.7500872239355406,0.2389418947400941,0.2852586183653541,-0.3502149603633351,-0.4546268322234328,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.1524083702291374,0.304153468403855,0.3821759830754476,M1p40_branch_guided_0p175000,0.5961407980715557,0.7490649268278772,0.2394588142727948,0.2848691122899103,-0.3510735196468688,-0.4540235508211525,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.1456478962301855,0.3048758024657104,0.3816540786380547,M1p40_branch_guided_0p175000,0.5975565728327924,0.748041994130587,0.2399737468873061,0.2844797622711099,-0.3519293176760344,-0.4534198273632037,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.13890081158574,0.3055958112087636,0.3811318561238444,M1p40_branch_guided_0p175000,0.5989677899691765,0.7470184380027349,0.2404866971652127,0.284090576500027,-0.3527823629057385,-0.4528156690973275,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.132167071318575,0.3063135021518805,0.3806093216690457,M1p40_branch_guided_0p175000,0.6003744642176856,0.7459942704713296,0.240997669685482,0.2837015631456147,-0.3536326637893878,-0.4522110831877556,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.125446630645704,0.3070288827974307,0.3800864813559966,M1p40_branch_guided_0p175000,0.6017766102829643,0.7449695034577533,0.2415066690107765,0.283312730365506,-0.3544802287593266,-0.4516060767335711,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.118739444977296,0.3077419605973689,0.3795633412384623,M1p40_branch_guided_0p175000,0.603174242770843,0.7439441488273858,0.2420136996621578,0.2829240863261412,-0.3553250661898027,-0.4510006568029671,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.112045469915644,0.3084527429826601,0.3790399073206747,M1p40_branch_guided_0p175000,0.6045673762460136,0.7429182183485225,0.2425187661411409,0.2825356391863337,-0.3561671844286459,-0.4503948304046565,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.105364661254121,0.3091612373632324,0.3785161855577267,M1p40_branch_guided_0p175000,0.6059560252319355,0.7418917236931444,0.2430218729297191,0.2821473970977153,-0.3570065917972012,-0.4497886044883477,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.098696974976129,0.309867451127828,0.3779921818560447,M1p40_branch_guided_0p175000,0.6073402042105428,0.7408646764378476,0.243523024490311,0.2817593682052441,-0.3578432965901408,-0.4491819859453172,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.092042367254082,0.3105713916439259,0.377467902073802,M1p40_branch_guided_0p175000,0.6087199276220949,0.7398370880646519,0.2440222252657634,0.281371560647666,-0.3586773070753666,-0.4485749816089143,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.085400794448378,0.3112730662576309,0.376943352021362,M1p40_branch_guided_0p175000,0.6100952098649566,0.7388089699618693,0.2445194796793273,0.2809839825579976,-0.3595086314938689,-0.4479675982550986,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
0.175,1.4,-4.078772213106381,0.311972482293547,0.3764185374617307,M1p40_branch_guided_0p175000,0.611466065295352,0.7377803334249922,0.2450147921346256,0.2805966420640202,-0.3603372780595694,-0.4473598426029899,assets/classic_supersonic/shooting/supersonic_reference_core_local_modal_fields_M140_branch_guided.csv,supersonic_reference_core_local_modal_fields_M140_branch_guided,shooting,0.3121554515116973,0.0438821492820227,0.0076793761243539,True,True,validated,assets/classic_supersonic/shooting/supersonic_shooting_modal_surface_core_M140_branch_guided_relaxed_summary.csv
