point_id,Mach,eta,alpha,ci_seed,ci_final,ci_blumen,pinn_blumen_abs,gep_blumen_abs,pinn_blumen_rel,gep_blumen_rel,inside_blumen_support
P008_M0850_eta0111,0.85,0.11125,0.0586045740002433,0.4997390167770555,0.5006614271132673,0.07978837572781611,0.4199506410492394,0.4208730513854512,5.263306054528877,5.2748667653191115,True
P006_M0850_eta0136,0.85,0.1362499999999999,0.0717741411913092,0.4825787816019662,0.4819924107315808,0.07926293892233309,0.4033158426796331,0.4027294718092477,5.088328141287164,5.0809303475848635,True
P007_M0850_eta0185,0.85,0.185,0.0974547972138878,0.4472041547425622,0.4472763780404739,0.07807341594161504,0.36913073880094716,0.36920296209885883,4.727995238186977,4.728920307201066,True
P008_M0850_eta0234,0.85,0.23375,0.1231354532364664,0.413225886358656,0.4139309777403328,0.07736131049285305,0.33586457586580293,0.3365696672474797,4.341505769823166,4.350620033493013,True
P006_M0850_eta0269,0.85,0.26875,0.1415728473039587,0.3909156640113321,0.3907444038398473,0.07610944824444146,0.3148062157668906,0.3146349555954059,4.136230429050338,4.133980246248662,True
P007_M0850_eta0325,0.85,0.325,0.171204373483857,0.3548005722888748,0.3546558933213019,0.07420410902027981,0.280596463268595,0.2804517843010221,3.781414088428831,3.7794643450860015,True
P006_M0850_eta0375,0.85,0.375,0.1975435078659889,0.3240609619572662,0.3236660711545425,0.07103452899085835,0.2530264329664078,0.2526315421636841,3.5620202816994895,3.556461142949171,True
P008_M0850_eta0381,0.85,0.38125,0.2008358996637554,0.319088270417694,0.3198584885186347,0.0707525515643077,0.2483357188533863,0.24910593695432698,3.5099189126440407,3.520804994967738,True
P007_M0850_eta0450,0.85,0.45,0.2370522094391866,0.2790209468074011,0.2788641059462384,0.0655960599377795,0.21342488686962158,0.2132680460084589,3.2536235723923608,3.2512325619976594,True
P008_M0850_eta0525,0.85,0.525,0.2765609110123844,0.2348538953926253,0.2358383899119333,0.059168265770971,0.1756856296216543,0.17667012414096228,2.969254334776342,2.9858932290633367,True
P006_M0850_eta0562,0.85,0.5625,0.2963152617989833,0.2150111249774991,0.2149294607886435,0.05564329318425479,0.15936783179324432,0.1592861676043887,2.8640977676414763,2.8626301300488346,True
P007_M0850_eta0600,0.85,0.6000000000000001,0.3160696125855822,0.1944579611450412,0.1944021682132744,0.05215105637372905,0.14230690477131216,0.14225111183954536,2.7287444333150437,2.7276746001103818,True
P008_M0850_eta0638,0.85,0.6375000000000001,0.3358239633721811,0.1737756092037907,0.1742487827355562,0.04849345393285144,0.12528215527093928,0.12575532880270474,2.5834859163551567,2.5932433886197774,True
P006_M0850_eta0669,0.85,0.6687500000000001,0.3522859223610135,0.1579219332548514,0.1577388665423437,0.0453718400812836,0.1125500931735678,0.1123670264610601,2.4806155750336427,2.4765807659498646,True
P007_M0850_eta0725,0.85,0.7250000000000001,0.3819174485409118,0.1288492417887235,0.128683224655889,0.039901466320904216,0.08894777546781929,0.08878175833498478,2.2291856332412503,2.225024955748866,True
P008_M0850_eta0781,0.85,0.78125,0.4115489747208102,0.0997220246943205,0.1005115588355001,0.033140995229616714,0.06658102946470379,0.0673705636058834,2.0090232355244155,2.032846724701772,True
P006_M0850_eta0815,0.85,0.8150000000000001,0.4293278904287492,0.084059769892115,0.0840531673504883,0.029160666610093918,0.05489910328202108,0.05489250074039438,1.8826422597286525,1.8824158402947286,True
P007_M0850_eta0860,0.85,0.8600000000000001,0.4530331113726679,0.0629537292296469,0.0626467355021743,0.021705681031419843,0.041248048198227055,0.040941054470754454,1.9003342092108906,1.8861907355724354,True
P008_M0850_eta0905,0.85,0.905,0.4767383323165865,0.0410069272774442,0.0418430076703567,0.015305540592423695,0.025701386685020505,0.02653746707793301,1.6792210983872597,1.7338470939777955,True
P006_M0850_eta0928,0.85,0.9275,0.4885909427885458,0.0315853348306756,0.0316874725262984,0.012120216290517695,0.0194651185401579,0.019567256235780706,1.6060042224977886,1.6144312747198444,True
P007_M0850_eta0950,0.85,0.95,0.5004435532605052,0.0219817730244755,0.0215376686765314,0.008550770197377211,0.01343100282709829,0.012986898479154189,1.5707360292781578,1.5187986788766323,True
P008_M0850_eta0972,0.85,0.9725,0.5122961637324646,0.0111693669738506,0.0103026777231242,0.004427080611612466,0.006742286362238133,0.0058755971115117345,1.522964444006906,1.32719451642686,True
P006_M0860_eta0025,0.86,0.025,0.012757350822173,0.5611182274820989,0.5618199052762979,0.07749686322194005,0.4836213642601589,0.48432304205435783,6.240528250480742,6.24958252397036,True
P007_M0860_eta0040,0.86,0.04,0.0204117613154769,0.5496020042073709,0.549790081482232,0.07748185457391396,0.47212014963345694,0.472308226908318,6.093299550323451,6.095726922201619,True
P008_M0860_eta0055,0.86,0.055,0.0280661718087807,0.5373428383351448,0.5381698915772859,0.07746684592588786,0.459875992409257,0.460703045651398,5.93642334230592,5.947099564272312,True
P003_M0885_eta0025,0.885,0.025,0.0116397755562553,0.5461717342415104,0.5475023601887704,0.06470493689893203,0.4814667973425784,0.4827974232898384,7.440959228422107,7.461523748086787,True
P004_M0885_eta0040,0.885,0.04,0.0186236408900085,0.5349770164555028,0.5365246382195686,0.06469124304533644,0.4702857734101663,0.4718333951742322,7.2696975861259014,7.293620789502613,True
P005_M0885_eta0055,0.885,0.055,0.0256075062237618,0.5240542267876924,0.5256986127139959,0.06467754919174083,0.4593766775959516,0.461021063522255,7.102567789544705,7.127992159312157,True
P003_M0915_eta0059,0.915,0.05875,0.0237029130264087,0.5060758901196551,0.5076404161119228,0.04920338297903529,0.4568725071406199,0.45843703313288753,9.285388107059333,9.317185229483503,True
P004_M0915_eta0085,0.915,0.0849999999999999,0.0342935762935276,0.4892354082183007,0.4897785304970656,0.048959162895355804,0.4402762453229449,0.4408193676017098,8.992724125287463,9.00381749875722,True
P005_M0915_eta0111,0.915,0.11125,0.0448842395606464,0.4727396737841441,0.4734568290877081,0.04758185496308023,0.42515781882106385,0.4258749741246278,8.935293068144418,8.950365101467213,True
P003_M0915_eta0136,0.915,0.1362499999999999,0.054970585529331,0.4580423149671231,0.4578958785497544,0.046352982982403854,0.41168933198471924,0.4115428955673505,8.881614633970838,8.878455475531686,True
P004_M0915_eta0185,0.915,0.185,0.0746389601682659,0.4284107663397705,0.428719083043005,0.04377557925281496,0.38463518708695554,0.38494350379019004,8.786524214005047,8.79356733504415,True
P005_M0915_eta0234,0.915,0.23375,0.0943073348072009,0.3996468525462036,0.400365895349055,0.04398944911395647,0.3556574034322471,0.3563764462350985,8.085061545346978,8.101407346836528,True
P003_M0915_eta0269,0.915,0.26875,0.1084282191633593,0.3796122304972427,0.3804248364645663,0.04228398157413737,0.3373282489231053,0.33814085489042894,7.977684133923406,7.9969019544093705,True
P004_M0915_eta0325,0.915,0.325,0.1311224975928997,0.3480025412443527,0.3489993474477129,0.04180436676401558,0.30619817448033715,0.3071949806836973,7.3245499975831905,7.348394544947994,True
P003_M0915_eta0375,0.915,0.375,0.1512951895302688,0.3206994584381918,0.3216021854803186,0.040499530024315986,0.2801999284138758,0.2811026554560026,6.918597036697545,6.940886851951816,True
P005_M0915_eta0381,0.915,0.38125,0.15381677602244,0.3166270437462281,0.3182074795064146,0.040346128769318215,0.2762809149769099,0.2778613507370964,6.8477676397793985,6.886939570479932,True
P004_M0915_eta0450,0.915,0.45,0.1815542274363226,0.2802658806651266,0.2812151030993983,0.03873615445650488,0.2415297262086217,0.2424789486428934,6.235253075516951,6.2597578940150695,True
P005_M0915_eta0525,0.915,0.525,0.2118132653423764,0.2390169403453315,0.2413635506908879,0.03491607462984269,0.2041008657154888,0.20644747606104522,5.845469969898742,5.912677133660237,True
P003_M0915_eta0562,0.915,0.5625,0.2269427842954033,0.2201042214863612,0.2215258416913091,0.03364015603126771,0.18646406545509348,0.18788568566004138,5.542901325480764,5.585160945312091,True
P004_M0915_eta0600,0.915,0.6000000000000001,0.2420723032484302,0.2005366683753552,0.2016859973564261,0.030337788483293028,0.17019887989206217,0.17134820887313307,5.6101281075840586,5.64801250979432,True
P005_M0915_eta0638,0.915,0.6375000000000001,0.2572018222014571,0.1799557459769571,0.181800214794562,0.027316421810637766,0.15263932416631934,0.15448379298392423,5.587822783834645,5.655345127368182,True
P003_M0915_eta0669,0.915,0.6687500000000001,0.2698097546623129,0.163924890489295,0.1651662198054877,0.025340109850819595,0.1385847806384754,0.1398261099546681,5.468988944970696,5.517975682735472,True
P004_M0915_eta0725,0.915,0.7250000000000001,0.2925040330918532,0.1345042428141258,0.1350423111929558,0.021222929395376545,0.11328131341874925,0.11381938179757925,5.3376850720441915,5.363038234598048,True
P005_M0915_eta0781,0.915,0.78125,0.3151983115213935,0.1033996352385526,0.1047638826723005,0.01676551284966248,0.08663412238889012,0.08799836982263802,5.167400673378997,5.248772919249505,True
P003_M0915_eta0815,0.915,0.8150000000000001,0.3288148785791177,0.0863066214842958,0.0866943327269616,0.014348252535819513,0.07195836894847629,0.07234608019114208,5.015131199345477,5.042152694938609,True
P004_M0915_eta0860,0.915,0.8600000000000001,0.34697030132275,0.0635286090689481,0.0631392244791719,0.011214075302428855,0.05231453376651924,0.05192514917674305,4.66507780228553,4.6303549580674375,True
P005_M0915_eta0905,0.915,0.905,0.3651257240663823,0.039370749902978,0.0408095429153272,0.007981631628014362,0.03138911827496364,0.03282791128731284,3.932669376120093,4.112932394936853,True
P003_M0915_eta0928,0.915,0.9275,0.3742034354381984,0.0296176055817069,0.0303281459145535,0.006338252845185576,0.023279352736521323,0.023989893069367923,3.672834344910034,3.7849378457014726,True
P004_M0915_eta0950,0.915,0.95,0.3832811468100145,0.0206406172456379,0.0201483998487538,0.004694874062356791,0.015945743183281107,0.01545352578639701,3.3964155313841298,3.2915740829562226,True
P005_M0915_eta0972,0.915,0.9725,0.3923588581818307,0.0090291400607875,0.0088528476037699,0.002662494363116996,0.006366645697670504,0.006190353240652903,2.3912334936240156,2.325020224045028,True
P000_M0920_eta0025,0.92,0.025,0.0097979589711327,0.525247033144742,0.5265097553183962,0.04628718098872829,0.47895985215601367,0.48022257432966786,10.347570146314343,10.37485031647553,True
P001_M0920_eta0040,0.92,0.04,0.0156767343538123,0.5151446064291725,0.5169663776138188,0.04627382013558584,0.46887078629358664,0.47069255747823296,10.132528175105476,10.171897545935643,True
P002_M0920_eta0055,0.92,0.055,0.0215555097364919,0.5060410572348543,0.5075273811824399,0.04617349321924439,0.45986756401560985,0.4613538879631955,9.95955757196088,9.991747554653509,True
P006_M0930_eta0025,0.93,0.025,0.0091889879747445,0.5189440067694508,0.5206129176828208,0.040356746831901893,0.47858725993754897,0.48025617085091893,11.85891573300024,11.90026968356324,True
P007_M0930_eta0040,0.93,0.04,0.0147023807595912,0.5099870786155356,0.511570083778073,0.04034421639375452,0.4696428622217811,0.4712258673843185,11.640896867053392,11.680134341567397,True
P008_M0930_eta0055,0.93,0.055,0.020215773544438,0.5006248708923224,0.5026172621932418,0.04021908323935039,0.460405787652972,0.46239817895389135,11.447446101966605,11.496984558352153,True
P003_M0950_eta0025,0.95,0.025,0.0078062474979979,0.5074447079499105,0.5090564247312276,0.02880850921593489,0.47863619873397556,0.48024791551529267,16.614403582856237,16.670349441395338,True
P004_M0950_eta0040,0.95,0.04,0.0124899959967968,0.4994650397963786,0.5012025252578339,0.028485608177306367,0.4709794316190722,0.47271691708052754,16.533943340352742,16.59493854363717,True
P005_M0950_eta0055,0.95,0.055,0.0171737444955955,0.491549025466614,0.4934093105476195,0.028474963294354554,0.46307406217225944,0.46493434725326493,16.262499002555995,16.32782955493547,True
P006_M0980_eta0025,0.98,0.025,0.0049749371855331,0.4910960314820868,0.4929502189773816,0.011552772538066485,0.47954325894402033,0.48139744643931515,41.50893280066938,41.66942998774592,True
P007_M0980_eta0040,0.98,0.04,0.0079598994968529,0.485946719247764,0.4877695482660702,0.01129862159366816,0.4746480976540958,0.47647092667240204,42.00938085404086,42.17071283628264,True
P008_M0980_eta0055,0.98,0.055,0.0109448618081728,0.4805296228897897,0.4825917274902619,0.011044470649269828,0.46948515224051984,0.4715472568409921,42.508615138703675,42.695324367779186,True
P006_M0980_eta0059,0.98,0.05875,0.0116911023860027,0.4794526120024023,0.4813020981025758,0.010980932913170252,0.46847167908923204,0.47032116518940553,42.662284051235666,42.830711097899005,True
P007_M0980_eta0085,0.98,0.0849999999999999,0.0169147864308125,0.4704225712336202,0.4708281584700737,0.01068009728995632,0.45974247394366385,0.46014806118011736,43.04665598655273,43.08463197360998,True
P008_M0980_eta0111,0.98,0.11125,0.0221384704756223,0.4612826086581281,0.46191998249666,0.010373198650483851,0.45090941000764423,0.45154678384617614,43.46869516343562,43.530139454633314,True
P006_M0980_eta0136,0.98,0.1362499999999999,0.0271134076611554,0.4533995080027225,0.45756039469629,0.010035028869644455,0.443364479133078,0.44752536582664554,44.181684466722075,44.596320712179626,True
P007_M0980_eta0185,0.98,0.185,0.0368145351729449,0.4365430899469664,0.4390474748163999,0.009598389916702638,0.42694470003026375,0.42944908489969724,44.48086645108217,44.74178363523151,True
P008_M0980_eta0234,0.98,0.23375,0.0465156626847345,0.4205461384597422,0.4209404908388884,0.009126326122602146,0.41141981233714003,0.41181416471628624,45.08055123279266,45.12376165217155,True
P006_M0980_eta0269,0.98,0.26875,0.0534805747444808,0.4096273730530395,0.4091227327598786,0.008787408526837695,0.4008399645262018,0.4003353242330409,45.6152645347025,45.55783687652322,True
P007_M0980_eta0325,0.98,0.325,0.0646741834119303,0.390487762180262,0.3907653516161896,0.00791118632732857,0.3825765758529334,0.382854165288861,48.35893885236312,48.3940270710502,True
P006_M0980_eta0375,0.98,0.375,0.0746240577829965,0.3754027830343006,0.3746201249461459,0.007308604048002216,0.36809417898629837,0.3673115208981437,50.36449868794244,50.25741146813763,True
P008_M0980_eta0381,0.98,0.38125,0.0758677920793798,0.3727725266167158,0.3726069762303207,0.007148903680356951,0.3656236229363588,0.3654580725499637,51.14401302412049,51.12085557316056,True
P007_M0980_eta0450,0.98,0.45,0.0895488693395959,0.3500275123458319,0.350511742713289,0.006359509417151435,0.3436680029286805,0.3441522332961376,54.04001792997061,54.11616065351956,True
P008_M0980_eta0525,0.98,0.525,0.1044736808961952,0.3268952396100803,0.3264498932120476,0.004220020142811104,0.32267521946726924,0.3222298730692365,76.462957177338,76.35742535925145,True
P006_M0980_eta0562,0.98,0.5625,0.1119360866744948,0.3153564699620814,0.3143972546232281,0.003409498001674509,0.3119469719604069,0.3109877566215536,91.49351951730142,91.2121832800072,True
P007_M0980_eta0600,0.98,0.6000000000000001,0.1193984924527945,0.3016502186598864,0.3023035115075237,0.0029513844806604225,0.298698834179226,0.2993521270268633,101.20634439074743,101.42769570973626,True
P008_M0980_eta0638,0.98,0.6375000000000001,0.1268608982310942,0.291070585416046,0.290144805487135,0.002533248129722079,0.28853733728632397,0.28761155735741295,113.90014815405358,113.53469641719093,True
P006_M0980_eta0669,0.98,0.6687500000000001,0.1330795697130105,0.2815514568009923,0.2799429545222534,0.002518786103019949,0.27903267069797233,0.2774241684192334,110.7806138692843,110.1420116962731,True
P007_M0980_eta0725,0.98,0.7250000000000001,0.14427317838046,0.2604384648432147,0.2613549657176548,0.002492754454956116,0.2579457103882586,0.2588622112626987,103.47818649984104,103.84585242562765,True
P008_M0980_eta0781,0.98,0.78125,0.1554667870479095,0.2437802975156087,0.2423543822522134,0.002357090682141514,0.24142320683346719,0.23999729157007188,102.42423368036238,101.81928654184168,True
P006_M0980_eta0815,0.98,0.8150000000000001,0.1621829522483792,0.2324547464388245,0.2306760485121127,0.002342165870584916,0.23011258056823958,0.2283338826415278,98.24777290891566,97.48834850219438,True
P007_M0980_eta0860,0.98,0.8600000000000001,0.1711378391823388,0.213379397051972,0.2146585880541236,0.0022933542689251413,0.21108604278304688,0.21236523378519848,92.04249236293508,92.60027404520048,True
P008_M0980_eta0905,0.98,0.905,0.1800927261162984,0.2008682317553738,0.1979413611199019,0.001017887940763861,0.19985034381460995,0.19692347317913805,196.33825670892102,193.4628216848304,True
P006_M0980_eta0928,0.98,0.9275,0.1845701695832781,0.1733089736811119,0.1891530197599251,0.0003801547766832344,0.17292881890442866,0.18877286498324186,172.92881890442865,188.77286498324185,True
P007_M0980_eta0950,0.98,0.95,0.1890476130502579,0.2026026342145678,0.1801225267848635,0.0,0.2026026342145678,0.1801225267848635,202.60263421456781,180.1225267848635,True
P008_M0980_eta0972,0.98,0.9725,0.1935250565172377,0.0221039321772877,0.0228980815674651,0.0,0.0221039321772877,0.0228980815674651,22.1039321772877,22.8980815674651,True
