stage,dataset,source_id,chart,Mach,alpha,n_xi,xi_boundary,mapping_scale,cr_pred,ci_pred,r_kappa_abs_median,r_kappa_abs_p90,r_kappa_abs_p95,r_kappa_abs_max,r_q_abs_median,r_q_abs_p90,r_q_abs_p95,r_q_abs_max,r_logamp_abs_median,r_logamp_abs_p90,r_logamp_abs_p95,r_logamp_abs_max,r_kappa_normalized_rms,r_q_normalized_rms,r_logamp_normalized_rms,bc_kappa_rmse,bc_q_rmse,bc_kappa_max_abs,bc_q_max_abs,reference_ci
joint,T401,229,C20,1.5,0.05,256,0.9850000143051147,3.0,0.2883138954639435,0.05823952704668045,0.008656044956296682,0.022476371377706528,0.028094023000448942,0.05405759811401367,0.00811068806797266,0.020358150824904442,0.023586805909872055,0.03920525684952736,0.004436089191585779,0.013633526396006346,0.016387532465159893,0.02671133726835251,0.013033020256917025,0.011644502587388717,0.0075537336931859895,0.0002757172868667008,0.0006174633848533,0.0003740685060620308,0.0007087532430887222,0.0578781158051297
joint,T401,230,C20,1.5,0.065,256,0.9850000143051147,3.0,0.31559938192367554,0.05269718915224075,0.005740875843912363,0.015889004804193974,0.01856376091018319,0.034773990511894226,0.004373462637886405,0.010589635465294123,0.013765119016170502,0.02262650430202484,0.0033176185097545385,0.00774158863350749,0.009141793008893728,0.012969059869647026,0.00886274289395539,0.006266518680769134,0.0046788416621581915,0.00022738090010683632,0.00051765779887342,0.0003203265368938446,0.0007319226861000061,0.0586404622091123
joint,T401,231,C20,1.5,0.075,256,0.9850000143051147,3.0,0.32156145572662354,0.05430398881435394,0.004308298928663135,0.017292680218815804,0.020127316005527973,0.030347386375069618,0.004890194861218333,0.012977823615074158,0.01593583170324564,0.03231969103217125,0.002553220489062369,0.006936789024621248,0.009616367286071181,0.016344532370567322,0.00842302691926721,0.007968699889574786,0.004449374038753659,0.00041084146073240487,0.0008025916609312118,0.0005077589303255081,0.0008236318826675415,0.0581127147885543
joint,T401,232,C20,1.5,0.09,256,0.9850000143051147,3.0,0.31848379969596863,0.06032675877213478,0.004562220070511103,0.01150850486010313,0.014598618494346738,0.02889028564095497,0.004222180461511016,0.01089031808078289,0.01403928967192769,0.025079790502786636,0.002327687107026577,0.006079590413719416,0.007107046199962497,0.013446521013975143,0.006909418270453507,0.006492670218099623,0.003865257769518857,0.00022379394750592974,0.0007896446375421657,0.00030795857310295105,0.0010717995464801788,0.0562632320216114
joint,T401,233,C20,1.5,0.1,256,0.9850000143051147,3.0,0.32033076882362366,0.05908187851309776,0.004751796135678887,0.013436459470540285,0.017590936738997698,0.026168223470449448,0.0043851458467543125,0.013029474299401045,0.014663862297311425,0.024314619600772858,0.0028841093881055713,0.006501076044514775,0.00856546126306057,0.0148441968485713,0.007496934190560085,0.006962868337592212,0.004196228547078257,0.00038933140760966735,0.001503569562907749,0.0005435124039649963,0.002123424783349037,0.0545024471140046
joint,T401,234,C20,1.5,0.115,256,0.9850000143051147,3.0,0.341047078371048,0.04909209907054901,0.005095099797472358,0.013115623965859413,0.016595131251960993,0.029843535274267197,0.004607259063050151,0.01418521348387003,0.01656065694987774,0.02776278927922249,0.0028972331201657653,0.007110980339348316,0.009468644624575973,0.013510376214981079,0.008093188394815617,0.007859822463741083,0.004456767522896321,0.0004215157880772153,0.0006717209591894128,0.0005933018401265144,0.0007524639368057251,0.0512712829522548
joint,T401,235,C20,1.55,0.055,256,0.9850000143051147,3.0,0.32245415449142456,0.047634873539209366,0.006397471530362964,0.017139612697064877,0.021319407504051924,0.04085955768823624,0.005887082777917385,0.015434358268976212,0.018480037339031696,0.024802755564451218,0.0033501023426651955,0.009020513389259577,0.010795080568641424,0.022577742114663124,0.009977452819520935,0.00905710237189037,0.005585144761369241,0.0003557860710991101,0.0005206959969273057,0.0004624919965863228,0.0007322635501623154,0.0500136695789316
joint,T401,236,C20,1.55,0.065,256,0.9850000143051147,3.0,0.33561086654663086,0.04639044776558876,0.004567764699459076,0.01314412197098136,0.016622552648186684,0.03132202848792076,0.004218416986986995,0.011638957541435957,0.015341544291004539,0.022352393716573715,0.002968210377730429,0.007557588163763285,0.0089219871442765,0.018439458683133125,0.007818780643175007,0.006987736170153192,0.004850121302164431,0.00029527771648688603,0.0004108470296253272,0.00041011441498994827,0.0005333423614501953,0.0507775752636187
joint,T401,237,C20,1.55,0.075,256,0.9850000143051147,3.0,0.3426547050476074,0.047541793435811996,0.003980978624895215,0.011487264651805162,0.016015244647860527,0.03583722189068794,0.004177214344963431,0.0111732161603868,0.01426546717993915,0.02491794526576996,0.0024745363043621182,0.007260389160364866,0.00903981295414269,0.013537372462451458,0.007468155556258109,0.006575515461782191,0.0043903799367110445,0.0006044736689156241,0.0002222494399828481,0.0007657110691070557,0.0002983659505844116,0.0507066573395572
joint,T401,238,C20,1.55,0.09,256,0.9850000143051147,3.0,0.3449064791202545,0.05078629404306412,0.004264601739123464,0.011472467333078384,0.015156680019572377,0.02778773568570614,0.00384832255076617,0.010564267169684172,0.01287288055755198,0.024197541177272797,0.0027109889779239893,0.007269376190379262,0.008738102624192834,0.018857317045331,0.006801651223327198,0.006015155581076932,0.004359468847838259,0.0006422589408812674,0.0004598525809603421,0.0008426755666732788,0.0005934946238994598,0.0494574826476193
joint,T401,239,C20,1.55,0.1,256,0.9850000143051147,3.0,0.3467494249343872,0.049487434327602386,0.005174279911443591,0.012556042522192001,0.013908501714468002,0.031053245067596436,0.004369202069938183,0.012205122970044613,0.014427231159061193,0.02604728192090988,0.0023796759778633714,0.007297612726688385,0.009273267583921552,0.01311551034450531,0.007086160838008709,0.006874507844442764,0.0043361671956513685,0.000311552332214983,0.001125803543080798,0.0003682570531964302,0.0015901122242212296,0.0480504120008845
joint,T401,240,C20,1.55,0.115,256,0.9850000143051147,3.0,0.3617762327194214,0.043218400329351425,0.004202020354568958,0.01172649534419179,0.014572136336937547,0.019087975844740868,0.0045539995189756155,0.013756525702774525,0.017582658678293228,0.023135490715503693,0.003076920285820961,0.0077113735023885965,0.009489496937021613,0.01744290441274643,0.00657974627367244,0.007236184348883357,0.004681875022267956,0.0005555448094493578,0.0003294380260566361,0.0006651543080806732,0.0004649348556995392,0.0452945808224513
joint,T401,241,C20,1.6,0.05,256,0.9850000143051147,3.0,0.33691200613975525,0.04150891676545143,0.006659581558778882,0.023292928002774715,0.033679560758173466,0.05263202264904976,0.007817551493644714,0.027812286280095577,0.03132528532296419,0.04767925664782524,0.004668059526011348,0.012548966333270073,0.015428141690790653,0.03295097500085831,0.013804595663036948,0.014188628921016333,0.007803073985774137,0.0006738526925042219,0.0005162296311586016,0.0009362204000353813,0.0006647557020187378,0.0421909590288649
joint,T401,242,C20,1.6,0.06,256,0.9850000143051147,3.0,0.34894099831581116,0.04067204147577286,0.005833892151713371,0.01686340756714344,0.020247525069862604,0.03282897546887398,0.00539466249756515,0.012349751777946949,0.01617611665278673,0.024876266717910767,0.003295706119388342,0.007659013383090496,0.00917221955023706,0.021140001714229584,0.009223079720347726,0.007443748591850144,0.005054375269665719,0.0005011754186388001,0.00028111188418590896,0.0006880909204483032,0.00028961896896362305,0.0437857312429802
joint,T401,243,C20,1.6,0.07,256,0.9850000143051147,3.0,0.35498932003974915,0.040637653321027756,0.004588251933455467,0.014324552845209837,0.01765509694814682,0.03295765072107315,0.005488410126417875,0.012759367004036903,0.015235399827361107,0.02331738919019699,0.0029006479308009148,0.00807778351008892,0.010692207142710686,0.020594904199242592,0.007903080129249744,0.007586710259199129,0.004991217783026366,0.00033776460204520097,0.0005732630337978687,0.0003880225121974945,0.0008102934807538986,0.0444157003676643
joint,T401,244,C20,1.6,0.08,256,0.9850000143051147,3.0,0.36303237080574036,0.04164283350110054,0.004234656924381852,0.01165740005671978,0.017264626920223236,0.03543569892644882,0.004754761233925819,0.012315172236412764,0.01560856751166284,0.025201162323355675,0.0033080537104979157,0.009056440088897943,0.010787501465529203,0.01601828634738922,0.00757055793830656,0.007181590347714472,0.005251769730807715,0.0007010856323232467,8.143298768883885e-05,0.0008356496691703796,8.146092295646667e-05,0.0443109431210614
