task_index,role,Mach,alpha,sweep,setting,reference_setting,level,accepted,residual_norm,abs_error_cr,abs_error_ci,abs_error_omega_i,complex_c_error
37,peak_growth,1.7,0.14,matching,matching_y0p5,strict_L40_y1,0.5,True,5.199798113763836e-13,0.0,0.0,0.0,0.0
37,peak_growth,1.7,0.14,matching,strict_L40_y1,strict_L40_y1,40.0,True,3.588984070009364e-11,0.0,0.0,0.0,0.0
37,peak_growth,1.7,0.14,matching,matching_y1p5,strict_L40_y1,1.5,True,7.596331739701985e-11,0.0,0.0,0.0,0.0
38,near_neutral,1.7,0.24,box,box_L20,box_L50,20.0,True,3.5610141106653263e-10,7.389305833882531e-11,6.01491900015759e-10,1.4435800000040314e-10,6.060137703511636e-10
38,near_neutral,1.7,0.24,box,box_L30,box_L50,30.0,True,9.803041250346039e-11,6.340816760541657e-11,5.865285000305337e-10,1.407667999905101e-10,5.89945995042889e-10
38,near_neutral,1.7,0.24,box,strict_L40_y1,box_L50,40.0,True,1.0259231141811606e-10,2.6199820091221682e-11,5.458100009285427e-12,1.3100000142811374e-12,2.6762313586903224e-11
38,near_neutral,1.7,0.24,box,box_L50,box_L50,50.0,True,1.0418495926182163e-10,0.0,0.0,0.0,0.0
38,near_neutral,1.7,0.24,integration,accuracy_coarse,strict_L40_y1,0.5,True,8.253948343665943e-11,3.6570583378248145e-07,3.7881370259997167e-07,9.091528860001932e-08,5.265363977352751e-07
38,near_neutral,1.7,0.24,integration,accuracy_nominal,strict_L40_y1,0.25,True,1.1319269842061315e-10,6.368456595406968e-09,3.374721000695344e-10,8.099330001164542e-11,6.37739185136901e-09
38,near_neutral,1.7,0.24,integration,strict_L40_y1,strict_L40_y1,40.0,True,1.0259231141811606e-10,0.0,0.0,0.0,0.0
38,near_neutral,1.7,0.24,matching,matching_y0p5,strict_L40_y1,0.5,True,1.9870273326286303e-12,3.6570583378248145e-07,3.7881370259997167e-07,9.091528860001932e-08,5.265363977352751e-07
38,near_neutral,1.7,0.24,matching,strict_L40_y1,strict_L40_y1,40.0,True,1.0259231141811606e-10,0.0,0.0,0.0,0.0
38,near_neutral,1.7,0.24,matching,matching_y1p5,strict_L40_y1,1.5,True,2.3366658279456026e-10,9.259815136886118e-13,9.218999261900729e-13,2.211999843276108e-13,1.3066526843818577e-12
39,low_alpha,1.75,0.05,box,box_L20,box_L50,20.0,True,5.017992201936176e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,box,box_L30,box_L50,30.0,True,5.0179796957785374e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,box,strict_L40_y1,box_L50,40.0,True,5.0251451021895935e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,box,box_L50,box_L50,50.0,True,5.0251451021895935e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,integration,accuracy_coarse,strict_L40_y1,0.5,True,2.8374986554222707e-12,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,integration,accuracy_nominal,strict_L40_y1,0.25,True,4.845355258494431e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,integration,strict_L40_y1,strict_L40_y1,40.0,True,5.0251451021895935e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,matching,matching_y0p5,strict_L40_y1,0.5,True,1.604475689914917e-12,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,matching,strict_L40_y1,strict_L40_y1,40.0,True,5.0251451021895935e-11,0.0,0.0,0.0,0.0
39,low_alpha,1.75,0.05,matching,matching_y1p5,strict_L40_y1,1.5,True,9.906348505657567e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,box,box_L20,box_L50,20.0,True,3.939660724892568e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,box,box_L30,box_L50,30.0,True,3.9396951150968215e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,box,strict_L40_y1,box_L50,40.0,True,3.9350611309891806e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,box,box_L50,box_L50,50.0,True,3.9351252884870396e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,integration,accuracy_coarse,strict_L40_y1,0.5,True,7.494609694023326e-14,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,integration,accuracy_nominal,strict_L40_y1,0.25,True,3.589730532410655e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,integration,strict_L40_y1,strict_L40_y1,40.0,True,3.9350611309891806e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,matching,matching_y0p5,strict_L40_y1,0.5,True,3.324992716112072e-13,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,matching,strict_L40_y1,strict_L40_y1,40.0,True,3.9350611309891806e-11,0.0,0.0,0.0,0.0
40,peak_growth,1.75,0.135,matching,matching_y1p5,strict_L40_y1,1.5,True,8.543227180230186e-11,0.0,0.0,0.0,0.0
41,near_neutral,1.75,0.235,box,box_L20,box_L50,20.0,True,3.7115837850972934e-10,4.8994078793995754e-09,1.9504990900009013e-08,4.583672860825169e-09,2.0110914140788257e-08
41,near_neutral,1.75,0.235,box,box_L30,box_L50,30.0,True,1.5478567073130522e-10,5.356002197309806e-09,2.0177148200015756e-08,4.7416298262783715e-09,2.0875920794613743e-08
41,near_neutral,1.75,0.235,box,strict_L40_y1,box_L50,40.0,True,9.77792507190346e-11,8.786010252670451e-10,1.318540500009702e-09,3.0985701259314807e-10,1.5844522118909545e-09
41,near_neutral,1.75,0.235,box,box_L50,box_L50,50.0,True,5.442054901590573e-10,0.0,0.0,0.0,0.0
41,near_neutral,1.75,0.235,integration,accuracy_coarse,strict_L40_y1,0.5,True,1.303284366797553e-10,1.0512085184599673e-05,7.013442869199994e-06,1.648159074246934e-06,1.2636942502354444e-05
41,near_neutral,1.75,0.235,integration,accuracy_nominal,strict_L40_y1,0.25,False,6.230001712074467e-08,2.1523965143543933e-07,8.335606343999851e-07,1.958867490802388e-07,8.609015267563155e-07
41,near_neutral,1.75,0.235,integration,strict_L40_y1,strict_L40_y1,40.0,True,9.77792507190346e-11,0.0,0.0,0.0,0.0
41,near_neutral,1.75,0.235,matching,matching_y0p5,strict_L40_y1,0.5,False,1.2280403640064648e-08,1.0512775044324574e-05,7.013325746799999e-06,1.6481315504766837e-06,1.2637451371352585e-05
41,near_neutral,1.75,0.235,matching,strict_L40_y1,strict_L40_y1,40.0,True,9.77792507190346e-11,0.0,0.0,0.0,0.0
41,near_neutral,1.75,0.235,matching,matching_y1p5,strict_L40_y1,1.5,True,2.7900204474250274e-10,8.994871514289571e-11,2.6049619999599614e-10,6.121662831731984e-11,2.7558853671408725e-10
42,low_alpha,1.8,0.05,box,box_L20,box_L50,20.0,True,2.8195608265845203e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,box,box_L30,box_L50,30.0,True,2.8195739737421573e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,box,strict_L40_y1,box_L50,40.0,True,2.823679079473906e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,box,box_L50,box_L50,50.0,True,2.823679079473906e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,integration,accuracy_coarse,strict_L40_y1,0.5,True,2.7127432007188355e-12,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,integration,accuracy_nominal,strict_L40_y1,0.25,True,2.6143045818878462e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,integration,strict_L40_y1,strict_L40_y1,40.0,True,2.823679079473906e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,matching,matching_y0p5,strict_L40_y1,0.5,True,5.178729858038733e-13,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,matching,strict_L40_y1,strict_L40_y1,40.0,True,2.823679079473906e-11,0.0,0.0,0.0,0.0
42,low_alpha,1.8,0.05,matching,matching_y1p5,strict_L40_y1,1.5,True,5.7557805082578454e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,box,box_L20,box_L50,20.0,True,3.6648243693714863e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,box,box_L30,box_L50,30.0,True,3.664867562516134e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,box,strict_L40_y1,box_L50,40.0,True,3.6569491688064046e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,box,box_L50,box_L50,50.0,True,3.65698779476904e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,integration,accuracy_coarse,strict_L40_y1,0.5,True,1.043600459828336e-13,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,integration,accuracy_nominal,strict_L40_y1,0.25,True,3.237121849343329e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,integration,strict_L40_y1,strict_L40_y1,40.0,True,3.6569491688064046e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,matching,matching_y0p5,strict_L40_y1,0.5,True,2.0078263381977345e-13,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,matching,strict_L40_y1,strict_L40_y1,40.0,True,3.6569491688064046e-11,0.0,0.0,0.0,0.0
43,peak_growth,1.8,0.135,matching,matching_y1p5,strict_L40_y1,1.5,True,8.196763938447452e-11,0.0,0.0,0.0,0.0
44,near_neutral,1.8,0.225,box,box_L20,box_L50,20.0,True,1.1535939555481193e-12,3.281269700394773e-11,5.508770002660146e-11,1.2394799975886522e-11,6.411963645322475e-11
44,near_neutral,1.8,0.225,box,box_L30,box_L50,30.0,True,8.713251834916101e-13,3.3057723225482505e-11,5.6289300044004564e-11,1.2665099980053995e-11,6.527862103550119e-11
44,near_neutral,1.8,0.225,box,strict_L40_y1,box_L50,40.0,True,1.0499023800447306e-12,1.966371510064846e-12,1.9790000801295227e-12,4.452999926261858e-13,2.7898132971127944e-12
44,near_neutral,1.8,0.225,box,box_L50,box_L50,50.0,True,1.9064426881777465e-12,0.0,0.0,0.0,0.0
44,near_neutral,1.8,0.225,integration,accuracy_coarse,strict_L40_y1,0.5,True,2.9391408887191007e-12,3.887882732422909e-08,2.2681585800082144e-08,5.103356800031152e-09,4.501130467464491e-08
44,near_neutral,1.8,0.225,integration,accuracy_nominal,strict_L40_y1,0.25,True,1.9229528001424665e-12,4.193623226456111e-11,4.242000002131763e-11,9.544500010217477e-12,5.964984474712239e-11
44,near_neutral,1.8,0.225,integration,strict_L40_y1,strict_L40_y1,40.0,True,1.0499023800447306e-12,0.0,0.0,0.0,0.0
44,near_neutral,1.8,0.225,matching,matching_y0p5,strict_L40_y1,0.5,True,1.522501305955136e-10,3.887882732422909e-08,2.2681585800082144e-08,5.103356800031152e-09,4.501130467464491e-08
44,near_neutral,1.8,0.225,matching,strict_L40_y1,strict_L40_y1,40.0,True,1.0499023800447306e-12,0.0,0.0,0.0,0.0
44,near_neutral,1.8,0.225,matching,matching_y1p5,strict_L40_y1,1.5,True,1.5365574394804697e-12,3.694822225952521e-13,8.770002953017997e-14,1.970000768417024e-14,3.797478215783757e-13
45,low_alpha,1.85,0.05,box,box_L20,box_L50,20.0,True,2.2900952506640965e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,box,box_L30,box_L50,30.0,True,2.2900609164768267e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,box,strict_L40_y1,box_L50,40.0,True,2.2944741847889063e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,box,box_L50,box_L50,50.0,True,2.294472861950142e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,integration,accuracy_coarse,strict_L40_y1,0.5,True,2.5731141810483625e-12,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,integration,accuracy_nominal,strict_L40_y1,0.25,True,1.9578961408177588e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,integration,strict_L40_y1,strict_L40_y1,40.0,True,2.2944741847889063e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,matching,matching_y0p5,strict_L40_y1,0.5,True,2.0817129343406446e-13,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,matching,strict_L40_y1,strict_L40_y1,40.0,True,2.2944741847889063e-11,0.0,0.0,0.0,0.0
45,low_alpha,1.85,0.05,matching,matching_y1p5,strict_L40_y1,1.5,True,4.826878063436883e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,box,box_L20,box_L50,20.0,True,5.165267631847781e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,box,box_L30,box_L50,30.0,True,5.165116897409441e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,box,strict_L40_y1,box_L50,40.0,True,5.159603407845004e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,box,box_L50,box_L50,50.0,True,5.159572096254576e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,integration,accuracy_coarse,strict_L40_y1,0.5,True,1.1701197705374138e-13,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,integration,accuracy_nominal,strict_L40_y1,0.25,True,4.8730417784629955e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,integration,strict_L40_y1,strict_L40_y1,40.0,True,5.159603407845004e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,matching,matching_y0p5,strict_L40_y1,0.5,True,3.777613248396664e-13,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,matching,strict_L40_y1,strict_L40_y1,40.0,True,5.159603407845004e-11,0.0,0.0,0.0,0.0
46,peak_growth,1.85,0.13,matching,matching_y1p5,strict_L40_y1,1.5,True,1.1877261397043723e-10,0.0,0.0,0.0,0.0
47,near_neutral,1.85,0.22,box,box_L20,box_L50,20.0,True,2.5938012912807415e-11,1.2679968186546375e-11,7.263580004395614e-11,1.597989999330661e-11,7.373425961679827e-11
47,near_neutral,1.85,0.22,box,box_L30,box_L50,30.0,True,1.0218564438324297e-12,7.433387239075273e-12,7.06719000811637e-11,1.5547899990045466e-11,7.106175277129063e-11
47,near_neutral,1.85,0.22,box,strict_L40_y1,box_L50,40.0,True,2.1454192076658853e-12,5.593747687271389e-12,2.337099914637153e-12,5.14099993045164e-13,6.062346839290127e-12
47,near_neutral,1.85,0.22,box,box_L50,box_L50,50.0,True,3.468403206031853e-12,0.0,0.0,0.0,0.0
47,near_neutral,1.85,0.22,integration,accuracy_coarse,strict_L40_y1,0.5,True,1.301808367524289e-11,8.294418629706257e-08,4.52965420999615e-08,9.965239299979806e-09,9.450669165035567e-08
47,near_neutral,1.85,0.22,integration,accuracy_nominal,strict_L40_y1,0.25,True,3.1091692740075496e-11,2.6905522254594416e-09,3.1555069993603746e-10,6.942109999916526e-11,2.7089930827070927e-09
47,near_neutral,1.85,0.22,integration,strict_L40_y1,strict_L40_y1,40.0,True,2.1454192076658853e-12,0.0,0.0,0.0,0.0
47,near_neutral,1.85,0.22,matching,matching_y0p5,strict_L40_y1,0.5,True,7.371675878413885e-10,8.294418629706257e-08,4.52965420999615e-08,9.965239299979806e-09,9.450669165035567e-08
47,near_neutral,1.85,0.22,matching,strict_L40_y1,strict_L40_y1,40.0,True,2.1454192076658853e-12,0.0,0.0,0.0,0.0
47,near_neutral,1.85,0.22,matching,matching_y1p5,strict_L40_y1,1.5,True,1.759310254129695e-12,2.4591439995447217e-13,5.780001043759198e-14,1.2699991882789141e-14,2.526157819922458e-13
48,low_alpha,1.9,0.05,box,box_L20,box_L50,20.0,True,1.3001711532021668e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,box,box_L30,box_L50,30.0,True,1.3001770234007104e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,box,strict_L40_y1,box_L50,40.0,True,1.3024303073137182e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,box,box_L50,box_L50,50.0,True,1.3024553406683688e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,integration,accuracy_coarse,strict_L40_y1,0.5,True,2.43076164456006e-12,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,integration,accuracy_nominal,strict_L40_y1,0.25,True,1.1284620294277749e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,integration,strict_L40_y1,strict_L40_y1,40.0,True,1.3024303073137182e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,matching,matching_y0p5,strict_L40_y1,0.5,True,5.839887583162031e-14,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,matching,strict_L40_y1,strict_L40_y1,40.0,True,1.3024303073137182e-11,0.0,0.0,0.0,0.0
48,low_alpha,1.9,0.05,matching,matching_y1p5,strict_L40_y1,1.5,True,2.836301643809496e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,box,box_L20,box_L50,20.0,True,3.0815470485589844e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,box,box_L30,box_L50,30.0,True,3.0814391256133404e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,box,strict_L40_y1,box_L50,40.0,True,3.0836413271854916e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,box,box_L50,box_L50,50.0,True,3.083707980344945e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,integration,accuracy_coarse,strict_L40_y1,0.5,True,1.558990461351062e-13,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,integration,accuracy_nominal,strict_L40_y1,0.25,True,2.881997764673283e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,integration,strict_L40_y1,strict_L40_y1,40.0,True,3.0836413271854916e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,matching,matching_y0p5,strict_L40_y1,0.5,True,4.467226409124857e-13,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,matching,strict_L40_y1,strict_L40_y1,40.0,True,3.0836413271854916e-11,0.0,0.0,0.0,0.0
49,peak_growth,1.9,0.13,matching,matching_y1p5,strict_L40_y1,1.5,True,7.340057629020038e-11,0.0,0.0,0.0,0.0
50,near_neutral,1.9,0.215,box,box_L20,box_L50,20.0,True,1.4581801713630676e-11,1.119018211426237e-10,2.65529600043668e-10,5.708890001357436e-11,2.881457722653345e-10
50,near_neutral,1.9,0.215,box,box_L30,box_L50,30.0,True,1.194295107281575e-11,1.003352956274739e-10,2.646857000070113e-10,5.690750000679652e-11,2.8306481826050754e-10
50,near_neutral,1.9,0.215,box,strict_L40_y1,box_L50,40.0,True,1.288580221930717e-11,3.1097346919750635e-13,1.7346000937695782e-12,3.7299999785904425e-13,1.7622548010574866e-12
50,near_neutral,1.9,0.215,box,box_L50,box_L50,50.0,True,1.1530846053389676e-11,0.0,0.0,0.0,0.0
50,near_neutral,1.9,0.215,integration,accuracy_coarse,strict_L40_y1,0.5,True,4.894923856755042e-11,9.433542469405864e-08,1.5614170709990147e-07,3.3570467000004767e-08,1.824264373611452e-07
50,near_neutral,1.9,0.215,integration,accuracy_nominal,strict_L40_y1,0.25,True,1.2345239710243268e-11,1.330959231715667e-09,5.271204999183696e-10,1.1333090000308077e-10,1.4315406029600943e-09
50,near_neutral,1.9,0.215,integration,strict_L40_y1,strict_L40_y1,40.0,True,1.288580221930717e-11,0.0,0.0,0.0,0.0
50,near_neutral,1.9,0.215,matching,matching_y0p5,strict_L40_y1,0.5,True,2.566227798199013e-09,9.433542469405864e-08,1.5614170709990147e-07,3.3570467000004767e-08,1.824264373611452e-07
50,near_neutral,1.9,0.215,matching,strict_L40_y1,strict_L40_y1,40.0,True,1.288580221930717e-11,0.0,0.0,0.0,0.0
50,near_neutral,1.9,0.215,matching,matching_y1p5,strict_L40_y1,1.5,True,3.2594895608059915e-11,7.636113963371827e-13,2.821000811420449e-13,6.070000730350189e-14,8.140533277349649e-13
