task_index,role,Mach,alpha,reference_cr,reference_ci,reference_omega_i,audit_setting,audit_sweep,audit_level,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,error
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,matching_y0p5,matching,0.5,0.2163108523694062,0.0839300841651743,0.0134288134664279,-1.828147008775538e-11,-1.6216927974099793e-12,1.8353256825388405e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,matching_y1p5,matching,1.5,0.2163108523694062,0.0839300841651743,0.0134288134664279,-1.215066589010938e-10,-7.238342911164429e-11,1.414327718998224e-10,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,box_L20,box,20.0,0.2866288465062597,0.0008986735597118,0.0002920689069063,-4.092173822023426e-11,7.085963079863679e-11,8.182711003013914e-11,True,linear_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,box_L30,box,30.0,0.2866288465096968,0.0008986735440262,0.0002920689018085,-8.039853505170669e-11,2.084366973454082e-10,2.2340497138318517e-10,True,linear_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,strict_L40_y1,shared_reference,40.0,0.2866288464749647,0.0008986732474635,0.0002920688054256,-1.8136922519396137e-11,4.520804498982234e-11,4.8710525456787873e-11,True,linear_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,box_L50,box_reference,50.0,0.2866288464771564,0.0008986732498213,0.0002920688061919,7.030070969804569e-13,7.64589157232435e-11,7.646214758004419e-11,True,linear_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,accuracy_coarse,integration,0.5,0.2866288204509615,0.0008989707890822,0.0002921655064517,3.9906827842273166e-12,7.85176960883989e-12,8.807714520500197e-12,True,linear_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,accuracy_nominal,integration,0.25,0.2866288510808083,0.0008986684396999,0.0002920672429024,-5.821093607139005e-12,-4.0045298891136505e-12,7.065507088375128e-12,True,linear_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,matching_y0p5,matching,0.5,0.2866288464775102,0.000898673246648,0.0002920688051606,-2.626104195213585e-12,7.123747785783319e-12,7.592378135971044e-12,True,linear_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
8,near_neutral,1.2,0.325,0.2866288204509615,0.0008989707890822,0.0002921655064517,matching_y1p5,matching,1.5,0.2866288464751153,0.000898673247345,0.0002920688053871,-4.290784394456182e-11,9.806006327035474e-11,1.0703671837531664e-10,True,linear_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.08989707890822,0.2866288204509615,0.0008989707890822,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,box_L20,box,20.0,0.1201816977923283,0.124879699478062,0.0062439849739031,2.0019671857773866e-10,-1.3256975898989776e-10,2.401113640124804e-10,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,box_L30,box,30.0,0.1201816977923283,0.124879699478062,0.0062439849739031,2.0019666306658743e-10,-1.3256979888853768e-10,2.401113397579216e-10,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,strict_L40_y1,shared_reference,40.0,0.1201816977923283,0.124879699478062,0.0062439849739031,2.0021948682336088e-10,-1.3267443914333208e-10,2.4018815479912345e-10,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,box_L50,box_reference,50.0,0.1201816977923283,0.124879699478062,0.0062439849739031,2.0021948682336088e-10,-1.3267443914333208e-10,2.4018815479912345e-10,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,accuracy_coarse,integration,0.5,0.1201816977923283,0.124879699478062,0.0062439849739031,2.5662100569534546e-10,-1.0126685601186124e-10,2.7587917045441757e-10,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,accuracy_nominal,integration,0.25,0.1201816977923283,0.124879699478062,0.0062439849739031,2.0048811048833934e-10,-1.3170309287602322e-10,2.3987744187458506e-10,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,matching_y0p5,matching,0.5,0.1201816977923283,0.124879699478062,0.0062439849739031,4.5360510486647237e-11,-5.835113382063328e-11,7.390825887384094e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
9,low_alpha,1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,matching_y1p5,matching,1.5,0.1201816977923283,0.124879699478062,0.0062439849739031,3.159992857659777e-10,-1.7197303303628786e-10,3.5976419040297516e-10,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0012487969947806,0.2,0.1201816977923283,0.124879699478062,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,box_L20,box,20.0,0.2464222279528879,0.0743731035158428,0.0118996965625348,-2.855004427315677e-11,-3.2792671356141057e-11,4.3479470128683556e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,box_L30,box,30.0,0.2464222279528879,0.0743731035158428,0.0118996965625348,-2.8549884678596985e-11,-3.279260023247854e-11,4.347931169151989e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,strict_L40_y1,shared_reference,40.0,0.2464222279528879,0.0743731035158428,0.0118996965625348,-2.8508320704112574e-11,-3.2777851613485787e-11,4.344090130009076e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,box_L50,box_reference,50.0,0.2464222279528879,0.0743731035158428,0.0118996965625348,-2.8508320704112574e-11,-3.2777851613485787e-11,4.344090130009076e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,accuracy_coarse,integration,0.5,0.2464222279528879,0.0743731035158428,0.0118996965625348,2.8470281687731364e-14,4.2413988987632926e-15,2.8784481999806804e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,accuracy_nominal,integration,0.25,0.2464222279528879,0.0743731035158428,0.0118996965625348,-2.5562538197299037e-11,-3.010516315404832e-11,3.9493850250643335e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,matching_y0p5,matching,0.5,0.2464222279528879,0.0743731035158428,0.0118996965625348,-7.249570735390343e-12,-3.6427668607258434e-12,8.113323995073197e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
10,peak_growth,1.25,0.16,0.2464222279528879,0.0743731035158428,0.0118996965625348,matching_y1p5,matching,1.5,0.2464222279528879,0.0743731035158428,0.0118996965625348,-4.3728541621046446e-11,-5.956436385790019e-11,7.389248130966993e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0007437310351584,0.2,0.2464222279528879,0.0743731035158428,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,box_L20,box,20.0,0.3091559044353019,0.0007611268063649,0.0002397549440049,-2.8102201121704692e-11,7.366420052613322e-11,7.884255289524245e-11,True,linear_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,box_L30,box,30.0,0.3091559044152491,0.000761126836651,0.000239754953545,-1.4967881101224378e-10,3.4392038376256437e-10,3.75079960586311e-10,True,linear_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,strict_L40_y1,shared_reference,40.0,0.3091559040666194,0.0007611268794574,0.000239754967029,9.585943150369758e-12,1.7630035886034845e-12,9.746716766970796e-12,True,linear_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,box_L50,box_reference,50.0,0.3091559040322113,0.0007611268890424,0.0002397549700483,7.496364640147135e-13,3.379068672006852e-12,3.4612223156449562e-12,True,linear_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,accuracy_coarse,integration,0.5,0.3091557589953352,0.0007606930795383,0.0002396183200545,-1.2313067232483375e-11,4.235236239404777e-12,1.302109253001542e-11,True,linear_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,accuracy_nominal,integration,0.25,0.3091559082592023,0.0007611278607018,0.000239755276121,-1.0176928744165537e-11,-1.883887766921874e-12,1.0349826654692368e-11,True,linear_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,6,31,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,matching_y0p5,matching,0.5,0.3091559042818679,0.0007611259287009,0.0002397546675408,8.420923680585446e-12,-1.0566998556553464e-11,1.3511972991700648e-11,True,linear_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
11,near_neutral,1.25,0.315,0.3091557589953352,0.0007606930795383,0.0002396183200545,matching_y1p5,matching,1.5,0.3091559042364018,0.0007611260416039,0.0002397547031052,5.624689602967692e-11,-1.0359403265769451e-10,1.1787890784723432e-10,True,linear_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,9,34,0,False,False,1e-12,0.07606930795383,0.3091557589953352,0.0007606930795383,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,box_L20,box,20.0,0.1615554191173152,0.1092546527199461,0.0054627326359973,2.591288295050731e-12,-5.541506142847652e-11,5.547561453602738e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,box_L30,box,30.0,0.1615554191173152,0.1092546527199461,0.0054627326359973,2.5913333978611064e-12,-5.5415028468730476e-11,5.547558371904778e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,strict_L40_y1,shared_reference,40.0,0.1615554191173152,0.1092546527199461,0.0054627326359973,2.419136072018269e-12,-5.552889918714055e-11,5.5581569465701106e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,box_L50,box_reference,50.0,0.1615554191173152,0.1092546527199461,0.0054627326359973,2.419136072018269e-12,-5.552889918714055e-11,5.5581569465701106e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,accuracy_coarse,integration,0.5,0.1615554191173152,0.1092546527199461,0.0054627326359973,4.777951125023439e-11,-2.1196579214066705e-11,5.2270227335352946e-11,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,accuracy_nominal,integration,0.25,0.1615554191173152,0.1092546527199461,0.0054627326359973,6.6792751884925394e-12,-5.4345342462291946e-11,5.475425978302879e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,matching_y0p5,matching,0.5,0.1615554191173152,0.1092546527199461,0.0054627326359973,-4.534160373548257e-12,-1.4471884628164398e-11,1.5165554885461868e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
12,low_alpha,1.3,0.05,0.1615554191173152,0.1092546527199461,0.0054627326359973,matching_y1p5,matching,1.5,0.1615554191173152,0.1092546527199461,0.0054627326359973,1.0945138892437534e-11,-8.467505863141156e-11,8.537951522237482e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0010925465271994,0.2,0.1615554191173152,0.1092546527199461,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,box_L20,box,20.0,0.2710116736171365,0.0677588912197648,0.0105026281390635,-1.7768057858358333e-11,-2.602330677337061e-11,3.1510575613259207e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,box_L30,box,30.0,0.2710116736171365,0.0677588912197648,0.0105026281390635,-1.776775254702656e-11,-2.6023327590052322e-11,3.151042064827995e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,strict_L40_y1,shared_reference,40.0,0.2710116736171365,0.0677588912197648,0.0105026281390635,-1.7769161142489054e-11,-2.600589188439528e-11,3.149681730604855e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,box_L50,box_reference,50.0,0.2710116736171365,0.0677588912197648,0.0105026281390635,-1.7769161142489054e-11,-2.600589188439528e-11,3.149681730604855e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,accuracy_coarse,integration,0.5,0.2710116736171365,0.0677588912197648,0.0105026281390635,3.6803893266323946e-14,4.314257284754319e-15,3.705589528641861e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,accuracy_nominal,integration,0.25,0.2710116736171365,0.0677588912197648,0.0105026281390635,-1.5951309717543438e-11,-2.364581620784012e-11,2.8523129313593035e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,matching_y0p5,matching,0.5,0.2710116736171365,0.0677588912197648,0.0105026281390635,-4.371364381583476e-12,-2.682969623378495e-12,5.129049868791337e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
13,peak_growth,1.3,0.155,0.2710116736171365,0.0677588912197648,0.0105026281390635,matching_y1p5,matching,1.5,0.2710116736171365,0.0677588912197648,0.0105026281390635,-2.7044949613141966e-11,-4.7448704687536036e-11,5.461509751069197e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0006775889121976,0.2,0.2710116736171365,0.0677588912197648,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,box_L20,box,20.0,0.3301974844665489,0.0007667095342915,0.0002338464079589,2.3295532169953503e-12,-2.628066031939644e-12,3.5119153262925307e-12,True,linear_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,box_L30,box,30.0,0.3301974844599913,0.0007667095393476,0.000233846409501,8.128428485854045e-12,-6.874796684621515e-12,1.0645852671558367e-11,True,linear_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,strict_L40_y1,shared_reference,40.0,0.3301974842140128,0.0007667092696764,0.0002338463272513,-3.996733499711525e-12,-8.685305025093319e-12,9.5607741342753e-12,True,linear_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,box_L50,box_reference,50.0,0.3301974841968452,0.000766709282334,0.0002338463311118,-3.222287714432781e-11,-1.9495115076298766e-11,3.766129741918851e-11,True,linear_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,accuracy_coarse,integration,0.5,0.3301975224894724,0.0007663018022479,0.0002337220496856,2.7249175138521764e-12,-9.88692808179259e-12,1.025556055766028e-11,True,linear_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,accuracy_nominal,integration,0.25,0.3301974873816239,0.0007667017527275,0.0002338440345819,3.0133673334376e-11,1.6937099617773954e-11,3.4567377859555416e-11,True,linear_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,matching_y0p5,matching,0.5,0.3301974842157948,0.0007667092700381,0.0002338463273616,3.724277830574607e-13,-1.085692598106966e-12,1.1477939149417672e-12,True,linear_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
14,near_neutral,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,matching_y1p5,matching,1.5,0.3301974842140374,0.0007667092695696,0.0002338463272187,-3.8150579917406446e-11,-1.6056635133900737e-11,4.139181416485187e-11,True,linear_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1e-12,0.07663018022479,0.3301975224894724,0.0007663018022479,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,box_L20,box,20.0,0.1965550968817506,0.0943334435104852,0.0047166721755242,-1.2885702921350271e-11,-4.5134208870312165e-11,4.693759846995008e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,box_L30,box,30.0,0.1965550968817506,0.0943334435104852,0.0047166721755242,-1.2885694247732891e-11,-4.513419325780088e-11,4.6937581076133175e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,strict_L40_y1,shared_reference,40.0,0.1965550968817506,0.0943334435104852,0.0047166721755242,-1.2977025704019596e-11,-4.531026769061253e-11,4.7131980165464624e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,box_L50,box_reference,50.0,0.1965550968817506,0.0943334435104852,0.0047166721755242,-1.2977025704019596e-11,-4.531026769061253e-11,4.7131980165464624e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
15,low_alpha,1.35,0.05,0.1965550968817506,0.0943334435104853,0.0047166721755242,accuracy_coarse,integration,0.5,0.1965550968817506,0.0943334435104852,0.0047166721755242,2.0730197072826858e-11,-1.0257334912000536e-11,2.3129072401961655e-11,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009433344351048,0.2,0.1965550968817506,0.0943334435104853,
