Mach,alpha_neutral,cr_neutral,dalpha_neutral_dMach
1.43,0.2834019761715308,0.38023752691985874,-0.18059490566249947
1.431,0.28322143062941535,0.380581382387284,-0.18049289795211765
1.432,0.283040996936859,0.38092494324578774,-0.18037120654430078
1.433,0.2828606947775592,0.38126823344071664,-0.18022983143904878
1.434,0.28268054383521346,0.3816112769174171,-0.1800687726363617
1.435,0.28250056379351896,0.3819540976212359,-0.17988803013623952
1.436,0.2823207743361734,0.38229671949751926,-0.17968760393868233
1.437,0.2821411951468741,0.3826391664916139,-0.17946749404368995
1.438,0.28196184590931855,0.38298146254886617,-0.1792277004512626
1.439,0.281782746307204,0.38332363161462285,-0.17896822316140007
1.44,0.28160391602422813,0.38366569763423014,-0.1786890621741025
1.441,0.2814253747440883,0.38400768455303486,-0.17839021748936978
1.442,0.28124714215048197,0.3843496163163833,-0.17807168910720206
1.443,0.2810692379271064,0.38469151686962216,-0.17773347702759917
1.444,0.2808916817576593,0.3850334101580979,-0.17737558125056127
1.445,0.2807144933258377,0.3853753201271569,-0.17699800177608818
1.446,0.2805376923153395,0.38571727072214596,-0.17660073860418013
1.447,0.2803612984098619,0.3860592858884113,-0.1761837917348369
1.448,0.2801853312931023,0.38640138957129966,-0.17574716116805866
1.449,0.2800098106487582,0.3867436057161575,-0.17529084690384522
1.45,0.2798347561605271,0.3870859582683313,-0.17481484894219684
1.451,0.2796598719140681,0.38742834771752455,-0.17495068723532523
1.452,0.2794848606995374,0.38777065238098823,-0.17506878508574153
1.453,0.27930974025737754,0.38811286294539055,-0.17516914249344584
1.454,0.2791345283280314,0.3884549700973995,-0.17525175945843807
1.455,0.27895924265194155,0.38879696452368306,-0.1753166359807183
1.456,0.27878390096955086,0.38913883691090934,-0.17536377206028644
1.457,0.27860852102130185,0.38948057794574653,-0.1753931676971426
1.458,0.27843312054763747,0.38982217831486243,-0.17540482289128673
1.459,0.27825771728900023,0.39016362870492544,-0.1753987376427188
1.46,0.27808232898583296,0.39050491980260327,-0.17537491195143884
1.461,0.2779069733785783,0.3908460422945642,-0.17533334581744683
1.462,0.2777316682076789,0.39118698686747616,-0.17527403924074283
1.463,0.27755643121357765,0.39152774420800734,-0.17519699222132676
1.464,0.2773812801367172,0.39186830500282566,-0.17510220475919866
1.465,0.27720623271754014,0.3922086599385993,-0.1749896768543585
1.466,0.2770313066964894,0.39254879970199624,-0.17485940850680634
1.467,0.27685651981400744,0.3928887149796846,-0.17471139971654212
1.468,0.2766818898105372,0.39322839645833235,-0.1745456504835659
1.469,0.27650743442652126,0.39356783482460767,-0.17436216080787761
1.47,0.2763331714024023,0.3939070207651785,-0.17416093068947733
1.471,0.2761591184786231,0.39424594496671295,-0.17394196012836496
1.472,0.2759852933956265,0.39458459811587904,-0.1737052491245406
1.473,0.275811713893855,0.3949229708993449,-0.17345079767800417
1.474,0.2756383977137514,0.3952610540037786,-0.17317860578875574
1.475,0.27546536259575843,0.39559883811584806,-0.17288867345679523
1.476,0.27529262628031875,0.39593631392222145,-0.1725810006821227
1.477,0.27512020650787505,0.3962734721095669,-0.17225558746473812
1.478,0.2749481210188701,0.3966103033645523,-0.17191243380464158
1.479,0.27477638755374667,0.39694679837384583,-0.1715515397018329
1.48,0.2746050238529474,0.39728294782411544,-0.17117290515631228
1.4809999999999999,0.27443404765691504,0.39761874240202927,-0.17077653016807964
1.482,0.27426347670609214,0.39795417279425543,-0.17036241473713487
1.483,0.2740933287409216,0.39828922968746194,-0.16993055886347805
1.484,0.2739236215018461,0.39862390376831663,-0.1694809625471093
1.4849999999999999,0.2737543727293083,0.3989581857234879,-0.16901362578802848
1.486,0.2735856001637509,0.39929206623964364,-0.16852854858623556
1.487,0.2734173215456167,0.399625536003452,-0.1680257309417306
1.488,0.27324955461534833,0.3999585857015809,-0.16750517285451372
1.4889999999999999,0.2730823171133886,0.40029120602069845,-0.1669668743245848
1.49,0.27291562678018016,0.4006233876474728,-0.16641083535194373
1.491,0.2727495013561656,0.40095512126857197,-0.16583705593659062
1.492,0.2725839585817878,0.40128639757066387,-0.1652455360785256
1.4929999999999999,0.2724190161974895,0.4016172072404167,-0.16463627577774856
1.494,0.27225469194371327,0.4019475409644986,-0.16400927503425933
1.495,0.2720910035609018,0.40227738942957747,-0.16336453384805807
1.496,0.271927968789498,0.4026067433223214,-0.16270205221914488
1.4969999999999999,0.2717656053699445,0.4029355933293984,-0.1620218301475197
1.498,0.27160393104268393,0.40326393013747674,-0.16132386763318235
1.499,0.271442963548159,0.40359174443322426,-0.16060816467613293
1.5,0.2712827206268125,0.4039190269033091,-0.15987472127637162
1.501,0.2711232277615338,0.40424582797643566,-0.1591148033049508
1.502,0.2709644834321548,0.40457220675326916,-0.158377649477076
1.5030000000000001,0.2708064648745318,0.4048981669284185,-0.15766325979274737
1.504,0.27064914932452144,0.4052237121964927,-0.156971634251965
1.505,0.2704925140179801,0.405548846252101,-0.1563027728547288
1.506,0.27033653619076414,0.4058735727898524,-0.15565667560103857
1.5070000000000001,0.2701811930787301,0.4061978955043559,-0.1550333424908945
1.508,0.2700264619177345,0.4065218180902207,-0.15443277352429674
1.509,0.2698723199436337,0.40684534424205565,-0.1538549687012451
1.51,0.26971874439228416,0.40716847765446995,-0.1532999280217395
1.5110000000000001,0.26956571249954236,0.4074912220220727,-0.15276765148578003
1.512,0.26941320150126474,0.4078135810394728,-0.15225813909336688
1.513,0.2692611886333077,0.4081355584012794,-0.15177139084449984
1.514,0.2691096511315279,0.4084571578021017,-0.1513074067391788
1.5150000000000001,0.26895856623178155,0.40877838293654856,-0.15086618677740396
1.516,0.2688079111699252,0.4090992374992291,-0.15044773095917535
1.517,0.2686576631818154,0.40941972518475234,-0.15005203928449287
1.518,0.2685077995033084,0.4097398496877275,-0.14967911175335646
1.5190000000000001,0.2683582973702608,0.4100596147027635,-0.1493289483657662
1.52,0.268209134018529,0.4103790239244694,-0.1490015491217222
1.521,0.26806028668396953,0.41069808104745426,-0.1486969140212243
1.522,0.2679117326024387,0.4110167897663273,-0.1484150430642725
1.5230000000000001,0.2677634490097931,0.4113351537756974,-0.14815593625086684
1.524,0.26761541314188914,0.41165317677017366,-0.1479195935810074
1.525,0.26746760223458327,0.41197086244436515,-0.14770601505469408
1.526,0.26731999352373187,0.412288214492881,-0.1475152006719269
1.5270000000000001,0.26717256424519154,0.4126052366103302,-0.14734715043270583
1.528,0.26702529163481864,0.4129219324913218,-0.14720186433703097
1.529,0.26687815292846967,0.41323830583046484,-0.14707934238490222
1.53,0.26673112536200094,0.41355436032236853,-0.14697958457631963
1.5310000000000001,0.2665841861712691,0.41387009966164184,-0.1469025909112832
1.532,0.2664373125921306,0.41418552754289367,-0.1468483613897929
1.533,0.2662904818604417,0.4145006476607333,-0.14681689601184875
1.534,0.266143671212059,0.4148154637097698,-0.14680819477745075
1.5350000000000001,0.265996857882839,0.41512997938461216,-0.1468222576865989
1.536,0.265850019108638,0.4154441983798693,-0.1468590847392932
1.537,0.2657031321253125,0.4157581243901505,-0.14691867593553362
1.538,0.2655561741687191,0.4160717611100647,-0.14700103127532024
1.5390000000000001,0.265409122474714,0.41638511223422103,-0.147106150758653
1.54,0.2652619542791539,0.41669818145722853,-0.1472340343855319
1.541,0.26511464681789515,0.4170109724736962,-0.1473846821559569
1.542,0.2649671773267941,0.4173234889782332,-0.14755809406992812
1.5430000000000001,0.2648195230417074,0.41763573466544857,-0.14775427012744544
1.544,0.2646716611984914,0.4179477132299512,-0.1479732103285089
1.545,0.26452356903300256,0.41825942836635044,-0.1482149146731185
1.546,0.26437522378109735,0.41857088376925516,-0.14847938316127432
1.5470000000000002,0.26422660267863207,0.41888208313327446,-0.1487666157929763
1.548,0.2640776829614635,0.4191930301530174,-0.1490766125682243
1.549,0.26392844186544784,0.41950372852309303,-0.1494093734870185
1.55,0.2637788566264416,0.4198141819381105,-0.1497648985493589
1.5510000000000002,0.2636291035173141,0.4201243645089905,-0.14974143333311743
1.552,0.2634793735325204,0.42043424831002046,-0.1497186498818388
1.553,0.26332966599029545,0.4207438339808597,-0.14969654819552308
1.554,0.2631799802088744,0.42105312216116747,-0.14967512827417023
1.5550000000000002,0.26303031550649214,0.421362113490603,-0.14965439011778026
1.556,0.2628806712013838,0.42167080860882533,-0.14963433372635312
1.557,0.2627310466117844,0.4219792081554938,-0.14961495909988887
1.558,0.26258144105592907,0.42228731277026765,-0.1495962662383875
1.5590000000000002,0.2624318538520527,0.42259512309280606,-0.149578255141849
1.56,0.2622822843183904,0.42290263976276815,-0.1495609258102734
1.561,0.2621327317731772,0.42320986341981315,-0.14954427824366065
1.562,0.261983195534648,0.4235167947036005,-0.14952831244201076
1.5630000000000002,0.26183367492103815,0.42382343425378927,-0.14951302840532374
1.564,0.2616841692505824,0.42412978271003854,-0.14949842613359962
1.565,0.26153467784151596,0.42443584071200763,-0.14948450562683835
1.566,0.26138520001207377,0.4247416088993558,-0.14947126688503998
1.5670000000000002,0.26123573508049086,0.4250470879117423,-0.14945870990820445
1.568,0.26108628236500236,0.4253522783888261,-0.1494468346963318
1.569,0.2609368411838433,0.42565718097026667,-0.14943564124942205
1.57,0.26078741085524854,0.4259617962957231,-0.14942512956747514
1.5710000000000002,0.2606379906974533,0.4262661250048547,-0.1494152996504911
1.572,0.2604885800286926,0.42657016773732054,-0.14940615149846997
1.573,0.2603391781672014,0.4268739251327799,-0.1493976851114117
1.574,0.26018978443121477,0.4271773978308921,-0.14938990048931627
1.5750000000000002,0.26004039813896773,0.4274805864713162,-0.14938279763218373
1.576,0.2598910186086954,0.4277834916937114,-0.14937637654001407
1.577,0.2597416451586327,0.42808611413773706,-0.1493706372128073
1.5779999999999998,0.25959227710701477,0.42838845444305224,-0.14936557965056335
1.579,0.2594429137720766,0.42869051324931634,-0.14936120385328233
1.58,0.25929355447205327,0.4289922911961884,-0.14935750982096416
1.581,0.2591441985251797,0.4292937889233277,-0.14935449755360883
1.5819999999999999,0.2589948452496911,0.42959500707039344,-0.1493521670512164
1.583,0.2588454939638223,0.42989594627704486,-0.14935051831378687
1.584,0.2586961439858085,0.43019660718294117,-0.14934955134132016
1.585,0.25854679463388464,0.4304969904277415,-0.14934926613381636
1.5859999999999999,0.2583974452262859,0.4307970966511051,-0.14934966269127542
1.587,0.25824809508124713,0.4310969264926914,-0.14935074101369739
1.588,0.25809874351700346,0.4313964805921593,-0.14935250110108217
1.589,0.25794938985179,0.43169575958916806,-0.14935494295342985
1.5899999999999999,0.25780003340384167,0.43199476412337706,-0.1493580665707404
1.591,0.2576506734913935,0.4322934948344454,-0.14936187195301384
1.592,0.2575013094326806,0.4325919523620324,-0.14936635910025012
1.593,0.2573519405459381,0.43289013734579707,-0.1493715280124493
1.5939999999999999,0.25720256614940074,0.43318805042539876,-0.14937737868961135
1.595,0.25705318556130385,0.4334856922404967,-0.14938391113173624
1.596,0.25690379809988223,0.4337830634307502,-0.14939112533882404
1.597,0.25675440308337116,0.43408016463581817,-0.1493990213108747
1.5979999999999999,0.2566049998300055,0.43437699649535993,-0.14940759904788825
1.599,0.2564555876580204,0.4346735596490349,-0.14941685854986464
1.6,0.2563061658856508,0.4349698547365022,-0.14942679981680393
1.601,0.2561561796566539,0.43526585646671984,-0.15053423023249246
1.6019999999999999,0.2560051202810751,0.43556154130414804,-0.15157309298065116
1.603,0.2558530563265818,0.43585691252169934,-0.15254338806128032
1.604,0.2557000563608416,0.43615197339228584,-0.15344511547437964
1.605,0.2555461889515222,0.43644672718881966,-0.15427827521994897
1.6059999999999999,0.25539152266629095,0.43674117718421335,-0.1550428672979885
1.607,0.25523612607281543,0.4370353266513792,-0.1557388917084984
1.608,0.255080067738763,0.43732917886322925,-0.15636634845147845
1.609,0.2549234162318016,0.4376227370926759,-0.1569252375269286
1.6099999999999999,0.2547662401195985,0.4379160046126315,-0.15741555893484893
1.611,0.2546086079698211,0.4382089846960084,-0.1578373126752396
1.612,0.25445058835013706,0.4385016806157187,-0.15819049874810043
1.613,0.2542922498282141,0.4387940956446747,-0.15847511715343138
1.6139999999999999,0.25413366097171947,0.43908623305578875,-0.15869116789123255
1.615,0.25397489034832077,0.4393780961219732,-0.1588386509615039
1.616,0.2538160065256856,0.4396696881161402,-0.1589175663642455
1.617,0.2536570780714814,0.43996101231120216,-0.15892791409945725
1.6179999999999999,0.2534981735533759,0.4402520719800711,-0.15886969416713922
1.619,0.2533393615390363,0.4405428703956597,-0.15874290656729137
1.62,0.2531807105961304,0.44083341083087996,-0.15854755129991369
1.621,0.2530222892923257,0.44112369655864414,-0.15828362836500628
1.6219999999999999,0.2528641661952896,0.44141373085186475,-0.15795113776256905
1.623,0.2527064098726897,0.4417035169834539,-0.15755007949260194
1.624,0.2525490888921935,0.44199305822632395,-0.15708045355510503
1.625,0.2523922718214687,0.44228235785338715,-0.1565422599500784
1.626,0.2522360272281826,0.4425714191375557,-0.15593549867752202
1.627,0.25208042368000283,0.442860245351742,-0.15526016973743567
1.6280000000000001,0.25192552974459687,0.4431488397688584,-0.15451627312981947
1.629,0.2517714139896324,0.44343720566181694,-0.15370380885467366
1.63,0.2516181449827768,0.44372534630353005,-0.15282277691199808
1.631,0.25146579129169755,0.4440132649669101,-0.15187317730179245
1.6320000000000001,0.2513144214840623,0.4443009649248693,-0.15085501002405702
1.633,0.2511641041275386,0.4445884494503198,-0.14976827507879203
1.634,0.2510149077897939,0.4448757218161741,-0.14861297246599728
1.635,0.2508669010384958,0.4451627852953443,-0.14738910218567242
1.6360000000000001,0.25072015244131174,0.44544964316074287,-0.14609666423781772
1.637,0.25057473056590934,0.44573629868528186,-0.14473565862243354
1.638,0.2504307039799561,0.4460227551418737,-0.14330608533951958
1.639,0.2502881412511195,0.44630901580343074,-0.14180794438907546
1.6400000000000001,0.25014711094706704,0.44659508394286507,-0.14024123577110156
1.641,0.25000768163546644,0.44688096283308915,-0.13860595948559817
1.642,0.2498699218839851,0.44716665574701514,-0.136902115532565
1.643,0.2497339002602905,0.4474521659575554,-0.1351297039120017
1.6440000000000001,0.2495996853320502,0.4477374967376222,-0.13328872462390848
1.645,0.24946734566693185,0.44802265136012775,-0.1313791776682859
1.646,0.24933694983260282,0.4483076330979844,-0.12940106304513357
1.647,0.24920856639673075,0.44859244522410446,-0.127354380754451
1.6480000000000001,0.2490822639269831,0.4488770910114003,-0.12523913079623855
1.649,0.24895811099102744,0.4491615737327838,-0.1230553131704968
1.65,0.2488361761565313,0.4494458966611677,-0.12080292787722528
1.651,0.24871651730959807,0.4497300927104273,-0.11853019288753755
1.6520000000000001,0.24859908491695948,0.45001418823023515,-0.11635001928804733
1.653,0.24848378641722527,0.45029817664719884,-0.11426240707875511
1.654,0.24837052924900527,0.45058205138792595,-0.11226735625966033
1.655,0.2482592208509092,0.45086580587902425,-0.11036486683076262
1.6560000000000001,0.24814976866154695,0.45114943354710135,-0.10855493879206242
1.657,0.24804208011952839,0.4514329278187649,-0.10683757214356011
1.658,0.24793606266346316,0.45171628212062237,-0.10521276688525527
1.659,0.24783162373196113,0.45199948987928174,-0.10368052301714757
1.6600000000000001,0.2477286707636321,0.45228254452135036,-0.10224084053923739
1.661,0.2476271111970859,0.452565439473436,-0.100893719451525
1.662,0.24752685247093234,0.45284816816214624,-0.0996391597540101
1.663,0.24742780202378115,0.4531307240140889,-0.09847716144669241
1.6640000000000001,0.2473298672942422,0.45341310045587147,-0.09740772452957225
1.665,0.24723295572092527,0.4536952909141015,-0.09643084900264981
1.666,0.24713697474244015,0.45397728881538685,-0.09554653486592482
1.667,0.2470418317973967,0.4542590875863351,-0.09475478211939717
1.6680000000000001,0.2469474343244046,0.45454068065355385,-0.094055590763067
1.669,0.24685368976207384,0.4548220614436508,-0.09344896079693449
1.67,0.24676050554901405,0.4551032233832335,-0.09293489222099943
1.671,0.24666778912383508,0.4553841598989097,-0.09251338503526178
1.6720000000000002,0.2465754479251468,0.455664864417287,-0.09218443923972164
1.673,0.2464833893915589,0.45594533036497303,-0.09194805483437907
1.674,0.24639152096168132,0.45622555116857544,-0.09180423181923396
1.675,0.24629975007412372,0.4565055202547019,-0.09175297019428631
1.6760000000000002,0.24620798416749598,0.45678523104996016,-0.09179426995953618
1.677,0.2461161306804079,0.4570646769809576,-0.09192813111498352
1.678,0.2460240970514693,0.45734385147430207,-0.09215455366062834
1.679,0.24593179071928994,0.45762274795660124,-0.09247353759647073
1.6800000000000002,0.2458391191224796,0.4579013598544626,-0.09288508292251062
1.681,0.2457459896996482,0.4581796805944938,-0.0933891896387479
1.682,0.2456523098894054,0.4584577036033026,-0.09398585774518264
1.683,0.24555798713036106,0.4587354223074967,-0.09467508724181503
1.6840000000000002,0.24546292886112503,0.4590128301336836,-0.09545687812864494
1.685,0.24536704252030703,0.45928992050847095,-0.09633123040567214
1.686,0.24527023554651695,0.4595666868584664,-0.09729814407289682
1.687,0.2451724153783645,0.45984312261027777,-0.09835761913031923
1.6880000000000002,0.24507348945445956,0.4601192211905125,-0.09950965557793914
1.689,0.24497336521341193,0.4603949760257783,-0.10075425341575628
1.69,0.24487195009383134,0.4606703805426827,-0.10209141264377092
1.691,0.24476915153432763,0.4609454281678337,-0.10352113326198333
1.6920000000000002,0.24466487697351064,0.4612201123278386,-0.10504341527039325
1.693,0.24455903384999012,0.46149442644930516,-0.10665825866900032
1.694,0.24445152960237593,0.46176836395884097,-0.10836566345780488
1.695,0.24434227166927777,0.4620419182830538,-0.11016562963680732
1.6960000000000002,0.24423116748930554,0.4623150828485513,-0.11205815720600724
1.697,0.24411812450106904,0.46258785108194084,-0.11404324616540425
1.698,0.24400305014317802,0.46286021640983027,-0.11612089651499873
1.699,0.2438858518542423,0.46313217225882747,-0.11829110825479118
1.7000000000000002,0.24376643707287168,0.46340371205553965,-0.12055388138478121
1.701,0.24364455692960466,0.463674902960033,-0.12319080241485977
1.702,0.24352008667351077,0.4639458157536992,-0.12573410703857507
1.703,0.2433931199209963,0.4642164492951348,-0.12818379525592763
1.704,0.24326375028846772,0.4644868024429359,-0.13053986706691634
1.705,0.24313207139233126,0.464756874055699,-0.1328023224715423
1.706,0.2429981768489934,0.4650266629920203,-0.13497116146980448
1.7069999999999999,0.24286216027486046,0.4652961681104963,-0.13704638406170336
1.708,0.2427241152863388,0.4655653882697233,-0.1390279902472394
1.709,0.24258413549983476,0.4658343223282978,-0.14091598002641215
1.71,0.24244231453175477,0.46610296914481586,-0.14271035339922117
1.7109999999999999,0.24229874599850512,0.466371327577874,-0.1444111103656669
1.712,0.24215352351649222,0.46663939648606856,-0.14601825092574972
1.713,0.24200674070212239,0.4669071747279959,-0.14753177507946924
1.714,0.24185849117180208,0.4671746611622523,-0.14895168282682514
1.7149999999999999,0.24170886854193757,0.46744185464743415,-0.15027797416781777
1.716,0.24155796642893523,0.46770875404213785,-0.15151064910244738
1.717,0.24140587844920144,0.4679753582049597,-0.15264970763071367
1.718,0.24125269821914258,0.46824166599449607,-0.15369514975261644
1.7189999999999999,0.24109851935516502,0.4685076762693432,-0.1546469754681559
1.72,0.24094343547367505,0.46877338788809764,-0.1555051847773323
1.721,0.24078754019107912,0.4690387997093557,-0.15626977768014538
1.722,0.24063092712378353,0.46930391059171345,-0.156940754176595
1.7229999999999999,0.24047368988819473,0.46956871939376754,-0.15751811426668139
1.724,0.24031592210071895,0.4698332249741143,-0.15800185795040456
1.725,0.24015771737776265,0.47009742619135003,-0.1583919852277644
1.726,0.23999916933573223,0.47036132190407093,-0.15868849609876087
1.7269999999999999,0.23984037159103397,0.47062491097087356,-0.15889139056339407
1.728,0.23968141776007423,0.4708881922503543,-0.15900066862166404
1.729,0.2395224014592594,0.47115116460110923,-0.15901633027357068
1.73,0.23936341630499586,0.47141382688173494,-0.15893837551911405
1.7309999999999999,0.23920455591368997,0.47167617795082767,-0.15876680435829416
1.732,0.23904591390174806,0.4719382166669839,-0.15850161679111088
1.733,0.23888758388557652,0.4721999418887999,-0.15814281281756432
1.734,0.23872965948158173,0.47246135247487187,-0.15769039243765454
1.7349999999999999,0.23857223430617003,0.4727224472837963,-0.15714435565138146
1.736,0.23841540197574776,0.47298322517416963,-0.15650470245874498
1.737,0.2382592561067213,0.4732436850045881,-0.1557714328597452
1.738,0.23810389031549706,0.473503825633648,-0.1549445468543823
1.7389999999999999,0.23794939821848135,0.47376364591994585,-0.1540240444426561
1.74,0.23779587343208053,0.4740231447220779,-0.15300992562456642
1.741,0.23764340957270097,0.4742823208986405,-0.1519021904001134
1.742,0.23749210025674908,0.4745411733082299,-0.15070083876929735
1.7429999999999999,0.2373420391006312,0.4747997008094426,-0.14940587073211803
1.744,0.23719331972075364,0.475057902260875,-0.14801728628857508
1.745,0.23704603573352281,0.4753157765211234,-0.14653508543866886
1.746,0.23690028075534508,0.475573322448784,-0.14495926818239968
1.7469999999999999,0.23675614840262682,0.4758305389024532,-0.14328983451976726
1.748,0.23661373229177435,0.4760874247407275,-0.14152678445077113
1.749,0.23647312603919404,0.47634397882220314,-0.13967011797541168
1.75,0.2363344232612923,0.4766002000054765,-0.13771983509368935
1.751,0.23619700820984801,0.4768560460650049,-0.13711264067071896
1.752,0.23606019323419924,0.47711148042707896,-0.13651968350270832
1.7530000000000001,0.23592396409709093,0.47736651042804445,-0.13594096358965757
1.754,0.23578830656126823,0.4776211434042472,-0.13537648093156682
1.755,0.23565320638947618,0.47787538669203333,-0.1348262355284359
1.756,0.23551864934445974,0.4781292476277488,-0.13429022738026475
1.7570000000000001,0.23538462118896394,0.4783827335477393,-0.1337684564870535
1.758,0.23525110768573396,0.4786358517883508,-0.13326092284880223
1.759,0.23511809459751473,0.4788886096859292,-0.13276762646551085
1.76,0.2349855676870513,0.4791410145768205,-0.13228856733717922
1.7610000000000001,0.23485351271708868,0.4793930737973707,-0.13182374546380746
1.762,0.23472191545037202,0.4796447946839254,-0.1313731608453957
1.763,0.2345907616496463,0.4798961845728308,-0.1309368134819438
1.764,0.23446003707765647,0.4801472508004327,-0.13051470337345167
1.7650000000000001,0.23432972749714773,0.4803980007030771,-0.13010683051991942
1.766,0.23419981867086498,0.4806484416171096,-0.1297131949213471
1.767,0.23407029636155335,0.48089858087887655,-0.12933379657773472
1.768,0.23394114633195787,0.48114842582472367,-0.1289686354890821
1.7690000000000001,0.23381235434482353,0.48139798379099685,-0.12861771165538935
1.77,0.23368390616289544,0.481647262114042,-0.1282810250766566
1.771,0.23355578754891856,0.48189626813020503,-0.12795857575288366
1.772,0.23342798426563802,0.4821450091758319,-0.12765036368407057
1.7730000000000001,0.2333004820757988,0.48239349258726855,-0.12735638887021733
1.774,0.23317326674214595,0.4826417257008608,-0.127076651311324
1.775,0.23304632402742448,0.4828897158529546,-0.1268111510073906
1.776,0.23291963969437948,0.48313747037989596,-0.126559887958417
1.7770000000000001,0.232793199505756,0.4833849966180307,-0.12632286216440328
1.778,0.23266698922429904,0.4836323019037046,-0.12610007362534947
1.779,0.23254099461275365,0.4838793935732638,-0.12589152234125553
1.78,0.23241520143386485,0.48412627896305416,-0.12569720831212144
1.7810000000000001,0.23228959545037775,0.4843729654094216,-0.12551713153794722
1.782,0.23216416242503732,0.4846194602487119,-0.1253512920187329
1.783,0.23203888812058862,0.48486577081727106,-0.12519968975447848
1.784,0.23191375829977667,0.48511190445144503,-0.1250623247451839
1.7850000000000001,0.23178875872534657,0.4853578684875797,-0.12493919699084917
1.786,0.23166387516004336,0.48560367026202095,-0.12483030649147435
1.787,0.23153909336661202,0.4858493171111148,-0.1247356532470594
1.788,0.23141439910779757,0.48609481637120705,-0.12465523725760431
1.7890000000000001,0.2312897781463451,0.48634017537864366,-0.12458905852310911
1.79,0.23116521624499972,0.4865854014697705,-0.12453711704357379
1.791,0.23104069916650635,0.48683050198093347,-0.12449941281899835
1.792,0.23091621267361004,0.4870754842484786,-0.12447594584938276
1.7930000000000001,0.2307917425290559,0.4873203556087517,-0.12446671613472707
1.794,0.23066727449558896,0.4875651233980987,-0.12447172367503123
1.795,0.2305427943359542,0.4878097949528656,-0.12449096847029528
1.796,0.23041828781289672,0.4880543776093981,-0.1245244505205192
1.7970000000000002,0.2302937406891615,0.4882988787040424,-0.12457216982570302
1.798,0.23016913872749364,0.48854330557314424,-0.12463412638584667
1.799,0.23004446769063816,0.4887876655530495,-0.12471032020095021
1.8,0.2299197133413401,0.4890319659801042,-0.12480075127101363
1.8010000000000002,0.22979491505243074,0.4892761667247035,-0.124794526498957
1.802,0.22967012688843963,0.48952022179618826,-0.1247805014345416
1.803,0.2295453566496591,0.4897641297393229,-0.12475867607776746
1.804,0.22942061213638157,0.49000788909887183,-0.12472905042863454
1.8050000000000002,0.22929590114889928,0.4902514984195996,-0.12469162448714288
1.806,0.22917123148750473,0.4904949562462705,-0.12464639825329248
1.807,0.22904661095249018,0.4907382611236489,-0.1245933717270833
1.808,0.22892204734414798,0.49098141159649944,-0.12453254490851537
1.8090000000000002,0.22879754846277056,0.49122440620958635,-0.12446391779758866
1.81,0.22867312210865026,0.4914672435076741,-0.12438749039430323
1.811,0.22854877608207946,0.49170992203552716,-0.12430326269865904
1.812,0.2284245181833504,0.49195244033790997,-0.12421123471065607
1.8130000000000002,0.22830035621275557,0.4921947969595869,-0.12411140643029435
1.814,0.22817629797058728,0.49243699044532235,-0.12400377785757387
1.815,0.22805235125713788,0.49267901933988073,-0.12388834899249467
1.816,0.22792852387269974,0.49292088218802665,-0.12376511983505667
1.8170000000000002,0.2278048236175652,0.49316257753452436,-0.12363409038525991
1.818,0.22768125829202668,0.49340410392413836,-0.12349526064310443
1.819,0.2275578356963765,0.4936454599016329,-0.12334863060859018
1.82,0.22743456363090694,0.4938866440117727,-0.12319420028171715
1.8210000000000002,0.22731144989591048,0.49412765479932197,-0.12303196966248538
1.822,0.22718850229167944,0.49436849080904516,-0.12286193875089485
1.823,0.22706572861850616,0.49460915058570665,-0.1226841075469456
1.824,0.22694313667668295,0.49484963267407106,-0.12249847605063753
1.8250000000000002,0.2268207342665023,0.4950899356189027,-0.12230504426197071
1.826,0.22669852918825648,0.4953300579649659,-0.1221038121809452
1.827,0.2265765292422379,0.4955699982570252,-0.1218947798075609
1.828,0.22645474222873882,0.495809755039845,-0.12167794714181782
1.8290000000000002,0.2263331759480517,0.49604932685818975,-0.12145331418371595
1.83,0.22621183820046886,0.49628871225682375,-0.1212208809332554
1.831,0.22609073678628266,0.4965279097805116,-0.1209806473904361
1.832,0.22596987950578543,0.49676691797401756,-0.12073261355525797
1.833,0.2258492741592696,0.4970057353821062,-0.12047677942772116
1.834,0.22572892854702745,0.49724436054954185,-0.12021314500782551
1.835,0.2256088504693514,0.4974827920210889,-0.11994171029557119
1.8359999999999999,0.22548904772653378,0.4977210283415119,-0.1196624752909581
1.837,0.22536952811886696,0.49795906805557527,-0.11937543999398618
1.838,0.22525029944664324,0.49819690970804326,-0.11908060440465552
1.839,0.22513136951015508,0.49843455184368046,-0.11877796852296615
1.8399999999999999,0.22501274610969477,0.4986719930072511,-0.11846753234891805
1.841,0.22489443704555467,0.4989092317435199,-0.11814929588251112
1.842,0.22477645011802716,0.4991462665972511,-0.11782325912374542
1.843,0.22465879312740464,0.49938309611320914,-0.11748942207262103
1.8439999999999999,0.22454147387397944,0.4996197188361584,-0.1171477847291379
1.845,0.22442450015804383,0.4998561333108635,-0.11679834709329592
1.846,0.22430787977989028,0.5000923380820885,-0.1164411091650952
1.847,0.2241916205398111,0.5003283316945982,-0.1160760709445358
1.8479999999999999,0.22407573023809865,0.5005641126931569,-0.11570323243161765
1.849,0.22396021667504531,0.500799679622529,-0.11532259362634063
1.85,0.2238450876509434,0.5010350310274788,-0.11493415452870487
1.851,0.2237302758748609,0.501270192407883,-0.11468949247705361
1.8519999999999999,0.22361570847630793,0.5015051893526632,-0.11444539946961708
